,muh1,muh2,mux1,mux2,success_rate
24053,7.9,15.8,9.4,18.8,0.269
24054,7.9,15.8,9.5,19.0,0.267
24055,7.9,15.8,9.6,19.2,0.255
24056,7.9,15.8,9.7,19.4,0.237
24057,7.9,15.8,9.8,19.6,0.232
24058,7.9,15.8,9.9,19.8,0.216
24059,7.9,15.8,10.0,20.0,0.2
24060,7.9,15.8,10.1,20.2,0.217
24061,7.9,15.8,10.2,20.4,0.21
24062,7.9,15.8,10.3,20.6,0.25
24063,7.9,15.8,10.4,20.8,0.193
24064,7.9,15.8,10.5,21.0,0.212
24065,7.9,15.8,10.6,21.2,0.194
24066,7.9,15.8,10.7,21.4,0.216
24067,7.9,15.8,10.8,21.6,0.2
24068,7.9,15.8,10.9,21.8,0.214
24069,7.9,15.8,11.0,22.0,0.198
24070,7.9,15.8,11.1,22.2,0.217
24071,7.9,15.8,11.2,22.4,0.192
24072,7.9,15.8,11.3,22.6,0.216
24073,7.9,15.8,11.4,22.8,0.202
24074,7.9,15.8,11.5,23.0,0.199
24075,7.9,15.8,11.6,23.2,0.193
24076,7.9,15.8,11.7,23.4,0.197
24077,7.9,15.8,11.8,23.6,0.202
24078,7.9,15.8,11.9,23.8,0.166
24079,7.9,15.8,12.0,24.0,0.188
24080,7.9,15.8,12.1,24.2,0.22
24081,7.9,15.8,12.2,24.4,0.215
24082,7.9,15.8,12.3,24.6,0.205
24083,7.9,15.8,12.4,24.8,0.197
24084,7.9,15.8,12.5,25.0,0.195
24085,7.9,15.8,12.6,25.2,0.185
24086,7.9,15.8,12.7,25.4,0.198
24087,7.9,15.8,12.8,25.6,0.203
24088,7.9,15.8,12.9,25.8,0.218
24089,7.9,15.8,13.0,26.0,0.194
24090,7.9,15.8,13.1,26.2,0.201
24091,7.9,15.8,13.2,26.4,0.184
24092,7.9,15.8,13.3,26.6,0.205
24093,7.9,15.8,13.4,26.8,0.184
24094,7.9,15.8,13.5,27.0,0.203
24095,7.9,15.8,13.6,27.2,0.198
24096,7.9,15.8,13.7,27.4,0.188
24097,7.9,15.8,13.8,27.6,0.211
24098,7.9,15.8,13.9,27.8,0.184
24099,7.9,15.8,14.0,28.0,0.193
24100,7.9,15.8,14.1,28.2,0.194
24101,7.9,15.8,14.2,28.4,0.184
24102,7.9,15.8,14.3,28.6,0.192
24103,7.9,15.8,14.4,28.8,0.194
24104,7.9,15.8,14.5,29.0,0.198
24105,7.9,15.8,14.6,29.2,0.19
24106,7.9,15.8,14.7,29.4,0.217
24107,7.9,15.8,14.8,29.6,0.197
24108,7.9,15.8,14.9,29.8,0.192
24109,7.9,15.8,15.0,30.0,0.205
24110,7.9,15.8,15.1,30.2,0.197
24111,7.9,15.8,15.2,30.4,0.181
24112,7.9,15.8,15.3,30.6,0.201
24113,7.9,15.8,15.4,30.8,0.189
24114,7.9,15.8,15.5,31.0,0.192
24115,7.9,15.8,15.6,31.2,0.229
24116,7.9,15.8,15.7,31.4,0.207
24117,7.9,15.8,15.8,31.6,0.205
24118,7.9,15.8,15.9,31.8,0.183
24119,7.9,15.8,16.0,32.0,0.203
24120,8.0,16.0,-4.0,-8.0,0.109
24121,8.0,16.0,-3.9,-7.8,0.093
24122,8.0,16.0,-3.8,-7.6,0.102
24123,8.0,16.0,-3.7,-7.4,0.097
24124,8.0,16.0,-3.6,-7.2,0.095
24125,8.0,16.0,-3.5,-7.0,0.116
24126,8.0,16.0,-3.4,-6.8,0.099
24127,8.0,16.0,-3.3,-6.6,0.098
24128,8.0,16.0,-3.2,-6.4,0.121
24129,8.0,16.0,-3.1,-6.2,0.104
24130,8.0,16.0,-3.0,-6.0,0.093
24131,8.0,16.0,-2.9,-5.8,0.108
24132,8.0,16.0,-2.8,-5.6,0.112
24133,8.0,16.0,-2.7,-5.4,0.101
24134,8.0,16.0,-2.6,-5.2,0.101
24135,8.0,16.0,-2.5,-5.0,0.099
24136,8.0,16.0,-2.4,-4.8,0.1
24137,8.0,16.0,-2.3,-4.6,0.099
24138,8.0,16.0,-2.2,-4.4,0.11
24139,8.0,16.0,-2.1,-4.2,0.094
24140,8.0,16.0,-2.0,-4.0,0.086
24141,8.0,16.0,-1.9,-3.8,0.095
24142,8.0,16.0,-1.8,-3.6,0.097
24143,8.0,16.0,-1.7,-3.4,0.09
24144,8.0,16.0,-1.6,-3.2,0.095
24145,8.0,16.0,-1.5,-3.0,0.106
24146,8.0,16.0,-1.4,-2.8,0.097
24147,8.0,16.0,-1.3,-2.6,0.096
24148,8.0,16.0,-1.2,-2.4,0.099
24149,8.0,16.0,-1.1,-2.2,0.09
24150,8.0,16.0,-1.0,-2.0,0.096
24151,8.0,16.0,-0.9,-1.8,0.112
24152,8.0,16.0,-0.8,-1.6,0.089
24153,8.0,16.0,-0.7,-1.4,0.108
24154,8.0,16.0,-0.6,-1.2,0.097
24155,8.0,16.0,-0.5,-1.0,0.089
24156,8.0,16.0,-0.4,-0.8,0.094
24157,8.0,16.0,-0.3,-0.6,0.085
24158,8.0,16.0,-0.2,-0.4,0.102
24159,8.0,16.0,-0.1,-0.2,0.092
24160,8.0,16.0,0.0,0.0,0.084
24161,8.0,16.0,0.1,0.2,0.097
24162,8.0,16.0,0.2,0.4,0.105
24163,8.0,16.0,0.3,0.6,0.09
24164,8.0,16.0,0.4,0.8,0.085
24165,8.0,16.0,0.5,1.0,0.09
24166,8.0,16.0,0.6,1.2,0.114
24167,8.0,16.0,0.7,1.4,0.102
24168,8.0,16.0,0.8,1.6,0.109
24169,8.0,16.0,0.9,1.8,0.097
24170,8.0,16.0,1.0,2.0,0.104
24171,8.0,16.0,1.1,2.2,0.111
24172,8.0,16.0,1.2,2.4,0.115
24173,8.0,16.0,1.3,2.6,0.103
24174,8.0,16.0,1.4,2.8,0.114
24175,8.0,16.0,1.5,3.0,0.136
24176,8.0,16.0,1.6,3.2,0.138
24177,8.0,16.0,1.7,3.4,0.164
24178,8.0,16.0,1.8,3.6,0.216
24179,8.0,16.0,1.9,3.8,0.246
24180,8.0,16.0,2.0,4.0,0.297
24181,8.0,16.0,2.1,4.2,0.354
24182,8.0,16.0,2.2,4.4,0.432
24183,8.0,16.0,2.3,4.6,0.465
24184,8.0,16.0,2.4,4.8,0.56
24185,8.0,16.0,2.5,5.0,0.636
24186,8.0,16.0,2.6,5.2,0.702
24187,8.0,16.0,2.7,5.4,0.734
24188,8.0,16.0,2.8,5.6,0.773
24189,8.0,16.0,2.9,5.8,0.799
24190,8.0,16.0,3.0,6.0,0.836
24191,8.0,16.0,3.1,6.2,0.861
24192,8.0,16.0,3.2,6.4,0.863
24193,8.0,16.0,3.3,6.6,0.866
24194,8.0,16.0,3.4,6.8,0.891
24195,8.0,16.0,3.5,7.0,0.866
24196,8.0,16.0,3.6,7.2,0.888
24197,8.0,16.0,3.7,7.4,0.868
24198,8.0,16.0,3.8,7.6,0.88
24199,8.0,16.0,3.9,7.8,0.859
24200,8.0,16.0,4.0,8.0,0.875
24201,8.0,16.0,4.1,8.2,0.87
24202,8.0,16.0,4.2,8.4,0.838
24203,8.0,16.0,4.3,8.6,0.852
24204,8.0,16.0,4.4,8.8,0.815
24205,8.0,16.0,4.5,9.0,0.791
24206,8.0,16.0,4.6,9.2,0.751
24207,8.0,16.0,4.7,9.4,0.676
24208,8.0,16.0,4.8,9.6,0.61
24209,8.0,16.0,4.9,9.8,0.601
24210,8.0,16.0,5.0,10.0,0.515
24211,8.0,16.0,5.1,10.2,0.457
24212,8.0,16.0,5.2,10.4,0.399
24213,8.0,16.0,5.3,10.6,0.369
24214,8.0,16.0,5.4,10.8,0.33
24215,8.0,16.0,5.5,11.0,0.31
24216,8.0,16.0,5.6,11.2,0.317
24217,8.0,16.0,5.7,11.4,0.295
24218,8.0,16.0,5.8,11.6,0.331
24219,8.0,16.0,5.9,11.8,0.345
24220,8.0,16.0,6.0,12.0,0.371
24221,8.0,16.0,6.1,12.2,0.427
24222,8.0,16.0,6.2,12.4,0.49
24223,8.0,16.0,6.3,12.6,0.535
24224,8.0,16.0,6.4,12.8,0.609
24225,8.0,16.0,6.5,13.0,0.651
24226,8.0,16.0,6.6,13.2,0.686
24227,8.0,16.0,6.7,13.4,0.76
24228,8.0,16.0,6.8,13.6,0.786
24229,8.0,16.0,6.9,13.8,0.819
24230,8.0,16.0,7.0,14.0,0.817
24231,8.0,16.0,7.1,14.2,0.863
24232,8.0,16.0,7.2,14.4,0.855
24233,8.0,16.0,7.3,14.6,0.871
24234,8.0,16.0,7.4,14.8,0.884
24235,8.0,16.0,7.5,15.0,0.881
24236,8.0,16.0,7.6,15.2,0.874
24237,8.0,16.0,7.7,15.4,0.877
24238,8.0,16.0,7.8,15.6,0.882
24239,8.0,16.0,7.9,15.8,0.89
24240,8.0,16.0,8.0,16.0,0.85
24241,8.0,16.0,8.1,16.2,0.866
24242,8.0,16.0,8.2,16.4,0.831
24243,8.0,16.0,8.3,16.6,0.831
24244,8.0,16.0,8.4,16.8,0.802
24245,8.0,16.0,8.5,17.0,0.797
24246,8.0,16.0,8.6,17.2,0.741
24247,8.0,16.0,8.7,17.4,0.694
24248,8.0,16.0,8.8,17.6,0.624
24249,8.0,16.0,8.9,17.8,0.58
24250,8.0,16.0,9.0,18.0,0.499
24251,8.0,16.0,9.1,18.2,0.472
24252,8.0,16.0,9.2,18.4,0.388
24253,8.0,16.0,9.3,18.6,0.359
24254,8.0,16.0,9.4,18.8,0.346
24255,8.0,16.0,9.5,19.0,0.282
24256,8.0,16.0,9.6,19.2,0.267
24257,8.0,16.0,9.7,19.4,0.243
24258,8.0,16.0,9.8,19.6,0.239
24259,8.0,16.0,9.9,19.8,0.225
24260,8.0,16.0,10.0,20.0,0.212
24261,8.0,16.0,10.1,20.2,0.218
24262,8.0,16.0,10.2,20.4,0.204
24263,8.0,16.0,10.3,20.6,0.202
24264,8.0,16.0,10.4,20.8,0.208
24265,8.0,16.0,10.5,21.0,0.205
24266,8.0,16.0,10.6,21.2,0.185
24267,8.0,16.0,10.7,21.4,0.195
24268,8.0,16.0,10.8,21.6,0.191
24269,8.0,16.0,10.9,21.8,0.195
24270,8.0,16.0,11.0,22.0,0.201
24271,8.0,16.0,11.1,22.2,0.19
24272,8.0,16.0,11.2,22.4,0.2
24273,8.0,16.0,11.3,22.6,0.176
24274,8.0,16.0,11.4,22.8,0.209
24275,8.0,16.0,11.5,23.0,0.195
24276,8.0,16.0,11.6,23.2,0.193
24277,8.0,16.0,11.7,23.4,0.22
24278,8.0,16.0,11.8,23.6,0.168
24279,8.0,16.0,11.9,23.8,0.204
24280,8.0,16.0,12.0,24.0,0.198
24281,8.0,16.0,12.1,24.2,0.23
24282,8.0,16.0,12.2,24.4,0.193
24283,8.0,16.0,12.3,24.6,0.215
24284,8.0,16.0,12.4,24.8,0.196
24285,8.0,16.0,12.5,25.0,0.199
24286,8.0,16.0,12.6,25.2,0.2
24287,8.0,16.0,12.7,25.4,0.204
24288,8.0,16.0,12.8,25.6,0.225
24289,8.0,16.0,12.9,25.8,0.211
24290,8.0,16.0,13.0,26.0,0.2
24291,8.0,16.0,13.1,26.2,0.19
24292,8.0,16.0,13.2,26.4,0.206
24293,8.0,16.0,13.3,26.6,0.203
24294,8.0,16.0,13.4,26.8,0.204
24295,8.0,16.0,13.5,27.0,0.197
24296,8.0,16.0,13.6,27.2,0.216
24297,8.0,16.0,13.7,27.4,0.202
24298,8.0,16.0,13.8,27.6,0.222
24299,8.0,16.0,13.9,27.8,0.199
24300,8.0,16.0,14.0,28.0,0.2
24301,8.0,16.0,14.1,28.2,0.206
24302,8.0,16.0,14.2,28.4,0.186
24303,8.0,16.0,14.3,28.6,0.204
24304,8.0,16.0,14.4,28.8,0.212
24305,8.0,16.0,14.5,29.0,0.204
24306,8.0,16.0,14.6,29.2,0.208
24307,8.0,16.0,14.7,29.4,0.206
24308,8.0,16.0,14.8,29.6,0.192
24309,8.0,16.0,14.9,29.8,0.202
24310,8.0,16.0,15.0,30.0,0.196
24311,8.0,16.0,15.1,30.2,0.189
24312,8.0,16.0,15.2,30.4,0.199
24313,8.0,16.0,15.3,30.6,0.182
24314,8.0,16.0,15.4,30.8,0.213
24315,8.0,16.0,15.5,31.0,0.203
24316,8.0,16.0,15.6,31.2,0.193
24317,8.0,16.0,15.7,31.4,0.218
24318,8.0,16.0,15.8,31.6,0.193
24319,8.0,16.0,15.9,31.8,0.204
24320,8.0,16.0,16.0,32.0,0.212
24321,8.1,16.2,-4.0,-8.0,0.095
24322,8.1,16.2,-3.9,-7.8,0.101
24323,8.1,16.2,-3.8,-7.6,0.093
24324,8.1,16.2,-3.7,-7.4,0.091
24325,8.1,16.2,-3.6,-7.2,0.106
24326,8.1,16.2,-3.5,-7.0,0.101
24327,8.1,16.2,-3.4,-6.8,0.087
24328,8.1,16.2,-3.3,-6.6,0.102
24329,8.1,16.2,-3.2,-6.4,0.111
24330,8.1,16.2,-3.1,-6.2,0.096
24331,8.1,16.2,-3.0,-6.0,0.097
24332,8.1,16.2,-2.9,-5.8,0.092
24333,8.1,16.2,-2.8,-5.6,0.132
24334,8.1,16.2,-2.7,-5.4,0.105
24335,8.1,16.2,-2.6,-5.2,0.097
24336,8.1,16.2,-2.5,-5.0,0.094
24337,8.1,16.2,-2.4,-4.8,0.131
24338,8.1,16.2,-2.3,-4.6,0.097
24339,8.1,16.2,-2.2,-4.4,0.1
24340,8.1,16.2,-2.1,-4.2,0.09
24341,8.1,16.2,-2.0,-4.0,0.093
24342,8.1,16.2,-1.9,-3.8,0.098
24343,8.1,16.2,-1.8,-3.6,0.1
24344,8.1,16.2,-1.7,-3.4,0.098
24345,8.1,16.2,-1.6,-3.2,0.101
24346,8.1,16.2,-1.5,-3.0,0.095
24347,8.1,16.2,-1.4,-2.8,0.111
24348,8.1,16.2,-1.3,-2.6,0.101
24349,8.1,16.2,-1.2,-2.4,0.094
24350,8.1,16.2,-1.1,-2.2,0.1
24351,8.1,16.2,-1.0,-2.0,0.099
24352,8.1,16.2,-0.9,-1.8,0.101
24353,8.1,16.2,-0.8,-1.6,0.143
24354,8.1,16.2,-0.7,-1.4,0.11
24355,8.1,16.2,-0.6,-1.2,0.096
24356,8.1,16.2,-0.5,-1.0,0.094
24357,8.1,16.2,-0.4,-0.8,0.082
24358,8.1,16.2,-0.3,-0.6,0.088
24359,8.1,16.2,-0.2,-0.4,0.101
24360,8.1,16.2,-0.1,-0.2,0.102
24361,8.1,16.2,0.0,0.0,0.09
24362,8.1,16.2,0.1,0.2,0.096
24363,8.1,16.2,0.2,0.4,0.11
24364,8.1,16.2,0.3,0.6,0.098
24365,8.1,16.2,0.4,0.8,0.099
24366,8.1,16.2,0.5,1.0,0.118
24367,8.1,16.2,0.6,1.2,0.086
24368,8.1,16.2,0.7,1.4,0.113
24369,8.1,16.2,0.8,1.6,0.111
24370,8.1,16.2,0.9,1.8,0.097
24371,8.1,16.2,1.0,2.0,0.119
24372,8.1,16.2,1.1,2.2,0.101
24373,8.1,16.2,1.2,2.4,0.088
24374,8.1,16.2,1.3,2.6,0.089
24375,8.1,16.2,1.4,2.8,0.104
24376,8.1,16.2,1.5,3.0,0.116
24377,8.1,16.2,1.6,3.2,0.122
24378,8.1,16.2,1.7,3.4,0.169
24379,8.1,16.2,1.8,3.6,0.187
24380,8.1,16.2,1.9,3.8,0.207
24381,8.1,16.2,2.0,4.0,0.248
24382,8.1,16.2,2.1,4.2,0.337
24383,8.1,16.2,2.2,4.4,0.362
24384,8.1,16.2,2.3,4.6,0.475
24385,8.1,16.2,2.4,4.8,0.523
24386,8.1,16.2,2.5,5.0,0.614
24387,8.1,16.2,2.6,5.2,0.661
24388,8.1,16.2,2.7,5.4,0.693
24389,8.1,16.2,2.8,5.6,0.766
24390,8.1,16.2,2.9,5.8,0.784
24391,8.1,16.2,3.0,6.0,0.826
24392,8.1,16.2,3.1,6.2,0.846
24393,8.1,16.2,3.2,6.4,0.851
24394,8.1,16.2,3.3,6.6,0.851
24395,8.1,16.2,3.4,6.8,0.881
24396,8.1,16.2,3.5,7.0,0.879
24397,8.1,16.2,3.6,7.2,0.873
24398,8.1,16.2,3.7,7.4,0.875
24399,8.1,16.2,3.8,7.6,0.88
24400,8.1,16.2,3.9,7.8,0.873
24401,8.1,16.2,4.0,8.0,0.862
24402,8.1,16.2,4.1,8.2,0.881
24403,8.1,16.2,4.2,8.4,0.859
24404,8.1,16.2,4.3,8.6,0.839
24405,8.1,16.2,4.4,8.8,0.794
24406,8.1,16.2,4.5,9.0,0.79
24407,8.1,16.2,4.6,9.2,0.758
24408,8.1,16.2,4.7,9.4,0.734
24409,8.1,16.2,4.8,9.6,0.644
24410,8.1,16.2,4.9,9.8,0.595
24411,8.1,16.2,5.0,10.0,0.552
24412,8.1,16.2,5.1,10.2,0.474
24413,8.1,16.2,5.2,10.4,0.433
24414,8.1,16.2,5.3,10.6,0.374
24415,8.1,16.2,5.4,10.8,0.344
24416,8.1,16.2,5.5,11.0,0.319
24417,8.1,16.2,5.6,11.2,0.317
24418,8.1,16.2,5.7,11.4,0.28
24419,8.1,16.2,5.8,11.6,0.306
24420,8.1,16.2,5.9,11.8,0.318
24421,8.1,16.2,6.0,12.0,0.325
24422,8.1,16.2,6.1,12.2,0.39
24423,8.1,16.2,6.2,12.4,0.421
24424,8.1,16.2,6.3,12.6,0.454
24425,8.1,16.2,6.4,12.8,0.555
24426,8.1,16.2,6.5,13.0,0.601
24427,8.1,16.2,6.6,13.2,0.657
24428,8.1,16.2,6.7,13.4,0.7
24429,8.1,16.2,6.8,13.6,0.749
24430,8.1,16.2,6.9,13.8,0.767
24431,8.1,16.2,7.0,14.0,0.827
24432,8.1,16.2,7.1,14.2,0.837
24433,8.1,16.2,7.2,14.4,0.838
24434,8.1,16.2,7.3,14.6,0.842
24435,8.1,16.2,7.4,14.8,0.875
24436,8.1,16.2,7.5,15.0,0.876
24437,8.1,16.2,7.6,15.2,0.875
24438,8.1,16.2,7.7,15.4,0.884
24439,8.1,16.2,7.8,15.6,0.886
24440,8.1,16.2,7.9,15.8,0.875
24441,8.1,16.2,8.0,16.0,0.869
24442,8.1,16.2,8.1,16.2,0.854
24443,8.1,16.2,8.2,16.4,0.85
24444,8.1,16.2,8.3,16.6,0.845
24445,8.1,16.2,8.4,16.8,0.85
24446,8.1,16.2,8.5,17.0,0.8
24447,8.1,16.2,8.6,17.2,0.77
24448,8.1,16.2,8.7,17.4,0.727
24449,8.1,16.2,8.8,17.6,0.694
24450,8.1,16.2,8.9,17.8,0.615
24451,8.1,16.2,9.0,18.0,0.604
24452,8.1,16.2,9.1,18.2,0.528
24453,8.1,16.2,9.2,18.4,0.461
24454,8.1,16.2,9.3,18.6,0.379
24455,8.1,16.2,9.4,18.8,0.34
24456,8.1,16.2,9.5,19.0,0.329
24457,8.1,16.2,9.6,19.2,0.292
24458,8.1,16.2,9.7,19.4,0.295
24459,8.1,16.2,9.8,19.6,0.245
24460,8.1,16.2,9.9,19.8,0.251
24461,8.1,16.2,10.0,20.0,0.219
24462,8.1,16.2,10.1,20.2,0.203
24463,8.1,16.2,10.2,20.4,0.2
24464,8.1,16.2,10.3,20.6,0.227
24465,8.1,16.2,10.4,20.8,0.206
24466,8.1,16.2,10.5,21.0,0.217
24467,8.1,16.2,10.6,21.2,0.214
24468,8.1,16.2,10.7,21.4,0.175
24469,8.1,16.2,10.8,21.6,0.203
24470,8.1,16.2,10.9,21.8,0.204
24471,8.1,16.2,11.0,22.0,0.188
24472,8.1,16.2,11.1,22.2,0.207
24473,8.1,16.2,11.2,22.4,0.195
24474,8.1,16.2,11.3,22.6,0.205
24475,8.1,16.2,11.4,22.8,0.211
24476,8.1,16.2,11.5,23.0,0.186
24477,8.1,16.2,11.6,23.2,0.214
24478,8.1,16.2,11.7,23.4,0.176
24479,8.1,16.2,11.8,23.6,0.192
24480,8.1,16.2,11.9,23.8,0.189
24481,8.1,16.2,12.0,24.0,0.189
24482,8.1,16.2,12.1,24.2,0.203
24483,8.1,16.2,12.2,24.4,0.205
24484,8.1,16.2,12.3,24.6,0.209
24485,8.1,16.2,12.4,24.8,0.213
24486,8.1,16.2,12.5,25.0,0.193
24487,8.1,16.2,12.6,25.2,0.199
24488,8.1,16.2,12.7,25.4,0.175
24489,8.1,16.2,12.8,25.6,0.192
24490,8.1,16.2,12.9,25.8,0.202
24491,8.1,16.2,13.0,26.0,0.206
24492,8.1,16.2,13.1,26.2,0.201
24493,8.1,16.2,13.2,26.4,0.207
24494,8.1,16.2,13.3,26.6,0.216
24495,8.1,16.2,13.4,26.8,0.203
24496,8.1,16.2,13.5,27.0,0.209
24497,8.1,16.2,13.6,27.2,0.195
24498,8.1,16.2,13.7,27.4,0.206
24499,8.1,16.2,13.8,27.6,0.185
24500,8.1,16.2,13.9,27.8,0.198
24501,8.1,16.2,14.0,28.0,0.2
24502,8.1,16.2,14.1,28.2,0.195
24503,8.1,16.2,14.2,28.4,0.217
24504,8.1,16.2,14.3,28.6,0.197
24505,8.1,16.2,14.4,28.8,0.189
24506,8.1,16.2,14.5,29.0,0.204
24507,8.1,16.2,14.6,29.2,0.216
24508,8.1,16.2,14.7,29.4,0.207
24509,8.1,16.2,14.8,29.6,0.206
24510,8.1,16.2,14.9,29.8,0.19
24511,8.1,16.2,15.0,30.0,0.217
24512,8.1,16.2,15.1,30.2,0.203
24513,8.1,16.2,15.2,30.4,0.205
24514,8.1,16.2,15.3,30.6,0.216
24515,8.1,16.2,15.4,30.8,0.206
24516,8.1,16.2,15.5,31.0,0.206
24517,8.1,16.2,15.6,31.2,0.207
24518,8.1,16.2,15.7,31.4,0.205
24519,8.1,16.2,15.8,31.6,0.206
24520,8.1,16.2,15.9,31.8,0.179
24521,8.1,16.2,16.0,32.0,0.164
24522,8.2,16.4,-4.0,-8.0,0.099
24523,8.2,16.4,-3.9,-7.8,0.123
24524,8.2,16.4,-3.8,-7.6,0.104
24525,8.2,16.4,-3.7,-7.4,0.087
24526,8.2,16.4,-3.6,-7.2,0.104
24527,8.2,16.4,-3.5,-7.0,0.094
24528,8.2,16.4,-3.4,-6.8,0.104
24529,8.2,16.4,-3.3,-6.6,0.101
24530,8.2,16.4,-3.2,-6.4,0.095
24531,8.2,16.4,-3.1,-6.2,0.091
24532,8.2,16.4,-3.0,-6.0,0.095
24533,8.2,16.4,-2.9,-5.8,0.104
24534,8.2,16.4,-2.8,-5.6,0.088
24535,8.2,16.4,-2.7,-5.4,0.099
24536,8.2,16.4,-2.6,-5.2,0.101
24537,8.2,16.4,-2.5,-5.0,0.099
24538,8.2,16.4,-2.4,-4.8,0.096
24539,8.2,16.4,-2.3,-4.6,0.107
24540,8.2,16.4,-2.2,-4.4,0.112
24541,8.2,16.4,-2.1,-4.2,0.103
24542,8.2,16.4,-2.0,-4.0,0.124
24543,8.2,16.4,-1.9,-3.8,0.096
24544,8.2,16.4,-1.8,-3.6,0.097
24545,8.2,16.4,-1.7,-3.4,0.101
24546,8.2,16.4,-1.6,-3.2,0.102
24547,8.2,16.4,-1.5,-3.0,0.107
24548,8.2,16.4,-1.4,-2.8,0.098
24549,8.2,16.4,-1.3,-2.6,0.112
24550,8.2,16.4,-1.2,-2.4,0.1
24551,8.2,16.4,-1.1,-2.2,0.091
24552,8.2,16.4,-1.0,-2.0,0.092
24553,8.2,16.4,-0.9,-1.8,0.089
24554,8.2,16.4,-0.8,-1.6,0.102
24555,8.2,16.4,-0.7,-1.4,0.098
24556,8.2,16.4,-0.6,-1.2,0.103
24557,8.2,16.4,-0.5,-1.0,0.104
24558,8.2,16.4,-0.4,-0.8,0.103
24559,8.2,16.4,-0.3,-0.6,0.102
24560,8.2,16.4,-0.2,-0.4,0.111
24561,8.2,16.4,-0.1,-0.2,0.102
24562,8.2,16.4,0.0,0.0,0.102
24563,8.2,16.4,0.1,0.2,0.094
24564,8.2,16.4,0.2,0.4,0.097
24565,8.2,16.4,0.3,0.6,0.089
24566,8.2,16.4,0.4,0.8,0.094
24567,8.2,16.4,0.5,1.0,0.098
24568,8.2,16.4,0.6,1.2,0.109
24569,8.2,16.4,0.7,1.4,0.093
24570,8.2,16.4,0.8,1.6,0.117
24571,8.2,16.4,0.9,1.8,0.086
24572,8.2,16.4,1.0,2.0,0.106
24573,8.2,16.4,1.1,2.2,0.105
24574,8.2,16.4,1.2,2.4,0.102
24575,8.2,16.4,1.3,2.6,0.095
24576,8.2,16.4,1.4,2.8,0.107
24577,8.2,16.4,1.5,3.0,0.116
24578,8.2,16.4,1.6,3.2,0.145
24579,8.2,16.4,1.7,3.4,0.152
24580,8.2,16.4,1.8,3.6,0.162
24581,8.2,16.4,1.9,3.8,0.187
24582,8.2,16.4,2.0,4.0,0.232
24583,8.2,16.4,2.1,4.2,0.283
24584,8.2,16.4,2.2,4.4,0.342
24585,8.2,16.4,2.3,4.6,0.42
24586,8.2,16.4,2.4,4.8,0.502
24587,8.2,16.4,2.5,5.0,0.57
24588,8.2,16.4,2.6,5.2,0.616
24589,8.2,16.4,2.7,5.4,0.7
24590,8.2,16.4,2.8,5.6,0.73
24591,8.2,16.4,2.9,5.8,0.773
24592,8.2,16.4,3.0,6.0,0.821
24593,8.2,16.4,3.1,6.2,0.833
24594,8.2,16.4,3.2,6.4,0.855
24595,8.2,16.4,3.3,6.6,0.877
24596,8.2,16.4,3.4,6.8,0.867
24597,8.2,16.4,3.5,7.0,0.87
24598,8.2,16.4,3.6,7.2,0.89
24599,8.2,16.4,3.7,7.4,0.865
24600,8.2,16.4,3.8,7.6,0.884
24601,8.2,16.4,3.9,7.8,0.878
24602,8.2,16.4,4.0,8.0,0.86
24603,8.2,16.4,4.1,8.2,0.861
24604,8.2,16.4,4.2,8.4,0.867
24605,8.2,16.4,4.3,8.6,0.853
24606,8.2,16.4,4.4,8.8,0.82
24607,8.2,16.4,4.5,9.0,0.833
24608,8.2,16.4,4.6,9.2,0.773
24609,8.2,16.4,4.7,9.4,0.737
24610,8.2,16.4,4.8,9.6,0.656
24611,8.2,16.4,4.9,9.8,0.627
24612,8.2,16.4,5.0,10.0,0.571
24613,8.2,16.4,5.1,10.2,0.496
24614,8.2,16.4,5.2,10.4,0.452
24615,8.2,16.4,5.3,10.6,0.428
24616,8.2,16.4,5.4,10.8,0.368
24617,8.2,16.4,5.5,11.0,0.344
24618,8.2,16.4,5.6,11.2,0.323
24619,8.2,16.4,5.7,11.4,0.3
24620,8.2,16.4,5.8,11.6,0.297
24621,8.2,16.4,5.9,11.8,0.285
24622,8.2,16.4,6.0,12.0,0.287
24623,8.2,16.4,6.1,12.2,0.318
24624,8.2,16.4,6.2,12.4,0.387
24625,8.2,16.4,6.3,12.6,0.429
24626,8.2,16.4,6.4,12.8,0.503
24627,8.2,16.4,6.5,13.0,0.524
24628,8.2,16.4,6.6,13.2,0.585
24629,8.2,16.4,6.7,13.4,0.656
24630,8.2,16.4,6.8,13.6,0.727
24631,8.2,16.4,6.9,13.8,0.737
24632,8.2,16.4,7.0,14.0,0.773
24633,8.2,16.4,7.1,14.2,0.817
24634,8.2,16.4,7.2,14.4,0.814
24635,8.2,16.4,7.3,14.6,0.852
24636,8.2,16.4,7.4,14.8,0.862
24637,8.2,16.4,7.5,15.0,0.872
24638,8.2,16.4,7.6,15.2,0.868
24639,8.2,16.4,7.7,15.4,0.888
24640,8.2,16.4,7.8,15.6,0.877
24641,8.2,16.4,7.9,15.8,0.875
24642,8.2,16.4,8.0,16.0,0.868
24643,8.2,16.4,8.1,16.2,0.884
24644,8.2,16.4,8.2,16.4,0.87
24645,8.2,16.4,8.3,16.6,0.854
24646,8.2,16.4,8.4,16.8,0.858
24647,8.2,16.4,8.5,17.0,0.827
24648,8.2,16.4,8.6,17.2,0.825
24649,8.2,16.4,8.7,17.4,0.81
