,muh1,muh2,mux1,mux2,success_rate
31679,11.7,23.4,8.2,16.4,0.331
31680,11.7,23.4,8.3,16.6,0.289
31681,11.7,23.4,8.4,16.8,0.29
31682,11.7,23.4,8.5,17.0,0.256
31683,11.7,23.4,8.6,17.2,0.214
31684,11.7,23.4,8.7,17.4,0.223
31685,11.7,23.4,8.8,17.6,0.229
31686,11.7,23.4,8.9,17.8,0.221
31687,11.7,23.4,9.0,18.0,0.2
31688,11.7,23.4,9.1,18.2,0.217
31689,11.7,23.4,9.2,18.4,0.216
31690,11.7,23.4,9.3,18.6,0.216
31691,11.7,23.4,9.4,18.8,0.203
31692,11.7,23.4,9.5,19.0,0.202
31693,11.7,23.4,9.6,19.2,0.208
31694,11.7,23.4,9.7,19.4,0.207
31695,11.7,23.4,9.8,19.6,0.189
31696,11.7,23.4,9.9,19.8,0.192
31697,11.7,23.4,10.0,20.0,0.226
31698,11.7,23.4,10.1,20.2,0.196
31699,11.7,23.4,10.2,20.4,0.189
31700,11.7,23.4,10.3,20.6,0.201
31701,11.7,23.4,10.4,20.8,0.209
31702,11.7,23.4,10.5,21.0,0.201
31703,11.7,23.4,10.6,21.2,0.193
31704,11.7,23.4,10.7,21.4,0.193
31705,11.7,23.4,10.8,21.6,0.192
31706,11.7,23.4,10.9,21.8,0.197
31707,11.7,23.4,11.0,22.0,0.196
31708,11.7,23.4,11.1,22.2,0.212
31709,11.7,23.4,11.2,22.4,0.207
31710,11.7,23.4,11.3,22.6,0.17
31711,11.7,23.4,11.4,22.8,0.215
31712,11.7,23.4,11.5,23.0,0.205
31713,11.7,23.4,11.6,23.2,0.21
31714,11.7,23.4,11.7,23.4,0.177
31715,11.7,23.4,11.8,23.6,0.213
31716,11.7,23.4,11.9,23.8,0.207
31717,11.7,23.4,12.0,24.0,0.206
31718,11.7,23.4,12.1,24.2,0.233
31719,11.7,23.4,12.2,24.4,0.192
31720,11.7,23.4,12.3,24.6,0.193
31721,11.7,23.4,12.4,24.8,0.203
31722,11.7,23.4,12.5,25.0,0.195
31723,11.7,23.4,12.6,25.2,0.206
31724,11.7,23.4,12.7,25.4,0.203
31725,11.7,23.4,12.8,25.6,0.214
31726,11.7,23.4,12.9,25.8,0.194
31727,11.7,23.4,13.0,26.0,0.208
31728,11.7,23.4,13.1,26.2,0.217
31729,11.7,23.4,13.2,26.4,0.193
31730,11.7,23.4,13.3,26.6,0.192
31731,11.7,23.4,13.4,26.8,0.196
31732,11.7,23.4,13.5,27.0,0.196
31733,11.7,23.4,13.6,27.2,0.204
31734,11.7,23.4,13.7,27.4,0.193
31735,11.7,23.4,13.8,27.6,0.209
31736,11.7,23.4,13.9,27.8,0.192
31737,11.7,23.4,14.0,28.0,0.198
31738,11.7,23.4,14.1,28.2,0.211
31739,11.7,23.4,14.2,28.4,0.185
31740,11.7,23.4,14.3,28.6,0.184
31741,11.7,23.4,14.4,28.8,0.186
31742,11.7,23.4,14.5,29.0,0.163
31743,11.7,23.4,14.6,29.2,0.157
31744,11.7,23.4,14.7,29.4,0.18
31745,11.7,23.4,14.8,29.6,0.204
31746,11.7,23.4,14.9,29.8,0.178
31747,11.7,23.4,15.0,30.0,0.159
31748,11.7,23.4,15.1,30.2,0.157
31749,11.7,23.4,15.2,30.4,0.161
31750,11.7,23.4,15.3,30.6,0.167
31751,11.7,23.4,15.4,30.8,0.169
31752,11.7,23.4,15.5,31.0,0.142
31753,11.7,23.4,15.6,31.2,0.142
31754,11.7,23.4,15.7,31.4,0.151
31755,11.7,23.4,15.8,31.6,0.147
31756,11.7,23.4,15.9,31.8,0.14
31757,11.7,23.4,16.0,32.0,0.154
31758,11.8,23.6,-4.0,-8.0,0.101
31759,11.8,23.6,-3.9,-7.8,0.095
31760,11.8,23.6,-3.8,-7.6,0.087
31761,11.8,23.6,-3.7,-7.4,0.093
31762,11.8,23.6,-3.6,-7.2,0.091
31763,11.8,23.6,-3.5,-7.0,0.108
31764,11.8,23.6,-3.4,-6.8,0.115
31765,11.8,23.6,-3.3,-6.6,0.097
31766,11.8,23.6,-3.2,-6.4,0.098
31767,11.8,23.6,-3.1,-6.2,0.118
31768,11.8,23.6,-3.0,-6.0,0.093
31769,11.8,23.6,-2.9,-5.8,0.103
31770,11.8,23.6,-2.8,-5.6,0.102
31771,11.8,23.6,-2.7,-5.4,0.102
31772,11.8,23.6,-2.6,-5.2,0.104
31773,11.8,23.6,-2.5,-5.0,0.109
31774,11.8,23.6,-2.4,-4.8,0.091
31775,11.8,23.6,-2.3,-4.6,0.115
31776,11.8,23.6,-2.2,-4.4,0.1
31777,11.8,23.6,-2.1,-4.2,0.097
31778,11.8,23.6,-2.0,-4.0,0.114
31779,11.8,23.6,-1.9,-3.8,0.096
31780,11.8,23.6,-1.8,-3.6,0.086
31781,11.8,23.6,-1.7,-3.4,0.103
31782,11.8,23.6,-1.6,-3.2,0.095
31783,11.8,23.6,-1.5,-3.0,0.096
31784,11.8,23.6,-1.4,-2.8,0.11
31785,11.8,23.6,-1.3,-2.6,0.107
31786,11.8,23.6,-1.2,-2.4,0.093
31787,11.8,23.6,-1.1,-2.2,0.095
31788,11.8,23.6,-1.0,-2.0,0.088
31789,11.8,23.6,-0.9,-1.8,0.1
31790,11.8,23.6,-0.8,-1.6,0.093
31791,11.8,23.6,-0.7,-1.4,0.094
31792,11.8,23.6,-0.6,-1.2,0.11
31793,11.8,23.6,-0.5,-1.0,0.086
31794,11.8,23.6,-0.4,-0.8,0.082
31795,11.8,23.6,-0.3,-0.6,0.086
31796,11.8,23.6,-0.2,-0.4,0.11
31797,11.8,23.6,-0.1,-0.2,0.083
31798,11.8,23.6,0.0,0.0,0.098
31799,11.8,23.6,0.1,0.2,0.106
31800,11.8,23.6,0.2,0.4,0.096
31801,11.8,23.6,0.3,0.6,0.102
31802,11.8,23.6,0.4,0.8,0.105
31803,11.8,23.6,0.5,1.0,0.084
31804,11.8,23.6,0.6,1.2,0.103
31805,11.8,23.6,0.7,1.4,0.094
31806,11.8,23.6,0.8,1.6,0.098
31807,11.8,23.6,0.9,1.8,0.102
31808,11.8,23.6,1.0,2.0,0.093
31809,11.8,23.6,1.1,2.2,0.097
31810,11.8,23.6,1.2,2.4,0.083
31811,11.8,23.6,1.3,2.6,0.09
31812,11.8,23.6,1.4,2.8,0.094
31813,11.8,23.6,1.5,3.0,0.107
31814,11.8,23.6,1.6,3.2,0.115
31815,11.8,23.6,1.7,3.4,0.094
31816,11.8,23.6,1.8,3.6,0.1
31817,11.8,23.6,1.9,3.8,0.11
31818,11.8,23.6,2.0,4.0,0.104
31819,11.8,23.6,2.1,4.2,0.089
31820,11.8,23.6,2.2,4.4,0.092
31821,11.8,23.6,2.3,4.6,0.094
31822,11.8,23.6,2.4,4.8,0.094
31823,11.8,23.6,2.5,5.0,0.095
31824,11.8,23.6,2.6,5.2,0.091
31825,11.8,23.6,2.7,5.4,0.092
31826,11.8,23.6,2.8,5.6,0.116
31827,11.8,23.6,2.9,5.8,0.113
31828,11.8,23.6,3.0,6.0,0.111
31829,11.8,23.6,3.1,6.2,0.106
31830,11.8,23.6,3.2,6.4,0.097
31831,11.8,23.6,3.3,6.6,0.114
31832,11.8,23.6,3.4,6.8,0.121
31833,11.8,23.6,3.5,7.0,0.14
31834,11.8,23.6,3.6,7.2,0.157
31835,11.8,23.6,3.7,7.4,0.193
31836,11.8,23.6,3.8,7.6,0.247
31837,11.8,23.6,3.9,7.8,0.274
31838,11.8,23.6,4.0,8.0,0.336
31839,11.8,23.6,4.1,8.2,0.416
31840,11.8,23.6,4.2,8.4,0.48
31841,11.8,23.6,4.3,8.6,0.557
31842,11.8,23.6,4.4,8.8,0.63
31843,11.8,23.6,4.5,9.0,0.682
31844,11.8,23.6,4.6,9.2,0.748
31845,11.8,23.6,4.7,9.4,0.787
31846,11.8,23.6,4.8,9.6,0.8
31847,11.8,23.6,4.9,9.8,0.841
31848,11.8,23.6,5.0,10.0,0.863
31849,11.8,23.6,5.1,10.2,0.834
31850,11.8,23.6,5.2,10.4,0.855
31851,11.8,23.6,5.3,10.6,0.875
31852,11.8,23.6,5.4,10.8,0.898
31853,11.8,23.6,5.5,11.0,0.89
31854,11.8,23.6,5.6,11.2,0.9
31855,11.8,23.6,5.7,11.4,0.893
31856,11.8,23.6,5.8,11.6,0.898
31857,11.8,23.6,5.9,11.8,0.9
31858,11.8,23.6,6.0,12.0,0.895
31859,11.8,23.6,6.1,12.2,0.895
31860,11.8,23.6,6.2,12.4,0.892
31861,11.8,23.6,6.3,12.6,0.918
31862,11.8,23.6,6.4,12.8,0.91
31863,11.8,23.6,6.5,13.0,0.91
31864,11.8,23.6,6.6,13.2,0.883
31865,11.8,23.6,6.7,13.4,0.892
31866,11.8,23.6,6.8,13.6,0.893
31867,11.8,23.6,6.9,13.8,0.876
31868,11.8,23.6,7.0,14.0,0.849
31869,11.8,23.6,7.1,14.2,0.837
31870,11.8,23.6,7.2,14.4,0.82
31871,11.8,23.6,7.3,14.6,0.775
31872,11.8,23.6,7.4,14.8,0.782
31873,11.8,23.6,7.5,15.0,0.737
31874,11.8,23.6,7.6,15.2,0.682
31875,11.8,23.6,7.7,15.4,0.624
31876,11.8,23.6,7.8,15.6,0.577
31877,11.8,23.6,7.9,15.8,0.503
31878,11.8,23.6,8.0,16.0,0.467
31879,11.8,23.6,8.1,16.2,0.376
31880,11.8,23.6,8.2,16.4,0.364
31881,11.8,23.6,8.3,16.6,0.323
31882,11.8,23.6,8.4,16.8,0.286
31883,11.8,23.6,8.5,17.0,0.247
31884,11.8,23.6,8.6,17.2,0.23
31885,11.8,23.6,8.7,17.4,0.24
31886,11.8,23.6,8.8,17.6,0.225
31887,11.8,23.6,8.9,17.8,0.185
31888,11.8,23.6,9.0,18.0,0.23
31889,11.8,23.6,9.1,18.2,0.205
31890,11.8,23.6,9.2,18.4,0.198
31891,11.8,23.6,9.3,18.6,0.182
31892,11.8,23.6,9.4,18.8,0.215
31893,11.8,23.6,9.5,19.0,0.212
31894,11.8,23.6,9.6,19.2,0.17
31895,11.8,23.6,9.7,19.4,0.205
31896,11.8,23.6,9.8,19.6,0.205
31897,11.8,23.6,9.9,19.8,0.216
31898,11.8,23.6,10.0,20.0,0.205
31899,11.8,23.6,10.1,20.2,0.176
31900,11.8,23.6,10.2,20.4,0.214
31901,11.8,23.6,10.3,20.6,0.187
31902,11.8,23.6,10.4,20.8,0.199
31903,11.8,23.6,10.5,21.0,0.183
31904,11.8,23.6,10.6,21.2,0.21
31905,11.8,23.6,10.7,21.4,0.193
31906,11.8,23.6,10.8,21.6,0.179
31907,11.8,23.6,10.9,21.8,0.206
31908,11.8,23.6,11.0,22.0,0.206
31909,11.8,23.6,11.1,22.2,0.203
31910,11.8,23.6,11.2,22.4,0.181
31911,11.8,23.6,11.3,22.6,0.217
31912,11.8,23.6,11.4,22.8,0.179
31913,11.8,23.6,11.5,23.0,0.202
31914,11.8,23.6,11.6,23.2,0.211
31915,11.8,23.6,11.7,23.4,0.216
31916,11.8,23.6,11.8,23.6,0.21
31917,11.8,23.6,11.9,23.8,0.195
31918,11.8,23.6,12.0,24.0,0.196
31919,11.8,23.6,12.1,24.2,0.21
31920,11.8,23.6,12.2,24.4,0.194
31921,11.8,23.6,12.3,24.6,0.2
31922,11.8,23.6,12.4,24.8,0.17
31923,11.8,23.6,12.5,25.0,0.208
31924,11.8,23.6,12.6,25.2,0.203
31925,11.8,23.6,12.7,25.4,0.201
31926,11.8,23.6,12.8,25.6,0.193
31927,11.8,23.6,12.9,25.8,0.192
31928,11.8,23.6,13.0,26.0,0.192
31929,11.8,23.6,13.1,26.2,0.204
31930,11.8,23.6,13.2,26.4,0.208
31931,11.8,23.6,13.3,26.6,0.173
31932,11.8,23.6,13.4,26.8,0.192
31933,11.8,23.6,13.5,27.0,0.189
31934,11.8,23.6,13.6,27.2,0.192
31935,11.8,23.6,13.7,27.4,0.199
31936,11.8,23.6,13.8,27.6,0.212
31937,11.8,23.6,13.9,27.8,0.197
31938,11.8,23.6,14.0,28.0,0.198
31939,11.8,23.6,14.1,28.2,0.187
31940,11.8,23.6,14.2,28.4,0.181
31941,11.8,23.6,14.3,28.6,0.204
31942,11.8,23.6,14.4,28.8,0.183
31943,11.8,23.6,14.5,29.0,0.201
31944,11.8,23.6,14.6,29.2,0.193
31945,11.8,23.6,14.7,29.4,0.181
31946,11.8,23.6,14.8,29.6,0.192
31947,11.8,23.6,14.9,29.8,0.203
31948,11.8,23.6,15.0,30.0,0.171
31949,11.8,23.6,15.1,30.2,0.168
31950,11.8,23.6,15.2,30.4,0.166
31951,11.8,23.6,15.3,30.6,0.166
31952,11.8,23.6,15.4,30.8,0.134
31953,11.8,23.6,15.5,31.0,0.173
31954,11.8,23.6,15.6,31.2,0.152
31955,11.8,23.6,15.7,31.4,0.136
31956,11.8,23.6,15.8,31.6,0.138
31957,11.8,23.6,15.9,31.8,0.153
31958,11.8,23.6,16.0,32.0,0.139
31959,11.9,23.8,-4.0,-8.0,0.113
31960,11.9,23.8,-3.9,-7.8,0.108
31961,11.9,23.8,-3.8,-7.6,0.1
31962,11.9,23.8,-3.7,-7.4,0.097
31963,11.9,23.8,-3.6,-7.2,0.096
31964,11.9,23.8,-3.5,-7.0,0.112
31965,11.9,23.8,-3.4,-6.8,0.083
31966,11.9,23.8,-3.3,-6.6,0.091
31967,11.9,23.8,-3.2,-6.4,0.072
31968,11.9,23.8,-3.1,-6.2,0.096
31969,11.9,23.8,-3.0,-6.0,0.096
31970,11.9,23.8,-2.9,-5.8,0.104
31971,11.9,23.8,-2.8,-5.6,0.095
31972,11.9,23.8,-2.7,-5.4,0.101
31973,11.9,23.8,-2.6,-5.2,0.109
31974,11.9,23.8,-2.5,-5.0,0.091
31975,11.9,23.8,-2.4,-4.8,0.091
31976,11.9,23.8,-2.3,-4.6,0.114
31977,11.9,23.8,-2.2,-4.4,0.11
31978,11.9,23.8,-2.1,-4.2,0.085
31979,11.9,23.8,-2.0,-4.0,0.092
31980,11.9,23.8,-1.9,-3.8,0.086
31981,11.9,23.8,-1.8,-3.6,0.099
31982,11.9,23.8,-1.7,-3.4,0.11
31983,11.9,23.8,-1.6,-3.2,0.096
31984,11.9,23.8,-1.5,-3.0,0.096
31985,11.9,23.8,-1.4,-2.8,0.097
31986,11.9,23.8,-1.3,-2.6,0.093
31987,11.9,23.8,-1.2,-2.4,0.105
31988,11.9,23.8,-1.1,-2.2,0.104
31989,11.9,23.8,-1.0,-2.0,0.112
31990,11.9,23.8,-0.9,-1.8,0.094
31991,11.9,23.8,-0.8,-1.6,0.1
31992,11.9,23.8,-0.7,-1.4,0.083
31993,11.9,23.8,-0.6,-1.2,0.083
31994,11.9,23.8,-0.5,-1.0,0.095
31995,11.9,23.8,-0.4,-0.8,0.082
31996,11.9,23.8,-0.3,-0.6,0.103
31997,11.9,23.8,-0.2,-0.4,0.08
31998,11.9,23.8,-0.1,-0.2,0.103
31999,11.9,23.8,0.0,0.0,0.096
32000,11.9,23.8,0.1,0.2,0.097
32001,11.9,23.8,0.2,0.4,0.086
32002,11.9,23.8,0.3,0.6,0.08
32003,11.9,23.8,0.4,0.8,0.086
32004,11.9,23.8,0.5,1.0,0.091
32005,11.9,23.8,0.6,1.2,0.105
32006,11.9,23.8,0.7,1.4,0.106
32007,11.9,23.8,0.8,1.6,0.099
32008,11.9,23.8,0.9,1.8,0.124
32009,11.9,23.8,1.0,2.0,0.121
32010,11.9,23.8,1.1,2.2,0.09
32011,11.9,23.8,1.2,2.4,0.108
32012,11.9,23.8,1.3,2.6,0.104
32013,11.9,23.8,1.4,2.8,0.106
32014,11.9,23.8,1.5,3.0,0.088
32015,11.9,23.8,1.6,3.2,0.093
32016,11.9,23.8,1.7,3.4,0.083
32017,11.9,23.8,1.8,3.6,0.099
32018,11.9,23.8,1.9,3.8,0.114
32019,11.9,23.8,2.0,4.0,0.107
32020,11.9,23.8,2.1,4.2,0.089
32021,11.9,23.8,2.2,4.4,0.097
32022,11.9,23.8,2.3,4.6,0.089
32023,11.9,23.8,2.4,4.8,0.089
32024,11.9,23.8,2.5,5.0,0.092
32025,11.9,23.8,2.6,5.2,0.094
32026,11.9,23.8,2.7,5.4,0.096
32027,11.9,23.8,2.8,5.6,0.089
32028,11.9,23.8,2.9,5.8,0.094
32029,11.9,23.8,3.0,6.0,0.126
32030,11.9,23.8,3.1,6.2,0.115
32031,11.9,23.8,3.2,6.4,0.112
32032,11.9,23.8,3.3,6.6,0.115
32033,11.9,23.8,3.4,6.8,0.107
32034,11.9,23.8,3.5,7.0,0.128
32035,11.9,23.8,3.6,7.2,0.158
32036,11.9,23.8,3.7,7.4,0.178
32037,11.9,23.8,3.8,7.6,0.205
32038,11.9,23.8,3.9,7.8,0.247
32039,11.9,23.8,4.0,8.0,0.336
32040,11.9,23.8,4.1,8.2,0.386
32041,11.9,23.8,4.2,8.4,0.437
32042,11.9,23.8,4.3,8.6,0.526
32043,11.9,23.8,4.4,8.8,0.594
32044,11.9,23.8,4.5,9.0,0.665
32045,11.9,23.8,4.6,9.2,0.736
32046,11.9,23.8,4.7,9.4,0.758
32047,11.9,23.8,4.8,9.6,0.798
32048,11.9,23.8,4.9,9.8,0.812
32049,11.9,23.8,5.0,10.0,0.846
32050,11.9,23.8,5.1,10.2,0.854
32051,11.9,23.8,5.2,10.4,0.873
32052,11.9,23.8,5.3,10.6,0.889
32053,11.9,23.8,5.4,10.8,0.89
32054,11.9,23.8,5.5,11.0,0.897
32055,11.9,23.8,5.6,11.2,0.89
32056,11.9,23.8,5.7,11.4,0.903
32057,11.9,23.8,5.8,11.6,0.889
32058,11.9,23.8,5.9,11.8,0.896
32059,11.9,23.8,6.0,12.0,0.905
32060,11.9,23.8,6.1,12.2,0.916
32061,11.9,23.8,6.2,12.4,0.908
32062,11.9,23.8,6.3,12.6,0.897
32063,11.9,23.8,6.4,12.8,0.904
32064,11.9,23.8,6.5,13.0,0.899
32065,11.9,23.8,6.6,13.2,0.914
32066,11.9,23.8,6.7,13.4,0.9
32067,11.9,23.8,6.8,13.6,0.883
32068,11.9,23.8,6.9,13.8,0.874
32069,11.9,23.8,7.0,14.0,0.861
32070,11.9,23.8,7.1,14.2,0.86
32071,11.9,23.8,7.2,14.4,0.821
32072,11.9,23.8,7.3,14.6,0.812
32073,11.9,23.8,7.4,14.8,0.803
32074,11.9,23.8,7.5,15.0,0.752
32075,11.9,23.8,7.6,15.2,0.721
32076,11.9,23.8,7.7,15.4,0.682
32077,11.9,23.8,7.8,15.6,0.591
32078,11.9,23.8,7.9,15.8,0.563
32079,11.9,23.8,8.0,16.0,0.489
32080,11.9,23.8,8.1,16.2,0.424
32081,11.9,23.8,8.2,16.4,0.378
32082,11.9,23.8,8.3,16.6,0.325
32083,11.9,23.8,8.4,16.8,0.304
32084,11.9,23.8,8.5,17.0,0.283
32085,11.9,23.8,8.6,17.2,0.267
32086,11.9,23.8,8.7,17.4,0.237
32087,11.9,23.8,8.8,17.6,0.243
32088,11.9,23.8,8.9,17.8,0.229
32089,11.9,23.8,9.0,18.0,0.226
32090,11.9,23.8,9.1,18.2,0.209
32091,11.9,23.8,9.2,18.4,0.208
32092,11.9,23.8,9.3,18.6,0.198
32093,11.9,23.8,9.4,18.8,0.175
32094,11.9,23.8,9.5,19.0,0.195
32095,11.9,23.8,9.6,19.2,0.201
32096,11.9,23.8,9.7,19.4,0.219
32097,11.9,23.8,9.8,19.6,0.197
32098,11.9,23.8,9.9,19.8,0.198
32099,11.9,23.8,10.0,20.0,0.206
32100,11.9,23.8,10.1,20.2,0.19
32101,11.9,23.8,10.2,20.4,0.19
32102,11.9,23.8,10.3,20.6,0.211
32103,11.9,23.8,10.4,20.8,0.222
32104,11.9,23.8,10.5,21.0,0.202
32105,11.9,23.8,10.6,21.2,0.207
32106,11.9,23.8,10.7,21.4,0.211
32107,11.9,23.8,10.8,21.6,0.209
32108,11.9,23.8,10.9,21.8,0.188
32109,11.9,23.8,11.0,22.0,0.19
32110,11.9,23.8,11.1,22.2,0.197
32111,11.9,23.8,11.2,22.4,0.201
32112,11.9,23.8,11.3,22.6,0.226
32113,11.9,23.8,11.4,22.8,0.186
32114,11.9,23.8,11.5,23.0,0.216
32115,11.9,23.8,11.6,23.2,0.218
32116,11.9,23.8,11.7,23.4,0.197
32117,11.9,23.8,11.8,23.6,0.198
32118,11.9,23.8,11.9,23.8,0.215
32119,11.9,23.8,12.0,24.0,0.199
32120,11.9,23.8,12.1,24.2,0.204
32121,11.9,23.8,12.2,24.4,0.195
32122,11.9,23.8,12.3,24.6,0.225
32123,11.9,23.8,12.4,24.8,0.193
32124,11.9,23.8,12.5,25.0,0.206
32125,11.9,23.8,12.6,25.2,0.218
32126,11.9,23.8,12.7,25.4,0.203
32127,11.9,23.8,12.8,25.6,0.193
32128,11.9,23.8,12.9,25.8,0.228
32129,11.9,23.8,13.0,26.0,0.15
32130,11.9,23.8,13.1,26.2,0.195
32131,11.9,23.8,13.2,26.4,0.201
32132,11.9,23.8,13.3,26.6,0.195
32133,11.9,23.8,13.4,26.8,0.194
32134,11.9,23.8,13.5,27.0,0.207
32135,11.9,23.8,13.6,27.2,0.228
32136,11.9,23.8,13.7,27.4,0.207
32137,11.9,23.8,13.8,27.6,0.173
32138,11.9,23.8,13.9,27.8,0.196
32139,11.9,23.8,14.0,28.0,0.208
32140,11.9,23.8,14.1,28.2,0.184
32141,11.9,23.8,14.2,28.4,0.187
32142,11.9,23.8,14.3,28.6,0.201
32143,11.9,23.8,14.4,28.8,0.2
32144,11.9,23.8,14.5,29.0,0.198
32145,11.9,23.8,14.6,29.2,0.184
32146,11.9,23.8,14.7,29.4,0.187
32147,11.9,23.8,14.8,29.6,0.199
32148,11.9,23.8,14.9,29.8,0.191
32149,11.9,23.8,15.0,30.0,0.174
32150,11.9,23.8,15.1,30.2,0.158
32151,11.9,23.8,15.2,30.4,0.182
32152,11.9,23.8,15.3,30.6,0.163
32153,11.9,23.8,15.4,30.8,0.158
32154,11.9,23.8,15.5,31.0,0.153
32155,11.9,23.8,15.6,31.2,0.178
32156,11.9,23.8,15.7,31.4,0.15
32157,11.9,23.8,15.8,31.6,0.141
32158,11.9,23.8,15.9,31.8,0.157
32159,11.9,23.8,16.0,32.0,0.143
32160,12.0,24.0,-4.0,-8.0,0.113
32161,12.0,24.0,-3.9,-7.8,0.102
32162,12.0,24.0,-3.8,-7.6,0.091
32163,12.0,24.0,-3.7,-7.4,0.1
32164,12.0,24.0,-3.6,-7.2,0.114
32165,12.0,24.0,-3.5,-7.0,0.116
32166,12.0,24.0,-3.4,-6.8,0.104
32167,12.0,24.0,-3.3,-6.6,0.102
32168,12.0,24.0,-3.2,-6.4,0.093
32169,12.0,24.0,-3.1,-6.2,0.105
32170,12.0,24.0,-3.0,-6.0,0.09
32171,12.0,24.0,-2.9,-5.8,0.121
32172,12.0,24.0,-2.8,-5.6,0.083
32173,12.0,24.0,-2.7,-5.4,0.109
32174,12.0,24.0,-2.6,-5.2,0.103
32175,12.0,24.0,-2.5,-5.0,0.096
32176,12.0,24.0,-2.4,-4.8,0.1
32177,12.0,24.0,-2.3,-4.6,0.096
32178,12.0,24.0,-2.2,-4.4,0.102
32179,12.0,24.0,-2.1,-4.2,0.105
32180,12.0,24.0,-2.0,-4.0,0.103
32181,12.0,24.0,-1.9,-3.8,0.088
32182,12.0,24.0,-1.8,-3.6,0.126
32183,12.0,24.0,-1.7,-3.4,0.091
32184,12.0,24.0,-1.6,-3.2,0.108
32185,12.0,24.0,-1.5,-3.0,0.096
32186,12.0,24.0,-1.4,-2.8,0.096
32187,12.0,24.0,-1.3,-2.6,0.098
32188,12.0,24.0,-1.2,-2.4,0.104
32189,12.0,24.0,-1.1,-2.2,0.1
32190,12.0,24.0,-1.0,-2.0,0.093
32191,12.0,24.0,-0.9,-1.8,0.088
32192,12.0,24.0,-0.8,-1.6,0.117
32193,12.0,24.0,-0.7,-1.4,0.119
32194,12.0,24.0,-0.6,-1.2,0.102
32195,12.0,24.0,-0.5,-1.0,0.09
32196,12.0,24.0,-0.4,-0.8,0.094
32197,12.0,24.0,-0.3,-0.6,0.094
32198,12.0,24.0,-0.2,-0.4,0.094
32199,12.0,24.0,-0.1,-0.2,0.102
32200,12.0,24.0,0.0,0.0,0.08
32201,12.0,24.0,0.1,0.2,0.11
32202,12.0,24.0,0.2,0.4,0.08
32203,12.0,24.0,0.3,0.6,0.101
32204,12.0,24.0,0.4,0.8,0.094
32205,12.0,24.0,0.5,1.0,0.102
32206,12.0,24.0,0.6,1.2,0.091
32207,12.0,24.0,0.7,1.4,0.089
32208,12.0,24.0,0.8,1.6,0.101
32209,12.0,24.0,0.9,1.8,0.112
32210,12.0,24.0,1.0,2.0,0.093
32211,12.0,24.0,1.1,2.2,0.103
32212,12.0,24.0,1.2,2.4,0.093
32213,12.0,24.0,1.3,2.6,0.104
32214,12.0,24.0,1.4,2.8,0.087
32215,12.0,24.0,1.5,3.0,0.084
32216,12.0,24.0,1.6,3.2,0.097
32217,12.0,24.0,1.7,3.4,0.084
32218,12.0,24.0,1.8,3.6,0.098
32219,12.0,24.0,1.9,3.8,0.116
32220,12.0,24.0,2.0,4.0,0.105
32221,12.0,24.0,2.1,4.2,0.107
32222,12.0,24.0,2.2,4.4,0.106
32223,12.0,24.0,2.3,4.6,0.109
32224,12.0,24.0,2.4,4.8,0.097
32225,12.0,24.0,2.5,5.0,0.111
32226,12.0,24.0,2.6,5.2,0.092
32227,12.0,24.0,2.7,5.4,0.109
32228,12.0,24.0,2.8,5.6,0.101
32229,12.0,24.0,2.9,5.8,0.087
32230,12.0,24.0,3.0,6.0,0.097
32231,12.0,24.0,3.1,6.2,0.108
32232,12.0,24.0,3.2,6.4,0.102
32233,12.0,24.0,3.3,6.6,0.108
32234,12.0,24.0,3.4,6.8,0.116
32235,12.0,24.0,3.5,7.0,0.132
32236,12.0,24.0,3.6,7.2,0.143
32237,12.0,24.0,3.7,7.4,0.171
32238,12.0,24.0,3.8,7.6,0.208
32239,12.0,24.0,3.9,7.8,0.236
32240,12.0,24.0,4.0,8.0,0.285
32241,12.0,24.0,4.1,8.2,0.373
32242,12.0,24.0,4.2,8.4,0.43
32243,12.0,24.0,4.3,8.6,0.496
32244,12.0,24.0,4.4,8.8,0.559
32245,12.0,24.0,4.5,9.0,0.616
32246,12.0,24.0,4.6,9.2,0.7
32247,12.0,24.0,4.7,9.4,0.728
32248,12.0,24.0,4.8,9.6,0.793
32249,12.0,24.0,4.9,9.8,0.813
32250,12.0,24.0,5.0,10.0,0.824
32251,12.0,24.0,5.1,10.2,0.853
32252,12.0,24.0,5.2,10.4,0.858
32253,12.0,24.0,5.3,10.6,0.885
32254,12.0,24.0,5.4,10.8,0.89
32255,12.0,24.0,5.5,11.0,0.87
32256,12.0,24.0,5.6,11.2,0.889
32257,12.0,24.0,5.7,11.4,0.9
32258,12.0,24.0,5.8,11.6,0.905
32259,12.0,24.0,5.9,11.8,0.897
32260,12.0,24.0,6.0,12.0,0.909
32261,12.0,24.0,6.1,12.2,0.895
32262,12.0,24.0,6.2,12.4,0.901
32263,12.0,24.0,6.3,12.6,0.898
32264,12.0,24.0,6.4,12.8,0.897
32265,12.0,24.0,6.5,13.0,0.9
32266,12.0,24.0,6.6,13.2,0.892
32267,12.0,24.0,6.7,13.4,0.897
32268,12.0,24.0,6.8,13.6,0.887
32269,12.0,24.0,6.9,13.8,0.876
32270,12.0,24.0,7.0,14.0,0.871
32271,12.0,24.0,7.1,14.2,0.863
32272,12.0,24.0,7.2,14.4,0.844
32273,12.0,24.0,7.3,14.6,0.85
32274,12.0,24.0,7.4,14.8,0.821
32275,12.0,24.0,7.5,15.0,0.778
