sigx1,sigx2,sigh1,sigh2,success_rate
4.0,4.0,2.96,5.92,0.832
0.04,0.04,2.24,4.48,0.118
2.2,2.2,2.32,4.64,0.798
0.8,0.8,2.84,5.68,0.584
0.88,0.88,2.08,4.16,0.692
0.56,0.56,2.64,5.28,0.499
2.92,2.92,2.92,5.84,0.821
3.84,3.84,2.0,4.0,0.847
3.28,3.28,2.36,4.72,0.848
1.36,1.36,2.48,4.96,0.718
2.68,2.68,2.72,5.44,0.843
1.64,1.64,2.68,5.36,0.768
2.48,2.48,2.52,5.04,0.817
0.32,0.32,2.44,4.88,0.38
1.96,1.96,2.12,4.24,0.802
1.88,1.88,2.88,5.76,0.769
3.56,3.56,2.56,5.12,0.86
1.12,1.12,2.28,4.56,0.733
3.04,3.04,2.16,4.32,0.842
3.76,3.76,2.76,5.52,0.835
0.0,0.0,3.0,6.0,0.114
0.08,0.08,2.24,4.48,0.167
2.24,2.24,2.32,4.64,0.84
0.92,0.92,2.08,4.16,0.687
0.6,0.6,2.64,5.28,0.538
0.84,0.84,2.84,5.68,0.582
2.96,2.96,2.92,5.84,0.835
3.88,3.88,2.0,4.0,0.842
3.32,3.32,2.36,4.72,0.853
1.68,1.68,2.68,5.36,0.756
2.52,2.52,2.52,5.04,0.862
1.4,1.4,2.48,4.96,0.756
2.72,2.72,2.72,5.44,0.831
0.36,0.36,2.44,4.88,0.408
2.0,2.0,2.12,4.24,0.817
1.92,1.92,2.88,5.76,0.742
1.16,1.16,2.28,4.56,0.739
3.08,3.08,2.16,4.32,0.837
3.6,3.6,2.56,5.12,0.828
3.8,3.8,2.76,5.52,0.841
0.12,0.12,2.24,4.48,0.177
2.28,2.28,2.32,4.64,0.815
0.04,0.04,3.0,6.0,0.1
0.96,0.96,2.08,4.16,0.71
0.64,0.64,2.64,5.28,0.532
0.88,0.88,2.84,5.68,0.577
3.0,3.0,2.92,5.84,0.835
1.72,1.72,2.68,5.36,0.78
3.92,3.92,2.0,4.0,0.841
2.56,2.56,2.52,5.04,0.838
3.36,3.36,2.36,4.72,0.84
1.44,1.44,2.48,4.96,0.787
2.04,2.04,2.12,4.24,0.83
0.4,0.4,2.44,4.88,0.427
2.76,2.76,2.72,5.44,0.83
1.2,1.2,2.28,4.56,0.751
3.12,3.12,2.16,4.32,0.861
3.64,3.64,2.56,5.12,0.844
1.96,1.96,2.88,5.76,0.781
3.84,3.84,2.76,5.52,0.864
2.32,2.32,2.32,4.64,0.805
0.16,0.16,2.24,4.48,0.257
1.0,1.0,2.08,4.16,0.713
0.92,0.92,2.84,5.68,0.639
1.76,1.76,2.68,5.36,0.789
0.08,0.08,3.0,6.0,0.15
2.6,2.6,2.52,5.04,0.823
3.04,3.04,2.92,5.84,0.83
0.68,0.68,2.64,5.28,0.554
3.96,3.96,2.0,4.0,0.832
0.44,0.44,2.44,4.88,0.436
3.4,3.4,2.36,4.72,0.841
2.08,2.08,2.12,4.24,0.824
1.48,1.48,2.48,4.96,0.762
1.24,1.24,2.28,4.56,0.756
3.16,3.16,2.16,4.32,0.876
2.8,2.8,2.72,5.44,0.836
3.68,3.68,2.56,5.12,0.852
3.88,3.88,2.76,5.52,0.831
2.0,2.0,2.88,5.76,0.782
2.36,2.36,2.32,4.64,0.816
0.2,0.2,2.24,4.48,0.306
1.04,1.04,2.08,4.16,0.716
0.96,0.96,2.84,5.68,0.648
1.8,1.8,2.68,5.36,0.785
2.64,2.64,2.52,5.04,0.815
3.08,3.08,2.92,5.84,0.817
0.12,0.12,3.0,6.0,0.182
0.72,0.72,2.64,5.28,0.564
4.0,4.0,2.0,4.0,0.855
3.44,3.44,2.36,4.72,0.838
0.48,0.48,2.44,4.88,0.446
2.12,2.12,2.12,4.24,0.819
1.52,1.52,2.48,4.96,0.742
1.28,1.28,2.28,4.56,0.736
3.72,3.72,2.56,5.12,0.839
3.2,3.2,2.16,4.32,0.855
2.84,2.84,2.72,5.44,0.834
3.92,3.92,2.76,5.52,0.843
0.24,0.24,2.24,4.48,0.321
2.4,2.4,2.32,4.64,0.817
2.04,2.04,2.88,5.76,0.786
1.08,1.08,2.08,4.16,0.722
1.84,1.84,2.68,5.36,0.783
1.0,1.0,2.84,5.68,0.645
0.76,0.76,2.64,5.28,0.586
3.12,3.12,2.92,5.84,0.823
2.68,2.68,2.52,5.04,0.831
0.16,0.16,3.0,6.0,0.223
0.0,0.0,2.04,4.08,0.111
0.52,0.52,2.44,4.88,0.496
3.48,3.48,2.36,4.72,0.845
2.16,2.16,2.12,4.24,0.83
1.32,1.32,2.28,4.56,0.764
3.24,3.24,2.16,4.32,0.842
1.56,1.56,2.48,4.96,0.774
3.76,3.76,2.56,5.12,0.848
2.88,2.88,2.72,5.44,0.829
3.96,3.96,2.76,5.52,0.845
2.08,2.08,2.88,5.76,0.79
2.44,2.44,2.32,4.64,0.842
0.28,0.28,2.24,4.48,0.34
1.88,1.88,2.68,5.36,0.771
1.12,1.12,2.08,4.16,0.741
1.04,1.04,2.84,5.68,0.672
3.16,3.16,2.92,5.84,0.83
0.8,0.8,2.64,5.28,0.625
2.72,2.72,2.52,5.04,0.811
0.2,0.2,3.0,6.0,0.233
0.04,0.04,2.04,4.08,0.12
0.56,0.56,2.44,4.88,0.513
3.52,3.52,2.36,4.72,0.844
1.36,1.36,2.28,4.56,0.762
2.2,2.2,2.12,4.24,0.841
3.28,3.28,2.16,4.32,0.85
1.6,1.6,2.48,4.96,0.78
2.92,2.92,2.72,5.44,0.825
3.8,3.8,2.56,5.12,0.85
4.0,4.0,2.76,5.52,0.84
2.48,2.48,2.32,4.64,0.828
0.32,0.32,2.24,4.48,0.377
2.12,2.12,2.88,5.76,0.788
1.92,1.92,2.68,5.36,0.781
1.16,1.16,2.08,4.16,0.732
1.08,1.08,2.84,5.68,0.65
2.76,2.76,2.52,5.04,0.844
3.2,3.2,2.92,5.84,0.835
0.84,0.84,2.64,5.28,0.622
0.24,0.24,3.0,6.0,0.259
0.08,0.08,2.04,4.08,0.183
0.6,0.6,2.44,4.88,0.525
3.56,3.56,2.36,4.72,0.869
2.24,2.24,2.12,4.24,0.819
1.4,1.4,2.28,4.56,0.767
3.32,3.32,2.16,4.32,0.851
1.64,1.64,2.48,4.96,0.79
2.96,2.96,2.72,5.44,0.799
3.84,3.84,2.56,5.12,0.824
0.0,0.0,2.8,5.6,0.09
0.36,0.36,2.24,4.48,0.431
2.52,2.52,2.32,4.64,0.837
2.16,2.16,2.88,5.76,0.793
1.2,1.2,2.08,4.16,0.727
1.96,1.96,2.68,5.36,0.777
1.12,1.12,2.84,5.68,0.664
3.24,3.24,2.92,5.84,0.828
2.8,2.8,2.52,5.04,0.819
0.88,0.88,2.64,5.28,0.63
0.28,0.28,3.0,6.0,0.268
0.12,0.12,2.04,4.08,0.207
3.6,3.6,2.36,4.72,0.854
0.64,0.64,2.44,4.88,0.576
2.28,2.28,2.12,4.24,0.808
1.44,1.44,2.28,4.56,0.786
3.36,3.36,2.16,4.32,0.855
1.68,1.68,2.48,4.96,0.787
3.0,3.0,2.72,5.44,0.813
3.88,3.88,2.56,5.12,0.851
0.4,0.4,2.24,4.48,0.46
0.04,0.04,2.8,5.6,0.126
2.56,2.56,2.32,4.64,0.837
2.2,2.2,2.88,5.76,0.768
1.24,1.24,2.08,4.16,0.756
2.0,2.0,2.68,5.36,0.79
1.16,1.16,2.84,5.68,0.711
2.84,2.84,2.52,5.04,0.825
3.28,3.28,2.92,5.84,0.829
0.92,0.92,2.64,5.28,0.628
0.16,0.16,2.04,4.08,0.252
0.32,0.32,3.0,6.0,0.34
0.68,0.68,2.44,4.88,0.581
3.64,3.64,2.36,4.72,0.848
3.4,3.4,2.16,4.32,0.839
1.72,1.72,2.48,4.96,0.75
3.92,3.92,2.56,5.12,0.861
2.32,2.32,2.12,4.24,0.844
1.48,1.48,2.28,4.56,0.753
2.6,2.6,2.32,4.64,0.837
0.44,0.44,2.24,4.48,0.474
0.08,0.08,2.8,5.6,0.153
2.24,2.24,2.88,5.76,0.817
3.04,3.04,2.72,5.44,0.837
1.28,1.28,2.08,4.16,0.78
2.04,2.04,2.68,5.36,0.795
1.2,1.2,2.84,5.68,0.699
3.32,3.32,2.92,5.84,0.816
2.88,2.88,2.52,5.04,0.82
0.2,0.2,2.04,4.08,0.284
0.96,0.96,2.64,5.28,0.621
0.72,0.72,2.44,4.88,0.619
3.68,3.68,2.36,4.72,0.835
0.36,0.36,3.0,6.0,0.357
1.76,1.76,2.48,4.96,0.777
3.44,3.44,2.16,4.32,0.827
3.96,3.96,2.56,5.12,0.86
2.36,2.36,2.12,4.24,0.855
1.52,1.52,2.28,4.56,0.784
2.64,2.64,2.32,4.64,0.845
2.28,2.28,2.88,5.76,0.797
3.08,3.08,2.72,5.44,0.854
0.12,0.12,2.8,5.6,0.154
0.48,0.48,2.24,4.48,0.481
1.32,1.32,2.08,4.16,0.744
2.08,2.08,2.68,5.36,0.799
1.24,1.24,2.84,5.68,0.709
3.36,3.36,2.92,5.84,0.855
2.92,2.92,2.52,5.04,0.845
0.24,0.24,2.04,4.08,0.321
1.0,1.0,2.64,5.28,0.671
0.76,0.76,2.44,4.88,0.591
3.72,3.72,2.36,4.72,0.831
0.4,0.4,3.0,6.0,0.355
1.8,1.8,2.48,4.96,0.768
3.48,3.48,2.16,4.32,0.849
4.0,4.0,2.56,5.12,0.845
2.4,2.4,2.12,4.24,0.852
1.56,1.56,2.28,4.56,0.805
2.68,2.68,2.32,4.64,0.833
2.32,2.32,2.88,5.76,0.788
0.52,0.52,2.24,4.48,0.517
3.12,3.12,2.72,5.44,0.816
0.16,0.16,2.8,5.6,0.218
1.28,1.28,2.84,5.68,0.681
1.36,1.36,2.08,4.16,0.769
2.12,2.12,2.68,5.36,0.781
2.96,2.96,2.52,5.04,0.825
3.4,3.4,2.92,5.84,0.822
1.04,1.04,2.64,5.28,0.656
0.28,0.28,2.04,4.08,0.361
0.8,0.8,2.44,4.88,0.637
3.76,3.76,2.36,4.72,0.843
0.44,0.44,3.0,6.0,0.39
1.84,1.84,2.48,4.96,0.789
3.52,3.52,2.16,4.32,0.843
2.44,2.44,2.12,4.24,0.842
1.6,1.6,2.28,4.56,0.797
0.0,0.0,2.6,5.2,0.11
2.72,2.72,2.32,4.64,0.833
0.56,0.56,2.24,4.48,0.521
0.2,0.2,2.8,5.6,0.227
2.36,2.36,2.88,5.76,0.799
3.16,3.16,2.72,5.44,0.836
1.32,1.32,2.84,5.68,0.702
1.4,1.4,2.08,4.16,0.779
2.16,2.16,2.68,5.36,0.816
1.08,1.08,2.64,5.28,0.65
3.0,3.0,2.52,5.04,0.849
0.32,0.32,2.04,4.08,0.402
3.44,3.44,2.92,5.84,0.816
0.84,0.84,2.44,4.88,0.642
3.8,3.8,2.36,4.72,0.866
0.48,0.48,3.0,6.0,0.426
3.56,3.56,2.16,4.32,0.825
2.48,2.48,2.12,4.24,0.843
1.88,1.88,2.48,4.96,0.784
1.64,1.64,2.28,4.56,0.795
0.04,0.04,2.6,5.2,0.151
2.76,2.76,2.32,4.64,0.831
0.6,0.6,2.24,4.48,0.567
0.24,0.24,2.8,5.6,0.255
2.4,2.4,2.88,5.76,0.817
3.2,3.2,2.72,5.44,0.831
1.36,1.36,2.84,5.68,0.702
1.44,1.44,2.08,4.16,0.796
2.2,2.2,2.68,5.36,0.81
1.12,1.12,2.64,5.28,0.689
3.04,3.04,2.52,5.04,0.834
0.36,0.36,2.04,4.08,0.409
0.88,0.88,2.44,4.88,0.621
3.84,3.84,2.36,4.72,0.862
3.48,3.48,2.92,5.84,0.845
0.52,0.52,3.0,6.0,0.435
1.92,1.92,2.48,4.96,0.793
3.6,3.6,2.16,4.32,0.848
2.52,2.52,2.12,4.24,0.827
1.68,1.68,2.28,4.56,0.779
2.8,2.8,2.32,4.64,0.826
0.08,0.08,2.6,5.2,0.136
0.64,0.64,2.24,4.48,0.599
0.28,0.28,2.8,5.6,0.31
2.44,2.44,2.88,5.76,0.813
3.24,3.24,2.72,5.44,0.841
1.4,1.4,2.84,5.68,0.715
2.24,2.24,2.68,5.36,0.829
1.48,1.48,2.08,4.16,0.791
3.08,3.08,2.52,5.04,0.837
1.16,1.16,2.64,5.28,0.694
0.4,0.4,2.04,4.08,0.468
0.92,0.92,2.44,4.88,0.669
3.88,3.88,2.36,4.72,0.867
3.52,3.52,2.92,5.84,0.823
0.56,0.56,3.0,6.0,0.476
1.96,1.96,2.48,4.96,0.804
3.64,3.64,2.16,4.32,0.837
2.56,2.56,2.12,4.24,0.861
1.72,1.72,2.28,4.56,0.775
0.12,0.12,2.6,5.2,0.17
2.84,2.84,2.32,4.64,0.845
0.68,0.68,2.24,4.48,0.592
2.48,2.48,2.88,5.76,0.81
0.32,0.32,2.8,5.6,0.34
3.28,3.28,2.72,5.44,0.827
1.44,1.44,2.84,5.68,0.758
2.28,2.28,2.68,5.36,0.823
3.12,3.12,2.52,5.04,0.831
1.52,1.52,2.08,4.16,0.779
1.2,1.2,2.64,5.28,0.7
0.44,0.44,2.04,4.08,0.484
0.96,0.96,2.44,4.88,0.666
3.56,3.56,2.92,5.84,0.821
3.92,3.92,2.36,4.72,0.838
0.6,0.6,3.0,6.0,0.48
2.0,2.0,2.48,4.96,0.819
3.68,3.68,2.16,4.32,0.835
2.6,2.6,2.12,4.24,0.855
1.76,1.76,2.28,4.56,0.797
2.88,2.88,2.32,4.64,0.831
0.16,0.16,2.6,5.2,0.22
0.72,0.72,2.24,4.48,0.634
2.52,2.52,2.88,5.76,0.829
0.36,0.36,2.8,5.6,0.38
3.32,3.32,2.72,5.44,0.847
1.48,1.48,2.84,5.68,0.712
3.16,3.16,2.52,5.04,0.818
2.32,2.32,2.68,5.36,0.789
1.24,1.24,2.64,5.28,0.711
0.48,0.48,2.04,4.08,0.537
1.56,1.56,2.08,4.16,0.816
1.0,1.0,2.44,4.88,0.673
3.96,3.96,2.36,4.72,0.829
3.6,3.6,2.92,5.84,0.828
0.64,0.64,3.0,6.0,0.513
2.04,2.04,2.48,4.96,0.793
3.72,3.72,2.16,4.32,0.831
2.64,2.64,2.12,4.24,0.833
1.8,1.8,2.28,4.56,0.791
2.92,2.92,2.32,4.64,0.842
0.2,0.2,2.6,5.2,0.245
0.76,0.76,2.24,4.48,0.667
0.4,0.4,2.8,5.6,0.387
2.56,2.56,2.88,5.76,0.794
3.36,3.36,2.72,5.44,0.87
1.52,1.52,2.84,5.68,0.74
3.2,3.2,2.52,5.04,0.836
0.52,0.52,2.04,4.08,0.562
1.28,1.28,2.64,5.28,0.708
2.36,2.36,2.68,5.36,0.81
1.6,1.6,2.08,4.16,0.815
1.04,1.04,2.44,4.88,0.697
4.0,4.0,2.36,4.72,0.845
3.64,3.64,2.92,5.84,0.853
0.68,0.68,3.0,6.0,0.539
2.08,2.08,2.48,4.96,0.805
2.68,2.68,2.12,4.24,0.828
3.76,3.76,2.16,4.32,0.869
1.84,1.84,2.28,4.56,0.802
2.96,2.96,2.32,4.64,0.842
0.24,0.24,2.6,5.2,0.291
0.8,0.8,2.24,4.48,0.642
2.6,2.6,2.88,5.76,0.825
0.44,0.44,2.8,5.6,0.39
3.4,3.4,2.72,5.44,0.837
3.24,3.24,2.52,5.04,0.851
1.56,1.56,2.84,5.68,0.745
1.32,1.32,2.64,5.28,0.708
1.64,1.64,2.08,4.16,0.782
1.08,1.08,2.44,4.88,0.691
0.56,0.56,2.04,4.08,0.569
2.4,2.4,2.68,5.36,0.787
0.0,0.0,2.4,4.8,0.097
3.68,3.68,2.92,5.84,0.849
2.12,2.12,2.48,4.96,0.812
0.72,0.72,3.0,6.0,0.533
3.8,3.8,2.16,4.32,0.86
2.72,2.72,2.12,4.24,0.85
3.0,3.0,2.32,4.64,0.843
1.88,1.88,2.28,4.56,0.784
0.28,0.28,2.6,5.2,0.322
0.84,0.84,2.24,4.48,0.632
0.48,0.48,2.8,5.6,0.416
2.64,2.64,2.88,5.76,0.833
3.28,3.28,2.52,5.04,0.844
3.44,3.44,2.72,5.44,0.839
0.6,0.6,2.04,4.08,0.612
1.6,1.6,2.84,5.68,0.753
1.36,1.36,2.64,5.28,0.744
1.68,1.68,2.08,4.16,0.792
1.12,1.12,2.44,4.88,0.703
2.44,2.44,2.68,5.36,0.797
3.72,3.72,2.92,5.84,0.847
0.04,0.04,2.4,4.8,0.116
2.16,2.16,2.48,4.96,0.812
0.76,0.76,3.0,6.0,0.529
3.84,3.84,2.16,4.32,0.843
2.76,2.76,2.12,4.24,0.838
3.04,3.04,2.32,4.64,0.837
1.92,1.92,2.28,4.56,0.803
0.32,0.32,2.6,5.2,0.351
0.52,0.52,2.8,5.6,0.48
0.88,0.88,2.24,4.48,0.649
2.68,2.68,2.88,5.76,0.829
3.48,3.48,2.72,5.44,0.835
3.32,3.32,2.52,5.04,0.823
1.64,1.64,2.84,5.68,0.747
0.64,0.64,2.04,4.08,0.619
1.72,1.72,2.08,4.16,0.808
1.4,1.4,2.64,5.28,0.747
2.48,2.48,2.68,5.36,0.829
1.16,1.16,2.44,4.88,0.718
2.2,2.2,2.48,4.96,0.824
3.76,3.76,2.92,5.84,0.835
0.08,0.08,2.4,4.8,0.162
0.8,0.8,3.0,6.0,0.551
3.88,3.88,2.16,4.32,0.842
2.8,2.8,2.12,4.24,0.829
3.08,3.08,2.32,4.64,0.836
1.96,1.96,2.28,4.56,0.814
0.92,0.92,2.24,4.48,0.659
0.56,0.56,2.8,5.6,0.505
0.36,0.36,2.6,5.2,0.382
3.36,3.36,2.52,5.04,0.841
2.72,2.72,2.88,5.76,0.81
0.68,0.68,2.04,4.08,0.608
1.68,1.68,2.84,5.68,0.77
3.52,3.52,2.72,5.44,0.846
1.76,1.76,2.08,4.16,0.785
1.44,1.44,2.64,5.28,0.732
2.52,2.52,2.68,5.36,0.811
0.12,0.12,2.4,4.8,0.187
3.8,3.8,2.92,5.84,0.834
1.2,1.2,2.44,4.88,0.702
2.24,2.24,2.48,4.96,0.828
0.84,0.84,3.0,6.0,0.568
3.92,3.92,2.16,4.32,0.862
2.84,2.84,2.12,4.24,0.835
3.12,3.12,2.32,4.64,0.853
2.0,2.0,2.28,4.56,0.822
0.6,0.6,2.8,5.6,0.489
0.96,0.96,2.24,4.48,0.703
0.4,0.4,2.6,5.2,0.391
3.4,3.4,2.52,5.04,0.835
2.76,2.76,2.88,5.76,0.833
0.72,0.72,2.04,4.08,0.631
1.72,1.72,2.84,5.68,0.753
3.56,3.56,2.72,5.44,0.852
1.48,1.48,2.64,5.28,0.726
1.8,1.8,2.08,4.16,0.834
0.16,0.16,2.4,4.8,0.255
2.56,2.56,2.68,5.36,0.816
3.84,3.84,2.92,5.84,0.847
1.24,1.24,2.44,4.88,0.726
2.28,2.28,2.48,4.96,0.81
0.88,0.88,3.0,6.0,0.58
3.96,3.96,2.16,4.32,0.85
2.88,2.88,2.12,4.24,0.84
3.16,3.16,2.32,4.64,0.844
2.04,2.04,2.28,4.56,0.8
0.64,0.64,2.8,5.6,0.522
0.44,0.44,2.6,5.2,0.443
1.0,1.0,2.24,4.48,0.689
3.44,3.44,2.52,5.04,0.836
2.8,2.8,2.88,5.76,0.805
0.76,0.76,2.04,4.08,0.667
3.6,3.6,2.72,5.44,0.853
1.76,1.76,2.84,5.68,0.762
3.88,3.88,2.92,5.84,0.842
1.84,1.84,2.08,4.16,0.799
1.52,1.52,2.64,5.28,0.732
0.2,0.2,2.4,4.8,0.261
2.6,2.6,2.68,5.36,0.816
1.28,1.28,2.44,4.88,0.715
2.32,2.32,2.48,4.96,0.819
0.92,0.92,3.0,6.0,0.598
4.0,4.0,2.16,4.32,0.87
2.92,2.92,2.12,4.24,0.856
3.2,3.2,2.32,4.64,0.83
2.08,2.08,2.28,4.56,0.792
0.68,0.68,2.8,5.6,0.524
0.48,0.48,2.6,5.2,0.462
1.04,1.04,2.24,4.48,0.676
2.84,2.84,2.88,5.76,0.818
3.48,3.48,2.52,5.04,0.839
3.64,3.64,2.72,5.44,0.856
1.8,1.8,2.84,5.68,0.787
0.8,0.8,2.04,4.08,0.674
3.92,3.92,2.92,5.84,0.831
2.64,2.64,2.68,5.36,0.822
1.32,1.32,2.44,4.88,0.745
1.56,1.56,2.64,5.28,0.757
1.88,1.88,2.08,4.16,0.825
2.36,2.36,2.48,4.96,0.815
0.24,0.24,2.4,4.8,0.294
0.96,0.96,3.0,6.0,0.594
0.0,0.0,2.2,4.4,0.117
2.96,2.96,2.12,4.24,0.861
3.24,3.24,2.32,4.64,0.854
2.12,2.12,2.28,4.56,0.808
0.72,0.72,2.8,5.6,0.543
0.52,0.52,2.6,5.2,0.483
1.08,1.08,2.24,4.48,0.723
3.52,3.52,2.52,5.04,0.828
1.84,1.84,2.84,5.68,0.778
2.88,2.88,2.88,5.76,0.833
3.68,3.68,2.72,5.44,0.852
3.96,3.96,2.92,5.84,0.833
0.84,0.84,2.04,4.08,0.712
2.68,2.68,2.68,5.36,0.826
1.36,1.36,2.44,4.88,0.76
1.92,1.92,2.08,4.16,0.811
2.4,2.4,2.48,4.96,0.802
1.0,1.0,3.0,6.0,0.623
1.6,1.6,2.64,5.28,0.756
0.28,0.28,2.4,4.8,0.332
0.04,0.04,2.2,4.4,0.112
3.0,3.0,2.12,4.24,0.841
3.28,3.28,2.32,4.64,0.859
2.16,2.16,2.28,4.56,0.815
0.76,0.76,2.8,5.6,0.584
0.56,0.56,2.6,5.2,0.508
3.56,3.56,2.52,5.04,0.833
1.12,1.12,2.24,4.48,0.718
2.92,2.92,2.88,5.76,0.822
1.88,1.88,2.84,5.68,0.783
3.72,3.72,2.72,5.44,0.831
0.88,0.88,2.04,4.08,0.673
4.0,4.0,2.92,5.84,0.854
1.96,1.96,2.08,4.16,0.833
1.4,1.4,2.44,4.88,0.748
2.72,2.72,2.68,5.36,0.835
1.64,1.64,2.64,5.28,0.746
2.44,2.44,2.48,4.96,0.827
0.32,0.32,2.4,4.8,0.374
1.04,1.04,3.0,6.0,0.629
0.08,0.08,2.2,4.4,0.177
3.32,3.32,2.32,4.64,0.858
3.04,3.04,2.12,4.24,0.851
2.2,2.2,2.28,4.56,0.805
0.8,0.8,2.8,5.6,0.595
0.6,0.6,2.6,5.2,0.494
1.16,1.16,2.24,4.48,0.717
3.6,3.6,2.52,5.04,0.84
2.96,2.96,2.88,5.76,0.817
1.92,1.92,2.84,5.68,0.755
3.76,3.76,2.72,5.44,0.85
0.92,0.92,2.04,4.08,0.703
0.0,0.0,2.96,5.92,0.11
1.44,1.44,2.44,4.88,0.774
2.76,2.76,2.68,5.36,0.829
2.0,2.0,2.08,4.16,0.821
2.48,2.48,2.48,4.96,0.822
1.68,1.68,2.64,5.28,0.772
0.36,0.36,2.4,4.8,0.399
1.08,1.08,3.0,6.0,0.639
0.12,0.12,2.2,4.4,0.202
3.08,3.08,2.12,4.24,0.832
3.36,3.36,2.32,4.64,0.855
2.24,2.24,2.28,4.56,0.823
0.64,0.64,2.6,5.2,0.569
0.84,0.84,2.8,5.6,0.589
1.2,1.2,2.24,4.48,0.723
3.64,3.64,2.52,5.04,0.835
3.0,3.0,2.88,5.76,0.832
1.96,1.96,2.84,5.68,0.787
0.96,0.96,2.04,4.08,0.702
3.8,3.8,2.72,5.44,0.849
0.04,0.04,2.96,5.92,0.125
1.48,1.48,2.44,4.88,0.759
2.8,2.8,2.68,5.36,0.811
2.04,2.04,2.08,4.16,0.832
0.4,0.4,2.4,4.8,0.462
1.72,1.72,2.64,5.28,0.774
2.52,2.52,2.48,4.96,0.82
1.12,1.12,3.0,6.0,0.637
0.16,0.16,2.2,4.4,0.219
3.4,3.4,2.32,4.64,0.852
3.12,3.12,2.12,4.24,0.857
2.28,2.28,2.28,4.56,0.832
0.68,0.68,2.6,5.2,0.566
0.88,0.88,2.8,5.6,0.615
3.68,3.68,2.52,5.04,0.849
1.24,1.24,2.24,4.48,0.722
2.0,2.0,2.84,5.68,0.791
3.04,3.04,2.88,5.76,0.809
1.0,1.0,2.04,4.08,0.717
0.08,0.08,2.96,5.92,0.14
3.84,3.84,2.72,5.44,0.861
1.52,1.52,2.44,4.88,0.763
2.84,2.84,2.68,5.36,0.828
2.08,2.08,2.08,4.16,0.845
2.56,2.56,2.48,4.96,0.82
1.76,1.76,2.64,5.28,0.777
0.44,0.44,2.4,4.8,0.452
1.16,1.16,3.0,6.0,0.653
0.2,0.2,2.2,4.4,0.296
3.16,3.16,2.12,4.24,0.842
3.44,3.44,2.32,4.64,0.847
2.32,2.32,2.28,4.56,0.84
0.72,0.72,2.6,5.2,0.587
0.92,0.92,2.8,5.6,0.618
3.72,3.72,2.52,5.04,0.852
2.04,2.04,2.84,5.68,0.792
1.28,1.28,2.24,4.48,0.755
3.08,3.08,2.88,5.76,0.829
1.04,1.04,2.04,4.08,0.741
0.12,0.12,2.96,5.92,0.163
3.88,3.88,2.72,5.44,0.831
1.56,1.56,2.44,4.88,0.773
2.88,2.88,2.68,5.36,0.815
2.12,2.12,2.08,4.16,0.84
1.8,1.8,2.64,5.28,0.771
0.48,0.48,2.4,4.8,0.479
2.6,2.6,2.48,4.96,0.824
0.24,0.24,2.2,4.4,0.332
1.2,1.2,3.0,6.0,0.69
3.2,3.2,2.12,4.24,0.859
3.48,3.48,2.32,4.64,0.854
2.36,2.36,2.28,4.56,0.828
0.76,0.76,2.6,5.2,0.601
2.08,2.08,2.84,5.68,0.779
0.96,0.96,2.8,5.6,0.637
3.76,3.76,2.52,5.04,0.829
1.32,1.32,2.24,4.48,0.746
3.12,3.12,2.88,5.76,0.828
1.08,1.08,2.04,4.08,0.73
3.92,3.92,2.72,5.44,0.851
0.16,0.16,2.96,5.92,0.213
1.6,1.6,2.44,4.88,0.772
2.92,2.92,2.68,5.36,0.824
2.16,2.16,2.08,4.16,0.844
1.84,1.84,2.64,5.28,0.79
0.52,0.52,2.4,4.8,0.508
2.64,2.64,2.48,4.96,0.827
1.24,1.24,3.0,6.0,0.692
0.28,0.28,2.2,4.4,0.363
3.24,3.24,2.12,4.24,0.854
3.52,3.52,2.32,4.64,0.843
2.4,2.4,2.28,4.56,0.808
0.8,0.8,2.6,5.2,0.617
2.12,2.12,2.84,5.68,0.796
1.0,1.0,2.8,5.6,0.634
1.36,1.36,2.24,4.48,0.763
3.8,3.8,2.52,5.04,0.832
3.16,3.16,2.88,5.76,0.831
1.12,1.12,2.04,4.08,0.71
3.96,3.96,2.72,5.44,0.832
0.2,0.2,2.96,5.92,0.232
1.64,1.64,2.44,4.88,0.759
2.96,2.96,2.68,5.36,0.821
2.2,2.2,2.08,4.16,0.835
2.68,2.68,2.48,4.96,0.843
0.56,0.56,2.4,4.8,0.514
1.88,1.88,2.64,5.28,0.789
1.28,1.28,3.0,6.0,0.684
0.32,0.32,2.2,4.4,0.384
3.56,3.56,2.32,4.64,0.843
3.28,3.28,2.12,4.24,0.836
2.44,2.44,2.28,4.56,0.807
1.04,1.04,2.8,5.6,0.674
2.16,2.16,2.84,5.68,0.788
0.84,0.84,2.6,5.2,0.6
3.84,3.84,2.52,5.04,0.829
1.4,1.4,2.24,4.48,0.756
3.2,3.2,2.88,5.76,0.834
1.16,1.16,2.04,4.08,0.754
4.0,4.0,2.72,5.44,0.865
1.68,1.68,2.44,4.88,0.775
0.24,0.24,2.96,5.92,0.26
3.0,3.0,2.68,5.36,0.799
2.72,2.72,2.48,4.96,0.854
2.24,2.24,2.08,4.16,0.82
0.6,0.6,2.4,4.8,0.514
1.92,1.92,2.64,5.28,0.777
1.32,1.32,3.0,6.0,0.682
0.36,0.36,2.2,4.4,0.426
3.6,3.6,2.32,4.64,0.855
3.32,3.32,2.12,4.24,0.846
2.48,2.48,2.28,4.56,0.831
1.08,1.08,2.8,5.6,0.685
