,muh,sigmah,success_rate
7676,2.08,0.0,0.537
7677,2.08,0.01,0.677
7678,2.08,0.02,0.6963333333333334
7679,2.08,0.03,0.7106666666666667
7680,2.08,0.04,0.7216666666666667
7681,2.08,0.05,0.7516666666666667
7682,2.08,0.06,0.7773333333333333
7683,2.08,0.07,0.7866666666666666
7684,2.08,0.08,0.813
7685,2.08,0.09,0.8196666666666667
7686,2.08,0.1,0.8103333333333333
7687,2.08,0.11,0.815
7688,2.08,0.12,0.8283333333333334
7689,2.08,0.13,0.8213333333333334
7690,2.08,0.14,0.8166666666666667
7691,2.08,0.15,0.8323333333333334
7692,2.08,0.16,0.8296666666666667
7693,2.08,0.17,0.826
7694,2.08,0.18,0.8213333333333334
7695,2.08,0.19,0.8256666666666667
7696,2.08,0.2,0.8226666666666667
7697,2.08,0.21,0.8263333333333334
7698,2.08,0.22,0.82
7699,2.08,0.23,0.824
7700,2.08,0.24,0.8263333333333334
7701,2.08,0.25,0.8416666666666667
7702,2.08,0.26,0.8286666666666667
7703,2.08,0.27,0.8246666666666667
7704,2.08,0.28,0.8256666666666667
7705,2.08,0.29,0.8276666666666667
7706,2.08,0.3,0.821
7707,2.08,0.31,0.8173333333333334
7708,2.08,0.32,0.8206666666666667
7709,2.08,0.33,0.829
7710,2.08,0.34,0.8246666666666667
7711,2.08,0.35,0.8033333333333333
7712,2.08,0.36,0.818
7713,2.08,0.37,0.808
7714,2.08,0.38,0.8223333333333334
7715,2.08,0.39,0.806
7716,2.08,0.4,0.8106666666666666
7717,2.08,0.41,0.814
7718,2.08,0.42,0.8103333333333333
7719,2.08,0.43,0.8063333333333333
7720,2.08,0.44,0.8086666666666666
7721,2.08,0.45,0.813
7722,2.08,0.46,0.8096666666666666
7723,2.08,0.47,0.8073333333333333
7724,2.08,0.48,0.803
7725,2.08,0.49,0.7996666666666666
7726,2.08,0.5,0.8026666666666666
7727,2.08,0.51,0.8046666666666666
7728,2.08,0.52,0.785
7729,2.08,0.53,0.804
7730,2.08,0.54,0.7866666666666666
7731,2.08,0.55,0.7916666666666666
7732,2.08,0.56,0.798
7733,2.08,0.57,0.797
7734,2.08,0.58,0.7923333333333333
7735,2.08,0.59,0.7856666666666666
7736,2.08,0.6,0.7833333333333333
7737,2.08,0.61,0.7846666666666666
7738,2.08,0.62,0.7823333333333333
7739,2.08,0.63,0.7753333333333333
7740,2.08,0.64,0.7823333333333333
7741,2.08,0.65,0.7836666666666666
7742,2.08,0.66,0.7743333333333333
7743,2.08,0.67,0.792
7744,2.08,0.68,0.7866666666666666
7745,2.08,0.69,0.7703333333333333
7746,2.08,0.7,0.789
7747,2.08,0.71,0.782
7748,2.08,0.72,0.772
7749,2.08,0.73,0.7826666666666666
7750,2.08,0.74,0.778
7751,2.08,0.75,0.772
7752,2.08,0.76,0.7833333333333333
7753,2.08,0.77,0.7953333333333333
7754,2.08,0.78,0.7786666666666666
7755,2.08,0.79,0.7803333333333333
7756,2.08,0.8,0.7826666666666666
7757,2.08,0.81,0.76
7758,2.08,0.82,0.7756666666666666
7759,2.08,0.83,0.7793333333333333
7760,2.08,0.84,0.7803333333333333
7761,2.08,0.85,0.773
7762,2.08,0.86,0.781
7763,2.08,0.87,0.787
7764,2.08,0.88,0.7786666666666666
7765,2.08,0.89,0.7723333333333333
7766,2.08,0.9,0.7773333333333333
7767,2.08,0.91,0.7996666666666666
7768,2.08,0.92,0.7723333333333333
7769,2.08,0.93,0.774
7770,2.08,0.94,0.7743333333333333
7771,2.08,0.95,0.7576666666666667
7772,2.08,0.96,0.7666666666666667
7773,2.08,0.97,0.7726666666666666
7774,2.08,0.98,0.772
7775,2.08,0.99,0.7733333333333333
7776,2.08,1.0,0.7766666666666666
7777,2.16,0.0,0.5533333333333333
7778,2.16,0.01,0.6796666666666666
7779,2.16,0.02,0.724
7780,2.16,0.03,0.7436666666666667
7781,2.16,0.04,0.766
7782,2.16,0.05,0.7713333333333333
7783,2.16,0.06,0.7753333333333333
7784,2.16,0.07,0.7786666666666666
7785,2.16,0.08,0.7773333333333333
7786,2.16,0.09,0.7953333333333333
7787,2.16,0.1,0.808
7788,2.16,0.11,0.81
7789,2.16,0.12,0.816
7790,2.16,0.13,0.8116666666666666
7791,2.16,0.14,0.7996666666666666
7792,2.16,0.15,0.818
7793,2.16,0.16,0.828
7794,2.16,0.17,0.8073333333333333
7795,2.16,0.18,0.822
7796,2.16,0.19,0.8263333333333334
7797,2.16,0.2,0.8223333333333334
7798,2.16,0.21,0.8113333333333334
7799,2.16,0.22,0.8283333333333334
7800,2.16,0.23,0.8143333333333334
7801,2.16,0.24,0.827
7802,2.16,0.25,0.822
7803,2.16,0.26,0.819
7804,2.16,0.27,0.8226666666666667
7805,2.16,0.28,0.821
7806,2.16,0.29,0.8193333333333334
7807,2.16,0.3,0.8036666666666666
7808,2.16,0.31,0.8086666666666666
7809,2.16,0.32,0.82
7810,2.16,0.33,0.819
7811,2.16,0.34,0.8206666666666667
7812,2.16,0.35,0.8153333333333334
7813,2.16,0.36,0.8186666666666667
7814,2.16,0.37,0.8193333333333334
7815,2.16,0.38,0.8216666666666667
7816,2.16,0.39,0.8196666666666667
7817,2.16,0.4,0.8043333333333333
7818,2.16,0.41,0.804
7819,2.16,0.42,0.8136666666666666
7820,2.16,0.43,0.8083333333333333
7821,2.16,0.44,0.801
7822,2.16,0.45,0.8083333333333333
7823,2.16,0.46,0.814
7824,2.16,0.47,0.8153333333333334
7825,2.16,0.48,0.8146666666666667
7826,2.16,0.49,0.8036666666666666
7827,2.16,0.5,0.7943333333333333
7828,2.16,0.51,0.7983333333333333
7829,2.16,0.52,0.7936666666666666
7830,2.16,0.53,0.7993333333333333
7831,2.16,0.54,0.7903333333333333
7832,2.16,0.55,0.8023333333333333
7833,2.16,0.56,0.796
7834,2.16,0.57,0.7956666666666666
7835,2.16,0.58,0.7923333333333333
7836,2.16,0.59,0.7883333333333333
7837,2.16,0.6,0.7926666666666666
7838,2.16,0.61,0.7836666666666666
7839,2.16,0.62,0.779
7840,2.16,0.63,0.7983333333333333
7841,2.16,0.64,0.783
7842,2.16,0.65,0.7756666666666666
7843,2.16,0.66,0.7713333333333333
7844,2.16,0.67,0.7723333333333333
7845,2.16,0.68,0.7886666666666666
7846,2.16,0.69,0.789
7847,2.16,0.7,0.7723333333333333
7848,2.16,0.71,0.7716666666666666
7849,2.16,0.72,0.795
7850,2.16,0.73,0.7773333333333333
7851,2.16,0.74,0.7806666666666666
7852,2.16,0.75,0.7826666666666666
7853,2.16,0.76,0.7733333333333333
7854,2.16,0.77,0.7646666666666667
7855,2.16,0.78,0.7673333333333333
7856,2.16,0.79,0.777
7857,2.16,0.8,0.7766666666666666
7858,2.16,0.81,0.7796666666666666
7859,2.16,0.82,0.779
7860,2.16,0.83,0.7663333333333333
7861,2.16,0.84,0.7766666666666666
7862,2.16,0.85,0.7866666666666666
7863,2.16,0.86,0.7656666666666667
7864,2.16,0.87,0.7733333333333333
7865,2.16,0.88,0.7746666666666666
7866,2.16,0.89,0.7846666666666666
7867,2.16,0.9,0.7796666666666666
7868,2.16,0.91,0.7743333333333333
7869,2.16,0.92,0.755
7870,2.16,0.93,0.78
7871,2.16,0.94,0.78
7872,2.16,0.95,0.7653333333333333
7873,2.16,0.96,0.776
7874,2.16,0.97,0.7756666666666666
7875,2.16,0.98,0.79
7876,2.16,0.99,0.761
7877,2.16,1.0,0.771
7878,2.24,0.0,0.5466666666666666
7879,2.24,0.01,0.6996666666666667
7880,2.24,0.02,0.7473333333333333
7881,2.24,0.03,0.768
7882,2.24,0.04,0.7703333333333333
7883,2.24,0.05,0.785
7884,2.24,0.06,0.8053333333333333
7885,2.24,0.07,0.7843333333333333
7886,2.24,0.08,0.786
7887,2.24,0.09,0.7933333333333333
7888,2.24,0.1,0.7783333333333333
7889,2.24,0.11,0.7726666666666666
7890,2.24,0.12,0.7873333333333333
7891,2.24,0.13,0.7876666666666666
7892,2.24,0.14,0.7943333333333333
7893,2.24,0.15,0.7966666666666666
7894,2.24,0.16,0.8006666666666666
7895,2.24,0.17,0.7903333333333333
7896,2.24,0.18,0.8076666666666666
7897,2.24,0.19,0.8123333333333334
7898,2.24,0.2,0.799
7899,2.24,0.21,0.8036666666666666
7900,2.24,0.22,0.8103333333333333
7901,2.24,0.23,0.8003333333333333
7902,2.24,0.24,0.8043333333333333
7903,2.24,0.25,0.8003333333333333
7904,2.24,0.26,0.8023333333333333
7905,2.24,0.27,0.7983333333333333
7906,2.24,0.28,0.8106666666666666
7907,2.24,0.29,0.8163333333333334
7908,2.24,0.3,0.82
7909,2.24,0.31,0.813
7910,2.24,0.32,0.8083333333333333
7911,2.24,0.33,0.813
7912,2.24,0.34,0.8123333333333334
7913,2.24,0.35,0.809
7914,2.24,0.36,0.796
7915,2.24,0.37,0.812
7916,2.24,0.38,0.8106666666666666
7917,2.24,0.39,0.8143333333333334
7918,2.24,0.4,0.82
7919,2.24,0.41,0.8093333333333333
7920,2.24,0.42,0.7923333333333333
7921,2.24,0.43,0.8053333333333333
7922,2.24,0.44,0.8133333333333334
7923,2.24,0.45,0.8066666666666666
7924,2.24,0.46,0.7986666666666666
7925,2.24,0.47,0.8063333333333333
7926,2.24,0.48,0.8016666666666666
7927,2.24,0.49,0.809
7928,2.24,0.5,0.808
7929,2.24,0.51,0.7953333333333333
7930,2.24,0.52,0.7946666666666666
7931,2.24,0.53,0.817
7932,2.24,0.54,0.792
7933,2.24,0.55,0.7943333333333333
7934,2.24,0.56,0.787
7935,2.24,0.57,0.792
7936,2.24,0.58,0.7926666666666666
7937,2.24,0.59,0.7883333333333333
7938,2.24,0.6,0.78
7939,2.24,0.61,0.7973333333333333
7940,2.24,0.62,0.7936666666666666
7941,2.24,0.63,0.7796666666666666
7942,2.24,0.64,0.7896666666666666
7943,2.24,0.65,0.7953333333333333
7944,2.24,0.66,0.7753333333333333
7945,2.24,0.67,0.7836666666666666
7946,2.24,0.68,0.7816666666666666
7947,2.24,0.69,0.7873333333333333
7948,2.24,0.7,0.7846666666666666
7949,2.24,0.71,0.782
7950,2.24,0.72,0.799
7951,2.24,0.73,0.782
7952,2.24,0.74,0.7703333333333333
7953,2.24,0.75,0.7803333333333333
7954,2.24,0.76,0.774
7955,2.24,0.77,0.786
7956,2.24,0.78,0.7706666666666667
7957,2.24,0.79,0.7743333333333333
7958,2.24,0.8,0.7763333333333333
7959,2.24,0.81,0.775
7960,2.24,0.82,0.7696666666666667
7961,2.24,0.83,0.7626666666666667
7962,2.24,0.84,0.7673333333333333
7963,2.24,0.85,0.765
7964,2.24,0.86,0.786
7965,2.24,0.87,0.771
7966,2.24,0.88,0.7696666666666667
7967,2.24,0.89,0.759
7968,2.24,0.9,0.7656666666666667
7969,2.24,0.91,0.7566666666666667
7970,2.24,0.92,0.7533333333333333
7971,2.24,0.93,0.7676666666666667
7972,2.24,0.94,0.7743333333333333
7973,2.24,0.95,0.759
7974,2.24,0.96,0.761
7975,2.24,0.97,0.766
7976,2.24,0.98,0.7683333333333333
7977,2.24,0.99,0.7693333333333333
7978,2.24,1.0,0.7553333333333333
7979,2.32,0.0,0.5586666666666666
7980,2.32,0.01,0.7246666666666667
7981,2.32,0.02,0.761
7982,2.32,0.03,0.7906666666666666
7983,2.32,0.04,0.786
7984,2.32,0.05,0.7876666666666666
7985,2.32,0.06,0.7763333333333333
7986,2.32,0.07,0.7916666666666666
7987,2.32,0.08,0.772
7988,2.32,0.09,0.7903333333333333
7989,2.32,0.1,0.7953333333333333
7990,2.32,0.11,0.7706666666666667
7991,2.32,0.12,0.7726666666666666
7992,2.32,0.13,0.77
7993,2.32,0.14,0.773
7994,2.32,0.15,0.775
7995,2.32,0.16,0.7746666666666666
7996,2.32,0.17,0.7943333333333333
7997,2.32,0.18,0.7696666666666667
7998,2.32,0.19,0.7956666666666666
7999,2.32,0.2,0.783
8000,2.32,0.21,0.7993333333333333
8001,2.32,0.22,0.784
8002,2.32,0.23,0.8003333333333333
8003,2.32,0.24,0.7943333333333333
8004,2.32,0.25,0.8006666666666666
8005,2.32,0.26,0.7936666666666666
8006,2.32,0.27,0.7856666666666666
8007,2.32,0.28,0.7983333333333333
8008,2.32,0.29,0.7976666666666666
8009,2.32,0.3,0.7976666666666666
8010,2.32,0.31,0.7916666666666666
8011,2.32,0.32,0.8006666666666666
8012,2.32,0.33,0.794
8013,2.32,0.34,0.7883333333333333
8014,2.32,0.35,0.8036666666666666
8015,2.32,0.36,0.807
8016,2.32,0.37,0.793
8017,2.32,0.38,0.809
8018,2.32,0.39,0.803
8019,2.32,0.4,0.8106666666666666
8020,2.32,0.41,0.812
8021,2.32,0.42,0.809
8022,2.32,0.43,0.8006666666666666
8023,2.32,0.44,0.8016666666666666
8024,2.32,0.45,0.7986666666666666
8025,2.32,0.46,0.8106666666666666
8026,2.32,0.47,0.7956666666666666
8027,2.32,0.48,0.8086666666666666
8028,2.32,0.49,0.8043333333333333
8029,2.32,0.5,0.7966666666666666
8030,2.32,0.51,0.8026666666666666
8031,2.32,0.52,0.7843333333333333
8032,2.32,0.53,0.787
8033,2.32,0.54,0.805
8034,2.32,0.55,0.7953333333333333
8035,2.32,0.56,0.8006666666666666
8036,2.32,0.57,0.792
8037,2.32,0.58,0.7946666666666666
8038,2.32,0.59,0.7883333333333333
8039,2.32,0.6,0.803
8040,2.32,0.61,0.7873333333333333
8041,2.32,0.62,0.7883333333333333
8042,2.32,0.63,0.7893333333333333
8043,2.32,0.64,0.7856666666666666
8044,2.32,0.65,0.794
8045,2.32,0.66,0.7946666666666666
8046,2.32,0.67,0.792
8047,2.32,0.68,0.771
8048,2.32,0.69,0.7723333333333333
8049,2.32,0.7,0.7906666666666666
8050,2.32,0.71,0.7793333333333333
8051,2.32,0.72,0.7876666666666666
8052,2.32,0.73,0.7826666666666666
8053,2.32,0.74,0.7733333333333333
8054,2.32,0.75,0.7746666666666666
8055,2.32,0.76,0.7766666666666666
8056,2.32,0.77,0.7816666666666666
8057,2.32,0.78,0.7786666666666666
8058,2.32,0.79,0.777
8059,2.32,0.8,0.784
8060,2.32,0.81,0.7676666666666667
8061,2.32,0.82,0.784
8062,2.32,0.83,0.7883333333333333
8063,2.32,0.84,0.77
8064,2.32,0.85,0.766
8065,2.32,0.86,0.768
8066,2.32,0.87,0.7726666666666666
8067,2.32,0.88,0.7746666666666666
8068,2.32,0.89,0.7633333333333333
8069,2.32,0.9,0.7756666666666666
8070,2.32,0.91,0.7643333333333333
8071,2.32,0.92,0.766
8072,2.32,0.93,0.7646666666666667
8073,2.32,0.94,0.7766666666666666
8074,2.32,0.95,0.754
8075,2.32,0.96,0.7686666666666667
8076,2.32,0.97,0.754
8077,2.32,0.98,0.773
8078,2.32,0.99,0.7623333333333333
8079,2.32,1.0,0.7636666666666667
8080,2.4,0.0,0.5273333333333333
8081,2.4,0.01,0.7173333333333334
8082,2.4,0.02,0.751
8083,2.4,0.03,0.7696666666666667
8084,2.4,0.04,0.7753333333333333
8085,2.4,0.05,0.7816666666666666
8086,2.4,0.06,0.786
8087,2.4,0.07,0.7863333333333333
8088,2.4,0.08,0.773
8089,2.4,0.09,0.7903333333333333
8090,2.4,0.1,0.7736666666666666
8091,2.4,0.11,0.7816666666666666
8092,2.4,0.12,0.7656666666666667
8093,2.4,0.13,0.7683333333333333
8094,2.4,0.14,0.763
8095,2.4,0.15,0.758
8096,2.4,0.16,0.7513333333333333
8097,2.4,0.17,0.7486666666666667
8098,2.4,0.18,0.771
8099,2.4,0.19,0.761
8100,2.4,0.2,0.7646666666666667
8101,2.4,0.21,0.782
8102,2.4,0.22,0.7736666666666666
8103,2.4,0.23,0.7706666666666667
8104,2.4,0.24,0.781
8105,2.4,0.25,0.7783333333333333
8106,2.4,0.26,0.7743333333333333
8107,2.4,0.27,0.775
8108,2.4,0.28,0.7876666666666666
8109,2.4,0.29,0.788
8110,2.4,0.3,0.7936666666666666
8111,2.4,0.31,0.789
8112,2.4,0.32,0.7843333333333333
8113,2.4,0.33,0.7843333333333333
8114,2.4,0.34,0.7956666666666666
8115,2.4,0.35,0.7893333333333333
8116,2.4,0.36,0.799
8117,2.4,0.37,0.7973333333333333
8118,2.4,0.38,0.797
8119,2.4,0.39,0.7883333333333333
8120,2.4,0.4,0.7916666666666666
8121,2.4,0.41,0.7873333333333333
8122,2.4,0.42,0.8003333333333333
8123,2.4,0.43,0.79
8124,2.4,0.44,0.7913333333333333
8125,2.4,0.45,0.809
8126,2.4,0.46,0.7976666666666666
8127,2.4,0.47,0.782
8128,2.4,0.48,0.81
8129,2.4,0.49,0.7926666666666666
8130,2.4,0.5,0.8013333333333333
8131,2.4,0.51,0.8013333333333333
8132,2.4,0.52,0.7866666666666666
8133,2.4,0.53,0.7963333333333333
8134,2.4,0.54,0.7763333333333333
8135,2.4,0.55,0.8133333333333334
8136,2.4,0.56,0.789
8137,2.4,0.57,0.8013333333333333
8138,2.4,0.58,0.805
8139,2.4,0.59,0.778
8140,2.4,0.6,0.7933333333333333
8141,2.4,0.61,0.7916666666666666
8142,2.4,0.62,0.7876666666666666
8143,2.4,0.63,0.7773333333333333
8144,2.4,0.64,0.7843333333333333
8145,2.4,0.65,0.7933333333333333
8146,2.4,0.66,0.787
8147,2.4,0.67,0.8046666666666666
8148,2.4,0.68,0.7936666666666666
8149,2.4,0.69,0.793
8150,2.4,0.7,0.794
8151,2.4,0.71,0.7803333333333333
8152,2.4,0.72,0.773
8153,2.4,0.73,0.787
8154,2.4,0.74,0.7746666666666666
8155,2.4,0.75,0.7723333333333333
8156,2.4,0.76,0.786
8157,2.4,0.77,0.7816666666666666
8158,2.4,0.78,0.7836666666666666
8159,2.4,0.79,0.7806666666666666
8160,2.4,0.8,0.7826666666666666
8161,2.4,0.81,0.776
8162,2.4,0.82,0.7756666666666666
8163,2.4,0.83,0.7636666666666667
8164,2.4,0.84,0.767
8165,2.4,0.85,0.762
8166,2.4,0.86,0.7673333333333333
8167,2.4,0.87,0.769
8168,2.4,0.88,0.7673333333333333
8169,2.4,0.89,0.7656666666666667
8170,2.4,0.9,0.766
8171,2.4,0.91,0.7656666666666667
8172,2.4,0.92,0.767
8173,2.4,0.93,0.7736666666666666
8174,2.4,0.94,0.757
8175,2.4,0.95,0.7633333333333333
8176,2.4,0.96,0.7676666666666667
8177,2.4,0.97,0.7693333333333333
8178,2.4,0.98,0.7616666666666667
8179,2.4,0.99,0.7606666666666667
8180,2.4,1.0,0.7696666666666667
8181,2.48,0.0,0.4806666666666667
8182,2.48,0.01,0.683
8183,2.48,0.02,0.7156666666666667
8184,2.48,0.03,0.734
8185,2.48,0.04,0.7506666666666667
8186,2.48,0.05,0.7766666666666666
8187,2.48,0.06,0.7753333333333333
8188,2.48,0.07,0.777
8189,2.48,0.08,0.7626666666666667
8190,2.48,0.09,0.7573333333333333
8191,2.48,0.1,0.7526666666666667
8192,2.48,0.11,0.7786666666666666
8193,2.48,0.12,0.7763333333333333
8194,2.48,0.13,0.7736666666666666
8195,2.48,0.14,0.763
8196,2.48,0.15,0.766
8197,2.48,0.16,0.7563333333333333
8198,2.48,0.17,0.7686666666666667
8199,2.48,0.18,0.7553333333333333
8200,2.48,0.19,0.7443333333333333
8201,2.48,0.2,0.7516666666666667
8202,2.48,0.21,0.759
8203,2.48,0.22,0.7546666666666667
8204,2.48,0.23,0.75
8205,2.48,0.24,0.754
8206,2.48,0.25,0.7633333333333333
8207,2.48,0.26,0.7626666666666667
8208,2.48,0.27,0.7783333333333333
8209,2.48,0.28,0.7803333333333333
8210,2.48,0.29,0.7733333333333333
8211,2.48,0.3,0.763
8212,2.48,0.31,0.774
8213,2.48,0.32,0.7736666666666666
8214,2.48,0.33,0.776
8215,2.48,0.34,0.775
8216,2.48,0.35,0.7726666666666666
8217,2.48,0.36,0.773
8218,2.48,0.37,0.7893333333333333
8219,2.48,0.38,0.7873333333333333
8220,2.48,0.39,0.7863333333333333
8221,2.48,0.4,0.7836666666666666
8222,2.48,0.41,0.784
8223,2.48,0.42,0.7843333333333333
8224,2.48,0.43,0.7933333333333333
8225,2.48,0.44,0.7733333333333333
8226,2.48,0.45,0.7733333333333333
8227,2.48,0.46,0.7863333333333333
8228,2.48,0.47,0.7933333333333333
8229,2.48,0.48,0.7813333333333333
8230,2.48,0.49,0.7976666666666666
8231,2.48,0.5,0.7813333333333333
8232,2.48,0.51,0.785
8233,2.48,0.52,0.7756666666666666
8234,2.48,0.53,0.785
8235,2.48,0.54,0.782
8236,2.48,0.55,0.783
8237,2.48,0.56,0.7956666666666666
8238,2.48,0.57,0.8026666666666666
8239,2.48,0.58,0.7966666666666666
8240,2.48,0.59,0.7796666666666666
8241,2.48,0.6,0.769
8242,2.48,0.61,0.7946666666666666
8243,2.48,0.62,0.784
8244,2.48,0.63,0.7796666666666666
8245,2.48,0.64,0.7943333333333333
8246,2.48,0.65,0.788
8247,2.48,0.66,0.7926666666666666
8248,2.48,0.67,0.776
8249,2.48,0.68,0.7883333333333333
8250,2.48,0.69,0.805
8251,2.48,0.7,0.7783333333333333
8252,2.48,0.71,0.7986666666666666
8253,2.48,0.72,0.7806666666666666
8254,2.48,0.73,0.772
8255,2.48,0.74,0.789
8256,2.48,0.75,0.7746666666666666
8257,2.48,0.76,0.778
8258,2.48,0.77,0.7723333333333333
8259,2.48,0.78,0.7723333333333333
8260,2.48,0.79,0.7633333333333333
8261,2.48,0.8,0.7986666666666666
8262,2.48,0.81,0.7803333333333333
8263,2.48,0.82,0.7693333333333333
8264,2.48,0.83,0.7773333333333333
8265,2.48,0.84,0.766
8266,2.48,0.85,0.774
8267,2.48,0.86,0.785
8268,2.48,0.87,0.7696666666666667
8269,2.48,0.88,0.774
8270,2.48,0.89,0.7736666666666666
8271,2.48,0.9,0.7796666666666666
8272,2.48,0.91,0.7716666666666666
8273,2.48,0.92,0.7723333333333333
8274,2.48,0.93,0.7546666666666667
8275,2.48,0.94,0.7706666666666667
8276,2.48,0.95,0.765
8277,2.48,0.96,0.7623333333333333
8278,2.48,0.97,0.7646666666666667
8279,2.48,0.98,0.7483333333333333
8280,2.48,0.99,0.7643333333333333
8281,2.48,1.0,0.7446666666666667
8282,2.56,0.0,0.40166666666666667
8283,2.56,0.01,0.6333333333333333
8284,2.56,0.02,0.6706666666666666
8285,2.56,0.03,0.701
8286,2.56,0.04,0.723
8287,2.56,0.05,0.7313333333333333
8288,2.56,0.06,0.7453333333333333
8289,2.56,0.07,0.7666666666666667
8290,2.56,0.08,0.758
8291,2.56,0.09,0.77
8292,2.56,0.1,0.771
8293,2.56,0.11,0.7603333333333333
8294,2.56,0.12,0.7686666666666667
8295,2.56,0.13,0.757
8296,2.56,0.14,0.751
8297,2.56,0.15,0.7593333333333333
8298,2.56,0.16,0.7613333333333333
8299,2.56,0.17,0.75
8300,2.56,0.18,0.744
8301,2.56,0.19,0.7376666666666667
8302,2.56,0.2,0.743
8303,2.56,0.21,0.758
8304,2.56,0.22,0.7416666666666667
8305,2.56,0.23,0.741
8306,2.56,0.24,0.7473333333333333
8307,2.56,0.25,0.7453333333333333
8308,2.56,0.26,0.7446666666666667
8309,2.56,0.27,0.7526666666666667
8310,2.56,0.28,0.7406666666666667
8311,2.56,0.29,0.7473333333333333
8312,2.56,0.3,0.7586666666666667
8313,2.56,0.31,0.7576666666666667
8314,2.56,0.32,0.7393333333333333
8315,2.56,0.33,0.7623333333333333
8316,2.56,0.34,0.733
8317,2.56,0.35,0.7646666666666667
8318,2.56,0.36,0.762
8319,2.56,0.37,0.7596666666666667
8320,2.56,0.38,0.7513333333333333
8321,2.56,0.39,0.7663333333333333
8322,2.56,0.4,0.7786666666666666
8323,2.56,0.41,0.766
8324,2.56,0.42,0.768
8325,2.56,0.43,0.778
8326,2.56,0.44,0.785
8327,2.56,0.45,0.7893333333333333
8328,2.56,0.46,0.778
8329,2.56,0.47,0.7803333333333333
8330,2.56,0.48,0.7783333333333333
8331,2.56,0.49,0.775
8332,2.56,0.5,0.7806666666666666
8333,2.56,0.51,0.785
8334,2.56,0.52,0.78
8335,2.56,0.53,0.7863333333333333
8336,2.56,0.54,0.7773333333333333
8337,2.56,0.55,0.772
8338,2.56,0.56,0.7826666666666666
8339,2.56,0.57,0.7766666666666666
8340,2.56,0.58,0.7846666666666666
8341,2.56,0.59,0.7783333333333333
8342,2.56,0.6,0.775
8343,2.56,0.61,0.7883333333333333
8344,2.56,0.62,0.7846666666666666
8345,2.56,0.63,0.7876666666666666
8346,2.56,0.64,0.7903333333333333
8347,2.56,0.65,0.788
8348,2.56,0.66,0.8
8349,2.56,0.67,0.7833333333333333
8350,2.56,0.68,0.793
8351,2.56,0.69,0.78
8352,2.56,0.7,0.784
8353,2.56,0.71,0.7866666666666666
8354,2.56,0.72,0.7753333333333333
8355,2.56,0.73,0.7686666666666667
8356,2.56,0.74,0.7733333333333333
8357,2.56,0.75,0.78
8358,2.56,0.76,0.775
8359,2.56,0.77,0.7823333333333333
8360,2.56,0.78,0.7783333333333333
8361,2.56,0.79,0.7713333333333333
8362,2.56,0.8,0.7716666666666666
8363,2.56,0.81,0.7626666666666667
8364,2.56,0.82,0.7683333333333333
8365,2.56,0.83,0.7733333333333333
8366,2.56,0.84,0.7703333333333333
8367,2.56,0.85,0.777
8368,2.56,0.86,0.7796666666666666
8369,2.56,0.87,0.758
8370,2.56,0.88,0.7766666666666666
8371,2.56,0.89,0.7603333333333333
8372,2.56,0.9,0.7713333333333333
8373,2.56,0.91,0.7596666666666667
8374,2.56,0.92,0.779
8375,2.56,0.93,0.765
8376,2.56,0.94,0.7673333333333333
8377,2.56,0.95,0.7736666666666666
8378,2.56,0.96,0.7483333333333333
8379,2.56,0.97,0.762
8380,2.56,0.98,0.7563333333333333
8381,2.56,0.99,0.776
8382,2.56,1.0,0.7523333333333333
8383,2.64,0.0,0.29533333333333334
8384,2.64,0.01,0.5563333333333333
8385,2.64,0.02,0.6086666666666667
8386,2.64,0.03,0.6603333333333333
8387,2.64,0.04,0.6733333333333333
8388,2.64,0.05,0.6973333333333334
8389,2.64,0.06,0.7146666666666667
8390,2.64,0.07,0.7273333333333334
8391,2.64,0.08,0.7223333333333334
8392,2.64,0.09,0.7373333333333333
8393,2.64,0.1,0.724
8394,2.64,0.11,0.7446666666666667
8395,2.64,0.12,0.7503333333333333
8396,2.64,0.13,0.753
8397,2.64,0.14,0.7466666666666667
8398,2.64,0.15,0.7506666666666667
8399,2.64,0.16,0.754
8400,2.64,0.17,0.7556666666666667
8401,2.64,0.18,0.7486666666666667
8402,2.64,0.19,0.763
8403,2.64,0.2,0.7363333333333333
8404,2.64,0.21,0.7403333333333333
8405,2.64,0.22,0.7476666666666667
8406,2.64,0.23,0.7223333333333334
8407,2.64,0.24,0.7446666666666667
8408,2.64,0.25,0.7493333333333333
8409,2.64,0.26,0.729
8410,2.64,0.27,0.7303333333333333
8411,2.64,0.28,0.7186666666666667
8412,2.64,0.29,0.7386666666666667
8413,2.64,0.3,0.7446666666666667
8414,2.64,0.31,0.7326666666666667
8415,2.64,0.32,0.7413333333333333
8416,2.64,0.33,0.7273333333333334
8417,2.64,0.34,0.7366666666666667
8418,2.64,0.35,0.7496666666666667
8419,2.64,0.36,0.7393333333333333
8420,2.64,0.37,0.7306666666666667
8421,2.64,0.38,0.7526666666666667
8422,2.64,0.39,0.751
8423,2.64,0.4,0.7486666666666667
8424,2.64,0.41,0.7653333333333333
8425,2.64,0.42,0.7636666666666667
8426,2.64,0.43,0.7463333333333333
8427,2.64,0.44,0.7666666666666667
8428,2.64,0.45,0.7686666666666667
8429,2.64,0.46,0.7653333333333333
8430,2.64,0.47,0.7623333333333333
8431,2.64,0.48,0.7646666666666667
8432,2.64,0.49,0.763
