,sigh,sigx,success_rate
999,0.36,3.6,0.593
1000,0.36,3.64,0.593
1001,0.36,3.68,0.602
1002,0.36,3.72,0.599
1003,0.36,3.76,0.6
1004,0.36,3.8,0.596
1005,0.36,3.84,0.587
1006,0.36,3.88,0.59
1007,0.36,3.92,0.559
1008,0.36,3.96,0.573
1009,0.36,4.0,0.585
1010,0.4,0.0,0.096
1011,0.4,0.04,0.463
1012,0.4,0.08,0.533
1013,0.4,0.12,0.602
1014,0.4,0.16,0.636
1015,0.4,0.2,0.654
1016,0.4,0.24,0.694
1017,0.4,0.28,0.73
1018,0.4,0.32,0.713
1019,0.4,0.36,0.734
1020,0.4,0.4,0.757
1021,0.4,0.44,0.769
1022,0.4,0.48,0.776
1023,0.4,0.52,0.771
1024,0.4,0.56,0.749
1025,0.4,0.6,0.76
1026,0.4,0.64,0.766
1027,0.4,0.68,0.732
1028,0.4,0.72,0.736
1029,0.4,0.76,0.751
1030,0.4,0.8,0.756
1031,0.4,0.84,0.749
1032,0.4,0.88,0.74
1033,0.4,0.92,0.75
1034,0.4,0.96,0.753
1035,0.4,1.0,0.751
1036,0.4,1.04,0.76
1037,0.4,1.08,0.743
1038,0.4,1.12,0.753
1039,0.4,1.16,0.766
1040,0.4,1.2,0.768
1041,0.4,1.24,0.764
1042,0.4,1.28,0.767
1043,0.4,1.32,0.787
1044,0.4,1.36,0.79
1045,0.4,1.4,0.809
1046,0.4,1.44,0.798
1047,0.4,1.48,0.819
1048,0.4,1.52,0.801
1049,0.4,1.56,0.841
1050,0.4,1.6,0.835
1051,0.4,1.64,0.83
1052,0.4,1.68,0.841
1053,0.4,1.72,0.846
1054,0.4,1.76,0.812
1055,0.4,1.8,0.826
1056,0.4,1.84,0.818
1057,0.4,1.88,0.809
1058,0.4,1.92,0.791
1059,0.4,1.96,0.8
1060,0.4,2.0,0.779
1061,0.4,2.04,0.8
1062,0.4,2.08,0.785
1063,0.4,2.12,0.778
1064,0.4,2.16,0.79
1065,0.4,2.2,0.758
1066,0.4,2.24,0.741
1067,0.4,2.28,0.762
1068,0.4,2.32,0.75
1069,0.4,2.36,0.769
1070,0.4,2.4,0.731
1071,0.4,2.44,0.734
1072,0.4,2.48,0.705
1073,0.4,2.52,0.731
1074,0.4,2.56,0.728
1075,0.4,2.6,0.721
1076,0.4,2.64,0.68
1077,0.4,2.68,0.734
1078,0.4,2.72,0.719
1079,0.4,2.76,0.708
1080,0.4,2.8,0.699
1081,0.4,2.84,0.673
1082,0.4,2.88,0.683
1083,0.4,2.92,0.673
1084,0.4,2.96,0.683
1085,0.4,3.0,0.659
1086,0.4,3.04,0.671
1087,0.4,3.08,0.652
1088,0.4,3.12,0.638
1089,0.4,3.16,0.644
1090,0.4,3.2,0.643
1091,0.4,3.24,0.642
1092,0.4,3.28,0.653
1093,0.4,3.32,0.634
1094,0.4,3.36,0.629
1095,0.4,3.4,0.639
1096,0.4,3.44,0.603
1097,0.4,3.48,0.627
1098,0.4,3.52,0.635
1099,0.4,3.56,0.617
1100,0.4,3.6,0.599
1101,0.4,3.64,0.631
1102,0.4,3.68,0.613
1103,0.4,3.72,0.637
1104,0.4,3.76,0.598
1105,0.4,3.8,0.598
1106,0.4,3.84,0.551
1107,0.4,3.88,0.623
1108,0.4,3.92,0.6
1109,0.4,3.96,0.587
1110,0.4,4.0,0.572
1111,0.44,0.0,0.104
1112,0.44,0.04,0.456
1113,0.44,0.08,0.522
1114,0.44,0.12,0.589
1115,0.44,0.16,0.637
1116,0.44,0.2,0.649
1117,0.44,0.24,0.663
1118,0.44,0.28,0.7
1119,0.44,0.32,0.722
1120,0.44,0.36,0.727
1121,0.44,0.4,0.738
1122,0.44,0.44,0.768
1123,0.44,0.48,0.759
1124,0.44,0.52,0.785
1125,0.44,0.56,0.77
1126,0.44,0.6,0.77
1127,0.44,0.64,0.772
1128,0.44,0.68,0.756
1129,0.44,0.72,0.769
1130,0.44,0.76,0.734
1131,0.44,0.8,0.753
1132,0.44,0.84,0.746
1133,0.44,0.88,0.726
1134,0.44,0.92,0.748
1135,0.44,0.96,0.749
1136,0.44,1.0,0.746
1137,0.44,1.04,0.722
1138,0.44,1.08,0.752
1139,0.44,1.12,0.769
1140,0.44,1.16,0.751
1141,0.44,1.2,0.756
1142,0.44,1.24,0.762
1143,0.44,1.28,0.798
1144,0.44,1.32,0.793
1145,0.44,1.36,0.804
1146,0.44,1.4,0.81
1147,0.44,1.44,0.791
1148,0.44,1.48,0.808
1149,0.44,1.52,0.813
1150,0.44,1.56,0.818
1151,0.44,1.6,0.817
1152,0.44,1.64,0.81
1153,0.44,1.68,0.811
1154,0.44,1.72,0.801
1155,0.44,1.76,0.831
1156,0.44,1.8,0.823
1157,0.44,1.84,0.821
1158,0.44,1.88,0.814
1159,0.44,1.92,0.822
1160,0.44,1.96,0.8
1161,0.44,2.0,0.798
1162,0.44,2.04,0.788
1163,0.44,2.08,0.797
1164,0.44,2.12,0.806
1165,0.44,2.16,0.794
1166,0.44,2.2,0.802
1167,0.44,2.24,0.755
1168,0.44,2.28,0.783
1169,0.44,2.32,0.768
1170,0.44,2.36,0.776
1171,0.44,2.4,0.721
1172,0.44,2.44,0.753
1173,0.44,2.48,0.754
1174,0.44,2.52,0.718
1175,0.44,2.56,0.75
1176,0.44,2.6,0.73
1177,0.44,2.64,0.737
1178,0.44,2.68,0.715
1179,0.44,2.72,0.726
1180,0.44,2.76,0.725
1181,0.44,2.8,0.716
1182,0.44,2.84,0.716
1183,0.44,2.88,0.699
1184,0.44,2.92,0.688
1185,0.44,2.96,0.726
1186,0.44,3.0,0.692
1187,0.44,3.04,0.698
1188,0.44,3.08,0.681
1189,0.44,3.12,0.672
1190,0.44,3.16,0.672
1191,0.44,3.2,0.668
1192,0.44,3.24,0.675
1193,0.44,3.28,0.656
1194,0.44,3.32,0.631
1195,0.44,3.36,0.672
1196,0.44,3.4,0.66
1197,0.44,3.44,0.647
1198,0.44,3.48,0.652
1199,0.44,3.52,0.633
1200,0.44,3.56,0.622
1201,0.44,3.6,0.641
1202,0.44,3.64,0.62
1203,0.44,3.68,0.634
1204,0.44,3.72,0.628
1205,0.44,3.76,0.591
1206,0.44,3.8,0.611
1207,0.44,3.84,0.619
1208,0.44,3.88,0.623
1209,0.44,3.92,0.608
1210,0.44,3.96,0.607
1211,0.44,4.0,0.57
1212,0.48,0.0,0.107
1213,0.48,0.04,0.466
1214,0.48,0.08,0.563
1215,0.48,0.12,0.58
1216,0.48,0.16,0.612
1217,0.48,0.2,0.65
1218,0.48,0.24,0.666
1219,0.48,0.28,0.686
1220,0.48,0.32,0.725
1221,0.48,0.36,0.734
1222,0.48,0.4,0.764
1223,0.48,0.44,0.772
1224,0.48,0.48,0.766
1225,0.48,0.52,0.772
1226,0.48,0.56,0.773
1227,0.48,0.6,0.752
1228,0.48,0.64,0.774
1229,0.48,0.68,0.745
1230,0.48,0.72,0.782
1231,0.48,0.76,0.753
1232,0.48,0.8,0.768
1233,0.48,0.84,0.746
1234,0.48,0.88,0.788
1235,0.48,0.92,0.749
1236,0.48,0.96,0.739
1237,0.48,1.0,0.757
1238,0.48,1.04,0.763
1239,0.48,1.08,0.775
1240,0.48,1.12,0.779
1241,0.48,1.16,0.734
1242,0.48,1.2,0.761
1243,0.48,1.24,0.752
1244,0.48,1.28,0.762
1245,0.48,1.32,0.771
1246,0.48,1.36,0.764
1247,0.48,1.4,0.76
1248,0.48,1.44,0.802
1249,0.48,1.48,0.792
1250,0.48,1.52,0.784
1251,0.48,1.56,0.814
1252,0.48,1.6,0.806
1253,0.48,1.64,0.817
1254,0.48,1.68,0.823
1255,0.48,1.72,0.816
1256,0.48,1.76,0.827
1257,0.48,1.8,0.828
1258,0.48,1.84,0.829
1259,0.48,1.88,0.837
1260,0.48,1.92,0.809
1261,0.48,1.96,0.825
1262,0.48,2.0,0.817
1263,0.48,2.04,0.827
1264,0.48,2.08,0.791
1265,0.48,2.12,0.811
1266,0.48,2.16,0.797
1267,0.48,2.2,0.817
1268,0.48,2.24,0.801
1269,0.48,2.28,0.799
1270,0.48,2.32,0.788
1271,0.48,2.36,0.767
1272,0.48,2.4,0.776
1273,0.48,2.44,0.766
1274,0.48,2.48,0.765
1275,0.48,2.52,0.762
1276,0.48,2.56,0.733
1277,0.48,2.6,0.757
1278,0.48,2.64,0.73
1279,0.48,2.68,0.746
1280,0.48,2.72,0.721
1281,0.48,2.76,0.724
1282,0.48,2.8,0.713
1283,0.48,2.84,0.699
1284,0.48,2.88,0.692
1285,0.48,2.92,0.725
1286,0.48,2.96,0.731
1287,0.48,3.0,0.693
1288,0.48,3.04,0.708
1289,0.48,3.08,0.704
1290,0.48,3.12,0.689
1291,0.48,3.16,0.681
1292,0.48,3.2,0.674
1293,0.48,3.24,0.666
1294,0.48,3.28,0.708
1295,0.48,3.32,0.658
1296,0.48,3.36,0.668
1297,0.48,3.4,0.677
1298,0.48,3.44,0.649
1299,0.48,3.48,0.67
1300,0.48,3.52,0.631
1301,0.48,3.56,0.649
1302,0.48,3.6,0.671
1303,0.48,3.64,0.636
1304,0.48,3.68,0.659
1305,0.48,3.72,0.601
1306,0.48,3.76,0.623
1307,0.48,3.8,0.639
1308,0.48,3.84,0.626
1309,0.48,3.88,0.616
1310,0.48,3.92,0.6
1311,0.48,3.96,0.619
1312,0.48,4.0,0.598
1313,0.52,0.0,0.1
1314,0.52,0.04,0.427
1315,0.52,0.08,0.523
1316,0.52,0.12,0.596
1317,0.52,0.16,0.604
1318,0.52,0.2,0.643
1319,0.52,0.24,0.633
1320,0.52,0.28,0.664
1321,0.52,0.32,0.692
1322,0.52,0.36,0.736
1323,0.52,0.4,0.737
1324,0.52,0.44,0.738
1325,0.52,0.48,0.743
1326,0.52,0.52,0.773
1327,0.52,0.56,0.758
1328,0.52,0.6,0.774
1329,0.52,0.64,0.759
1330,0.52,0.68,0.772
1331,0.52,0.72,0.744
1332,0.52,0.76,0.772
1333,0.52,0.8,0.764
1334,0.52,0.84,0.77
1335,0.52,0.88,0.775
1336,0.52,0.92,0.739
1337,0.52,0.96,0.756
1338,0.52,1.0,0.761
1339,0.52,1.04,0.755
1340,0.52,1.08,0.763
1341,0.52,1.12,0.757
1342,0.52,1.16,0.755
1343,0.52,1.2,0.747
1344,0.52,1.24,0.787
1345,0.52,1.28,0.766
1346,0.52,1.32,0.77
1347,0.52,1.36,0.784
1348,0.52,1.4,0.771
1349,0.52,1.44,0.78
1350,0.52,1.48,0.79
1351,0.52,1.52,0.799
1352,0.52,1.56,0.809
1353,0.52,1.6,0.813
1354,0.52,1.64,0.8
1355,0.52,1.68,0.824
1356,0.52,1.72,0.821
1357,0.52,1.76,0.837
1358,0.52,1.8,0.84
1359,0.52,1.84,0.815
1360,0.52,1.88,0.806
1361,0.52,1.92,0.821
1362,0.52,1.96,0.817
1363,0.52,2.0,0.84
1364,0.52,2.04,0.837
1365,0.52,2.08,0.803
1366,0.52,2.12,0.823
1367,0.52,2.16,0.8
1368,0.52,2.2,0.815
1369,0.52,2.24,0.806
1370,0.52,2.28,0.81
1371,0.52,2.32,0.787
1372,0.52,2.36,0.789
1373,0.52,2.4,0.805
1374,0.52,2.44,0.782
1375,0.52,2.48,0.776
1376,0.52,2.52,0.8
1377,0.52,2.56,0.78
1378,0.52,2.6,0.731
1379,0.52,2.64,0.768
1380,0.52,2.68,0.766
1381,0.52,2.72,0.734
1382,0.52,2.76,0.737
1383,0.52,2.8,0.755
1384,0.52,2.84,0.729
1385,0.52,2.88,0.717
1386,0.52,2.92,0.753
1387,0.52,2.96,0.696
1388,0.52,3.0,0.702
1389,0.52,3.04,0.725
1390,0.52,3.08,0.71
1391,0.52,3.12,0.716
1392,0.52,3.16,0.718
1393,0.52,3.2,0.687
1394,0.52,3.24,0.691
1395,0.52,3.28,0.695
1396,0.52,3.32,0.719
1397,0.52,3.36,0.68
1398,0.52,3.4,0.676
1399,0.52,3.44,0.672
1400,0.52,3.48,0.656
1401,0.52,3.52,0.662
1402,0.52,3.56,0.698
1403,0.52,3.6,0.667
1404,0.52,3.64,0.644
1405,0.52,3.68,0.653
1406,0.52,3.72,0.647
1407,0.52,3.76,0.617
1408,0.52,3.8,0.625
1409,0.52,3.84,0.626
1410,0.52,3.88,0.62
1411,0.52,3.92,0.633
1412,0.52,3.96,0.613
1413,0.52,4.0,0.619
1414,0.56,0.0,0.102
1415,0.56,0.04,0.478
1416,0.56,0.08,0.55
1417,0.56,0.12,0.567
1418,0.56,0.16,0.594
1419,0.56,0.2,0.631
1420,0.56,0.24,0.648
1421,0.56,0.28,0.665
1422,0.56,0.32,0.681
1423,0.56,0.36,0.694
1424,0.56,0.4,0.706
1425,0.56,0.44,0.748
1426,0.56,0.48,0.749
1427,0.56,0.52,0.754
1428,0.56,0.56,0.774
1429,0.56,0.6,0.78
1430,0.56,0.64,0.784
1431,0.56,0.68,0.79
1432,0.56,0.72,0.773
1433,0.56,0.76,0.761
1434,0.56,0.8,0.76
1435,0.56,0.84,0.781
1436,0.56,0.88,0.754
1437,0.56,0.92,0.757
1438,0.56,0.96,0.758
1439,0.56,1.0,0.761
1440,0.56,1.04,0.741
1441,0.56,1.08,0.739
1442,0.56,1.12,0.733
1443,0.56,1.16,0.76
1444,0.56,1.2,0.785
1445,0.56,1.24,0.749
1446,0.56,1.28,0.781
1447,0.56,1.32,0.782
1448,0.56,1.36,0.753
1449,0.56,1.4,0.787
1450,0.56,1.44,0.756
1451,0.56,1.48,0.785
1452,0.56,1.52,0.77
1453,0.56,1.56,0.813
1454,0.56,1.6,0.797
1455,0.56,1.64,0.814
1456,0.56,1.68,0.803
1457,0.56,1.72,0.823
1458,0.56,1.76,0.826
1459,0.56,1.8,0.817
1460,0.56,1.84,0.829
1461,0.56,1.88,0.814
1462,0.56,1.92,0.808
1463,0.56,1.96,0.826
1464,0.56,2.0,0.841
1465,0.56,2.04,0.818
1466,0.56,2.08,0.848
1467,0.56,2.12,0.834
1468,0.56,2.16,0.832
1469,0.56,2.2,0.815
1470,0.56,2.24,0.79
1471,0.56,2.28,0.834
1472,0.56,2.32,0.777
1473,0.56,2.36,0.805
1474,0.56,2.4,0.805
1475,0.56,2.44,0.795
1476,0.56,2.48,0.797
1477,0.56,2.52,0.77
1478,0.56,2.56,0.753
1479,0.56,2.6,0.788
1480,0.56,2.64,0.763
1481,0.56,2.68,0.763
1482,0.56,2.72,0.759
1483,0.56,2.76,0.765
1484,0.56,2.8,0.751
1485,0.56,2.84,0.753
1486,0.56,2.88,0.765
1487,0.56,2.92,0.745
1488,0.56,2.96,0.727
1489,0.56,3.0,0.747
1490,0.56,3.04,0.715
1491,0.56,3.08,0.727
1492,0.56,3.12,0.706
1493,0.56,3.16,0.69
1494,0.56,3.2,0.726
1495,0.56,3.24,0.716
1496,0.56,3.28,0.703
1497,0.56,3.32,0.72
1498,0.56,3.36,0.697
1499,0.56,3.4,0.693
1500,0.56,3.44,0.702
1501,0.56,3.48,0.698
1502,0.56,3.52,0.671
1503,0.56,3.56,0.686
1504,0.56,3.6,0.667
1505,0.56,3.64,0.664
1506,0.56,3.68,0.618
1507,0.56,3.72,0.677
1508,0.56,3.76,0.667
1509,0.56,3.8,0.629
1510,0.56,3.84,0.624
1511,0.56,3.88,0.646
1512,0.56,3.92,0.633
1513,0.56,3.96,0.638
1514,0.56,4.0,0.656
1515,0.6,0.0,0.089
1516,0.6,0.04,0.482
1517,0.6,0.08,0.53
1518,0.6,0.12,0.554
1519,0.6,0.16,0.575
1520,0.6,0.2,0.6
1521,0.6,0.24,0.638
1522,0.6,0.28,0.663
1523,0.6,0.32,0.693
1524,0.6,0.36,0.686
1525,0.6,0.4,0.71
1526,0.6,0.44,0.73
1527,0.6,0.48,0.742
1528,0.6,0.52,0.746
1529,0.6,0.56,0.742
1530,0.6,0.6,0.769
1531,0.6,0.64,0.775
1532,0.6,0.68,0.762
1533,0.6,0.72,0.787
1534,0.6,0.76,0.769
1535,0.6,0.8,0.792
1536,0.6,0.84,0.78
1537,0.6,0.88,0.763
1538,0.6,0.92,0.762
1539,0.6,0.96,0.756
1540,0.6,1.0,0.745
1541,0.6,1.04,0.755
1542,0.6,1.08,0.785
1543,0.6,1.12,0.778
1544,0.6,1.16,0.763
1545,0.6,1.2,0.754
1546,0.6,1.24,0.764
1547,0.6,1.28,0.753
1548,0.6,1.32,0.759
1549,0.6,1.36,0.771
1550,0.6,1.4,0.779
1551,0.6,1.44,0.762
1552,0.6,1.48,0.779
1553,0.6,1.52,0.775
1554,0.6,1.56,0.79
1555,0.6,1.6,0.786
1556,0.6,1.64,0.787
1557,0.6,1.68,0.811
1558,0.6,1.72,0.803
1559,0.6,1.76,0.796
1560,0.6,1.8,0.815
1561,0.6,1.84,0.795
1562,0.6,1.88,0.83
1563,0.6,1.92,0.833
1564,0.6,1.96,0.834
1565,0.6,2.0,0.8
1566,0.6,2.04,0.813
1567,0.6,2.08,0.84
1568,0.6,2.12,0.849
1569,0.6,2.16,0.822
1570,0.6,2.2,0.846
1571,0.6,2.24,0.834
1572,0.6,2.28,0.824
1573,0.6,2.32,0.794
1574,0.6,2.36,0.819
1575,0.6,2.4,0.813
1576,0.6,2.44,0.809
1577,0.6,2.48,0.814
1578,0.6,2.52,0.786
1579,0.6,2.56,0.779
1580,0.6,2.6,0.74
1581,0.6,2.64,0.797
1582,0.6,2.68,0.776
1583,0.6,2.72,0.773
1584,0.6,2.76,0.751
1585,0.6,2.8,0.742
1586,0.6,2.84,0.754
1587,0.6,2.88,0.752
1588,0.6,2.92,0.74
1589,0.6,2.96,0.75
1590,0.6,3.0,0.735
1591,0.6,3.04,0.735
1592,0.6,3.08,0.75
1593,0.6,3.12,0.735
1594,0.6,3.16,0.738
1595,0.6,3.2,0.731
1596,0.6,3.24,0.717
1597,0.6,3.28,0.704
1598,0.6,3.32,0.718
1599,0.6,3.36,0.721
1600,0.6,3.4,0.707
1601,0.6,3.44,0.712
1602,0.6,3.48,0.696
1603,0.6,3.52,0.708
1604,0.6,3.56,0.684
1605,0.6,3.6,0.679
1606,0.6,3.64,0.672
1607,0.6,3.68,0.701
1608,0.6,3.72,0.659
1609,0.6,3.76,0.668
1610,0.6,3.8,0.663
1611,0.6,3.84,0.676
1612,0.6,3.88,0.679
1613,0.6,3.92,0.68
1614,0.6,3.96,0.669
1615,0.6,4.0,0.656
1616,0.64,0.0,0.105
1617,0.64,0.04,0.474
1618,0.64,0.08,0.522
1619,0.64,0.12,0.571
1620,0.64,0.16,0.616
1621,0.64,0.2,0.619
1622,0.64,0.24,0.63
1623,0.64,0.28,0.643
1624,0.64,0.32,0.662
1625,0.64,0.36,0.698
1626,0.64,0.4,0.698
1627,0.64,0.44,0.736
1628,0.64,0.48,0.736
1629,0.64,0.52,0.743
1630,0.64,0.56,0.767
1631,0.64,0.6,0.747
1632,0.64,0.64,0.753
1633,0.64,0.68,0.783
1634,0.64,0.72,0.804
1635,0.64,0.76,0.77
1636,0.64,0.8,0.794
1637,0.64,0.84,0.786
1638,0.64,0.88,0.771
1639,0.64,0.92,0.782
1640,0.64,0.96,0.769
1641,0.64,1.0,0.755
1642,0.64,1.04,0.776
1643,0.64,1.08,0.761
1644,0.64,1.12,0.738
1645,0.64,1.16,0.769
1646,0.64,1.2,0.744
1647,0.64,1.24,0.756
1648,0.64,1.28,0.75
1649,0.64,1.32,0.754
1650,0.64,1.36,0.771
1651,0.64,1.4,0.752
1652,0.64,1.44,0.757
1653,0.64,1.48,0.776
1654,0.64,1.52,0.789
1655,0.64,1.56,0.779
1656,0.64,1.6,0.79
1657,0.64,1.64,0.763
1658,0.64,1.68,0.792
1659,0.64,1.72,0.787
1660,0.64,1.76,0.778
1661,0.64,1.8,0.781
1662,0.64,1.84,0.807
1663,0.64,1.88,0.807
1664,0.64,1.92,0.825
1665,0.64,1.96,0.811
1666,0.64,2.0,0.829
1667,0.64,2.04,0.823
1668,0.64,2.08,0.812
1669,0.64,2.12,0.826
1670,0.64,2.16,0.818
1671,0.64,2.2,0.84
1672,0.64,2.24,0.838
1673,0.64,2.28,0.827
1674,0.64,2.32,0.815
1675,0.64,2.36,0.796
1676,0.64,2.4,0.801
1677,0.64,2.44,0.803
1678,0.64,2.48,0.796
1679,0.64,2.52,0.822
1680,0.64,2.56,0.818
1681,0.64,2.6,0.811
1682,0.64,2.64,0.793
1683,0.64,2.68,0.797
1684,0.64,2.72,0.773
1685,0.64,2.76,0.782
1686,0.64,2.8,0.783
1687,0.64,2.84,0.788
1688,0.64,2.88,0.755
1689,0.64,2.92,0.75
1690,0.64,2.96,0.763
1691,0.64,3.0,0.725
1692,0.64,3.04,0.753
1693,0.64,3.08,0.765
1694,0.64,3.12,0.741
1695,0.64,3.16,0.743
1696,0.64,3.2,0.733
1697,0.64,3.24,0.732
1698,0.64,3.28,0.745
1699,0.64,3.32,0.732
1700,0.64,3.36,0.707
1701,0.64,3.4,0.721
1702,0.64,3.44,0.683
1703,0.64,3.48,0.67
1704,0.64,3.52,0.714
1705,0.64,3.56,0.683
1706,0.64,3.6,0.695
1707,0.64,3.64,0.699
1708,0.64,3.68,0.7
1709,0.64,3.72,0.675
1710,0.64,3.76,0.639
1711,0.64,3.8,0.671
1712,0.64,3.84,0.677
1713,0.64,3.88,0.713
1714,0.64,3.92,0.649
1715,0.64,3.96,0.681
1716,0.64,4.0,0.639
1717,0.68,0.0,0.11
1718,0.68,0.04,0.49
1719,0.68,0.08,0.534
1720,0.68,0.12,0.549
1721,0.68,0.16,0.595
1722,0.68,0.2,0.612
1723,0.68,0.24,0.627
1724,0.68,0.28,0.661
1725,0.68,0.32,0.694
1726,0.68,0.36,0.693
1727,0.68,0.4,0.679
1728,0.68,0.44,0.71
1729,0.68,0.48,0.714
1730,0.68,0.52,0.727
1731,0.68,0.56,0.732
1732,0.68,0.6,0.764
1733,0.68,0.64,0.756
1734,0.68,0.68,0.802
1735,0.68,0.72,0.797
1736,0.68,0.76,0.767
1737,0.68,0.8,0.767
1738,0.68,0.84,0.791
1739,0.68,0.88,0.771
1740,0.68,0.92,0.786
1741,0.68,0.96,0.759
1742,0.68,1.0,0.753
1743,0.68,1.04,0.774
1744,0.68,1.08,0.772
1745,0.68,1.12,0.772
1746,0.68,1.16,0.76
1747,0.68,1.2,0.767
1748,0.68,1.24,0.766
1749,0.68,1.28,0.773
1750,0.68,1.32,0.774
1751,0.68,1.36,0.775
1752,0.68,1.4,0.781
1753,0.68,1.44,0.78
1754,0.68,1.48,0.769
1755,0.68,1.52,0.762
1756,0.68,1.56,0.767
1757,0.68,1.6,0.78
1758,0.68,1.64,0.785
1759,0.68,1.68,0.772
1760,0.68,1.72,0.783
1761,0.68,1.76,0.778
1762,0.68,1.8,0.808
1763,0.68,1.84,0.805
1764,0.68,1.88,0.794
1765,0.68,1.92,0.816
1766,0.68,1.96,0.818
1767,0.68,2.0,0.812
1768,0.68,2.04,0.833
1769,0.68,2.08,0.827
1770,0.68,2.12,0.825
1771,0.68,2.16,0.819
1772,0.68,2.2,0.801
1773,0.68,2.24,0.817
1774,0.68,2.28,0.835
1775,0.68,2.32,0.815
1776,0.68,2.36,0.827
1777,0.68,2.4,0.801
1778,0.68,2.44,0.821
1779,0.68,2.48,0.801
1780,0.68,2.52,0.824
1781,0.68,2.56,0.791
1782,0.68,2.6,0.792
1783,0.68,2.64,0.795
1784,0.68,2.68,0.774
1785,0.68,2.72,0.768
1786,0.68,2.76,0.765
1787,0.68,2.8,0.788
1788,0.68,2.84,0.784
1789,0.68,2.88,0.784
1790,0.68,2.92,0.764
1791,0.68,2.96,0.794
1792,0.68,3.0,0.755
1793,0.68,3.04,0.759
1794,0.68,3.08,0.771
1795,0.68,3.12,0.756
1796,0.68,3.16,0.74
1797,0.68,3.2,0.779
1798,0.68,3.24,0.752
1799,0.68,3.28,0.72
1800,0.68,3.32,0.741
1801,0.68,3.36,0.722
1802,0.68,3.4,0.733
1803,0.68,3.44,0.711
1804,0.68,3.48,0.709
1805,0.68,3.52,0.719
1806,0.68,3.56,0.731
1807,0.68,3.6,0.72
1808,0.68,3.64,0.711
1809,0.68,3.68,0.704
1810,0.68,3.72,0.688
1811,0.68,3.76,0.691
1812,0.68,3.8,0.672
1813,0.68,3.84,0.656
1814,0.68,3.88,0.676
1815,0.68,3.92,0.683
1816,0.68,3.96,0.658
1817,0.68,4.0,0.669
1818,0.72,0.0,0.104
1819,0.72,0.04,0.445
1820,0.72,0.08,0.543
1821,0.72,0.12,0.552
1822,0.72,0.16,0.575
1823,0.72,0.2,0.608
1824,0.72,0.24,0.648
1825,0.72,0.28,0.659
1826,0.72,0.32,0.665
1827,0.72,0.36,0.685
1828,0.72,0.4,0.695
1829,0.72,0.44,0.694
1830,0.72,0.48,0.727
1831,0.72,0.52,0.735
1832,0.72,0.56,0.756
1833,0.72,0.6,0.746
1834,0.72,0.64,0.774
1835,0.72,0.68,0.757
1836,0.72,0.72,0.749
1837,0.72,0.76,0.791
1838,0.72,0.8,0.779
1839,0.72,0.84,0.789
1840,0.72,0.88,0.778
1841,0.72,0.92,0.788
1842,0.72,0.96,0.756
1843,0.72,1.0,0.783
1844,0.72,1.04,0.776
1845,0.72,1.08,0.789
1846,0.72,1.12,0.759
1847,0.72,1.16,0.744
1848,0.72,1.2,0.751
1849,0.72,1.24,0.776
1850,0.72,1.28,0.777
1851,0.72,1.32,0.745
1852,0.72,1.36,0.757
1853,0.72,1.4,0.761
1854,0.72,1.44,0.801
1855,0.72,1.48,0.746
1856,0.72,1.52,0.775
1857,0.72,1.56,0.762
1858,0.72,1.6,0.783
1859,0.72,1.64,0.76
1860,0.72,1.68,0.774
1861,0.72,1.72,0.789
1862,0.72,1.76,0.782
1863,0.72,1.8,0.778
1864,0.72,1.84,0.785
1865,0.72,1.88,0.775
1866,0.72,1.92,0.781
1867,0.72,1.96,0.784
1868,0.72,2.0,0.782
1869,0.72,2.04,0.829
1870,0.72,2.08,0.826
1871,0.72,2.12,0.819
1872,0.72,2.16,0.79
1873,0.72,2.2,0.82
1874,0.72,2.24,0.819
1875,0.72,2.28,0.826
1876,0.72,2.32,0.837
1877,0.72,2.36,0.806
1878,0.72,2.4,0.836
1879,0.72,2.44,0.811
1880,0.72,2.48,0.833
1881,0.72,2.52,0.803
1882,0.72,2.56,0.811
1883,0.72,2.6,0.81
1884,0.72,2.64,0.794
1885,0.72,2.68,0.804
1886,0.72,2.72,0.81
1887,0.72,2.76,0.796
1888,0.72,2.8,0.796
1889,0.72,2.84,0.792
1890,0.72,2.88,0.771
1891,0.72,2.92,0.794
1892,0.72,2.96,0.785
1893,0.72,3.0,0.77
1894,0.72,3.04,0.77
1895,0.72,3.08,0.778
1896,0.72,3.12,0.756
1897,0.72,3.16,0.752
1898,0.72,3.2,0.778
1899,0.72,3.24,0.758
1900,0.72,3.28,0.769
1901,0.72,3.32,0.736
1902,0.72,3.36,0.741
1903,0.72,3.4,0.728
1904,0.72,3.44,0.707
1905,0.72,3.48,0.71
1906,0.72,3.52,0.726
1907,0.72,3.56,0.718
1908,0.72,3.6,0.712
1909,0.72,3.64,0.71
1910,0.72,3.68,0.707
1911,0.72,3.72,0.704
1912,0.72,3.76,0.685
1913,0.72,3.8,0.703
1914,0.72,3.84,0.696
1915,0.72,3.88,0.685
1916,0.72,3.92,0.716
1917,0.72,3.96,0.675
1918,0.72,4.0,0.657
1919,0.76,0.0,0.11
1920,0.76,0.04,0.455
1921,0.76,0.08,0.522
1922,0.76,0.12,0.567
1923,0.76,0.16,0.587
1924,0.76,0.2,0.632
1925,0.76,0.24,0.605
1926,0.76,0.28,0.649
1927,0.76,0.32,0.65
1928,0.76,0.36,0.672
1929,0.76,0.4,0.676
1930,0.76,0.44,0.708
