,$\mu_h$,$\mu_x$,success_rate
3474,-1.28,-0.8,0.825
3475,-1.28,-0.72,0.831
3476,-1.28,-0.64,0.833
3477,-1.28,-0.56,0.813
3478,-1.28,-0.48,0.81
3479,-1.28,-0.4,0.811
3480,-1.28,-0.32,0.775
3481,-1.28,-0.24,0.757
3482,-1.28,-0.16,0.777
3483,-1.28,-0.08,0.752
3484,-1.28,0,0.72
3485,-1.28,0.08,0.713
3486,-1.28,0.16,0.702
3487,-1.28,0.24,0.69
3488,-1.28,0.32,0.64
3489,-1.28,0.4,0.6
3490,-1.28,0.48,0.558
3491,-1.28,0.56,0.506
3492,-1.28,0.64,0.461
3493,-1.28,0.72,0.44
3494,-1.28,0.8,0.387
3495,-1.28,0.88,0.372
3496,-1.28,0.96,0.315
3497,-1.28,1.04,0.308
3498,-1.28,1.12,0.318
3499,-1.28,1.2,0.263
3500,-1.28,1.28,0.243
3501,-1.28,1.36,0.204
3502,-1.28,1.44,0.21
3503,-1.28,1.52,0.187
3504,-1.28,1.6,0.206
3505,-1.28,1.68,0.153
3506,-1.28,1.76,0.124
3507,-1.28,1.84,0.152
3508,-1.28,1.92,0.156
3509,-1.28,2,0.129
3510,-1.28,2.08,0.126
3511,-1.28,2.16,0.13
3512,-1.28,2.24,0.117
3513,-1.28,2.32,0.131
3514,-1.28,2.4,0.116
3515,-1.28,2.48,0.111
3516,-1.28,2.56,0.108
3517,-1.28,2.64,0.101
3518,-1.28,2.72,0.096
3519,-1.28,2.8,0.116
3520,-1.28,2.88,0.115
3521,-1.28,2.96,0.103
3522,-1.28,3.04,0.096
3523,-1.28,3.12,0.106
3524,-1.28,3.2,0.114
3525,-1.28,3.28,0.102
3526,-1.28,3.36,0.103
3527,-1.28,3.44,0.108
3528,-1.28,3.52,0.11
3529,-1.28,3.6,0.095
3530,-1.28,3.68,0.098
3531,-1.28,3.76,0.085
3532,-1.28,3.84,0.098
3533,-1.28,3.92,0.106
3534,-1.28,4,0.108
3535,-1.2,-4,0.829
3536,-1.2,-3.92,0.84
3537,-1.2,-3.84,0.824
3538,-1.2,-3.76,0.837
3539,-1.2,-3.68,0.836
3540,-1.2,-3.6,0.843
3541,-1.2,-3.52,0.862
3542,-1.2,-3.44,0.827
3543,-1.2,-3.36,0.847
3544,-1.2,-3.28,0.854
3545,-1.2,-3.2,0.847
3546,-1.2,-3.12,0.861
3547,-1.2,-3.04,0.848
3548,-1.2,-2.96,0.84
3549,-1.2,-2.88,0.873
3550,-1.2,-2.8,0.84
3551,-1.2,-2.72,0.862
3552,-1.2,-2.64,0.855
3553,-1.2,-2.56,0.861
3554,-1.2,-2.48,0.846
3555,-1.2,-2.4,0.843
3556,-1.2,-2.32,0.876
3557,-1.2,-2.24,0.865
3558,-1.2,-2.16,0.842
3559,-1.2,-2.08,0.871
3560,-1.2,-2,0.864
3561,-1.2,-1.92,0.853
3562,-1.2,-1.84,0.872
3563,-1.2,-1.76,0.822
3564,-1.2,-1.68,0.85
3565,-1.2,-1.6,0.858
3566,-1.2,-1.52,0.852
3567,-1.2,-1.44,0.846
3568,-1.2,-1.36,0.86
3569,-1.2,-1.28,0.844
3570,-1.2,-1.2,0.859
3571,-1.2,-1.12,0.834
3572,-1.2,-1.04,0.838
3573,-1.2,-0.96,0.837
3574,-1.2,-0.88,0.821
3575,-1.2,-0.8,0.841
3576,-1.2,-0.72,0.823
3577,-1.2,-0.64,0.807
3578,-1.2,-0.56,0.836
3579,-1.2,-0.48,0.833
3580,-1.2,-0.4,0.828
3581,-1.2,-0.32,0.812
3582,-1.2,-0.24,0.784
3583,-1.2,-0.16,0.782
3584,-1.2,-0.08,0.754
3585,-1.2,0,0.752
3586,-1.2,0.08,0.752
3587,-1.2,0.16,0.704
3588,-1.2,0.24,0.719
3589,-1.2,0.32,0.671
3590,-1.2,0.4,0.639
3591,-1.2,0.48,0.595
3592,-1.2,0.56,0.572
3593,-1.2,0.64,0.507
3594,-1.2,0.72,0.468
3595,-1.2,0.8,0.455
3596,-1.2,0.88,0.384
3597,-1.2,0.96,0.381
3598,-1.2,1.04,0.339
3599,-1.2,1.12,0.315
3600,-1.2,1.2,0.292
3601,-1.2,1.28,0.245
3602,-1.2,1.36,0.255
3603,-1.2,1.44,0.224
3604,-1.2,1.52,0.212
3605,-1.2,1.6,0.18
3606,-1.2,1.68,0.158
3607,-1.2,1.76,0.171
3608,-1.2,1.84,0.18
3609,-1.2,1.92,0.153
3610,-1.2,2,0.163
3611,-1.2,2.08,0.14
3612,-1.2,2.16,0.128
3613,-1.2,2.24,0.127
3614,-1.2,2.32,0.116
3615,-1.2,2.4,0.126
3616,-1.2,2.48,0.113
3617,-1.2,2.56,0.115
3618,-1.2,2.64,0.129
3619,-1.2,2.72,0.11
3620,-1.2,2.8,0.122
3621,-1.2,2.88,0.1
3622,-1.2,2.96,0.107
3623,-1.2,3.04,0.098
3624,-1.2,3.12,0.102
3625,-1.2,3.2,0.089
3626,-1.2,3.28,0.104
3627,-1.2,3.36,0.106
3628,-1.2,3.44,0.098
3629,-1.2,3.52,0.1
3630,-1.2,3.6,0.09
3631,-1.2,3.68,0.085
3632,-1.2,3.76,0.112
3633,-1.2,3.84,0.084
3634,-1.2,3.92,0.114
3635,-1.2,4,0.105
3636,-1.12,-4,0.834
3637,-1.12,-3.92,0.844
3638,-1.12,-3.84,0.829
3639,-1.12,-3.76,0.831
3640,-1.12,-3.68,0.847
3641,-1.12,-3.6,0.866
3642,-1.12,-3.52,0.828
3643,-1.12,-3.44,0.85
3644,-1.12,-3.36,0.847
3645,-1.12,-3.28,0.853
3646,-1.12,-3.2,0.865
3647,-1.12,-3.12,0.866
3648,-1.12,-3.04,0.855
3649,-1.12,-2.96,0.847
3650,-1.12,-2.88,0.856
3651,-1.12,-2.8,0.845
3652,-1.12,-2.72,0.856
3653,-1.12,-2.64,0.861
3654,-1.12,-2.56,0.848
3655,-1.12,-2.48,0.86
3656,-1.12,-2.4,0.854
3657,-1.12,-2.32,0.861
3658,-1.12,-2.24,0.856
3659,-1.12,-2.16,0.869
3660,-1.12,-2.08,0.855
3661,-1.12,-2,0.87
3662,-1.12,-1.92,0.853
3663,-1.12,-1.84,0.852
3664,-1.12,-1.76,0.86
3665,-1.12,-1.68,0.861
3666,-1.12,-1.6,0.856
3667,-1.12,-1.52,0.839
3668,-1.12,-1.44,0.865
3669,-1.12,-1.36,0.844
3670,-1.12,-1.28,0.848
3671,-1.12,-1.2,0.845
3672,-1.12,-1.12,0.844
3673,-1.12,-1.04,0.87
3674,-1.12,-0.96,0.848
3675,-1.12,-0.88,0.83
3676,-1.12,-0.8,0.831
3677,-1.12,-0.72,0.836
3678,-1.12,-0.64,0.835
3679,-1.12,-0.56,0.828
3680,-1.12,-0.48,0.817
3681,-1.12,-0.4,0.803
3682,-1.12,-0.32,0.808
3683,-1.12,-0.24,0.807
3684,-1.12,-0.16,0.778
3685,-1.12,-0.08,0.768
3686,-1.12,0,0.771
3687,-1.12,0.08,0.734
3688,-1.12,0.16,0.745
3689,-1.12,0.24,0.699
3690,-1.12,0.32,0.71
3691,-1.12,0.4,0.651
3692,-1.12,0.48,0.65
3693,-1.12,0.56,0.61
3694,-1.12,0.64,0.564
3695,-1.12,0.72,0.508
3696,-1.12,0.8,0.48
3697,-1.12,0.88,0.436
3698,-1.12,0.96,0.421
3699,-1.12,1.04,0.386
3700,-1.12,1.12,0.372
3701,-1.12,1.2,0.329
3702,-1.12,1.28,0.272
3703,-1.12,1.36,0.25
3704,-1.12,1.44,0.232
3705,-1.12,1.52,0.206
3706,-1.12,1.6,0.203
3707,-1.12,1.68,0.184
3708,-1.12,1.76,0.18
3709,-1.12,1.84,0.189
3710,-1.12,1.92,0.156
3711,-1.12,2,0.145
3712,-1.12,2.08,0.142
3713,-1.12,2.16,0.141
3714,-1.12,2.24,0.148
3715,-1.12,2.32,0.111
3716,-1.12,2.4,0.121
3717,-1.12,2.48,0.113
3718,-1.12,2.56,0.113
3719,-1.12,2.64,0.117
3720,-1.12,2.72,0.111
3721,-1.12,2.8,0.112
3722,-1.12,2.88,0.108
3723,-1.12,2.96,0.114
3724,-1.12,3.04,0.099
3725,-1.12,3.12,0.1
3726,-1.12,3.2,0.112
3727,-1.12,3.28,0.105
3728,-1.12,3.36,0.125
3729,-1.12,3.44,0.106
3730,-1.12,3.52,0.091
3731,-1.12,3.6,0.1
3732,-1.12,3.68,0.104
3733,-1.12,3.76,0.102
3734,-1.12,3.84,0.109
3735,-1.12,3.92,0.118
3736,-1.12,4,0.092
3737,-1.04,-4,0.812
3738,-1.04,-3.92,0.828
3739,-1.04,-3.84,0.848
3740,-1.04,-3.76,0.817
3741,-1.04,-3.68,0.83
3742,-1.04,-3.6,0.847
3743,-1.04,-3.52,0.855
3744,-1.04,-3.44,0.837
3745,-1.04,-3.36,0.868
3746,-1.04,-3.28,0.883
3747,-1.04,-3.2,0.845
3748,-1.04,-3.12,0.857
3749,-1.04,-3.04,0.853
3750,-1.04,-2.96,0.859
3751,-1.04,-2.88,0.857
3752,-1.04,-2.8,0.857
3753,-1.04,-2.72,0.857
3754,-1.04,-2.64,0.855
3755,-1.04,-2.56,0.874
3756,-1.04,-2.48,0.853
3757,-1.04,-2.4,0.86
3758,-1.04,-2.32,0.85
3759,-1.04,-2.24,0.874
3760,-1.04,-2.16,0.871
3761,-1.04,-2.08,0.873
3762,-1.04,-2,0.868
3763,-1.04,-1.92,0.844
3764,-1.04,-1.84,0.871
3765,-1.04,-1.76,0.848
3766,-1.04,-1.68,0.854
3767,-1.04,-1.6,0.856
3768,-1.04,-1.52,0.86
3769,-1.04,-1.44,0.846
3770,-1.04,-1.36,0.858
3771,-1.04,-1.28,0.847
3772,-1.04,-1.2,0.854
3773,-1.04,-1.12,0.866
3774,-1.04,-1.04,0.858
3775,-1.04,-0.96,0.858
3776,-1.04,-0.88,0.845
3777,-1.04,-0.8,0.847
3778,-1.04,-0.72,0.843
3779,-1.04,-0.64,0.851
3780,-1.04,-0.56,0.823
3781,-1.04,-0.48,0.825
3782,-1.04,-0.4,0.826
3783,-1.04,-0.32,0.809
3784,-1.04,-0.24,0.822
3785,-1.04,-0.16,0.821
3786,-1.04,-0.08,0.793
3787,-1.04,0,0.777
3788,-1.04,0.08,0.757
3789,-1.04,0.16,0.747
3790,-1.04,0.24,0.716
3791,-1.04,0.32,0.73
3792,-1.04,0.4,0.699
3793,-1.04,0.48,0.659
3794,-1.04,0.56,0.642
3795,-1.04,0.64,0.582
3796,-1.04,0.72,0.564
3797,-1.04,0.8,0.509
3798,-1.04,0.88,0.488
3799,-1.04,0.96,0.441
3800,-1.04,1.04,0.42
3801,-1.04,1.12,0.382
3802,-1.04,1.2,0.348
3803,-1.04,1.28,0.302
3804,-1.04,1.36,0.291
3805,-1.04,1.44,0.262
3806,-1.04,1.52,0.249
3807,-1.04,1.6,0.208
3808,-1.04,1.68,0.215
3809,-1.04,1.76,0.194
3810,-1.04,1.84,0.187
3811,-1.04,1.92,0.166
3812,-1.04,2,0.133
3813,-1.04,2.08,0.163
3814,-1.04,2.16,0.143
3815,-1.04,2.24,0.129
3816,-1.04,2.32,0.128
3817,-1.04,2.4,0.118
3818,-1.04,2.48,0.124
3819,-1.04,2.56,0.119
3820,-1.04,2.64,0.117
3821,-1.04,2.72,0.125
3822,-1.04,2.8,0.099
3823,-1.04,2.88,0.098
3824,-1.04,2.96,0.12
3825,-1.04,3.04,0.104
3826,-1.04,3.12,0.087
3827,-1.04,3.2,0.108
3828,-1.04,3.28,0.104
3829,-1.04,3.36,0.103
3830,-1.04,3.44,0.098
3831,-1.04,3.52,0.096
3832,-1.04,3.6,0.093
3833,-1.04,3.68,0.098
3834,-1.04,3.76,0.105
3835,-1.04,3.84,0.103
3836,-1.04,3.92,0.092
3837,-1.04,4,0.109
3838,-0.96,-4,0.817
3839,-0.96,-3.92,0.838
3840,-0.96,-3.84,0.832
3841,-0.96,-3.76,0.832
3842,-0.96,-3.68,0.831
3843,-0.96,-3.6,0.826
3844,-0.96,-3.52,0.838
3845,-0.96,-3.44,0.851
3846,-0.96,-3.36,0.836
3847,-0.96,-3.28,0.836
3848,-0.96,-3.2,0.851
3849,-0.96,-3.12,0.861
3850,-0.96,-3.04,0.858
3851,-0.96,-2.96,0.849
3852,-0.96,-2.88,0.847
3853,-0.96,-2.8,0.865
3854,-0.96,-2.72,0.835
3855,-0.96,-2.64,0.852
3856,-0.96,-2.56,0.848
3857,-0.96,-2.48,0.853
3858,-0.96,-2.4,0.869
3859,-0.96,-2.32,0.848
3860,-0.96,-2.24,0.853
3861,-0.96,-2.16,0.866
3862,-0.96,-2.08,0.863
3863,-0.96,-2,0.848
3864,-0.96,-1.92,0.823
3865,-0.96,-1.84,0.836
3866,-0.96,-1.76,0.833
3867,-0.96,-1.68,0.86
3868,-0.96,-1.6,0.837
3869,-0.96,-1.52,0.867
3870,-0.96,-1.44,0.859
3871,-0.96,-1.36,0.858
3872,-0.96,-1.28,0.859
3873,-0.96,-1.2,0.851
3874,-0.96,-1.12,0.843
3875,-0.96,-1.04,0.859
3876,-0.96,-0.96,0.855
3877,-0.96,-0.88,0.831
3878,-0.96,-0.8,0.857
3879,-0.96,-0.72,0.837
3880,-0.96,-0.64,0.854
3881,-0.96,-0.56,0.843
3882,-0.96,-0.48,0.82
3883,-0.96,-0.4,0.825
3884,-0.96,-0.32,0.829
3885,-0.96,-0.24,0.795
3886,-0.96,-0.16,0.805
3887,-0.96,-0.08,0.794
3888,-0.96,0,0.785
3889,-0.96,0.08,0.759
3890,-0.96,0.16,0.772
3891,-0.96,0.24,0.755
3892,-0.96,0.32,0.732
3893,-0.96,0.4,0.706
3894,-0.96,0.48,0.698
3895,-0.96,0.56,0.66
3896,-0.96,0.64,0.606
3897,-0.96,0.72,0.591
3898,-0.96,0.8,0.592
3899,-0.96,0.88,0.541
3900,-0.96,0.96,0.468
3901,-0.96,1.04,0.419
3902,-0.96,1.12,0.417
3903,-0.96,1.2,0.369
3904,-0.96,1.28,0.326
3905,-0.96,1.36,0.333
3906,-0.96,1.44,0.263
3907,-0.96,1.52,0.253
3908,-0.96,1.6,0.23
3909,-0.96,1.68,0.227
3910,-0.96,1.76,0.197
3911,-0.96,1.84,0.184
3912,-0.96,1.92,0.19
3913,-0.96,2,0.157
3914,-0.96,2.08,0.17
3915,-0.96,2.16,0.158
3916,-0.96,2.24,0.14
3917,-0.96,2.32,0.134
3918,-0.96,2.4,0.143
3919,-0.96,2.48,0.134
3920,-0.96,2.56,0.133
3921,-0.96,2.64,0.125
3922,-0.96,2.72,0.145
3923,-0.96,2.8,0.118
3924,-0.96,2.88,0.117
3925,-0.96,2.96,0.119
3926,-0.96,3.04,0.119
3927,-0.96,3.12,0.115
3928,-0.96,3.2,0.117
3929,-0.96,3.28,0.118
3930,-0.96,3.36,0.103
3931,-0.96,3.44,0.102
3932,-0.96,3.52,0.09
3933,-0.96,3.6,0.087
3934,-0.96,3.68,0.11
3935,-0.96,3.76,0.106
3936,-0.96,3.84,0.092
3937,-0.96,3.92,0.113
3938,-0.96,4,0.108
3939,-0.88,-4,0.812
3940,-0.88,-3.92,0.797
3941,-0.88,-3.84,0.85
3942,-0.88,-3.76,0.826
3943,-0.88,-3.68,0.82
3944,-0.88,-3.6,0.835
3945,-0.88,-3.52,0.845
3946,-0.88,-3.44,0.831
3947,-0.88,-3.36,0.85
3948,-0.88,-3.28,0.856
3949,-0.88,-3.2,0.844
3950,-0.88,-3.12,0.857
3951,-0.88,-3.04,0.859
3952,-0.88,-2.96,0.87
3953,-0.88,-2.88,0.837
3954,-0.88,-2.8,0.844
3955,-0.88,-2.72,0.842
3956,-0.88,-2.64,0.851
3957,-0.88,-2.56,0.857
3958,-0.88,-2.48,0.869
3959,-0.88,-2.4,0.86
3960,-0.88,-2.32,0.854
3961,-0.88,-2.24,0.845
3962,-0.88,-2.16,0.864
3963,-0.88,-2.08,0.868
3964,-0.88,-2,0.861
3965,-0.88,-1.92,0.85
3966,-0.88,-1.84,0.86
3967,-0.88,-1.76,0.834
3968,-0.88,-1.68,0.847
3969,-0.88,-1.6,0.868
3970,-0.88,-1.52,0.864
3971,-0.88,-1.44,0.868
3972,-0.88,-1.36,0.853
3973,-0.88,-1.28,0.847
3974,-0.88,-1.2,0.87
3975,-0.88,-1.12,0.856
3976,-0.88,-1.04,0.863
3977,-0.88,-0.96,0.842
3978,-0.88,-0.88,0.836
3979,-0.88,-0.8,0.836
3980,-0.88,-0.72,0.852
3981,-0.88,-0.64,0.851
3982,-0.88,-0.56,0.823
3983,-0.88,-0.48,0.812
3984,-0.88,-0.4,0.823
3985,-0.88,-0.32,0.826
3986,-0.88,-0.24,0.83
3987,-0.88,-0.16,0.824
3988,-0.88,-0.08,0.827
3989,-0.88,0,0.811
3990,-0.88,0.08,0.779
3991,-0.88,0.16,0.761
3992,-0.88,0.24,0.783
3993,-0.88,0.32,0.765
3994,-0.88,0.4,0.746
3995,-0.88,0.48,0.719
3996,-0.88,0.56,0.72
3997,-0.88,0.64,0.684
3998,-0.88,0.72,0.634
3999,-0.88,0.8,0.588
4000,-0.88,0.88,0.562
4001,-0.88,0.96,0.518
4002,-0.88,1.04,0.506
4003,-0.88,1.12,0.475
4004,-0.88,1.2,0.399
4005,-0.88,1.28,0.403
4006,-0.88,1.36,0.343
4007,-0.88,1.44,0.298
4008,-0.88,1.52,0.283
4009,-0.88,1.6,0.275
4010,-0.88,1.68,0.215
4011,-0.88,1.76,0.239
4012,-0.88,1.84,0.199
4013,-0.88,1.92,0.195
4014,-0.88,2,0.168
4015,-0.88,2.08,0.171
4016,-0.88,2.16,0.142
4017,-0.88,2.24,0.146
4018,-0.88,2.32,0.117
4019,-0.88,2.4,0.126
4020,-0.88,2.48,0.127
4021,-0.88,2.56,0.121
4022,-0.88,2.64,0.136
4023,-0.88,2.72,0.132
4024,-0.88,2.8,0.119
4025,-0.88,2.88,0.107
4026,-0.88,2.96,0.098
4027,-0.88,3.04,0.123
4028,-0.88,3.12,0.125
4029,-0.88,3.2,0.133
4030,-0.88,3.28,0.127
4031,-0.88,3.36,0.111
4032,-0.88,3.44,0.089
4033,-0.88,3.52,0.103
4034,-0.88,3.6,0.081
4035,-0.88,3.68,0.113
4036,-0.88,3.76,0.101
4037,-0.88,3.84,0.104
4038,-0.88,3.92,0.104
4039,-0.88,4,0.096
4040,-0.8,-4,0.818
4041,-0.8,-3.92,0.808
4042,-0.8,-3.84,0.836
4043,-0.8,-3.76,0.824
4044,-0.8,-3.68,0.814
4045,-0.8,-3.6,0.852
4046,-0.8,-3.52,0.853
4047,-0.8,-3.44,0.844
4048,-0.8,-3.36,0.818
4049,-0.8,-3.28,0.83
4050,-0.8,-3.2,0.849
4051,-0.8,-3.12,0.854
4052,-0.8,-3.04,0.831
4053,-0.8,-2.96,0.87
4054,-0.8,-2.88,0.846
4055,-0.8,-2.8,0.853
4056,-0.8,-2.72,0.848
4057,-0.8,-2.64,0.868
4058,-0.8,-2.56,0.856
4059,-0.8,-2.48,0.84
4060,-0.8,-2.4,0.836
4061,-0.8,-2.32,0.84
4062,-0.8,-2.24,0.86
4063,-0.8,-2.16,0.848
4064,-0.8,-2.08,0.864
4065,-0.8,-2,0.86
4066,-0.8,-1.92,0.853
4067,-0.8,-1.84,0.841
4068,-0.8,-1.76,0.852
4069,-0.8,-1.68,0.844
4070,-0.8,-1.6,0.846
4071,-0.8,-1.52,0.863
4072,-0.8,-1.44,0.848
4073,-0.8,-1.36,0.856
4074,-0.8,-1.28,0.847
4075,-0.8,-1.2,0.847
4076,-0.8,-1.12,0.859
4077,-0.8,-1.04,0.846
4078,-0.8,-0.96,0.862
4079,-0.8,-0.88,0.836
4080,-0.8,-0.8,0.852
4081,-0.8,-0.72,0.851
4082,-0.8,-0.64,0.841
4083,-0.8,-0.56,0.85
4084,-0.8,-0.48,0.834
4085,-0.8,-0.4,0.851
4086,-0.8,-0.32,0.816
4087,-0.8,-0.24,0.821
4088,-0.8,-0.16,0.817
4089,-0.8,-0.08,0.813
4090,-0.8,0,0.796
4091,-0.8,0.08,0.811
4092,-0.8,0.16,0.786
4093,-0.8,0.24,0.782
4094,-0.8,0.32,0.767
4095,-0.8,0.4,0.74
4096,-0.8,0.48,0.719
4097,-0.8,0.56,0.723
4098,-0.8,0.64,0.7
4099,-0.8,0.72,0.658
4100,-0.8,0.8,0.625
4101,-0.8,0.88,0.615
4102,-0.8,0.96,0.559
4103,-0.8,1.04,0.535
4104,-0.8,1.12,0.492
4105,-0.8,1.2,0.457
4106,-0.8,1.28,0.435
4107,-0.8,1.36,0.381
4108,-0.8,1.44,0.364
4109,-0.8,1.52,0.295
4110,-0.8,1.6,0.267
4111,-0.8,1.68,0.244
4112,-0.8,1.76,0.237
4113,-0.8,1.84,0.214
4114,-0.8,1.92,0.181
4115,-0.8,2,0.178
4116,-0.8,2.08,0.163
4117,-0.8,2.16,0.161
4118,-0.8,2.24,0.16
4119,-0.8,2.32,0.148
4120,-0.8,2.4,0.155
4121,-0.8,2.48,0.123
4122,-0.8,2.56,0.129
4123,-0.8,2.64,0.132
4124,-0.8,2.72,0.108
4125,-0.8,2.8,0.122
4126,-0.8,2.88,0.115
4127,-0.8,2.96,0.103
4128,-0.8,3.04,0.103
4129,-0.8,3.12,0.117
4130,-0.8,3.2,0.103
4131,-0.8,3.28,0.108
4132,-0.8,3.36,0.103
4133,-0.8,3.44,0.091
4134,-0.8,3.52,0.118
4135,-0.8,3.6,0.112
4136,-0.8,3.68,0.093
4137,-0.8,3.76,0.094
4138,-0.8,3.84,0.104
4139,-0.8,3.92,0.105
4140,-0.8,4,0.097
4141,-0.72,-4,0.797
4142,-0.72,-3.92,0.823
4143,-0.72,-3.84,0.799
4144,-0.72,-3.76,0.816
4145,-0.72,-3.68,0.837
4146,-0.72,-3.6,0.819
4147,-0.72,-3.52,0.826
4148,-0.72,-3.44,0.83
4149,-0.72,-3.36,0.819
4150,-0.72,-3.28,0.83
4151,-0.72,-3.2,0.851
4152,-0.72,-3.12,0.855
4153,-0.72,-3.04,0.847
4154,-0.72,-2.96,0.874
4155,-0.72,-2.88,0.858
4156,-0.72,-2.8,0.848
4157,-0.72,-2.72,0.865
4158,-0.72,-2.64,0.851
4159,-0.72,-2.56,0.861
4160,-0.72,-2.48,0.864
4161,-0.72,-2.4,0.854
4162,-0.72,-2.32,0.872
4163,-0.72,-2.24,0.864
4164,-0.72,-2.16,0.872
4165,-0.72,-2.08,0.852
4166,-0.72,-2,0.858
4167,-0.72,-1.92,0.871
4168,-0.72,-1.84,0.865
4169,-0.72,-1.76,0.839
4170,-0.72,-1.68,0.872
4171,-0.72,-1.6,0.859
4172,-0.72,-1.52,0.859
4173,-0.72,-1.44,0.875
4174,-0.72,-1.36,0.843
4175,-0.72,-1.28,0.871
4176,-0.72,-1.2,0.847
4177,-0.72,-1.12,0.852
4178,-0.72,-1.04,0.862
4179,-0.72,-0.96,0.859
4180,-0.72,-0.88,0.843
4181,-0.72,-0.8,0.831
4182,-0.72,-0.72,0.851
4183,-0.72,-0.64,0.856
4184,-0.72,-0.56,0.853
4185,-0.72,-0.48,0.847
4186,-0.72,-0.4,0.836
4187,-0.72,-0.32,0.816
4188,-0.72,-0.24,0.834
4189,-0.72,-0.16,0.828
4190,-0.72,-0.08,0.808
4191,-0.72,0,0.842
4192,-0.72,0.08,0.831
4193,-0.72,0.16,0.798
4194,-0.72,0.24,0.797
4195,-0.72,0.32,0.796
4196,-0.72,0.4,0.766
4197,-0.72,0.48,0.756
4198,-0.72,0.56,0.705
4199,-0.72,0.64,0.698
4200,-0.72,0.72,0.704
4201,-0.72,0.8,0.701
4202,-0.72,0.88,0.639
4203,-0.72,0.96,0.563
4204,-0.72,1.04,0.556
4205,-0.72,1.12,0.528
4206,-0.72,1.2,0.503
4207,-0.72,1.28,0.475
4208,-0.72,1.36,0.396
4209,-0.72,1.44,0.397
4210,-0.72,1.52,0.349
4211,-0.72,1.6,0.32
4212,-0.72,1.68,0.286
4213,-0.72,1.76,0.245
4214,-0.72,1.84,0.238
4215,-0.72,1.92,0.209
4216,-0.72,2,0.215
4217,-0.72,2.08,0.198
4218,-0.72,2.16,0.179
4219,-0.72,2.24,0.158
4220,-0.72,2.32,0.17
4221,-0.72,2.4,0.153
4222,-0.72,2.48,0.132
4223,-0.72,2.56,0.138
4224,-0.72,2.64,0.14
4225,-0.72,2.72,0.135
4226,-0.72,2.8,0.129
4227,-0.72,2.88,0.121
4228,-0.72,2.96,0.108
4229,-0.72,3.04,0.109
4230,-0.72,3.12,0.106
4231,-0.72,3.2,0.121
4232,-0.72,3.28,0.102
4233,-0.72,3.36,0.094
4234,-0.72,3.44,0.092
4235,-0.72,3.52,0.119
4236,-0.72,3.6,0.094
4237,-0.72,3.68,0.102
4238,-0.72,3.76,0.102
4239,-0.72,3.84,0.103
4240,-0.72,3.92,0.109
4241,-0.72,4,0.092
4242,-0.64,-4,0.797
4243,-0.64,-3.92,0.806
4244,-0.64,-3.84,0.82
4245,-0.64,-3.76,0.809
4246,-0.64,-3.68,0.813
4247,-0.64,-3.6,0.832
4248,-0.64,-3.52,0.833
4249,-0.64,-3.44,0.835
4250,-0.64,-3.36,0.843
4251,-0.64,-3.28,0.851
4252,-0.64,-3.2,0.863
4253,-0.64,-3.12,0.841
4254,-0.64,-3.04,0.857
4255,-0.64,-2.96,0.837
4256,-0.64,-2.88,0.832
4257,-0.64,-2.8,0.857
4258,-0.64,-2.72,0.844
4259,-0.64,-2.64,0.87
4260,-0.64,-2.56,0.833
4261,-0.64,-2.48,0.867
4262,-0.64,-2.4,0.836
4263,-0.64,-2.32,0.86
4264,-0.64,-2.24,0.863
4265,-0.64,-2.16,0.88
4266,-0.64,-2.08,0.866
4267,-0.64,-2,0.848
4268,-0.64,-1.92,0.845
4269,-0.64,-1.84,0.847
4270,-0.64,-1.76,0.867
4271,-0.64,-1.68,0.869
4272,-0.64,-1.6,0.881
4273,-0.64,-1.52,0.845
4274,-0.64,-1.44,0.871
4275,-0.64,-1.36,0.857
4276,-0.64,-1.28,0.857
4277,-0.64,-1.2,0.848
4278,-0.64,-1.12,0.856
4279,-0.64,-1.04,0.845
4280,-0.64,-0.96,0.868
4281,-0.64,-0.88,0.853
4282,-0.64,-0.8,0.863
4283,-0.64,-0.72,0.83
4284,-0.64,-0.64,0.856
4285,-0.64,-0.56,0.824
4286,-0.64,-0.48,0.852
4287,-0.64,-0.4,0.859
4288,-0.64,-0.32,0.835
4289,-0.64,-0.24,0.846
4290,-0.64,-0.16,0.826
4291,-0.64,-0.08,0.835
4292,-0.64,0,0.816
4293,-0.64,0.08,0.799
4294,-0.64,0.16,0.811
4295,-0.64,0.24,0.803
4296,-0.64,0.32,0.798
4297,-0.64,0.4,0.777
4298,-0.64,0.48,0.779
4299,-0.64,0.56,0.766
4300,-0.64,0.64,0.733
4301,-0.64,0.72,0.709
4302,-0.64,0.8,0.689
4303,-0.64,0.88,0.673
4304,-0.64,0.96,0.635
4305,-0.64,1.04,0.61
4306,-0.64,1.12,0.564
4307,-0.64,1.2,0.52
4308,-0.64,1.28,0.471
4309,-0.64,1.36,0.428
4310,-0.64,1.44,0.399
4311,-0.64,1.52,0.379
4312,-0.64,1.6,0.334
4313,-0.64,1.68,0.309
4314,-0.64,1.76,0.252
4315,-0.64,1.84,0.266
4316,-0.64,1.92,0.224
4317,-0.64,2,0.215
4318,-0.64,2.08,0.189
4319,-0.64,2.16,0.184
4320,-0.64,2.24,0.157
4321,-0.64,2.32,0.169
4322,-0.64,2.4,0.138
4323,-0.64,2.48,0.161
4324,-0.64,2.56,0.138
4325,-0.64,2.64,0.126
4326,-0.64,2.72,0.146
