,mu,sigma,success_rate
7579,2.0,0.04,0.31766666666666665
7580,2.0,0.05,0.31733333333333336
7581,2.0,0.06,0.35133333333333333
7582,2.0,0.07,0.347
7583,2.0,0.08,0.377
7584,2.0,0.09,0.3943333333333333
7585,2.0,0.1,0.39166666666666666
7586,2.0,0.11,0.4226666666666667
7587,2.0,0.12,0.421
7588,2.0,0.13,0.43766666666666665
7589,2.0,0.14,0.4673333333333333
7590,2.0,0.15,0.4653333333333333
7591,2.0,0.16,0.482
7592,2.0,0.17,0.48733333333333334
7593,2.0,0.18,0.507
7594,2.0,0.19,0.526
7595,2.0,0.2,0.5353333333333333
7596,2.0,0.21,0.5536666666666666
7597,2.0,0.22,0.5906666666666667
7598,2.0,0.23,0.587
7599,2.0,0.24,0.6096666666666667
7600,2.0,0.25,0.633
7601,2.0,0.26,0.634
7602,2.0,0.27,0.645
7603,2.0,0.28,0.6633333333333333
7604,2.0,0.29,0.6756666666666666
7605,2.0,0.3,0.664
7606,2.0,0.31,0.6923333333333334
7607,2.0,0.32,0.699
7608,2.0,0.33,0.723
7609,2.0,0.34,0.7306666666666667
7610,2.0,0.35,0.7483333333333333
7611,2.0,0.36,0.7566666666666667
7612,2.0,0.37,0.768
7613,2.0,0.38,0.771
7614,2.0,0.39,0.7813333333333333
7615,2.0,0.4,0.785
7616,2.0,0.41,0.8026666666666666
7617,2.0,0.42,0.805
7618,2.0,0.43,0.8133333333333334
7619,2.0,0.44,0.8276666666666667
7620,2.0,0.45,0.823
7621,2.0,0.46,0.8283333333333334
7622,2.0,0.47,0.8263333333333334
7623,2.0,0.48,0.8513333333333334
7624,2.0,0.49,0.8566666666666667
7625,2.0,0.5,0.8436666666666667
7626,2.0,0.51,0.8516666666666667
7627,2.0,0.52,0.8616666666666667
7628,2.0,0.53,0.869
7629,2.0,0.54,0.8643333333333333
7630,2.0,0.55,0.8583333333333333
7631,2.0,0.56,0.8746666666666667
7632,2.0,0.57,0.8706666666666667
7633,2.0,0.58,0.8766666666666667
7634,2.0,0.59,0.882
7635,2.0,0.6,0.8733333333333333
7636,2.0,0.61,0.873
7637,2.0,0.62,0.8806666666666667
7638,2.0,0.63,0.8746666666666667
7639,2.0,0.64,0.8816666666666667
7640,2.0,0.65,0.887
7641,2.0,0.66,0.8763333333333333
7642,2.0,0.67,0.8793333333333333
7643,2.0,0.68,0.884
7644,2.0,0.69,0.8873333333333333
7645,2.0,0.7,0.892
7646,2.0,0.71,0.8936666666666667
7647,2.0,0.72,0.883
7648,2.0,0.73,0.883
7649,2.0,0.74,0.8903333333333333
7650,2.0,0.75,0.891
7651,2.0,0.76,0.8793333333333333
7652,2.0,0.77,0.8776666666666667
7653,2.0,0.78,0.881
7654,2.0,0.79,0.8743333333333333
7655,2.0,0.8,0.879
7656,2.0,0.81,0.873
7657,2.0,0.82,0.8766666666666667
7658,2.0,0.83,0.8916666666666667
7659,2.0,0.84,0.8753333333333333
7660,2.0,0.85,0.885
7661,2.0,0.86,0.8766666666666667
7662,2.0,0.87,0.8856666666666667
7663,2.0,0.88,0.887
7664,2.0,0.89,0.8796666666666667
7665,2.0,0.9,0.8746666666666667
7666,2.0,0.91,0.884
7667,2.0,0.92,0.8743333333333333
7668,2.0,0.93,0.8743333333333333
7669,2.0,0.94,0.8843333333333333
7670,2.0,0.95,0.8753333333333333
7671,2.0,0.96,0.8676666666666667
7672,2.0,0.97,0.8686666666666667
7673,2.0,0.98,0.873
7674,2.0,0.99,0.872
7675,2.0,1.0,0.869
7676,2.08,0.0,0.24133333333333334
7677,2.08,0.01,0.258
7678,2.08,0.02,0.257
7679,2.08,0.03,0.278
7680,2.08,0.04,0.2763333333333333
7681,2.08,0.05,0.292
7682,2.08,0.06,0.3263333333333333
7683,2.08,0.07,0.303
7684,2.08,0.08,0.3403333333333333
7685,2.08,0.09,0.35933333333333334
7686,2.08,0.1,0.3506666666666667
7687,2.08,0.11,0.36933333333333335
7688,2.08,0.12,0.37433333333333335
7689,2.08,0.13,0.4023333333333333
7690,2.08,0.14,0.405
7691,2.08,0.15,0.4196666666666667
7692,2.08,0.16,0.44166666666666665
7693,2.08,0.17,0.461
7694,2.08,0.18,0.4653333333333333
7695,2.08,0.19,0.49733333333333335
7696,2.08,0.2,0.49666666666666665
7697,2.08,0.21,0.5073333333333333
7698,2.08,0.22,0.535
7699,2.08,0.23,0.5296666666666666
7700,2.08,0.24,0.5556666666666666
7701,2.08,0.25,0.5746666666666667
7702,2.08,0.26,0.5853333333333334
7703,2.08,0.27,0.5853333333333334
7704,2.08,0.28,0.6196666666666667
7705,2.08,0.29,0.6133333333333333
7706,2.08,0.3,0.6436666666666667
7707,2.08,0.31,0.6426666666666667
7708,2.08,0.32,0.6613333333333333
7709,2.08,0.33,0.6886666666666666
7710,2.08,0.34,0.676
7711,2.08,0.35,0.701
7712,2.08,0.36,0.7066666666666667
7713,2.08,0.37,0.7386666666666667
7714,2.08,0.38,0.733
7715,2.08,0.39,0.7466666666666667
7716,2.08,0.4,0.7643333333333333
7717,2.08,0.41,0.7733333333333333
7718,2.08,0.42,0.769
7719,2.08,0.43,0.786
7720,2.08,0.44,0.7866666666666666
7721,2.08,0.45,0.7943333333333333
7722,2.08,0.46,0.8
7723,2.08,0.47,0.805
7724,2.08,0.48,0.8176666666666667
7725,2.08,0.49,0.8126666666666666
7726,2.08,0.5,0.8293333333333334
7727,2.08,0.51,0.846
7728,2.08,0.52,0.84
7729,2.08,0.53,0.8393333333333334
7730,2.08,0.54,0.847
7731,2.08,0.55,0.847
7732,2.08,0.56,0.8516666666666667
7733,2.08,0.57,0.8536666666666667
7734,2.08,0.58,0.865
7735,2.08,0.59,0.8653333333333333
7736,2.08,0.6,0.8546666666666667
7737,2.08,0.61,0.8656666666666667
7738,2.08,0.62,0.8696666666666667
7739,2.08,0.63,0.868
7740,2.08,0.64,0.8716666666666667
7741,2.08,0.65,0.8733333333333333
7742,2.08,0.66,0.8683333333333333
7743,2.08,0.67,0.8853333333333333
7744,2.08,0.68,0.8786666666666667
7745,2.08,0.69,0.8713333333333333
7746,2.08,0.7,0.8826666666666667
7747,2.08,0.71,0.8843333333333333
7748,2.08,0.72,0.8863333333333333
7749,2.08,0.73,0.8756666666666667
7750,2.08,0.74,0.8893333333333333
7751,2.08,0.75,0.865
7752,2.08,0.76,0.882
7753,2.08,0.77,0.867
7754,2.08,0.78,0.8656666666666667
7755,2.08,0.79,0.8883333333333333
7756,2.08,0.8,0.8683333333333333
7757,2.08,0.81,0.8813333333333333
7758,2.08,0.82,0.8683333333333333
7759,2.08,0.83,0.876
7760,2.08,0.84,0.8863333333333333
7761,2.08,0.85,0.8783333333333333
7762,2.08,0.86,0.8766666666666667
7763,2.08,0.87,0.8643333333333333
7764,2.08,0.88,0.8753333333333333
7765,2.08,0.89,0.8766666666666667
7766,2.08,0.9,0.8726666666666667
7767,2.08,0.91,0.8796666666666667
7768,2.08,0.92,0.8633333333333333
7769,2.08,0.93,0.877
7770,2.08,0.94,0.8656666666666667
7771,2.08,0.95,0.8656666666666667
7772,2.08,0.96,0.8756666666666667
7773,2.08,0.97,0.8626666666666667
7774,2.08,0.98,0.878
7775,2.08,0.99,0.8626666666666667
7776,2.08,1.0,0.868
7777,2.16,0.0,0.21533333333333332
7778,2.16,0.01,0.25066666666666665
7779,2.16,0.02,0.23133333333333334
7780,2.16,0.03,0.24766666666666667
7781,2.16,0.04,0.262
7782,2.16,0.05,0.26266666666666666
7783,2.16,0.06,0.2856666666666667
7784,2.16,0.07,0.2936666666666667
7785,2.16,0.08,0.30133333333333334
7786,2.16,0.09,0.31466666666666665
7787,2.16,0.1,0.31333333333333335
7788,2.16,0.11,0.31966666666666665
7789,2.16,0.12,0.35133333333333333
7790,2.16,0.13,0.3586666666666667
7791,2.16,0.14,0.36866666666666664
7792,2.16,0.15,0.38
7793,2.16,0.16,0.419
7794,2.16,0.17,0.40166666666666667
7795,2.16,0.18,0.427
7796,2.16,0.19,0.41933333333333334
7797,2.16,0.2,0.4503333333333333
7798,2.16,0.21,0.4583333333333333
7799,2.16,0.22,0.49633333333333335
7800,2.16,0.23,0.499
7801,2.16,0.24,0.5023333333333333
7802,2.16,0.25,0.513
7803,2.16,0.26,0.5426666666666666
7804,2.16,0.27,0.5596666666666666
7805,2.16,0.28,0.5746666666666667
7806,2.16,0.29,0.5713333333333334
7807,2.16,0.3,0.588
7808,2.16,0.31,0.5953333333333334
7809,2.16,0.32,0.62
7810,2.16,0.33,0.621
7811,2.16,0.34,0.646
7812,2.16,0.35,0.656
7813,2.16,0.36,0.658
7814,2.16,0.37,0.686
7815,2.16,0.38,0.698
7816,2.16,0.39,0.715
7817,2.16,0.4,0.72
7818,2.16,0.41,0.7156666666666667
7819,2.16,0.42,0.7456666666666667
7820,2.16,0.43,0.7623333333333333
7821,2.16,0.44,0.761
7822,2.16,0.45,0.7723333333333333
7823,2.16,0.46,0.7766666666666666
7824,2.16,0.47,0.7846666666666666
7825,2.16,0.48,0.8003333333333333
7826,2.16,0.49,0.799
7827,2.16,0.5,0.7996666666666666
7828,2.16,0.51,0.8116666666666666
7829,2.16,0.52,0.8103333333333333
7830,2.16,0.53,0.8203333333333334
7831,2.16,0.54,0.816
7832,2.16,0.55,0.8353333333333334
7833,2.16,0.56,0.8346666666666667
7834,2.16,0.57,0.8416666666666667
7835,2.16,0.58,0.836
7836,2.16,0.59,0.851
7837,2.16,0.6,0.8496666666666667
7838,2.16,0.61,0.8586666666666667
7839,2.16,0.62,0.8586666666666667
7840,2.16,0.63,0.8563333333333333
7841,2.16,0.64,0.847
7842,2.16,0.65,0.859
7843,2.16,0.66,0.865
7844,2.16,0.67,0.8673333333333333
7845,2.16,0.68,0.8596666666666667
7846,2.16,0.69,0.866
7847,2.16,0.7,0.8626666666666667
7848,2.16,0.71,0.866
7849,2.16,0.72,0.8573333333333333
7850,2.16,0.73,0.8576666666666667
7851,2.16,0.74,0.8783333333333333
7852,2.16,0.75,0.865
7853,2.16,0.76,0.881
7854,2.16,0.77,0.8683333333333333
7855,2.16,0.78,0.86
7856,2.16,0.79,0.8656666666666667
7857,2.16,0.8,0.875
7858,2.16,0.81,0.88
7859,2.16,0.82,0.8716666666666667
7860,2.16,0.83,0.8773333333333333
7861,2.16,0.84,0.8666666666666667
7862,2.16,0.85,0.8643333333333333
7863,2.16,0.86,0.866
7864,2.16,0.87,0.8663333333333333
7865,2.16,0.88,0.87
7866,2.16,0.89,0.8676666666666667
7867,2.16,0.9,0.8706666666666667
7868,2.16,0.91,0.8546666666666667
7869,2.16,0.92,0.8666666666666667
7870,2.16,0.93,0.871
7871,2.16,0.94,0.864
7872,2.16,0.95,0.8676666666666667
7873,2.16,0.96,0.8623333333333333
7874,2.16,0.97,0.874
7875,2.16,0.98,0.871
7876,2.16,0.99,0.8606666666666667
7877,2.16,1.0,0.8633333333333333
7878,2.24,0.0,0.19833333333333333
7879,2.24,0.01,0.21833333333333332
7880,2.24,0.02,0.21966666666666668
7881,2.24,0.03,0.223
7882,2.24,0.04,0.24333333333333335
7883,2.24,0.05,0.23833333333333334
7884,2.24,0.06,0.25366666666666665
7885,2.24,0.07,0.25533333333333336
7886,2.24,0.08,0.258
7887,2.24,0.09,0.2836666666666667
7888,2.24,0.1,0.2896666666666667
7889,2.24,0.11,0.2916666666666667
7890,2.24,0.12,0.32033333333333336
7891,2.24,0.13,0.32566666666666666
7892,2.24,0.14,0.32566666666666666
7893,2.24,0.15,0.3406666666666667
7894,2.24,0.16,0.3536666666666667
7895,2.24,0.17,0.37733333333333335
7896,2.24,0.18,0.38366666666666666
7897,2.24,0.19,0.405
7898,2.24,0.2,0.411
7899,2.24,0.21,0.42333333333333334
7900,2.24,0.22,0.44233333333333336
7901,2.24,0.23,0.447
7902,2.24,0.24,0.459
7903,2.24,0.25,0.48033333333333333
7904,2.24,0.26,0.49733333333333335
7905,2.24,0.27,0.505
7906,2.24,0.28,0.5366666666666666
7907,2.24,0.29,0.5343333333333333
7908,2.24,0.3,0.5593333333333333
7909,2.24,0.31,0.5466666666666666
7910,2.24,0.32,0.5776666666666667
7911,2.24,0.33,0.5946666666666667
7912,2.24,0.34,0.5953333333333334
7913,2.24,0.35,0.6076666666666667
7914,2.24,0.36,0.6423333333333333
7915,2.24,0.37,0.625
7916,2.24,0.38,0.659
7917,2.24,0.39,0.661
7918,2.24,0.4,0.6866666666666666
7919,2.24,0.41,0.683
7920,2.24,0.42,0.6966666666666667
7921,2.24,0.43,0.6873333333333334
7922,2.24,0.44,0.7383333333333333
7923,2.24,0.45,0.732
7924,2.24,0.46,0.7433333333333333
7925,2.24,0.47,0.758
7926,2.24,0.48,0.7673333333333333
7927,2.24,0.49,0.7756666666666666
7928,2.24,0.5,0.773
7929,2.24,0.51,0.7806666666666666
7930,2.24,0.52,0.7976666666666666
7931,2.24,0.53,0.7936666666666666
7932,2.24,0.54,0.7996666666666666
7933,2.24,0.55,0.804
7934,2.24,0.56,0.824
7935,2.24,0.57,0.8253333333333334
7936,2.24,0.58,0.8283333333333334
7937,2.24,0.59,0.823
7938,2.24,0.6,0.818
7939,2.24,0.61,0.8386666666666667
7940,2.24,0.62,0.8446666666666667
7941,2.24,0.63,0.8373333333333334
7942,2.24,0.64,0.8423333333333334
7943,2.24,0.65,0.8496666666666667
7944,2.24,0.66,0.849
7945,2.24,0.67,0.8456666666666667
7946,2.24,0.68,0.846
7947,2.24,0.69,0.8476666666666667
7948,2.24,0.7,0.8596666666666667
7949,2.24,0.71,0.8513333333333334
7950,2.24,0.72,0.842
7951,2.24,0.73,0.8633333333333333
7952,2.24,0.74,0.849
7953,2.24,0.75,0.8566666666666667
7954,2.24,0.76,0.8526666666666667
7955,2.24,0.77,0.865
7956,2.24,0.78,0.868
7957,2.24,0.79,0.872
7958,2.24,0.8,0.8523333333333334
7959,2.24,0.81,0.8693333333333333
7960,2.24,0.82,0.8746666666666667
7961,2.24,0.83,0.859
7962,2.24,0.84,0.8613333333333333
7963,2.24,0.85,0.8686666666666667
7964,2.24,0.86,0.8686666666666667
7965,2.24,0.87,0.8683333333333333
7966,2.24,0.88,0.8666666666666667
7967,2.24,0.89,0.86
7968,2.24,0.9,0.8683333333333333
7969,2.24,0.91,0.8693333333333333
7970,2.24,0.92,0.8546666666666667
7971,2.24,0.93,0.8686666666666667
7972,2.24,0.94,0.8643333333333333
7973,2.24,0.95,0.8613333333333333
7974,2.24,0.96,0.8626666666666667
7975,2.24,0.97,0.86
7976,2.24,0.98,0.8583333333333333
7977,2.24,0.99,0.8503333333333334
7978,2.24,1.0,0.866
7979,2.32,0.0,0.199
7980,2.32,0.01,0.19133333333333333
7981,2.32,0.02,0.20433333333333334
7982,2.32,0.03,0.22
7983,2.32,0.04,0.221
7984,2.32,0.05,0.22566666666666665
7985,2.32,0.06,0.21666666666666667
7986,2.32,0.07,0.22033333333333333
7987,2.32,0.08,0.25033333333333335
7988,2.32,0.09,0.24566666666666667
7989,2.32,0.1,0.25733333333333336
7990,2.32,0.11,0.26033333333333336
7991,2.32,0.12,0.2713333333333333
7992,2.32,0.13,0.306
7993,2.32,0.14,0.2853333333333333
7994,2.32,0.15,0.32133333333333336
7995,2.32,0.16,0.31733333333333336
7996,2.32,0.17,0.325
7997,2.32,0.18,0.3373333333333333
7998,2.32,0.19,0.356
7999,2.32,0.2,0.36933333333333335
8000,2.32,0.21,0.378
8001,2.32,0.22,0.381
8002,2.32,0.23,0.41233333333333333
8003,2.32,0.24,0.425
