mux1,mux2,muh1,muh2,success_rate
14.4,14.4,-0.3,-0.6,0.096
1.9,1.9,-2.0,-4.0,0.104
15.8,15.8,0.7,1.4,0.096
5.4,5.4,0.5,1.0,0.091
3.3,3.3,-1.0,-2.0,0.098
13.7,13.7,-0.8,-1.6,0.096
-0.8,-0.8,-4.0,-8.0,0.147
-0.1,-0.1,-3.5,-7.0,0.113
0.6,0.6,-3.0,-6.0,0.119
11.7,11.7,-2.3,-4.6,0.102
4.8,4.8,0.0,0.0,0.114
4.1,4.1,-0.5,-1.0,0.116
11.0,11.0,-2.8,-5.6,0.102
15.2,15.2,0.2,0.4,0.102
13.1,13.1,-1.3,-2.6,0.102
12.3,12.3,-1.8,-3.6,0.096
10.3,10.3,-3.3,-6.6,0.102
14.5,14.5,-0.3,-0.6,0.102
1.3,1.3,-2.5,-5.0,0.12
2.0,2.0,-2.0,-4.0,0.099
9.6,9.6,-3.8,-7.6,0.102
2.7,2.7,-1.5,-3.0,0.092
15.9,15.9,0.7,1.4,0.102
5.5,5.5,0.5,1.0,0.111
3.4,3.4,-1.0,-2.0,0.105
13.8,13.8,-0.8,-1.6,0.102
-0.7,-0.7,-4.0,-8.0,0.128
0.0,0.0,-3.5,-7.0,0.113
0.7,0.7,-3.0,-6.0,0.119
4.9,4.9,0.0,0.0,0.112
4.2,4.2,-0.5,-1.0,0.096
11.8,11.8,-2.3,-4.6,0.089
11.1,11.1,-2.8,-5.6,0.089
15.3,15.3,0.2,0.4,0.089
13.2,13.2,-1.3,-2.6,0.089
12.4,12.4,-1.8,-3.6,0.102
1.4,1.4,-2.5,-5.0,0.111
9.7,9.7,-3.8,-7.6,0.089
14.6,14.6,-0.3,-0.6,0.089
10.4,10.4,-3.3,-6.6,0.089
2.1,2.1,-2.0,-4.0,0.095
2.8,2.8,-1.5,-3.0,0.1
16.0,16.0,0.7,1.4,0.089
5.6,5.6,0.5,1.0,0.095
3.5,3.5,-1.0,-2.0,0.1
13.9,13.9,-0.8,-1.6,0.089
0.1,0.1,-3.5,-7.0,0.103
-0.6,-0.6,-4.0,-8.0,0.129
0.8,0.8,-3.0,-6.0,0.108
4.3,4.3,-0.5,-1.0,0.092
11.9,11.9,-2.3,-4.6,0.104
5.0,5.0,0.0,0.0,0.087
11.2,11.2,-2.8,-5.6,0.104
15.4,15.4,0.2,0.4,0.104
13.3,13.3,-1.3,-2.6,0.104
1.5,1.5,-2.5,-5.0,0.102
9.8,9.8,-3.8,-7.6,0.104
12.5,12.5,-1.8,-3.6,0.089
14.7,14.7,-0.3,-0.6,0.104
2.9,2.9,-1.5,-3.0,0.105
2.2,2.2,-2.0,-4.0,0.118
10.5,10.5,-3.3,-6.6,0.104
-4.0,-4.0,0.8,1.6,0.186
5.7,5.7,0.5,1.0,0.109
14.0,14.0,-0.8,-1.6,0.104
3.6,3.6,-1.0,-2.0,0.094
0.2,0.2,-3.5,-7.0,0.128
4.4,4.4,-0.5,-1.0,0.085
-0.5,-0.5,-4.0,-8.0,0.119
5.1,5.1,0.0,0.0,0.103
12.0,12.0,-2.3,-4.6,0.101
0.9,0.9,-3.0,-6.0,0.109
15.5,15.5,0.2,0.4,0.101
11.3,11.3,-2.8,-5.6,0.101
12.6,12.6,-1.8,-3.6,0.104
13.4,13.4,-1.3,-2.6,0.101
9.9,9.9,-3.8,-7.6,0.101
1.6,1.6,-2.5,-5.0,0.12
10.6,10.6,-3.3,-6.6,0.101
14.8,14.8,-0.3,-0.6,0.101
-3.9,-3.9,0.8,1.6,0.229
3.0,3.0,-1.5,-3.0,0.105
2.3,2.3,-2.0,-4.0,0.09
5.8,5.8,0.5,1.0,0.096
3.7,3.7,-1.0,-2.0,0.085
14.1,14.1,-0.8,-1.6,0.101
0.3,0.3,-3.5,-7.0,0.104
4.5,4.5,-0.5,-1.0,0.079
-0.4,-0.4,-4.0,-8.0,0.105
12.1,12.1,-2.3,-4.6,0.105
1.0,1.0,-3.0,-6.0,0.104
5.2,5.2,0.0,0.0,0.093
10.0,10.0,-3.8,-7.6,0.105
15.6,15.6,0.2,0.4,0.105
12.7,12.7,-1.8,-3.6,0.101
1.7,1.7,-2.5,-5.0,0.1
13.5,13.5,-1.3,-2.6,0.105
10.7,10.7,-3.3,-6.6,0.105
-3.8,-3.8,0.8,1.6,0.219
2.4,2.4,-2.0,-4.0,0.101
3.1,3.1,-1.5,-3.0,0.101
11.4,11.4,-2.8,-5.6,0.105
14.9,14.9,-0.3,-0.6,0.105
5.9,5.9,0.5,1.0,0.105
14.2,14.2,-0.8,-1.6,0.105
3.8,3.8,-1.0,-2.0,0.091
4.6,4.6,-0.5,-1.0,0.104
0.4,0.4,-3.5,-7.0,0.098
1.1,1.1,-3.0,-6.0,0.113
-0.3,-0.3,-4.0,-8.0,0.111
12.2,12.2,-2.3,-4.6,0.116
15.7,15.7,0.2,0.4,0.116
5.3,5.3,0.0,0.0,0.102
10.1,10.1,-3.8,-7.6,0.116
-3.7,-3.7,0.8,1.6,0.257
13.6,13.6,-1.3,-2.6,0.116
1.8,1.8,-2.5,-5.0,0.113
12.8,12.8,-1.8,-3.6,0.105
10.8,10.8,-3.3,-6.6,0.116
15.0,15.0,-0.3,-0.6,0.116
2.5,2.5,-2.0,-4.0,0.11
3.2,3.2,-1.5,-3.0,0.104
11.5,11.5,-2.8,-5.6,0.116
6.0,6.0,0.5,1.0,0.101
14.3,14.3,-0.8,-1.6,0.116
3.9,3.9,-1.0,-2.0,0.099
4.7,4.7,-0.5,-1.0,0.098
0.5,0.5,-3.5,-7.0,0.121
-0.2,-0.2,-4.0,-8.0,0.118
1.2,1.2,-3.0,-6.0,0.109
12.3,12.3,-2.3,-4.6,0.095
5.4,5.4,0.0,0.0,0.096
13.7,13.7,-1.3,-2.6,0.095
15.8,15.8,0.2,0.4,0.095
-3.6,-3.6,0.8,1.6,0.283
10.2,10.2,-3.8,-7.6,0.095
1.9,1.9,-2.5,-5.0,0.102
12.9,12.9,-1.8,-3.6,0.116
10.9,10.9,-3.3,-6.6,0.095
15.1,15.1,-0.3,-0.6,0.095
2.6,2.6,-2.0,-4.0,0.085
3.3,3.3,-1.5,-3.0,0.099
11.6,11.6,-2.8,-5.6,0.095
6.1,6.1,0.5,1.0,0.103
14.4,14.4,-0.8,-1.6,0.095
0.6,0.6,-3.5,-7.0,0.132
4.0,4.0,-1.0,-2.0,0.079
4.8,4.8,-0.5,-1.0,0.094
1.3,1.3,-3.0,-6.0,0.11
-0.1,-0.1,-4.0,-8.0,0.101
12.4,12.4,-2.3,-4.6,0.095
-3.5,-3.5,0.8,1.6,0.305
10.3,10.3,-3.8,-7.6,0.095
2.0,2.0,-2.5,-5.0,0.097
5.5,5.5,0.0,0.0,0.094
15.2,15.2,-0.3,-0.6,0.095
15.9,15.9,0.2,0.4,0.095
13.8,13.8,-1.3,-2.6,0.095
13.0,13.0,-1.8,-3.6,0.095
11.0,11.0,-3.3,-6.6,0.095
2.7,2.7,-2.0,-4.0,0.097
3.4,3.4,-1.5,-3.0,0.101
11.7,11.7,-2.8,-5.6,0.095
6.2,6.2,0.5,1.0,0.085
14.5,14.5,-0.8,-1.6,0.095
0.7,0.7,-3.5,-7.0,0.116
4.1,4.1,-1.0,-2.0,0.117
4.9,4.9,-0.5,-1.0,0.09
0.0,0.0,-4.0,-8.0,0.102
1.4,1.4,-3.0,-6.0,0.089
12.5,12.5,-2.3,-4.6,0.103
-3.4,-3.4,0.8,1.6,0.351
10.4,10.4,-3.8,-7.6,0.103
2.1,2.1,-2.5,-5.0,0.114
15.3,15.3,-0.3,-0.6,0.103
13.1,13.1,-1.8,-3.6,0.095
5.6,5.6,0.0,0.0,0.108
16.0,16.0,0.2,0.4,0.103
13.9,13.9,-1.3,-2.6,0.103
11.1,11.1,-3.3,-6.6,0.103
2.8,2.8,-2.0,-4.0,0.105
3.5,3.5,-1.5,-3.0,0.096
11.8,11.8,-2.8,-5.6,0.103
0.8,0.8,-3.5,-7.0,0.108
14.6,14.6,-0.8,-1.6,0.103
6.3,6.3,0.5,1.0,0.093
5.0,5.0,-0.5,-1.0,0.093
4.2,4.2,-1.0,-2.0,0.099
1.5,1.5,-3.0,-6.0,0.099
0.1,0.1,-4.0,-8.0,0.084
-3.3,-3.3,0.8,1.6,0.382
10.5,10.5,-3.8,-7.6,0.09
12.6,12.6,-2.3,-4.6,0.09
15.4,15.4,-0.3,-0.6,0.09
2.2,2.2,-2.5,-5.0,0.112
13.2,13.2,-1.8,-3.6,0.103
-4.0,-4.0,0.3,0.6,0.351
14.0,14.0,-1.3,-2.6,0.09
5.7,5.7,0.0,0.0,0.097
11.2,11.2,-3.3,-6.6,0.09
2.9,2.9,-2.0,-4.0,0.093
3.6,3.6,-1.5,-3.0,0.089
11.9,11.9,-2.8,-5.6,0.09
14.7,14.7,-0.8,-1.6,0.09
0.9,0.9,-3.5,-7.0,0.102
6.4,6.4,0.5,1.0,0.092
5.1,5.1,-0.5,-1.0,0.1
0.2,0.2,-4.0,-8.0,0.09
4.3,4.3,-1.0,-2.0,0.102
1.6,1.6,-3.0,-6.0,0.122
-3.2,-3.2,0.8,1.6,0.41
10.6,10.6,-3.8,-7.6,0.109
12.7,12.7,-2.3,-4.6,0.109
15.5,15.5,-0.3,-0.6,0.109
2.3,2.3,-2.5,-5.0,0.124
13.3,13.3,-1.8,-3.6,0.09
-3.9,-3.9,0.3,0.6,0.39
5.8,5.8,0.0,0.0,0.1
14.1,14.1,-1.3,-2.6,0.109
11.3,11.3,-3.3,-6.6,0.109
3.0,3.0,-2.0,-4.0,0.104
3.7,3.7,-1.5,-3.0,0.097
12.0,12.0,-2.8,-5.6,0.109
14.8,14.8,-0.8,-1.6,0.109
1.0,1.0,-3.5,-7.0,0.09
6.5,6.5,0.5,1.0,0.095
5.2,5.2,-0.5,-1.0,0.094
0.3,0.3,-4.0,-8.0,0.113
4.4,4.4,-1.0,-2.0,0.099
-3.1,-3.1,0.8,1.6,0.453
1.7,1.7,-3.0,-6.0,0.092
10.7,10.7,-3.8,-7.6,0.104
2.4,2.4,-2.5,-5.0,0.094
12.8,12.8,-2.3,-4.6,0.104
-3.8,-3.8,0.3,0.6,0.457
15.6,15.6,-0.3,-0.6,0.104
13.4,13.4,-1.8,-3.6,0.109
5.9,5.9,0.0,0.0,0.102
14.2,14.2,-1.3,-2.6,0.104
11.4,11.4,-3.3,-6.6,0.104
3.1,3.1,-2.0,-4.0,0.118
12.1,12.1,-2.8,-5.6,0.104
14.9,14.9,-0.8,-1.6,0.104
3.8,3.8,-1.5,-3.0,0.1
1.1,1.1,-3.5,-7.0,0.12
6.6,6.6,0.5,1.0,0.105
5.3,5.3,-0.5,-1.0,0.103
-3.0,-3.0,0.8,1.6,0.481
1.8,1.8,-3.0,-6.0,0.104
4.5,4.5,-1.0,-2.0,0.112
0.4,0.4,-4.0,-8.0,0.079
2.5,2.5,-2.5,-5.0,0.102
10.8,10.8,-3.8,-7.6,0.096
12.9,12.9,-2.3,-4.6,0.096
-3.7,-3.7,0.3,0.6,0.468
15.7,15.7,-0.3,-0.6,0.096
13.5,13.5,-1.8,-3.6,0.104
6.0,6.0,0.0,0.0,0.103
14.3,14.3,-1.3,-2.6,0.096
3.2,3.2,-2.0,-4.0,0.091
11.5,11.5,-3.3,-6.6,0.096
15.0,15.0,-0.8,-1.6,0.096
12.2,12.2,-2.8,-5.6,0.096
1.2,1.2,-3.5,-7.0,0.107
3.9,3.9,-1.5,-3.0,0.11
6.7,6.7,0.5,1.0,0.11
-2.9,-2.9,0.8,1.6,0.536
5.4,5.4,-0.5,-1.0,0.095
1.9,1.9,-3.0,-6.0,0.09
4.6,4.6,-1.0,-2.0,0.092
0.5,0.5,-4.0,-8.0,0.112
10.9,10.9,-3.8,-7.6,0.102
13.0,13.0,-2.3,-4.6,0.102
2.6,2.6,-2.5,-5.0,0.091
-3.6,-3.6,0.3,0.6,0.465
13.6,13.6,-1.8,-3.6,0.096
15.8,15.8,-0.3,-0.6,0.102
6.1,6.1,0.0,0.0,0.094
14.4,14.4,-1.3,-2.6,0.102
3.3,3.3,-2.0,-4.0,0.124
11.6,11.6,-3.3,-6.6,0.102
12.3,12.3,-2.8,-5.6,0.102
15.1,15.1,-0.8,-1.6,0.102
1.3,1.3,-3.5,-7.0,0.102
-2.8,-2.8,0.8,1.6,0.577
6.8,6.8,0.5,1.0,0.088
4.0,4.0,-1.5,-3.0,0.086
5.5,5.5,-0.5,-1.0,0.096
2.7,2.7,-2.5,-5.0,0.102
11.0,11.0,-3.8,-7.6,0.109
2.0,2.0,-3.0,-6.0,0.083
4.7,4.7,-1.0,-2.0,0.091
0.6,0.6,-4.0,-8.0,0.093
13.1,13.1,-2.3,-4.6,0.109
-3.5,-3.5,0.3,0.6,0.5
15.9,15.9,-0.3,-0.6,0.109
13.7,13.7,-1.8,-3.6,0.102
14.5,14.5,-1.3,-2.6,0.109
6.2,6.2,0.0,0.0,0.105
11.7,11.7,-3.3,-6.6,0.109
3.4,3.4,-2.0,-4.0,0.105
-2.7,-2.7,0.8,1.6,0.599
12.4,12.4,-2.8,-5.6,0.109
15.2,15.2,-0.8,-1.6,0.109
1.4,1.4,-3.5,-7.0,0.07
4.1,4.1,-1.5,-3.0,0.093
6.9,6.9,0.5,1.0,0.111
2.8,2.8,-2.5,-5.0,0.102
4.8,4.8,-1.0,-2.0,0.102
5.6,5.6,-0.5,-1.0,0.104
11.1,11.1,-3.8,-7.6,0.102
13.2,13.2,-2.3,-4.6,0.102
0.7,0.7,-4.0,-8.0,0.102
2.1,2.1,-3.0,-6.0,0.098
16.0,16.0,-0.3,-0.6,0.102
-3.4,-3.4,0.3,0.6,0.556
14.6,14.6,-1.3,-2.6,0.102
13.8,13.8,-1.8,-3.6,0.109
6.3,6.3,0.0,0.0,0.104
11.8,11.8,-3.3,-6.6,0.102
-2.6,-2.6,0.8,1.6,0.639
3.5,3.5,-2.0,-4.0,0.091
12.5,12.5,-2.8,-5.6,0.102
1.5,1.5,-3.5,-7.0,0.107
4.2,4.2,-1.5,-3.0,0.098
15.3,15.3,-0.8,-1.6,0.102
7.0,7.0,0.5,1.0,0.098
2.9,2.9,-2.5,-5.0,0.123
2.2,2.2,-3.0,-6.0,0.131
5.7,5.7,-0.5,-1.0,0.089
-3.3,-3.3,0.3,0.6,0.594
13.3,13.3,-2.3,-4.6,0.09
0.8,0.8,-4.0,-8.0,0.096
-4.0,-4.0,-0.2,-0.4,0.59
14.7,14.7,-1.3,-2.6,0.09
11.2,11.2,-3.8,-7.6,0.09
4.9,4.9,-1.0,-2.0,0.1
13.9,13.9,-1.8,-3.6,0.102
6.4,6.4,0.0,0.0,0.107
-2.5,-2.5,0.8,1.6,0.62
11.9,11.9,-3.3,-6.6,0.09
3.6,3.6,-2.0,-4.0,0.101
1.6,1.6,-3.5,-7.0,0.101
12.6,12.6,-2.8,-5.6,0.09
7.1,7.1,0.5,1.0,0.089
4.3,4.3,-1.5,-3.0,0.105
3.0,3.0,-2.5,-5.0,0.093
15.4,15.4,-0.8,-1.6,0.09
5.8,5.8,-0.5,-1.0,0.105
-3.2,-3.2,0.3,0.6,0.649
-3.9,-3.9,-0.2,-0.4,0.658
2.3,2.3,-3.0,-6.0,0.104
0.9,0.9,-4.0,-8.0,0.093
13.4,13.4,-2.3,-4.6,0.094
14.8,14.8,-1.3,-2.6,0.094
5.0,5.0,-1.0,-2.0,0.095
11.3,11.3,-3.8,-7.6,0.094
14.0,14.0,-1.8,-3.6,0.09
-2.4,-2.4,0.8,1.6,0.66
6.5,6.5,0.0,0.0,0.097
12.0,12.0,-3.3,-6.6,0.094
3.7,3.7,-2.0,-4.0,0.095
7.2,7.2,0.5,1.0,0.094
12.7,12.7,-2.8,-5.6,0.094
1.7,1.7,-3.5,-7.0,0.092
-3.1,-3.1,0.3,0.6,0.694
4.4,4.4,-1.5,-3.0,0.093
15.5,15.5,-0.8,-1.6,0.094
-3.8,-3.8,-0.2,-0.4,0.678
3.1,3.1,-2.5,-5.0,0.096
5.9,5.9,-0.5,-1.0,0.086
1.0,1.0,-4.0,-8.0,0.103
13.5,13.5,-2.3,-4.6,0.086
2.4,2.4,-3.0,-6.0,0.096
14.9,14.9,-1.3,-2.6,0.086
11.4,11.4,-3.8,-7.6,0.086
5.1,5.1,-1.0,-2.0,0.1
14.1,14.1,-1.8,-3.6,0.094
-2.3,-2.3,0.8,1.6,0.697
6.6,6.6,0.0,0.0,0.1
12.1,12.1,-3.3,-6.6,0.086
3.8,3.8,-2.0,-4.0,0.1
-3.0,-3.0,0.3,0.6,0.672
1.8,1.8,-3.5,-7.0,0.097
12.8,12.8,-2.8,-5.6,0.086
7.3,7.3,0.5,1.0,0.087
4.5,4.5,-1.5,-3.0,0.1
-3.7,-3.7,-0.2,-0.4,0.686
15.6,15.6,-0.8,-1.6,0.086
3.2,3.2,-2.5,-5.0,0.098
6.0,6.0,-0.5,-1.0,0.106
1.1,1.1,-4.0,-8.0,0.113
13.6,13.6,-2.3,-4.6,0.106
2.5,2.5,-3.0,-6.0,0.083
15.0,15.0,-1.3,-2.6,0.106
11.5,11.5,-3.8,-7.6,0.106
5.2,5.2,-1.0,-2.0,0.094
14.2,14.2,-1.8,-3.6,0.086
-2.2,-2.2,0.8,1.6,0.747
12.2,12.2,-3.3,-6.6,0.106
6.7,6.7,0.0,0.0,0.088
3.9,3.9,-2.0,-4.0,0.092
-2.9,-2.9,0.3,0.6,0.713
1.9,1.9,-3.5,-7.0,0.097
12.9,12.9,-2.8,-5.6,0.106
7.4,7.4,0.5,1.0,0.109
4.6,4.6,-1.5,-3.0,0.092
-3.6,-3.6,-0.2,-0.4,0.735
15.7,15.7,-0.8,-1.6,0.106
3.3,3.3,-2.5,-5.0,0.1
2.6,2.6,-3.0,-6.0,0.102
1.2,1.2,-4.0,-8.0,0.088
13.7,13.7,-2.3,-4.6,0.093
6.1,6.1,-0.5,-1.0,0.094
15.1,15.1,-1.3,-2.6,0.093
11.6,11.6,-3.8,-7.6,0.093
5.3,5.3,-1.0,-2.0,0.107
-2.1,-2.1,0.8,1.6,0.74
14.3,14.3,-1.8,-3.6,0.106
12.3,12.3,-3.3,-6.6,0.093
6.8,6.8,0.0,0.0,0.09
4.0,4.0,-2.0,-4.0,0.11
-2.8,-2.8,0.3,0.6,0.754
2.0,2.0,-3.5,-7.0,0.089
4.7,4.7,-1.5,-3.0,0.11
13.0,13.0,-2.8,-5.6,0.093
7.5,7.5,0.5,1.0,0.113
-3.5,-3.5,-0.2,-0.4,0.747
15.8,15.8,-0.8,-1.6,0.093
3.4,3.4,-2.5,-5.0,0.107
6.2,6.2,-0.5,-1.0,0.102
13.8,13.8,-2.3,-4.6,0.102
2.7,2.7,-3.0,-6.0,0.092
1.3,1.3,-4.0,-8.0,0.098
11.7,11.7,-3.8,-7.6,0.102
15.2,15.2,-1.3,-2.6,0.102
5.4,5.4,-1.0,-2.0,0.1
-2.0,-2.0,0.8,1.6,0.788
14.4,14.4,-1.8,-3.6,0.093
12.4,12.4,-3.3,-6.6,0.102
6.9,6.9,0.0,0.0,0.089
4.1,4.1,-2.0,-4.0,0.092
-2.7,-2.7,0.3,0.6,0.756
13.1,13.1,-2.8,-5.6,0.102
2.1,2.1,-3.5,-7.0,0.096
-3.4,-3.4,-0.2,-0.4,0.774
4.8,4.8,-1.5,-3.0,0.092
7.6,7.6,0.5,1.0,0.094
13.9,13.9,-2.3,-4.6,0.105
15.9,15.9,-0.8,-1.6,0.102
6.3,6.3,-0.5,-1.0,0.098
3.5,3.5,-2.5,-5.0,0.096
2.8,2.8,-3.0,-6.0,0.091
11.8,11.8,-3.8,-7.6,0.105
1.4,1.4,-4.0,-8.0,0.095
5.5,5.5,-1.0,-2.0,0.107
-1.9,-1.9,0.8,1.6,0.767
15.3,15.3,-1.3,-2.6,0.105
14.5,14.5,-1.8,-3.6,0.102
7.0,7.0,0.0,0.0,0.094
12.5,12.5,-3.3,-6.6,0.105
-2.6,-2.6,0.3,0.6,0.759
4.2,4.2,-2.0,-4.0,0.091
-3.3,-3.3,-0.2,-0.4,0.755
13.2,13.2,-2.8,-5.6,0.105
2.2,2.2,-3.5,-7.0,0.108
4.9,4.9,-1.5,-3.0,0.091
7.7,7.7,0.5,1.0,0.102
14.0,14.0,-2.3,-4.6,0.093
16.0,16.0,-0.8,-1.6,0.105
6.4,6.4,-0.5,-1.0,0.094
3.6,3.6,-2.5,-5.0,0.104
1.5,1.5,-4.0,-8.0,0.107
2.9,2.9,-3.0,-6.0,0.085
11.9,11.9,-3.8,-7.6,0.093
-1.8,-1.8,0.8,1.6,0.806
5.6,5.6,-1.0,-2.0,0.094
15.4,15.4,-1.3,-2.6,0.093
14.6,14.6,-1.8,-3.6,0.105
7.1,7.1,0.0,0.0,0.101
12.6,12.6,-3.3,-6.6,0.093
-2.5,-2.5,0.3,0.6,0.783
4.3,4.3,-2.0,-4.0,0.085
-3.2,-3.2,-0.2,-0.4,0.801
13.3,13.3,-2.8,-5.6,0.093
2.3,2.3,-3.5,-7.0,0.099
5.0,5.0,-1.5,-3.0,0.085
-4.0,-4.0,-0.7,-1.4,0.793
7.8,7.8,0.5,1.0,0.086
-1.7,-1.7,0.8,1.6,0.798
14.1,14.1,-2.3,-4.6,0.087
6.5,6.5,-0.5,-1.0,0.087
1.6,1.6,-4.0,-8.0,0.097
3.0,3.0,-3.0,-6.0,0.09
5.7,5.7,-1.0,-2.0,0.101
12.0,12.0,-3.8,-7.6,0.087
3.7,3.7,-2.5,-5.0,0.091
15.5,15.5,-1.3,-2.6,0.087
14.7,14.7,-1.8,-3.6,0.093
7.2,7.2,0.0,0.0,0.087
12.7,12.7,-3.3,-6.6,0.087
-2.4,-2.4,0.3,0.6,0.79
4.4,4.4,-2.0,-4.0,0.091
-3.1,-3.1,-0.2,-0.4,0.816
2.4,2.4,-3.5,-7.0,0.102
13.4,13.4,-2.8,-5.6,0.087
-3.9,-3.9,-0.7,-1.4,0.788
7.9,7.9,0.5,1.0,0.093
5.1,5.1,-1.5,-3.0,0.091
-1.6,-1.6,0.8,1.6,0.808
14.2,14.2,-2.3,-4.6,0.13
6.6,6.6,-0.5,-1.0,0.13
1.7,1.7,-4.0,-8.0,0.102
3.8,3.8,-2.5,-5.0,0.094
3.1,3.1,-3.0,-6.0,0.129
5.8,5.8,-1.0,-2.0,0.087
12.1,12.1,-3.8,-7.6,0.13
15.6,15.6,-1.3,-2.6,0.13
14.8,14.8,-1.8,-3.6,0.087
7.3,7.3,0.0,0.0,0.13
-2.3,-2.3,0.3,0.6,0.824
12.8,12.8,-3.3,-6.6,0.13
-3.0,-3.0,-0.2,-0.4,0.825
4.5,4.5,-2.0,-4.0,0.129
2.5,2.5,-3.5,-7.0,0.095
-3.8,-3.8,-0.7,-1.4,0.814
8.0,8.0,0.5,1.0,0.087
13.5,13.5,-2.8,-5.6,0.13
-1.5,-1.5,0.8,1.6,0.815
14.3,14.3,-2.3,-4.6,0.084
5.2,5.2,-1.5,-3.0,0.13
1.8,1.8,-4.0,-8.0,0.095
6.7,6.7,-0.5,-1.0,0.084
3.2,3.2,-3.0,-6.0,0.083
3.9,3.9,-2.5,-5.0,0.093
5.9,5.9,-1.0,-2.0,0.13
12.2,12.2,-3.8,-7.6,0.084
15.7,15.7,-1.3,-2.6,0.084
14.9,14.9,-1.8,-3.6,0.13
-2.2,-2.2,0.3,0.6,0.82
7.4,7.4,0.0,0.0,0.083
12.9,12.9,-3.3,-6.6,0.084
-2.9,-2.9,-0.2,-0.4,0.821
4.6,4.6,-2.0,-4.0,0.083
2.6,2.6,-3.5,-7.0,0.117
-3.7,-3.7,-0.7,-1.4,0.841
13.6,13.6,-2.8,-5.6,0.084
8.1,8.1,0.5,1.0,0.095
-1.4,-1.4,0.8,1.6,0.829
14.4,14.4,-2.3,-4.6,0.1
5.3,5.3,-1.5,-3.0,0.083
1.9,1.9,-4.0,-8.0,0.117
3.3,3.3,-3.0,-6.0,0.1
6.8,6.8,-0.5,-1.0,0.1
4.0,4.0,-2.5,-5.0,0.114
6.0,6.0,-1.0,-2.0,0.083
12.3,12.3,-3.8,-7.6,0.1
15.8,15.8,-1.3,-2.6,0.1
15.0,15.0,-1.8,-3.6,0.084
-2.8,-2.8,-0.2,-0.4,0.825
-2.1,-2.1,0.3,0.6,0.834
7.5,7.5,0.0,0.0,0.1
13.0,13.0,-3.3,-6.6,0.1
-3.6,-3.6,-0.7,-1.4,0.841
4.7,4.7,-2.0,-4.0,0.1
2.7,2.7,-3.5,-7.0,0.099
-1.3,-1.3,0.8,1.6,0.858
8.2,8.2,0.5,1.0,0.117
13.7,13.7,-2.8,-5.6,0.1
14.5,14.5,-2.3,-4.6,0.085
5.4,5.4,-1.5,-3.0,0.1
2.0,2.0,-4.0,-8.0,0.098
4.1,4.1,-2.5,-5.0,0.104
-2.7,-2.7,-0.2,-0.4,0.849
15.1,15.1,-1.8,-3.6,0.1
3.4,3.4,-3.0,-6.0,0.086
6.9,6.9,-0.5,-1.0,0.085
6.1,6.1,-1.0,-2.0,0.1
15.9,15.9,-1.3,-2.6,0.085
-2.0,-2.0,0.3,0.6,0.852
12.4,12.4,-3.8,-7.6,0.085
7.6,7.6,0.0,0.0,0.086
13.1,13.1,-3.3,-6.6,0.085
-3.5,-3.5,-0.7,-1.4,0.84
4.8,4.8,-2.0,-4.0,0.086
-1.2,-1.2,0.8,1.6,0.863
8.3,8.3,0.5,1.0,0.099
2.8,2.8,-3.5,-7.0,0.084
13.8,13.8,-2.8,-5.6,0.085
14.6,14.6,-2.3,-4.6,0.09
5.5,5.5,-1.5,-3.0,0.086
4.2,4.2,-2.5,-5.0,0.086
-2.6,-2.6,-0.2,-0.4,0.874
7.0,7.0,-0.5,-1.0,0.09
2.1,2.1,-4.0,-8.0,0.084
3.5,3.5,-3.0,-6.0,0.109
16.0,16.0,-1.3,-2.6,0.09
15.2,15.2,-1.8,-3.6,0.085
-1.9,-1.9,0.3,0.6,0.86
6.2,6.2,-1.0,-2.0,0.086
12.5,12.5,-3.8,-7.6,0.09
13.2,13.2,-3.3,-6.6,0.09
7.7,7.7,0.0,0.0,0.089
-3.4,-3.4,-0.7,-1.4,0.867
-1.1,-1.1,0.8,1.6,0.861
8.4,8.4,0.5,1.0,0.085
4.9,4.9,-2.0,-4.0,0.089
2.9,2.9,-3.5,-7.0,0.107
13.9,13.9,-2.8,-5.6,0.09
7.1,7.1,-0.5,-1.0,0.083
-2.5,-2.5,-0.2,-0.4,0.861
-1.8,-1.8,0.3,0.6,0.83
4.3,4.3,-2.5,-5.0,0.105
14.7,14.7,-2.3,-4.6,0.083
2.2,2.2,-4.0,-8.0,0.107
15.3,15.3,-1.8,-3.6,0.09
5.6,5.6,-1.5,-3.0,0.089
-4.0,-4.0,-1.2,-2.4,0.859
3.6,3.6,-3.0,-6.0,0.112
6.3,6.3,-1.0,-2.0,0.089
12.6,12.6,-3.8,-7.6,0.083
7.8,7.8,0.0,0.0,0.084
13.3,13.3,-3.3,-6.6,0.083
-3.3,-3.3,-0.7,-1.4,0.861
-1.0,-1.0,0.8,1.6,0.858
8.5,8.5,0.5,1.0,0.107
5.0,5.0,-2.0,-4.0,0.084
3.0,3.0,-3.5,-7.0,0.102
14.0,14.0,-2.8,-5.6,0.083
-1.7,-1.7,0.3,0.6,0.868
7.2,7.2,-0.5,-1.0,0.101
4.4,4.4,-2.5,-5.0,0.094
-2.4,-2.4,-0.2,-0.4,0.869
2.3,2.3,-4.0,-8.0,0.102
-3.9,-3.9,-1.2,-2.4,0.881
15.4,15.4,-1.8,-3.6,0.083
14.8,14.8,-2.3,-4.6,0.101
5.7,5.7,-1.5,-3.0,0.084
