,muh1,muh2,mux1,mux2,success_rate
37481,14.6,29.2,5.5,11.0,0.108
37482,14.6,29.2,5.6,11.2,0.11
37483,14.6,29.2,5.7,11.4,0.104
37484,14.6,29.2,5.8,11.6,0.104
37485,14.6,29.2,5.9,11.8,0.102
37486,14.6,29.2,6.0,12.0,0.102
37487,14.6,29.2,6.1,12.2,0.098
37488,14.6,29.2,6.2,12.4,0.111
37489,14.6,29.2,6.3,12.6,0.099
37490,14.6,29.2,6.4,12.8,0.084
37491,14.6,29.2,6.5,13.0,0.099
37492,14.6,29.2,6.6,13.2,0.102
37493,14.6,29.2,6.7,13.4,0.103
37494,14.6,29.2,6.8,13.6,0.085
37495,14.6,29.2,6.9,13.8,0.118
37496,14.6,29.2,7.0,14.0,0.096
37497,14.6,29.2,7.1,14.2,0.108
37498,14.6,29.2,7.2,14.4,0.096
37499,14.6,29.2,7.3,14.6,0.091
37500,14.6,29.2,7.4,14.8,0.111
37501,14.6,29.2,7.5,15.0,0.092
37502,14.6,29.2,7.6,15.2,0.108
37503,14.6,29.2,7.7,15.4,0.104
37504,14.6,29.2,7.8,15.6,0.096
37505,14.6,29.2,7.9,15.8,0.109
37506,14.6,29.2,8.0,16.0,0.119
37507,14.6,29.2,8.1,16.2,0.09
37508,14.6,29.2,8.2,16.4,0.102
37509,14.6,29.2,8.3,16.6,0.091
37510,14.6,29.2,8.4,16.8,0.1
37511,14.6,29.2,8.5,17.0,0.095
37512,14.6,29.2,8.6,17.2,0.115
37513,14.6,29.2,8.7,17.4,0.106
37514,14.6,29.2,8.8,17.6,0.111
37515,14.6,29.2,8.9,17.8,0.107
37516,14.6,29.2,9.0,18.0,0.107
37517,14.6,29.2,9.1,18.2,0.116
37518,14.6,29.2,9.2,18.4,0.124
37519,14.6,29.2,9.3,18.6,0.122
37520,14.6,29.2,9.4,18.8,0.107
37521,14.6,29.2,9.5,19.0,0.154
37522,14.6,29.2,9.6,19.2,0.158
37523,14.6,29.2,9.7,19.4,0.165
37524,14.6,29.2,9.8,19.6,0.185
37525,14.6,29.2,9.9,19.8,0.182
37526,14.6,29.2,10.0,20.0,0.21
37527,14.6,29.2,10.1,20.2,0.241
37528,14.6,29.2,10.2,20.4,0.264
37529,14.6,29.2,10.3,20.6,0.275
37530,14.6,29.2,10.4,20.8,0.316
37531,14.6,29.2,10.5,21.0,0.333
37532,14.6,29.2,10.6,21.2,0.405
37533,14.6,29.2,10.7,21.4,0.416
37534,14.6,29.2,10.8,21.6,0.489
37535,14.6,29.2,10.9,21.8,0.477
37536,14.6,29.2,11.0,22.0,0.512
37537,14.6,29.2,11.1,22.2,0.6
37538,14.6,29.2,11.2,22.4,0.569
37539,14.6,29.2,11.3,22.6,0.621
37540,14.6,29.2,11.4,22.8,0.657
37541,14.6,29.2,11.5,23.0,0.694
37542,14.6,29.2,11.6,23.2,0.725
37543,14.6,29.2,11.7,23.4,0.712
37544,14.6,29.2,11.8,23.6,0.741
37545,14.6,29.2,11.9,23.8,0.74
37546,14.6,29.2,12.0,24.0,0.751
37547,14.6,29.2,12.1,24.2,0.772
37548,14.6,29.2,12.2,24.4,0.791
37549,14.6,29.2,12.3,24.6,0.812
37550,14.6,29.2,12.4,24.8,0.813
37551,14.6,29.2,12.5,25.0,0.824
37552,14.6,29.2,12.6,25.2,0.821
37553,14.6,29.2,12.7,25.4,0.834
37554,14.6,29.2,12.8,25.6,0.837
37555,14.6,29.2,12.9,25.8,0.844
37556,14.6,29.2,13.0,26.0,0.833
37557,14.6,29.2,13.1,26.2,0.842
37558,14.6,29.2,13.2,26.4,0.844
37559,14.6,29.2,13.3,26.6,0.847
37560,14.6,29.2,13.4,26.8,0.835
37561,14.6,29.2,13.5,27.0,0.845
37562,14.6,29.2,13.6,27.2,0.838
37563,14.6,29.2,13.7,27.4,0.857
37564,14.6,29.2,13.8,27.6,0.843
37565,14.6,29.2,13.9,27.8,0.833
37566,14.6,29.2,14.0,28.0,0.835
37567,14.6,29.2,14.1,28.2,0.831
37568,14.6,29.2,14.2,28.4,0.842
37569,14.6,29.2,14.3,28.6,0.817
37570,14.6,29.2,14.4,28.8,0.813
37571,14.6,29.2,14.5,29.0,0.818
37572,14.6,29.2,14.6,29.2,0.794
37573,14.6,29.2,14.7,29.4,0.811
37574,14.6,29.2,14.8,29.6,0.77
37575,14.6,29.2,14.9,29.8,0.761
37576,14.6,29.2,15.0,30.0,0.751
37577,14.6,29.2,15.1,30.2,0.718
37578,14.6,29.2,15.2,30.4,0.732
37579,14.6,29.2,15.3,30.6,0.696
37580,14.6,29.2,15.4,30.8,0.655
37581,14.6,29.2,15.5,31.0,0.607
37582,14.6,29.2,15.6,31.2,0.633
37583,14.6,29.2,15.7,31.4,0.572
37584,14.6,29.2,15.8,31.6,0.535
37585,14.6,29.2,15.9,31.8,0.521
37586,14.6,29.2,16.0,32.0,0.447
37587,14.7,29.4,-4.0,-8.0,0.089
37588,14.7,29.4,-3.9,-7.8,0.105
37589,14.7,29.4,-3.8,-7.6,0.088
37590,14.7,29.4,-3.7,-7.4,0.094
37591,14.7,29.4,-3.6,-7.2,0.094
37592,14.7,29.4,-3.5,-7.0,0.087
37593,14.7,29.4,-3.4,-6.8,0.104
37594,14.7,29.4,-3.3,-6.6,0.089
37595,14.7,29.4,-3.2,-6.4,0.095
37596,14.7,29.4,-3.1,-6.2,0.083
37597,14.7,29.4,-3.0,-6.0,0.11
37598,14.7,29.4,-2.9,-5.8,0.114
37599,14.7,29.4,-2.8,-5.6,0.101
37600,14.7,29.4,-2.7,-5.4,0.089
37601,14.7,29.4,-2.6,-5.2,0.129
37602,14.7,29.4,-2.5,-5.0,0.089
37603,14.7,29.4,-2.4,-4.8,0.092
37604,14.7,29.4,-2.3,-4.6,0.084
37605,14.7,29.4,-2.2,-4.4,0.114
37606,14.7,29.4,-2.1,-4.2,0.103
37607,14.7,29.4,-2.0,-4.0,0.092
37608,14.7,29.4,-1.9,-3.8,0.11
37609,14.7,29.4,-1.8,-3.6,0.106
37610,14.7,29.4,-1.7,-3.4,0.097
37611,14.7,29.4,-1.6,-3.2,0.096
37612,14.7,29.4,-1.5,-3.0,0.103
37613,14.7,29.4,-1.4,-2.8,0.107
37614,14.7,29.4,-1.3,-2.6,0.098
37615,14.7,29.4,-1.2,-2.4,0.083
37616,14.7,29.4,-1.1,-2.2,0.095
37617,14.7,29.4,-1.0,-2.0,0.077
37618,14.7,29.4,-0.9,-1.8,0.101
37619,14.7,29.4,-0.8,-1.6,0.088
37620,14.7,29.4,-0.7,-1.4,0.092
37621,14.7,29.4,-0.6,-1.2,0.098
37622,14.7,29.4,-0.5,-1.0,0.091
37623,14.7,29.4,-0.4,-0.8,0.106
37624,14.7,29.4,-0.3,-0.6,0.099
37625,14.7,29.4,-0.2,-0.4,0.114
37626,14.7,29.4,-0.1,-0.2,0.093
37627,14.7,29.4,0.0,0.0,0.1
37628,14.7,29.4,0.1,0.2,0.097
37629,14.7,29.4,0.2,0.4,0.098
37630,14.7,29.4,0.3,0.6,0.099
37631,14.7,29.4,0.4,0.8,0.108
37632,14.7,29.4,0.5,1.0,0.101
37633,14.7,29.4,0.6,1.2,0.087
37634,14.7,29.4,0.7,1.4,0.089
37635,14.7,29.4,0.8,1.6,0.09
37636,14.7,29.4,0.9,1.8,0.1
37637,14.7,29.4,1.0,2.0,0.096
37638,14.7,29.4,1.1,2.2,0.096
37639,14.7,29.4,1.2,2.4,0.101
37640,14.7,29.4,1.3,2.6,0.098
37641,14.7,29.4,1.4,2.8,0.091
37642,14.7,29.4,1.5,3.0,0.109
37643,14.7,29.4,1.6,3.2,0.091
37644,14.7,29.4,1.7,3.4,0.097
37645,14.7,29.4,1.8,3.6,0.104
37646,14.7,29.4,1.9,3.8,0.089
37647,14.7,29.4,2.0,4.0,0.105
37648,14.7,29.4,2.1,4.2,0.1
37649,14.7,29.4,2.2,4.4,0.107
37650,14.7,29.4,2.3,4.6,0.087
37651,14.7,29.4,2.4,4.8,0.106
37652,14.7,29.4,2.5,5.0,0.097
37653,14.7,29.4,2.6,5.2,0.089
37654,14.7,29.4,2.7,5.4,0.116
37655,14.7,29.4,2.8,5.6,0.1
37656,14.7,29.4,2.9,5.8,0.103
37657,14.7,29.4,3.0,6.0,0.084
37658,14.7,29.4,3.1,6.2,0.101
37659,14.7,29.4,3.2,6.4,0.099
37660,14.7,29.4,3.3,6.6,0.102
37661,14.7,29.4,3.4,6.8,0.112
37662,14.7,29.4,3.5,7.0,0.109
37663,14.7,29.4,3.6,7.2,0.102
37664,14.7,29.4,3.7,7.4,0.094
37665,14.7,29.4,3.8,7.6,0.099
37666,14.7,29.4,3.9,7.8,0.098
37667,14.7,29.4,4.0,8.0,0.099
37668,14.7,29.4,4.1,8.2,0.093
37669,14.7,29.4,4.2,8.4,0.099
37670,14.7,29.4,4.3,8.6,0.107
37671,14.7,29.4,4.4,8.8,0.082
37672,14.7,29.4,4.5,9.0,0.095
37673,14.7,29.4,4.6,9.2,0.12
37674,14.7,29.4,4.7,9.4,0.108
37675,14.7,29.4,4.8,9.6,0.11
37676,14.7,29.4,4.9,9.8,0.103
37677,14.7,29.4,5.0,10.0,0.103
37678,14.7,29.4,5.1,10.2,0.095
37679,14.7,29.4,5.2,10.4,0.101
37680,14.7,29.4,5.3,10.6,0.111
37681,14.7,29.4,5.4,10.8,0.111
37682,14.7,29.4,5.5,11.0,0.092
37683,14.7,29.4,5.6,11.2,0.096
37684,14.7,29.4,5.7,11.4,0.113
37685,14.7,29.4,5.8,11.6,0.092
37686,14.7,29.4,5.9,11.8,0.09
37687,14.7,29.4,6.0,12.0,0.108
37688,14.7,29.4,6.1,12.2,0.108
37689,14.7,29.4,6.2,12.4,0.106
37690,14.7,29.4,6.3,12.6,0.094
37691,14.7,29.4,6.4,12.8,0.083
37692,14.7,29.4,6.5,13.0,0.104
37693,14.7,29.4,6.6,13.2,0.12
37694,14.7,29.4,6.7,13.4,0.098
37695,14.7,29.4,6.8,13.6,0.103
37696,14.7,29.4,6.9,13.8,0.114
37697,14.7,29.4,7.0,14.0,0.081
37698,14.7,29.4,7.1,14.2,0.104
37699,14.7,29.4,7.2,14.4,0.11
37700,14.7,29.4,7.3,14.6,0.091
37701,14.7,29.4,7.4,14.8,0.081
37702,14.7,29.4,7.5,15.0,0.109
37703,14.7,29.4,7.6,15.2,0.092
37704,14.7,29.4,7.7,15.4,0.102
37705,14.7,29.4,7.8,15.6,0.102
37706,14.7,29.4,7.9,15.8,0.095
37707,14.7,29.4,8.0,16.0,0.099
37708,14.7,29.4,8.1,16.2,0.105
37709,14.7,29.4,8.2,16.4,0.097
37710,14.7,29.4,8.3,16.6,0.1
37711,14.7,29.4,8.4,16.8,0.103
37712,14.7,29.4,8.5,17.0,0.089
37713,14.7,29.4,8.6,17.2,0.098
37714,14.7,29.4,8.7,17.4,0.097
37715,14.7,29.4,8.8,17.6,0.105
37716,14.7,29.4,8.9,17.8,0.101
37717,14.7,29.4,9.0,18.0,0.109
37718,14.7,29.4,9.1,18.2,0.102
37719,14.7,29.4,9.2,18.4,0.107
37720,14.7,29.4,9.3,18.6,0.122
37721,14.7,29.4,9.4,18.8,0.124
37722,14.7,29.4,9.5,19.0,0.143
37723,14.7,29.4,9.6,19.2,0.135
37724,14.7,29.4,9.7,19.4,0.142
37725,14.7,29.4,9.8,19.6,0.154
37726,14.7,29.4,9.9,19.8,0.18
37727,14.7,29.4,10.0,20.0,0.183
37728,14.7,29.4,10.1,20.2,0.224
37729,14.7,29.4,10.2,20.4,0.267
37730,14.7,29.4,10.3,20.6,0.276
37731,14.7,29.4,10.4,20.8,0.295
37732,14.7,29.4,10.5,21.0,0.309
37733,14.7,29.4,10.6,21.2,0.371
37734,14.7,29.4,10.7,21.4,0.399
37735,14.7,29.4,10.8,21.6,0.426
37736,14.7,29.4,10.9,21.8,0.492
37737,14.7,29.4,11.0,22.0,0.483
37738,14.7,29.4,11.1,22.2,0.541
37739,14.7,29.4,11.2,22.4,0.567
37740,14.7,29.4,11.3,22.6,0.6
37741,14.7,29.4,11.4,22.8,0.643
37742,14.7,29.4,11.5,23.0,0.647
37743,14.7,29.4,11.6,23.2,0.667
37744,14.7,29.4,11.7,23.4,0.715
37745,14.7,29.4,11.8,23.6,0.746
37746,14.7,29.4,11.9,23.8,0.772
37747,14.7,29.4,12.0,24.0,0.739
37748,14.7,29.4,12.1,24.2,0.756
37749,14.7,29.4,12.2,24.4,0.772
37750,14.7,29.4,12.3,24.6,0.798
37751,14.7,29.4,12.4,24.8,0.816
37752,14.7,29.4,12.5,25.0,0.784
37753,14.7,29.4,12.6,25.2,0.797
37754,14.7,29.4,12.7,25.4,0.835
37755,14.7,29.4,12.8,25.6,0.845
37756,14.7,29.4,12.9,25.8,0.811
37757,14.7,29.4,13.0,26.0,0.833
37758,14.7,29.4,13.1,26.2,0.844
37759,14.7,29.4,13.2,26.4,0.835
37760,14.7,29.4,13.3,26.6,0.868
37761,14.7,29.4,13.4,26.8,0.86
37762,14.7,29.4,13.5,27.0,0.84
37763,14.7,29.4,13.6,27.2,0.85
37764,14.7,29.4,13.7,27.4,0.851
37765,14.7,29.4,13.8,27.6,0.856
37766,14.7,29.4,13.9,27.8,0.842
37767,14.7,29.4,14.0,28.0,0.831
37768,14.7,29.4,14.1,28.2,0.835
37769,14.7,29.4,14.2,28.4,0.83
37770,14.7,29.4,14.3,28.6,0.824
37771,14.7,29.4,14.4,28.8,0.817
37772,14.7,29.4,14.5,29.0,0.828
37773,14.7,29.4,14.6,29.2,0.816
37774,14.7,29.4,14.7,29.4,0.803
37775,14.7,29.4,14.8,29.6,0.787
37776,14.7,29.4,14.9,29.8,0.762
37777,14.7,29.4,15.0,30.0,0.778
37778,14.7,29.4,15.1,30.2,0.743
37779,14.7,29.4,15.2,30.4,0.747
37780,14.7,29.4,15.3,30.6,0.72
37781,14.7,29.4,15.4,30.8,0.711
37782,14.7,29.4,15.5,31.0,0.691
37783,14.7,29.4,15.6,31.2,0.608
37784,14.7,29.4,15.7,31.4,0.594
37785,14.7,29.4,15.8,31.6,0.584
37786,14.7,29.4,15.9,31.8,0.564
37787,14.7,29.4,16.0,32.0,0.5
37788,14.8,29.6,-4.0,-8.0,0.108
37789,14.8,29.6,-3.9,-7.8,0.105
37790,14.8,29.6,-3.8,-7.6,0.1
37791,14.8,29.6,-3.7,-7.4,0.09
37792,14.8,29.6,-3.6,-7.2,0.096
37793,14.8,29.6,-3.5,-7.0,0.088
37794,14.8,29.6,-3.4,-6.8,0.113
37795,14.8,29.6,-3.3,-6.6,0.09
37796,14.8,29.6,-3.2,-6.4,0.096
37797,14.8,29.6,-3.1,-6.2,0.097
37798,14.8,29.6,-3.0,-6.0,0.106
37799,14.8,29.6,-2.9,-5.8,0.113
37800,14.8,29.6,-2.8,-5.6,0.086
37801,14.8,29.6,-2.7,-5.4,0.097
37802,14.8,29.6,-2.6,-5.2,0.115
37803,14.8,29.6,-2.5,-5.0,0.114
37804,14.8,29.6,-2.4,-4.8,0.124
37805,14.8,29.6,-2.3,-4.6,0.094
37806,14.8,29.6,-2.2,-4.4,0.102
37807,14.8,29.6,-2.1,-4.2,0.092
37808,14.8,29.6,-2.0,-4.0,0.095
37809,14.8,29.6,-1.9,-3.8,0.105
37810,14.8,29.6,-1.8,-3.6,0.11
37811,14.8,29.6,-1.7,-3.4,0.101
37812,14.8,29.6,-1.6,-3.2,0.095
37813,14.8,29.6,-1.5,-3.0,0.101
37814,14.8,29.6,-1.4,-2.8,0.101
37815,14.8,29.6,-1.3,-2.6,0.095
37816,14.8,29.6,-1.2,-2.4,0.117
37817,14.8,29.6,-1.1,-2.2,0.095
37818,14.8,29.6,-1.0,-2.0,0.096
37819,14.8,29.6,-0.9,-1.8,0.106
37820,14.8,29.6,-0.8,-1.6,0.095
37821,14.8,29.6,-0.7,-1.4,0.101
37822,14.8,29.6,-0.6,-1.2,0.11
37823,14.8,29.6,-0.5,-1.0,0.1
37824,14.8,29.6,-0.4,-0.8,0.103
37825,14.8,29.6,-0.3,-0.6,0.098
37826,14.8,29.6,-0.2,-0.4,0.108
37827,14.8,29.6,-0.1,-0.2,0.108
37828,14.8,29.6,0.0,0.0,0.091
37829,14.8,29.6,0.1,0.2,0.092
37830,14.8,29.6,0.2,0.4,0.099
37831,14.8,29.6,0.3,0.6,0.096
37832,14.8,29.6,0.4,0.8,0.105
37833,14.8,29.6,0.5,1.0,0.118
37834,14.8,29.6,0.6,1.2,0.086
37835,14.8,29.6,0.7,1.4,0.102
37836,14.8,29.6,0.8,1.6,0.085
37837,14.8,29.6,0.9,1.8,0.085
37838,14.8,29.6,1.0,2.0,0.1
37839,14.8,29.6,1.1,2.2,0.084
37840,14.8,29.6,1.2,2.4,0.104
37841,14.8,29.6,1.3,2.6,0.083
37842,14.8,29.6,1.4,2.8,0.103
37843,14.8,29.6,1.5,3.0,0.096
37844,14.8,29.6,1.6,3.2,0.105
37845,14.8,29.6,1.7,3.4,0.092
37846,14.8,29.6,1.8,3.6,0.103
37847,14.8,29.6,1.9,3.8,0.091
37848,14.8,29.6,2.0,4.0,0.101
37849,14.8,29.6,2.1,4.2,0.108
37850,14.8,29.6,2.2,4.4,0.096
37851,14.8,29.6,2.3,4.6,0.084
37852,14.8,29.6,2.4,4.8,0.088
37853,14.8,29.6,2.5,5.0,0.095
37854,14.8,29.6,2.6,5.2,0.097
37855,14.8,29.6,2.7,5.4,0.094
37856,14.8,29.6,2.8,5.6,0.118
37857,14.8,29.6,2.9,5.8,0.12
37858,14.8,29.6,3.0,6.0,0.085
37859,14.8,29.6,3.1,6.2,0.097
37860,14.8,29.6,3.2,6.4,0.095
37861,14.8,29.6,3.3,6.6,0.104
37862,14.8,29.6,3.4,6.8,0.085
37863,14.8,29.6,3.5,7.0,0.097
37864,14.8,29.6,3.6,7.2,0.117
37865,14.8,29.6,3.7,7.4,0.101
37866,14.8,29.6,3.8,7.6,0.107
37867,14.8,29.6,3.9,7.8,0.112
37868,14.8,29.6,4.0,8.0,0.124
37869,14.8,29.6,4.1,8.2,0.1
37870,14.8,29.6,4.2,8.4,0.1
37871,14.8,29.6,4.3,8.6,0.099
37872,14.8,29.6,4.4,8.8,0.098
37873,14.8,29.6,4.5,9.0,0.113
37874,14.8,29.6,4.6,9.2,0.115
37875,14.8,29.6,4.7,9.4,0.109
37876,14.8,29.6,4.8,9.6,0.103
37877,14.8,29.6,4.9,9.8,0.113
37878,14.8,29.6,5.0,10.0,0.096
37879,14.8,29.6,5.1,10.2,0.091
37880,14.8,29.6,5.2,10.4,0.132
37881,14.8,29.6,5.3,10.6,0.117
37882,14.8,29.6,5.4,10.8,0.099
37883,14.8,29.6,5.5,11.0,0.124
37884,14.8,29.6,5.6,11.2,0.112
37885,14.8,29.6,5.7,11.4,0.096
37886,14.8,29.6,5.8,11.6,0.108
37887,14.8,29.6,5.9,11.8,0.093
37888,14.8,29.6,6.0,12.0,0.088
37889,14.8,29.6,6.1,12.2,0.098
37890,14.8,29.6,6.2,12.4,0.083
37891,14.8,29.6,6.3,12.6,0.101
37892,14.8,29.6,6.4,12.8,0.106
37893,14.8,29.6,6.5,13.0,0.102
37894,14.8,29.6,6.6,13.2,0.108
37895,14.8,29.6,6.7,13.4,0.096
37896,14.8,29.6,6.8,13.6,0.108
37897,14.8,29.6,6.9,13.8,0.098
37898,14.8,29.6,7.0,14.0,0.088
37899,14.8,29.6,7.1,14.2,0.1
37900,14.8,29.6,7.2,14.4,0.091
37901,14.8,29.6,7.3,14.6,0.097
37902,14.8,29.6,7.4,14.8,0.092
37903,14.8,29.6,7.5,15.0,0.093
37904,14.8,29.6,7.6,15.2,0.104
37905,14.8,29.6,7.7,15.4,0.104
37906,14.8,29.6,7.8,15.6,0.11
37907,14.8,29.6,7.9,15.8,0.105
37908,14.8,29.6,8.0,16.0,0.103
37909,14.8,29.6,8.1,16.2,0.093
37910,14.8,29.6,8.2,16.4,0.104
37911,14.8,29.6,8.3,16.6,0.095
37912,14.8,29.6,8.4,16.8,0.097
37913,14.8,29.6,8.5,17.0,0.114
37914,14.8,29.6,8.6,17.2,0.1
37915,14.8,29.6,8.7,17.4,0.103
37916,14.8,29.6,8.8,17.6,0.106
37917,14.8,29.6,8.9,17.8,0.11
37918,14.8,29.6,9.0,18.0,0.119
37919,14.8,29.6,9.1,18.2,0.116
37920,14.8,29.6,9.2,18.4,0.134
37921,14.8,29.6,9.3,18.6,0.124
37922,14.8,29.6,9.4,18.8,0.112
37923,14.8,29.6,9.5,19.0,0.135
37924,14.8,29.6,9.6,19.2,0.14
37925,14.8,29.6,9.7,19.4,0.161
37926,14.8,29.6,9.8,19.6,0.141
37927,14.8,29.6,9.9,19.8,0.166
37928,14.8,29.6,10.0,20.0,0.193
37929,14.8,29.6,10.1,20.2,0.174
37930,14.8,29.6,10.2,20.4,0.213
37931,14.8,29.6,10.3,20.6,0.227
37932,14.8,29.6,10.4,20.8,0.282
37933,14.8,29.6,10.5,21.0,0.306
37934,14.8,29.6,10.6,21.2,0.338
37935,14.8,29.6,10.7,21.4,0.36
37936,14.8,29.6,10.8,21.6,0.418
37937,14.8,29.6,10.9,21.8,0.442
37938,14.8,29.6,11.0,22.0,0.469
37939,14.8,29.6,11.1,22.2,0.498
37940,14.8,29.6,11.2,22.4,0.541
37941,14.8,29.6,11.3,22.6,0.583
37942,14.8,29.6,11.4,22.8,0.592
37943,14.8,29.6,11.5,23.0,0.647
37944,14.8,29.6,11.6,23.2,0.651
37945,14.8,29.6,11.7,23.4,0.69
37946,14.8,29.6,11.8,23.6,0.689
37947,14.8,29.6,11.9,23.8,0.749
37948,14.8,29.6,12.0,24.0,0.73
37949,14.8,29.6,12.1,24.2,0.755
37950,14.8,29.6,12.2,24.4,0.764
37951,14.8,29.6,12.3,24.6,0.777
37952,14.8,29.6,12.4,24.8,0.787
37953,14.8,29.6,12.5,25.0,0.816
37954,14.8,29.6,12.6,25.2,0.817
37955,14.8,29.6,12.7,25.4,0.821
37956,14.8,29.6,12.8,25.6,0.826
37957,14.8,29.6,12.9,25.8,0.812
37958,14.8,29.6,13.0,26.0,0.837
37959,14.8,29.6,13.1,26.2,0.853
37960,14.8,29.6,13.2,26.4,0.854
37961,14.8,29.6,13.3,26.6,0.84
37962,14.8,29.6,13.4,26.8,0.852
37963,14.8,29.6,13.5,27.0,0.847
37964,14.8,29.6,13.6,27.2,0.836
37965,14.8,29.6,13.7,27.4,0.824
37966,14.8,29.6,13.8,27.6,0.838
37967,14.8,29.6,13.9,27.8,0.848
37968,14.8,29.6,14.0,28.0,0.852
37969,14.8,29.6,14.1,28.2,0.841
37970,14.8,29.6,14.2,28.4,0.837
37971,14.8,29.6,14.3,28.6,0.84
37972,14.8,29.6,14.4,28.8,0.832
37973,14.8,29.6,14.5,29.0,0.829
37974,14.8,29.6,14.6,29.2,0.837
37975,14.8,29.6,14.7,29.4,0.806
37976,14.8,29.6,14.8,29.6,0.793
37977,14.8,29.6,14.9,29.8,0.784
37978,14.8,29.6,15.0,30.0,0.817
37979,14.8,29.6,15.1,30.2,0.774
37980,14.8,29.6,15.2,30.4,0.73
37981,14.8,29.6,15.3,30.6,0.717
37982,14.8,29.6,15.4,30.8,0.716
37983,14.8,29.6,15.5,31.0,0.698
37984,14.8,29.6,15.6,31.2,0.649
37985,14.8,29.6,15.7,31.4,0.634
37986,14.8,29.6,15.8,31.6,0.589
37987,14.8,29.6,15.9,31.8,0.581
37988,14.8,29.6,16.0,32.0,0.504
37989,14.9,29.8,-4.0,-8.0,0.101
37990,14.9,29.8,-3.9,-7.8,0.105
37991,14.9,29.8,-3.8,-7.6,0.098
37992,14.9,29.8,-3.7,-7.4,0.104
37993,14.9,29.8,-3.6,-7.2,0.094
37994,14.9,29.8,-3.5,-7.0,0.112
37995,14.9,29.8,-3.4,-6.8,0.098
37996,14.9,29.8,-3.3,-6.6,0.084
37997,14.9,29.8,-3.2,-6.4,0.1
37998,14.9,29.8,-3.1,-6.2,0.103
37999,14.9,29.8,-3.0,-6.0,0.103
38000,14.9,29.8,-2.9,-5.8,0.085
38001,14.9,29.8,-2.8,-5.6,0.117
38002,14.9,29.8,-2.7,-5.4,0.101
38003,14.9,29.8,-2.6,-5.2,0.103
38004,14.9,29.8,-2.5,-5.0,0.096
38005,14.9,29.8,-2.4,-4.8,0.095
38006,14.9,29.8,-2.3,-4.6,0.11
38007,14.9,29.8,-2.2,-4.4,0.088
38008,14.9,29.8,-2.1,-4.2,0.114
38009,14.9,29.8,-2.0,-4.0,0.098
38010,14.9,29.8,-1.9,-3.8,0.098
38011,14.9,29.8,-1.8,-3.6,0.11
38012,14.9,29.8,-1.7,-3.4,0.115
38013,14.9,29.8,-1.6,-3.2,0.079
38014,14.9,29.8,-1.5,-3.0,0.1
38015,14.9,29.8,-1.4,-2.8,0.094
38016,14.9,29.8,-1.3,-2.6,0.093
38017,14.9,29.8,-1.2,-2.4,0.11
38018,14.9,29.8,-1.1,-2.2,0.113
38019,14.9,29.8,-1.0,-2.0,0.094
38020,14.9,29.8,-0.9,-1.8,0.115
38021,14.9,29.8,-0.8,-1.6,0.104
38022,14.9,29.8,-0.7,-1.4,0.116
38023,14.9,29.8,-0.6,-1.2,0.086
38024,14.9,29.8,-0.5,-1.0,0.094
38025,14.9,29.8,-0.4,-0.8,0.088
38026,14.9,29.8,-0.3,-0.6,0.103
38027,14.9,29.8,-0.2,-0.4,0.09
38028,14.9,29.8,-0.1,-0.2,0.098
38029,14.9,29.8,0.0,0.0,0.109
38030,14.9,29.8,0.1,0.2,0.084
38031,14.9,29.8,0.2,0.4,0.1
38032,14.9,29.8,0.3,0.6,0.114
38033,14.9,29.8,0.4,0.8,0.082
38034,14.9,29.8,0.5,1.0,0.091
38035,14.9,29.8,0.6,1.2,0.101
38036,14.9,29.8,0.7,1.4,0.099
38037,14.9,29.8,0.8,1.6,0.094
38038,14.9,29.8,0.9,1.8,0.094
38039,14.9,29.8,1.0,2.0,0.095
38040,14.9,29.8,1.1,2.2,0.102
38041,14.9,29.8,1.2,2.4,0.11
38042,14.9,29.8,1.3,2.6,0.103
38043,14.9,29.8,1.4,2.8,0.104
38044,14.9,29.8,1.5,3.0,0.092
38045,14.9,29.8,1.6,3.2,0.104
38046,14.9,29.8,1.7,3.4,0.091
38047,14.9,29.8,1.8,3.6,0.108
38048,14.9,29.8,1.9,3.8,0.103
38049,14.9,29.8,2.0,4.0,0.099
38050,14.9,29.8,2.1,4.2,0.106
38051,14.9,29.8,2.2,4.4,0.088
38052,14.9,29.8,2.3,4.6,0.103
38053,14.9,29.8,2.4,4.8,0.098
38054,14.9,29.8,2.5,5.0,0.122
38055,14.9,29.8,2.6,5.2,0.089
38056,14.9,29.8,2.7,5.4,0.116
38057,14.9,29.8,2.8,5.6,0.095
38058,14.9,29.8,2.9,5.8,0.094
38059,14.9,29.8,3.0,6.0,0.091
38060,14.9,29.8,3.1,6.2,0.106
38061,14.9,29.8,3.2,6.4,0.082
38062,14.9,29.8,3.3,6.6,0.106
38063,14.9,29.8,3.4,6.8,0.095
38064,14.9,29.8,3.5,7.0,0.106
38065,14.9,29.8,3.6,7.2,0.115
38066,14.9,29.8,3.7,7.4,0.125
38067,14.9,29.8,3.8,7.6,0.087
38068,14.9,29.8,3.9,7.8,0.108
38069,14.9,29.8,4.0,8.0,0.115
38070,14.9,29.8,4.1,8.2,0.095
38071,14.9,29.8,4.2,8.4,0.108
38072,14.9,29.8,4.3,8.6,0.094
38073,14.9,29.8,4.4,8.8,0.098
38074,14.9,29.8,4.5,9.0,0.097
38075,14.9,29.8,4.6,9.2,0.091
38076,14.9,29.8,4.7,9.4,0.119
38077,14.9,29.8,4.8,9.6,0.095
