mux1,mux2,muh1,muh2,success_rate
1.9,3.8,-2.0,-4.0,0.102
9.5,19.0,-3.8,-7.6,0.106
4.7,9.4,0.0,0.0,0.093
11.6,23.2,-2.3,-4.6,0.106
15.8,31.6,0.7,1.4,0.106
10.2,20.4,-3.3,-6.6,0.106
0.6,1.2,-3.0,-6.0,0.118
4.1,8.2,-0.5,-1.0,0.094
1.3,2.6,-2.5,-5.0,0.11
15.2,30.4,0.2,0.4,0.11
14.5,29.0,-0.3,-0.6,0.11
11.0,22.0,-2.8,-5.6,0.11
3.4,6.8,-1.0,-2.0,0.092
12.4,24.8,-1.8,-3.6,0.11
-0.1,-0.2,-3.5,-7.0,0.134
-0.8,-1.6,-4.0,-8.0,0.133
13.1,26.2,-1.3,-2.6,0.11
4.8,9.6,0.0,0.0,0.112
5.5,11.0,0.5,1.0,0.108
2.0,4.0,-2.0,-4.0,0.101
2.7,5.4,-1.5,-3.0,0.108
15.9,31.8,0.7,1.4,0.11
13.8,27.6,-0.8,-1.6,0.11
9.6,19.2,-3.8,-7.6,0.11
11.7,23.4,-2.3,-4.6,0.11
10.3,20.6,-3.3,-6.6,0.11
4.2,8.4,-0.5,-1.0,0.097
0.7,1.4,-3.0,-6.0,0.102
1.4,2.8,-2.5,-5.0,0.108
14.6,29.2,-0.3,-0.6,0.105
15.3,30.6,0.2,0.4,0.105
12.5,25.0,-1.8,-3.6,0.105
11.1,22.2,-2.8,-5.6,0.105
3.5,7.0,-1.0,-2.0,0.099
13.2,26.4,-1.3,-2.6,0.105
-0.7,-1.4,-4.0,-8.0,0.128
0.0,0.0,-3.5,-7.0,0.104
4.9,9.8,0.0,0.0,0.111
5.6,11.2,0.5,1.0,0.107
2.1,4.2,-2.0,-4.0,0.108
2.8,5.6,-1.5,-3.0,0.111
16.0,32.0,0.7,1.4,0.105
9.7,19.4,-3.8,-7.6,0.105
13.9,27.8,-0.8,-1.6,0.105
11.8,23.6,-2.3,-4.6,0.105
10.4,20.8,-3.3,-6.6,0.105
0.8,1.6,-3.0,-6.0,0.11
4.3,8.6,-0.5,-1.0,0.107
1.5,3.0,-2.5,-5.0,0.1
14.7,29.4,-0.3,-0.6,0.088
12.6,25.2,-1.8,-3.6,0.088
15.4,30.8,0.2,0.4,0.088
3.6,7.2,-1.0,-2.0,0.11
11.2,22.4,-2.8,-5.6,0.088
13.3,26.6,-1.3,-2.6,0.088
5.7,11.4,0.5,1.0,0.1
-0.6,-1.2,-4.0,-8.0,0.12
5.0,10.0,0.0,0.0,0.105
0.1,0.2,-3.5,-7.0,0.113
-4.0,-8.0,0.8,1.6,0.195
2.9,5.8,-1.5,-3.0,0.115
2.2,4.4,-2.0,-4.0,0.11
9.8,19.6,-3.8,-7.6,0.088
14.0,28.0,-0.8,-1.6,0.088
11.9,23.8,-2.3,-4.6,0.088
10.5,21.0,-3.3,-6.6,0.088
0.9,1.8,-3.0,-6.0,0.104
4.4,8.8,-0.5,-1.0,0.095
1.6,3.2,-2.5,-5.0,0.106
14.8,29.6,-0.3,-0.6,0.11
12.7,25.4,-1.8,-3.6,0.11
15.5,31.0,0.2,0.4,0.11
3.7,7.4,-1.0,-2.0,0.103
11.3,22.6,-2.8,-5.6,0.11
5.8,11.6,0.5,1.0,0.084
13.4,26.8,-1.3,-2.6,0.11
-0.5,-1.0,-4.0,-8.0,0.109
5.1,10.2,0.0,0.0,0.101
-3.9,-7.8,0.8,1.6,0.193
0.2,0.4,-3.5,-7.0,0.128
2.3,4.6,-2.0,-4.0,0.108
3.0,6.0,-1.5,-3.0,0.107
9.9,19.8,-3.8,-7.6,0.11
14.1,28.2,-0.8,-1.6,0.11
12.0,24.0,-2.3,-4.6,0.11
10.6,21.2,-3.3,-6.6,0.11
1.0,2.0,-3.0,-6.0,0.099
4.5,9.0,-0.5,-1.0,0.112
1.7,3.4,-2.5,-5.0,0.101
14.9,29.8,-0.3,-0.6,0.107
-3.8,-7.6,0.8,1.6,0.234
12.8,25.6,-1.8,-3.6,0.107
5.9,11.8,0.5,1.0,0.103
11.4,22.8,-2.8,-5.6,0.107
15.6,31.2,0.2,0.4,0.107
3.8,7.6,-1.0,-2.0,0.102
-0.4,-0.8,-4.0,-8.0,0.122
13.5,27.0,-1.3,-2.6,0.107
5.2,10.4,0.0,0.0,0.094
3.1,6.2,-1.5,-3.0,0.118
14.2,28.4,-0.8,-1.6,0.107
0.3,0.6,-3.5,-7.0,0.097
2.4,4.8,-2.0,-4.0,0.096
10.0,20.0,-3.8,-7.6,0.107
12.1,24.2,-2.3,-4.6,0.107
10.7,21.4,-3.3,-6.6,0.107
1.1,2.2,-3.0,-6.0,0.101
4.6,9.2,-0.5,-1.0,0.121
1.8,3.6,-2.5,-5.0,0.107
15.0,30.0,-0.3,-0.6,0.087
-3.7,-7.4,0.8,1.6,0.259
12.9,25.8,-1.8,-3.6,0.087
6.0,12.0,0.5,1.0,0.103
11.5,23.0,-2.8,-5.6,0.087
3.9,7.8,-1.0,-2.0,0.097
15.7,31.4,0.2,0.4,0.087
13.6,27.2,-1.3,-2.6,0.087
-0.3,-0.6,-4.0,-8.0,0.117
5.3,10.6,0.0,0.0,0.116
3.2,6.4,-1.5,-3.0,0.103
14.3,28.6,-0.8,-1.6,0.087
2.5,5.0,-2.0,-4.0,0.102
0.4,0.8,-3.5,-7.0,0.11
10.8,21.6,-3.3,-6.6,0.087
10.1,20.2,-3.8,-7.6,0.087
12.2,24.4,-2.3,-4.6,0.087
1.2,2.4,-3.0,-6.0,0.11
4.7,9.4,-0.5,-1.0,0.109
15.1,30.2,-0.3,-0.6,0.096
-3.6,-7.2,0.8,1.6,0.28
1.9,3.8,-2.5,-5.0,0.11
13.0,26.0,-1.8,-3.6,0.096
4.0,8.0,-1.0,-2.0,0.108
11.6,23.2,-2.8,-5.6,0.096
15.8,31.6,0.2,0.4,0.096
6.1,12.2,0.5,1.0,0.106
-0.2,-0.4,-4.0,-8.0,0.097
5.4,10.8,0.0,0.0,0.095
13.7,27.4,-1.3,-2.6,0.096
14.4,28.8,-0.8,-1.6,0.096
3.3,6.6,-1.5,-3.0,0.107
2.6,5.2,-2.0,-4.0,0.101
10.9,21.8,-3.3,-6.6,0.096
0.5,1.0,-3.5,-7.0,0.122
1.3,2.6,-3.0,-6.0,0.104
10.2,20.4,-3.8,-7.6,0.096
12.3,24.6,-2.3,-4.6,0.096
4.8,9.6,-0.5,-1.0,0.101
15.2,30.4,-0.3,-0.6,0.1
-3.5,-7.0,0.8,1.6,0.295
2.0,4.0,-2.5,-5.0,0.106
13.1,26.2,-1.8,-3.6,0.1
4.1,8.2,-1.0,-2.0,0.109
15.9,31.8,0.2,0.4,0.1
11.7,23.4,-2.8,-5.6,0.1
6.2,12.4,0.5,1.0,0.106
5.5,11.0,0.0,0.0,0.094
-0.1,-0.2,-4.0,-8.0,0.099
13.8,27.6,-1.3,-2.6,0.1
2.7,5.4,-2.0,-4.0,0.087
14.5,29.0,-0.8,-1.6,0.1
3.4,6.8,-1.5,-3.0,0.101
11.0,22.0,-3.3,-6.6,0.1
0.6,1.2,-3.5,-7.0,0.102
1.4,2.8,-3.0,-6.0,0.088
10.3,20.6,-3.8,-7.6,0.1
12.4,24.8,-2.3,-4.6,0.1
4.9,9.8,-0.5,-1.0,0.105
15.3,30.6,-0.3,-0.6,0.096
-3.4,-6.8,0.8,1.6,0.328
2.1,4.2,-2.5,-5.0,0.106
13.2,26.4,-1.8,-3.6,0.096
4.2,8.4,-1.0,-2.0,0.077
16.0,32.0,0.2,0.4,0.096
0.0,0.0,-4.0,-8.0,0.126
6.3,12.6,0.5,1.0,0.115
13.9,27.8,-1.3,-2.6,0.096
5.6,11.2,0.0,0.0,0.108
11.8,23.6,-2.8,-5.6,0.096
2.8,5.6,-2.0,-4.0,0.115
3.5,7.0,-1.5,-3.0,0.104
14.6,29.2,-0.8,-1.6,0.096
11.1,22.2,-3.3,-6.6,0.096
0.7,1.4,-3.5,-7.0,0.105
1.5,3.0,-3.0,-6.0,0.094
10.4,20.8,-3.8,-7.6,0.096
12.5,25.0,-2.3,-4.6,0.096
-3.3,-6.6,0.8,1.6,0.383
5.0,10.0,-0.5,-1.0,0.109
15.4,30.8,-0.3,-0.6,0.105
2.2,4.4,-2.5,-5.0,0.096
13.3,26.6,-1.8,-3.6,0.105
4.3,8.6,-1.0,-2.0,0.101
-4.0,-8.0,0.3,0.6,0.368
0.1,0.2,-4.0,-8.0,0.088
6.4,12.8,0.5,1.0,0.105
14.0,28.0,-1.3,-2.6,0.105
5.7,11.4,0.0,0.0,0.092
11.9,23.8,-2.8,-5.6,0.105
2.9,5.8,-2.0,-4.0,0.101
3.6,7.2,-1.5,-3.0,0.111
14.7,29.4,-0.8,-1.6,0.105
11.2,22.4,-3.3,-6.6,0.105
0.8,1.6,-3.5,-7.0,0.115
1.6,3.2,-3.0,-6.0,0.106
10.5,21.0,-3.8,-7.6,0.105
12.6,25.2,-2.3,-4.6,0.105
-3.2,-6.4,0.8,1.6,0.409
5.1,10.2,-0.5,-1.0,0.094
15.5,31.0,-0.3,-0.6,0.101
2.3,4.6,-2.5,-5.0,0.076
-3.9,-7.8,0.3,0.6,0.371
4.4,8.8,-1.0,-2.0,0.119
13.4,26.8,-1.8,-3.6,0.101
0.2,0.4,-4.0,-8.0,0.104
5.8,11.6,0.0,0.0,0.108
6.5,13.0,0.5,1.0,0.094
3.0,6.0,-2.0,-4.0,0.094
14.1,28.2,-1.3,-2.6,0.101
12.0,24.0,-2.8,-5.6,0.101
3.7,7.4,-1.5,-3.0,0.114
14.8,29.6,-0.8,-1.6,0.101
11.3,22.6,-3.3,-6.6,0.101
0.9,1.8,-3.5,-7.0,0.1
1.7,3.4,-3.0,-6.0,0.096
10.6,21.2,-3.8,-7.6,0.101
12.7,25.4,-2.3,-4.6,0.101
-3.1,-6.2,0.8,1.6,0.458
5.2,10.4,-0.5,-1.0,0.103
15.6,31.2,-0.3,-0.6,0.12
2.4,4.8,-2.5,-5.0,0.104
-3.8,-7.6,0.3,0.6,0.419
4.5,9.0,-1.0,-2.0,0.086
13.5,27.0,-1.8,-3.6,0.12
0.3,0.6,-4.0,-8.0,0.106
5.9,11.8,0.0,0.0,0.099
6.6,13.2,0.5,1.0,0.097
3.1,6.2,-2.0,-4.0,0.095
14.2,28.4,-1.3,-2.6,0.12
12.1,24.2,-2.8,-5.6,0.12
14.9,29.8,-0.8,-1.6,0.12
3.8,7.6,-1.5,-3.0,0.096
11.4,22.8,-3.3,-6.6,0.12
1.0,2.0,-3.5,-7.0,0.107
1.8,3.6,-3.0,-6.0,0.097
10.7,21.4,-3.8,-7.6,0.12
-3.0,-6.0,0.8,1.6,0.468
12.8,25.6,-2.3,-4.6,0.12
15.7,31.4,-0.3,-0.6,0.112
5.3,10.6,-0.5,-1.0,0.125
-3.7,-7.4,0.3,0.6,0.454
2.5,5.0,-2.5,-5.0,0.092
4.6,9.2,-1.0,-2.0,0.125
13.6,27.2,-1.8,-3.6,0.112
0.4,0.8,-4.0,-8.0,0.1
14.3,28.6,-1.3,-2.6,0.112
3.2,6.4,-2.0,-4.0,0.124
6.0,12.0,0.0,0.0,0.083
6.7,13.4,0.5,1.0,0.12
12.2,24.4,-2.8,-5.6,0.112
15.0,30.0,-0.8,-1.6,0.112
3.9,7.8,-1.5,-3.0,0.093
11.5,23.0,-3.3,-6.6,0.112
1.1,2.2,-3.5,-7.0,0.107
1.9,3.8,-3.0,-6.0,0.111
10.8,21.6,-3.8,-7.6,0.112
-2.9,-5.8,0.8,1.6,0.524
12.9,25.8,-2.3,-4.6,0.112
15.8,31.6,-0.3,-0.6,0.1
5.4,10.8,-0.5,-1.0,0.095
-3.6,-7.2,0.3,0.6,0.471
2.6,5.2,-2.5,-5.0,0.126
4.7,9.4,-1.0,-2.0,0.091
13.7,27.4,-1.8,-3.6,0.1
0.5,1.0,-4.0,-8.0,0.117
14.4,28.8,-1.3,-2.6,0.1
3.3,6.6,-2.0,-4.0,0.102
6.8,13.6,0.5,1.0,0.099
6.1,12.2,0.0,0.0,0.096
12.3,24.6,-2.8,-5.6,0.1
15.1,30.2,-0.8,-1.6,0.1
4.0,8.0,-1.5,-3.0,0.092
11.6,23.2,-3.3,-6.6,0.1
1.2,2.4,-3.5,-7.0,0.099
-2.8,-5.6,0.8,1.6,0.562
10.9,21.8,-3.8,-7.6,0.1
2.0,4.0,-3.0,-6.0,0.096
13.0,26.0,-2.3,-4.6,0.1
15.9,31.8,-0.3,-0.6,0.104
-3.5,-7.0,0.3,0.6,0.513
5.5,11.0,-0.5,-1.0,0.105
2.7,5.4,-2.5,-5.0,0.087
13.8,27.6,-1.8,-3.6,0.104
4.8,9.6,-1.0,-2.0,0.099
6.9,13.8,0.5,1.0,0.108
3.4,6.8,-2.0,-4.0,0.098
0.6,1.2,-4.0,-8.0,0.102
6.2,12.4,0.0,0.0,0.104
14.5,29.0,-1.3,-2.6,0.104
12.4,24.8,-2.8,-5.6,0.104
4.1,8.2,-1.5,-3.0,0.097
15.2,30.4,-0.8,-1.6,0.104
11.7,23.4,-3.3,-6.6,0.104
1.3,2.6,-3.5,-7.0,0.114
-2.7,-5.4,0.8,1.6,0.601
11.0,22.0,-3.8,-7.6,0.104
13.1,26.2,-2.3,-4.6,0.104
2.1,4.2,-3.0,-6.0,0.102
-3.4,-6.8,0.3,0.6,0.566
16.0,32.0,-0.3,-0.6,0.082
5.6,11.2,-0.5,-1.0,0.076
2.8,5.6,-2.5,-5.0,0.084
13.9,27.8,-1.8,-3.6,0.082
4.9,9.8,-1.0,-2.0,0.082
7.0,14.0,0.5,1.0,0.093
3.5,7.0,-2.0,-4.0,0.094
0.7,1.4,-4.0,-8.0,0.108
14.6,29.2,-1.3,-2.6,0.082
6.3,12.6,0.0,0.0,0.076
12.5,25.0,-2.8,-5.6,0.082
4.2,8.4,-1.5,-3.0,0.083
15.3,30.6,-0.8,-1.6,0.082
-2.6,-5.2,0.8,1.6,0.639
11.8,23.6,-3.3,-6.6,0.082
1.4,2.8,-3.5,-7.0,0.106
11.1,22.2,-3.8,-7.6,0.082
13.2,26.4,-2.3,-4.6,0.082
2.2,4.4,-3.0,-6.0,0.105
-3.3,-6.6,0.3,0.6,0.596
-4.0,-8.0,-0.2,-0.4,0.624
5.7,11.4,-0.5,-1.0,0.107
5.0,10.0,-1.0,-2.0,0.105
2.9,5.8,-2.5,-5.0,0.106
14.0,28.0,-1.8,-3.6,0.101
7.1,14.2,0.5,1.0,0.082
3.6,7.2,-2.0,-4.0,0.095
0.8,1.6,-4.0,-8.0,0.079
6.4,12.8,0.0,0.0,0.107
14.7,29.4,-1.3,-2.6,0.101
12.6,25.2,-2.8,-5.6,0.101
-2.5,-5.0,0.8,1.6,0.671
4.3,8.6,-1.5,-3.0,0.106
15.4,30.8,-0.8,-1.6,0.101
11.9,23.8,-3.3,-6.6,0.101
1.5,3.0,-3.5,-7.0,0.112
11.2,22.4,-3.8,-7.6,0.101
13.3,26.6,-2.3,-4.6,0.101
-3.2,-6.4,0.3,0.6,0.633
-3.9,-7.8,-0.2,-0.4,0.639
2.3,4.6,-3.0,-6.0,0.089
5.8,11.6,-0.5,-1.0,0.084
5.1,10.2,-1.0,-2.0,0.099
14.1,28.2,-1.8,-3.6,0.111
7.2,14.4,0.5,1.0,0.098
3.0,6.0,-2.5,-5.0,0.09
3.7,7.4,-2.0,-4.0,0.111
6.5,13.0,0.0,0.0,0.083
0.9,1.8,-4.0,-8.0,0.126
14.8,29.6,-1.3,-2.6,0.111
-2.4,-4.8,0.8,1.6,0.664
12.7,25.4,-2.8,-5.6,0.111
15.5,31.0,-0.8,-1.6,0.111
4.4,8.8,-1.5,-3.0,0.099
12.0,24.0,-3.3,-6.6,0.111
1.6,3.2,-3.5,-7.0,0.09
11.3,22.6,-3.8,-7.6,0.111
13.4,26.8,-2.3,-4.6,0.111
-3.1,-6.2,0.3,0.6,0.659
-3.8,-7.6,-0.2,-0.4,0.674
2.4,4.8,-3.0,-6.0,0.109
5.9,11.8,-0.5,-1.0,0.091
5.2,10.4,-1.0,-2.0,0.098
3.1,6.2,-2.5,-5.0,0.111
14.2,28.4,-1.8,-3.6,0.102
7.3,14.6,0.5,1.0,0.102
3.8,7.6,-2.0,-4.0,0.109
14.9,29.8,-1.3,-2.6,0.102
-2.3,-4.6,0.8,1.6,0.691
1.0,2.0,-4.0,-8.0,0.099
6.6,13.2,0.0,0.0,0.091
12.8,25.6,-2.8,-5.6,0.102
15.6,31.2,-0.8,-1.6,0.102
4.5,9.0,-1.5,-3.0,0.098
12.1,24.2,-3.3,-6.6,0.102
-3.0,-6.0,0.3,0.6,0.674
1.7,3.4,-3.5,-7.0,0.11
-3.7,-7.4,-0.2,-0.4,0.688
13.5,27.0,-2.3,-4.6,0.102
11.4,22.8,-3.8,-7.6,0.102
2.5,5.0,-3.0,-6.0,0.124
6.0,12.0,-0.5,-1.0,0.115
5.3,10.6,-1.0,-2.0,0.115
7.4,14.8,0.5,1.0,0.098
14.3,28.6,-1.8,-3.6,0.099
-2.2,-4.4,0.8,1.6,0.727
3.2,6.4,-2.5,-5.0,0.112
15.0,30.0,-1.3,-2.6,0.099
1.1,2.2,-4.0,-8.0,0.106
3.9,7.8,-2.0,-4.0,0.117
12.9,25.8,-2.8,-5.6,0.099
6.7,13.4,0.0,0.0,0.115
15.7,31.4,-0.8,-1.6,0.099
4.6,9.2,-1.5,-3.0,0.115
12.2,24.4,-3.3,-6.6,0.099
-2.9,-5.8,0.3,0.6,0.687
1.8,3.6,-3.5,-7.0,0.117
-3.6,-7.2,-0.2,-0.4,0.72
13.6,27.2,-2.3,-4.6,0.099
11.5,23.0,-3.8,-7.6,0.099
2.6,5.2,-3.0,-6.0,0.098
6.1,12.2,-0.5,-1.0,0.114
7.5,15.0,0.5,1.0,0.1
5.4,10.8,-1.0,-2.0,0.114
-2.1,-4.2,0.8,1.6,0.735
4.0,8.0,-2.0,-4.0,0.098
14.4,28.8,-1.8,-3.6,0.1
1.2,2.4,-4.0,-8.0,0.076
3.3,6.6,-2.5,-5.0,0.098
15.1,30.2,-1.3,-2.6,0.1
13.0,26.0,-2.8,-5.6,0.1
15.8,31.6,-0.8,-1.6,0.1
6.8,13.6,0.0,0.0,0.114
4.7,9.4,-1.5,-3.0,0.114
12.3,24.6,-3.3,-6.6,0.1
-2.8,-5.6,0.3,0.6,0.711
13.7,27.4,-2.3,-4.6,0.1
1.9,3.8,-3.5,-7.0,0.097
-3.5,-7.0,-0.2,-0.4,0.757
11.6,23.2,-3.8,-7.6,0.1
2.7,5.4,-3.0,-6.0,0.109
6.2,12.4,-0.5,-1.0,0.103
7.6,15.2,0.5,1.0,0.107
5.5,11.0,-1.0,-2.0,0.103
-2.0,-4.0,0.8,1.6,0.743
4.1,8.2,-2.0,-4.0,0.109
1.3,2.6,-4.0,-8.0,0.096
14.5,29.0,-1.8,-3.6,0.107
13.1,26.2,-2.8,-5.6,0.107
3.4,6.8,-2.5,-5.0,0.111
15.2,30.4,-1.3,-2.6,0.107
15.9,31.8,-0.8,-1.6,0.107
-2.7,-5.4,0.3,0.6,0.763
4.8,9.6,-1.5,-3.0,0.104
6.9,13.8,0.0,0.0,0.103
12.4,24.8,-3.3,-6.6,0.107
13.8,27.6,-2.3,-4.6,0.107
-3.4,-6.8,-0.2,-0.4,0.768
2.0,4.0,-3.5,-7.0,0.111
11.7,23.4,-3.8,-7.6,0.107
2.8,5.6,-3.0,-6.0,0.11
6.3,12.6,-0.5,-1.0,0.11
-1.9,-3.8,0.8,1.6,0.794
7.7,15.4,0.5,1.0,0.102
1.4,2.8,-4.0,-8.0,0.096
5.6,11.2,-1.0,-2.0,0.11
4.2,8.4,-2.0,-4.0,0.086
13.2,26.4,-2.8,-5.6,0.102
-2.6,-5.2,0.3,0.6,0.79
15.3,30.6,-1.3,-2.6,0.102
14.6,29.2,-1.8,-3.6,0.102
16.0,32.0,-0.8,-1.6,0.102
3.5,7.0,-2.5,-5.0,0.086
4.9,9.8,-1.5,-3.0,0.109
7.0,14.0,0.0,0.0,0.11
12.5,25.0,-3.3,-6.6,0.102
-3.3,-6.6,-0.2,-0.4,0.776
2.1,4.2,-3.5,-7.0,0.112
13.9,27.8,-2.3,-4.6,0.102
11.8,23.6,-3.8,-7.6,0.102
2.9,5.8,-3.0,-6.0,0.109
6.4,12.8,-0.5,-1.0,0.108
-1.8,-3.6,0.8,1.6,0.779
7.8,15.6,0.5,1.0,0.108
4.3,8.6,-2.0,-4.0,0.108
5.7,11.4,-1.0,-2.0,0.108
1.5,3.0,-4.0,-8.0,0.097
-2.5,-5.0,0.3,0.6,0.808
13.3,26.6,-2.8,-5.6,0.108
-4.0,-8.0,-0.7,-1.4,0.775
15.4,30.8,-1.3,-2.6,0.108
5.0,10.0,-1.5,-3.0,0.109
3.6,7.2,-2.5,-5.0,0.107
14.7,29.4,-1.8,-3.6,0.108
7.1,14.2,0.0,0.0,0.108
12.6,25.2,-3.3,-6.6,0.108
-3.2,-6.4,-0.2,-0.4,0.789
2.2,4.4,-3.5,-7.0,0.107
14.0,28.0,-2.3,-4.6,0.108
11.9,23.8,-3.8,-7.6,0.108
3.0,6.0,-3.0,-6.0,0.113
-1.7,-3.4,0.8,1.6,0.803
7.9,15.8,0.5,1.0,0.115
6.5,13.0,-0.5,-1.0,0.114
4.4,8.8,-2.0,-4.0,0.103
5.8,11.6,-1.0,-2.0,0.114
-2.4,-4.8,0.3,0.6,0.829
13.4,26.8,-2.8,-5.6,0.115
1.6,3.2,-4.0,-8.0,0.102
5.1,10.2,-1.5,-3.0,0.114
-3.9,-7.8,-0.7,-1.4,0.806
15.5,31.0,-1.3,-2.6,0.115
14.8,29.6,-1.8,-3.6,0.115
3.7,7.4,-2.5,-5.0,0.103
12.7,25.4,-3.3,-6.6,0.115
7.2,14.4,0.0,0.0,0.116
-3.1,-6.2,-0.2,-0.4,0.807
2.3,4.6,-3.5,-7.0,0.113
14.1,28.2,-2.3,-4.6,0.115
12.0,24.0,-3.8,-7.6,0.115
-1.6,-3.2,0.8,1.6,0.829
3.1,6.2,-3.0,-6.0,0.103
6.6,13.2,-0.5,-1.0,0.104
4.5,9.0,-2.0,-4.0,0.093
8.0,16.0,0.5,1.0,0.104
13.5,27.0,-2.8,-5.6,0.104
1.7,3.4,-4.0,-8.0,0.098
-2.3,-4.6,0.3,0.6,0.823
5.9,11.8,-1.0,-2.0,0.104
-3.8,-7.6,-0.7,-1.4,0.801
15.6,31.2,-1.3,-2.6,0.104
3.8,7.6,-2.5,-5.0,0.094
5.2,10.4,-1.5,-3.0,0.104
14.9,29.8,-1.8,-3.6,0.104
12.8,25.6,-3.3,-6.6,0.104
7.3,14.6,0.0,0.0,0.103
-3.0,-6.0,-0.2,-0.4,0.822
2.4,4.8,-3.5,-7.0,0.105
14.2,28.4,-2.3,-4.6,0.104
12.1,24.2,-3.8,-7.6,0.104
-1.5,-3.0,0.8,1.6,0.82
3.2,6.4,-3.0,-6.0,0.096
4.6,9.2,-2.0,-4.0,0.095
6.7,13.4,-0.5,-1.0,0.103
8.1,16.2,0.5,1.0,0.102
-2.2,-4.4,0.3,0.6,0.824
13.6,27.2,-2.8,-5.6,0.097
1.8,3.6,-4.0,-8.0,0.102
-3.7,-7.4,-0.7,-1.4,0.838
15.7,31.4,-1.3,-2.6,0.097
6.0,12.0,-1.0,-2.0,0.098
15.0,30.0,-1.8,-3.6,0.097
5.3,10.6,-1.5,-3.0,0.098
3.9,7.8,-2.5,-5.0,0.095
12.9,25.8,-3.3,-6.6,0.097
-2.9,-5.8,-0.2,-0.4,0.819
7.4,14.8,0.0,0.0,0.102
2.5,5.0,-3.5,-7.0,0.1
14.3,28.6,-2.3,-4.6,0.097
12.2,24.4,-3.8,-7.6,0.097
-1.4,-2.8,0.8,1.6,0.819
3.3,6.6,-3.0,-6.0,0.116
4.7,9.4,-2.0,-4.0,0.084
6.8,13.6,-0.5,-1.0,0.101
8.2,16.4,0.5,1.0,0.101
-2.1,-4.2,0.3,0.6,0.846
-3.6,-7.2,-0.7,-1.4,0.837
15.8,31.6,-1.3,-2.6,0.084
1.9,3.8,-4.0,-8.0,0.105
13.7,27.4,-2.8,-5.6,0.084
6.1,12.2,-1.0,-2.0,0.084
5.4,10.8,-1.5,-3.0,0.084
15.1,30.2,-1.8,-3.6,0.084
4.0,8.0,-2.5,-5.0,0.084
-2.8,-5.6,-0.2,-0.4,0.852
13.0,26.0,-3.3,-6.6,0.084
7.5,15.0,0.0,0.0,0.101
2.6,5.2,-3.5,-7.0,0.107
14.4,28.8,-2.3,-4.6,0.084
-1.3,-2.6,0.8,1.6,0.831
12.3,24.6,-3.8,-7.6,0.084
3.4,6.8,-3.0,-6.0,0.102
4.8,9.6,-2.0,-4.0,0.102
-2.0,-4.0,0.3,0.6,0.842
8.3,16.6,0.5,1.0,0.104
-3.5,-7.0,-0.7,-1.4,0.839
6.9,13.8,-0.5,-1.0,0.103
15.9,31.8,-1.3,-2.6,0.091
13.8,27.6,-2.8,-5.6,0.091
2.0,4.0,-4.0,-8.0,0.091
15.2,30.4,-1.8,-3.6,0.091
4.1,8.2,-2.5,-5.0,0.101
5.5,11.0,-1.5,-3.0,0.091
-2.7,-5.4,-0.2,-0.4,0.861
6.2,12.4,-1.0,-2.0,0.091
13.1,26.2,-3.3,-6.6,0.091
7.6,15.2,0.0,0.0,0.104
2.7,5.4,-3.5,-7.0,0.11
14.5,29.0,-2.3,-4.6,0.091
-1.2,-2.4,0.8,1.6,0.843
12.4,24.8,-3.8,-7.6,0.091
3.5,7.0,-3.0,-6.0,0.101
-1.9,-3.8,0.3,0.6,0.843
4.9,9.8,-2.0,-4.0,0.11
-3.4,-6.8,-0.7,-1.4,0.869
8.4,16.8,0.5,1.0,0.109
7.0,14.0,-0.5,-1.0,0.109
16.0,32.0,-1.3,-2.6,0.109
13.9,27.8,-2.8,-5.6,0.109
15.3,30.6,-1.8,-3.6,0.109
4.2,8.4,-2.5,-5.0,0.111
-2.6,-5.2,-0.2,-0.4,0.866
2.1,4.2,-4.0,-8.0,0.117
5.6,11.2,-1.5,-3.0,0.108
6.3,12.6,-1.0,-2.0,0.109
7.7,15.4,0.0,0.0,0.109
13.2,26.4,-3.3,-6.6,0.109
2.8,5.6,-3.5,-7.0,0.107
14.6,29.2,-2.3,-4.6,0.109
-1.1,-2.2,0.8,1.6,0.871
12.5,25.0,-3.8,-7.6,0.109
3.6,7.2,-3.0,-6.0,0.098
-3.3,-6.6,-0.7,-1.4,0.876
-1.8,-3.6,0.3,0.6,0.87
5.0,10.0,-2.0,-4.0,0.072
8.5,17.0,0.5,1.0,0.109
7.1,14.2,-0.5,-1.0,0.11
-4.0,-8.0,-1.2,-2.4,0.844
-2.5,-5.0,-0.2,-0.4,0.871
14.0,28.0,-2.8,-5.6,0.11
4.3,8.6,-2.5,-5.0,0.072
15.4,30.8,-1.8,-3.6,0.11
2.2,4.4,-4.0,-8.0,0.076
6.4,12.8,-1.0,-2.0,0.11
5.7,11.4,-1.5,-3.0,0.111
7.8,15.6,0.0,0.0,0.109
13.3,26.6,-3.3,-6.6,0.11
2.9,5.8,-3.5,-7.0,0.111
-1.0,-2.0,0.8,1.6,0.861
14.7,29.4,-2.3,-4.6,0.11
12.6,25.2,-3.8,-7.6,0.11
-3.2,-6.4,-0.7,-1.4,0.866
3.7,7.4,-3.0,-6.0,0.099
-1.7,-3.4,0.3,0.6,0.865
5.1,10.2,-2.0,-4.0,0.091
8.6,17.2,0.5,1.0,0.098
7.2,14.4,-0.5,-1.0,0.098
-3.9,-7.8,-1.2,-2.4,0.887
-2.4,-4.8,-0.2,-0.4,0.848
