mux1,mux2,muh1,muh2,success_rate
7.2,14.4,11.6,11.6,0.361
-0.9,-1.8,13.4,13.4,0.088
9.1,18.2,13.1,13.1,0.21
10.4,20.8,14.1,14.1,0.202
1.9,3.8,15.4,15.4,0.098
6.6,13.2,11.1,11.1,0.58
-0.1,-0.2,13.9,13.9,0.11
11.6,23.2,15.1,15.1,0.175
0.6,1.2,14.4,14.4,0.107
-1.5,-3.0,12.9,12.9,0.126
11.0,22.0,14.6,14.6,0.214
9.8,19.6,13.6,13.6,0.228
-2.8,-5.6,11.9,11.9,0.098
12.3,24.6,15.6,15.6,0.172
2.6,5.2,15.9,15.9,0.095
-3.5,-7.0,11.4,11.4,0.099
1.2,2.4,14.9,14.9,0.1
7.9,15.8,12.1,12.1,0.252
-0.8,-1.6,13.4,13.4,0.119
-2.0,-4.0,12.4,12.4,0.096
8.6,17.2,12.6,12.6,0.191
7.3,14.6,11.6,11.6,0.326
9.2,18.4,13.1,13.1,0.197
2.0,4.0,15.4,15.4,0.095
10.5,21.0,14.1,14.1,0.209
6.7,13.4,11.1,11.1,0.5
0.0,0.0,13.9,13.9,0.111
0.7,1.4,14.4,14.4,0.101
11.7,23.4,15.1,15.1,0.172
-1.4,-2.8,12.9,12.9,0.095
11.1,22.2,14.6,14.6,0.203
12.4,24.8,15.6,15.6,0.172
9.9,19.8,13.6,13.6,0.226
-2.7,-5.4,11.9,11.9,0.1
-3.4,-6.8,11.4,11.4,0.1
1.3,2.6,14.9,14.9,0.09
2.7,5.4,15.9,15.9,0.092
8.0,16.0,12.1,12.1,0.195
-0.7,-1.4,13.4,13.4,0.108
-1.9,-3.8,12.4,12.4,0.095
7.4,14.8,11.6,11.6,0.283
8.7,17.4,12.6,12.6,0.188
2.1,4.2,15.4,15.4,0.089
9.3,18.6,13.1,13.1,0.211
10.6,21.2,14.1,14.1,0.216
6.8,13.6,11.1,11.1,0.452
0.8,1.6,14.4,14.4,0.113
-1.3,-2.6,12.9,12.9,0.097
0.1,0.2,13.9,13.9,0.095
11.8,23.6,15.1,15.1,0.22
10.0,20.0,13.6,13.6,0.192
11.2,22.4,14.6,14.6,0.177
1.4,2.8,14.9,14.9,0.107
12.5,25.0,15.6,15.6,0.223
-2.6,-5.2,11.9,11.9,0.096
-3.3,-6.6,11.4,11.4,0.096
2.8,5.6,15.9,15.9,0.097
8.1,16.2,12.1,12.1,0.226
-1.8,-3.6,12.4,12.4,0.098
-0.6,-1.2,13.4,13.4,0.093
8.8,17.6,12.6,12.6,0.211
7.5,15.0,11.6,11.6,0.275
2.2,4.4,15.4,15.4,0.103
10.7,21.4,14.1,14.1,0.214
9.4,18.8,13.1,13.1,0.205
6.9,13.8,11.1,11.1,0.391
0.2,0.4,13.9,13.9,0.123
-1.2,-2.4,12.9,12.9,0.103
0.9,1.8,14.4,14.4,0.099
11.9,23.8,15.1,15.1,0.176
1.5,3.0,14.9,14.9,0.083
-3.2,-6.4,11.4,11.4,0.099
-2.5,-5.0,11.9,11.9,0.1
11.3,22.6,14.6,14.6,0.199
10.1,20.2,13.6,13.6,0.203
2.9,5.8,15.9,15.9,0.102
12.6,25.2,15.6,15.6,0.175
-1.7,-3.4,12.4,12.4,0.121
8.2,16.4,12.1,12.1,0.208
8.9,17.8,12.6,12.6,0.23
-0.5,-1.0,13.4,13.4,0.099
2.3,4.6,15.4,15.4,0.122
7.6,15.2,11.6,11.6,0.251
10.8,21.6,14.1,14.1,0.19
9.5,19.0,13.1,13.1,0.213
0.3,0.6,13.9,13.9,0.101
7.0,14.0,11.1,11.1,0.34
-1.1,-2.2,12.9,12.9,0.101
1.0,2.0,14.4,14.4,0.112
-3.1,-6.2,11.4,11.4,0.108
12.0,24.0,15.1,15.1,0.198
1.6,3.2,14.9,14.9,0.111
-2.4,-4.8,11.9,11.9,0.107
11.4,22.8,14.6,14.6,0.183
10.2,20.4,13.6,13.6,0.233
3.0,6.0,15.9,15.9,0.125
12.7,25.4,15.6,15.6,0.199
-1.6,-3.2,12.4,12.4,0.092
8.3,16.6,12.1,12.1,0.225
9.0,18.0,12.6,12.6,0.194
-0.4,-0.8,13.4,13.4,0.092
2.4,4.8,15.4,15.4,0.091
7.7,15.4,11.6,11.6,0.229
0.4,0.8,13.9,13.9,0.08
9.6,19.2,13.1,13.1,0.208
7.1,14.2,11.1,11.1,0.331
10.9,21.8,14.1,14.1,0.202
-1.0,-2.0,12.9,12.9,0.111
1.1,2.2,14.4,14.4,0.102
-3.0,-6.0,11.4,11.4,0.105
1.7,3.4,14.9,14.9,0.111
12.1,24.2,15.1,15.1,0.185
-2.3,-4.6,11.9,11.9,0.102
11.5,23.0,14.6,14.6,0.207
10.3,20.6,13.6,13.6,0.205
3.1,6.2,15.9,15.9,0.09
12.8,25.6,15.6,15.6,0.185
-1.5,-3.0,12.4,12.4,0.115
-0.3,-0.6,13.4,13.4,0.099
8.4,16.8,12.1,12.1,0.22
2.5,5.0,15.4,15.4,0.097
9.1,18.2,12.6,12.6,0.203
7.8,15.6,11.6,11.6,0.214
0.5,1.0,13.9,13.9,0.113
-0.9,-1.8,12.9,12.9,0.104
9.7,19.4,13.1,13.1,0.188
7.2,14.4,11.1,11.1,0.287
11.0,22.0,14.1,14.1,0.223
1.2,2.4,14.4,14.4,0.105
-2.9,-5.8,11.4,11.4,0.105
1.8,3.6,14.9,14.9,0.095
12.2,24.4,15.1,15.1,0.204
10.4,20.8,13.6,13.6,0.203
11.6,23.2,14.6,14.6,0.231
-2.2,-4.4,11.9,11.9,0.102
3.2,6.4,15.9,15.9,0.098
12.9,25.8,15.6,15.6,0.203
-1.4,-2.8,12.4,12.4,0.083
-0.2,-0.4,13.4,13.4,0.105
8.5,17.0,12.1,12.1,0.205
2.6,5.2,15.4,15.4,0.088
9.2,18.4,12.6,12.6,0.21
7.9,15.8,11.6,11.6,0.218
0.6,1.2,13.9,13.9,0.098
9.8,19.6,13.1,13.1,0.208
-0.8,-1.6,12.9,12.9,0.106
7.3,14.6,11.1,11.1,0.235
11.1,22.2,14.1,14.1,0.192
-2.8,-5.6,11.4,11.4,0.095
1.9,3.8,14.9,14.9,0.089
1.3,2.6,14.4,14.4,0.09
12.3,24.6,15.1,15.1,0.233
10.5,21.0,13.6,13.6,0.214
11.7,23.4,14.6,14.6,0.189
-2.1,-4.2,11.9,11.9,0.093
3.3,6.6,15.9,15.9,0.087
-1.3,-2.6,12.4,12.4,0.08
13.0,26.0,15.6,15.6,0.233
-0.1,-0.2,13.4,13.4,0.087
8.6,17.2,12.1,12.1,0.21
9.3,18.6,12.6,12.6,0.171
2.7,5.4,15.4,15.4,0.095
0.7,1.4,13.9,13.9,0.087
9.9,19.8,13.1,13.1,0.187
8.0,16.0,11.6,11.6,0.193
-0.7,-1.4,12.9,12.9,0.074
11.2,22.4,14.1,14.1,0.212
7.4,14.8,11.1,11.1,0.244
-2.7,-5.4,11.4,11.4,0.09
1.4,2.8,14.4,14.4,0.096
2.0,4.0,14.9,14.9,0.098
12.4,24.8,15.1,15.1,0.189
-2.0,-4.0,11.9,11.9,0.089
10.6,21.2,13.6,13.6,0.193
3.4,6.8,15.9,15.9,0.095
11.8,23.6,14.6,14.6,0.184
0.0,0.0,13.4,13.4,0.099
-1.2,-2.4,12.4,12.4,0.094
13.1,26.2,15.6,15.6,0.189
2.8,5.6,15.4,15.4,0.091
9.4,18.8,12.6,12.6,0.185
8.7,17.4,12.1,12.1,0.208
0.8,1.6,13.9,13.9,0.108
10.0,20.0,13.1,13.1,0.203
-0.6,-1.2,12.9,12.9,0.089
8.1,16.2,11.6,11.6,0.204
11.3,22.6,14.1,14.1,0.197
7.5,15.0,11.1,11.1,0.24
-2.6,-5.2,11.4,11.4,0.117
1.5,3.0,14.4,14.4,0.112
2.1,4.2,14.9,14.9,0.094
-1.9,-3.8,11.9,11.9,0.117
3.5,7.0,15.9,15.9,0.093
12.5,25.0,15.1,15.1,0.185
0.1,0.2,13.4,13.4,0.094
10.7,21.4,13.6,13.6,0.194
-1.1,-2.2,12.4,12.4,0.099
11.9,23.8,14.6,14.6,0.213
2.9,5.8,15.4,15.4,0.105
13.2,26.4,15.6,15.6,0.186
9.5,19.0,12.6,12.6,0.219
8.8,17.6,12.1,12.1,0.188
0.9,1.8,13.9,13.9,0.104
10.1,20.2,13.1,13.1,0.188
-0.5,-1.0,12.9,12.9,0.097
11.4,22.8,14.1,14.1,0.201
8.2,16.4,11.6,11.6,0.193
-2.5,-5.0,11.4,11.4,0.099
7.6,15.2,11.1,11.1,0.215
1.6,3.2,14.4,14.4,0.101
2.2,4.4,14.9,14.9,0.105
3.6,7.2,15.9,15.9,0.104
12.6,25.2,15.1,15.1,0.213
-1.8,-3.6,11.9,11.9,0.095
0.2,0.4,13.4,13.4,0.105
10.8,21.6,13.6,13.6,0.208
-1.0,-2.0,12.4,12.4,0.094
3.0,6.0,15.4,15.4,0.099
12.0,24.0,14.6,14.6,0.199
13.3,26.6,15.6,15.6,0.212
9.6,19.2,12.6,12.6,0.18
8.9,17.8,12.1,12.1,0.181
-0.4,-0.8,12.9,12.9,0.094
1.0,2.0,13.9,13.9,0.094
10.2,20.4,13.1,13.1,0.21
11.5,23.0,14.1,14.1,0.199
-2.4,-4.8,11.4,11.4,0.105
8.3,16.6,11.6,11.6,0.209
7.7,15.4,11.1,11.1,0.193
2.3,4.6,14.9,14.9,0.1
1.7,3.4,14.4,14.4,0.103
3.7,7.4,15.9,15.9,0.099
-1.7,-3.4,11.9,11.9,0.107
12.7,25.4,15.1,15.1,0.197
0.3,0.6,13.4,13.4,0.09
9.7,19.4,12.6,12.6,0.204
-0.9,-1.8,12.4,12.4,0.111
10.9,21.8,13.6,13.6,0.209
3.1,6.2,15.4,15.4,0.101
12.1,24.2,14.6,14.6,0.199
9.0,18.0,12.1,12.1,0.235
13.4,26.8,15.6,15.6,0.178
1.1,2.2,13.9,13.9,0.11
-0.3,-0.6,12.9,12.9,0.083
10.3,20.6,13.1,13.1,0.189
11.6,23.2,14.1,14.1,0.215
7.8,15.6,11.1,11.1,0.243
1.8,3.6,14.4,14.4,0.101
-2.3,-4.6,11.4,11.4,0.104
8.4,16.8,11.6,11.6,0.211
2.4,4.8,14.9,14.9,0.101
3.8,7.6,15.9,15.9,0.1
12.8,25.6,15.1,15.1,0.2
-1.6,-3.2,11.9,11.9,0.099
0.4,0.8,13.4,13.4,0.108
9.8,19.6,12.6,12.6,0.186
-0.8,-1.6,12.4,12.4,0.112
3.2,6.4,15.4,15.4,0.103
11.0,22.0,13.6,13.6,0.21
12.2,24.4,14.6,14.6,0.198
9.1,18.2,12.1,12.1,0.192
13.5,27.0,15.6,15.6,0.196
-0.2,-0.4,12.9,12.9,0.105
1.2,2.4,13.9,13.9,0.107
10.4,20.8,13.1,13.1,0.198
7.9,15.8,11.1,11.1,0.192
11.7,23.4,14.1,14.1,0.191
1.9,3.8,14.4,14.4,0.105
8.5,17.0,11.6,11.6,0.198
-2.2,-4.4,11.4,11.4,0.102
2.5,5.0,14.9,14.9,0.104
12.9,25.8,15.1,15.1,0.199
3.9,7.8,15.9,15.9,0.105
-1.5,-3.0,11.9,11.9,0.101
9.9,19.8,12.6,12.6,0.194
0.5,1.0,13.4,13.4,0.101
3.3,6.6,15.4,15.4,0.105
-0.7,-1.4,12.4,12.4,0.117
11.1,22.2,13.6,13.6,0.2
12.3,24.6,14.6,14.6,0.217
13.6,27.2,15.6,15.6,0.189
9.2,18.4,12.1,12.1,0.21
-0.1,-0.2,12.9,12.9,0.09
1.3,2.6,13.9,13.9,0.08
10.5,21.0,13.1,13.1,0.205
2.0,4.0,14.4,14.4,0.105
-2.1,-4.2,11.4,11.4,0.092
8.0,16.0,11.1,11.1,0.198
11.8,23.6,14.1,14.1,0.197
8.6,17.2,11.6,11.6,0.201
2.6,5.2,14.9,14.9,0.103
4.0,8.0,15.9,15.9,0.103
13.0,26.0,15.1,15.1,0.214
-1.4,-2.8,11.9,11.9,0.095
3.4,6.8,15.4,15.4,0.103
0.6,1.2,13.4,13.4,0.109
10.0,20.0,12.6,12.6,0.178
-0.6,-1.2,12.4,12.4,0.103
9.3,18.6,12.1,12.1,0.215
12.4,24.8,14.6,14.6,0.189
11.2,22.4,13.6,13.6,0.191
13.7,27.4,15.6,15.6,0.207
0.0,0.0,12.9,12.9,0.116
1.4,2.8,13.9,13.9,0.107
2.1,4.2,14.4,14.4,0.112
10.6,21.2,13.1,13.1,0.178
11.9,23.8,14.1,14.1,0.191
-2.0,-4.0,11.4,11.4,0.088
8.7,17.4,11.6,11.6,0.206
8.1,16.2,11.1,11.1,0.193
2.7,5.4,14.9,14.9,0.104
4.1,8.2,15.9,15.9,0.104
-1.3,-2.6,11.9,11.9,0.094
13.1,26.2,15.1,15.1,0.192
3.5,7.0,15.4,15.4,0.114
0.7,1.4,13.4,13.4,0.092
10.1,20.2,12.6,12.6,0.215
-0.5,-1.0,12.4,12.4,0.112
9.4,18.8,12.1,12.1,0.217
12.5,25.0,14.6,14.6,0.198
13.8,27.6,15.6,15.6,0.192
0.1,0.2,12.9,12.9,0.107
11.3,22.6,13.6,13.6,0.211
1.5,3.0,13.9,13.9,0.117
2.2,4.4,14.4,14.4,0.12
12.0,24.0,14.1,14.1,0.211
-1.9,-3.8,11.4,11.4,0.103
10.7,21.4,13.1,13.1,0.183
8.2,16.4,11.1,11.1,0.204
8.8,17.6,11.6,11.6,0.192
-1.2,-2.4,11.9,11.9,0.115
2.8,5.6,14.9,14.9,0.111
4.2,8.4,15.9,15.9,0.114
13.2,26.4,15.1,15.1,0.196
0.8,1.6,13.4,13.4,0.112
10.2,20.4,12.6,12.6,0.2
3.6,7.2,15.4,15.4,0.121
-0.4,-0.8,12.4,12.4,0.094
0.2,0.4,12.9,12.9,0.091
12.6,25.2,14.6,14.6,0.192
9.5,19.0,12.1,12.1,0.2
13.9,27.8,15.6,15.6,0.198
11.4,22.8,13.6,13.6,0.207
2.3,4.6,14.4,14.4,0.099
1.6,3.2,13.9,13.9,0.09
-1.8,-3.6,11.4,11.4,0.093
12.1,24.2,14.1,14.1,0.206
8.9,17.8,11.6,11.6,0.181
-1.1,-2.2,11.9,11.9,0.094
10.8,21.6,13.1,13.1,0.211
4.3,8.6,15.9,15.9,0.12
2.9,5.8,14.9,14.9,0.122
8.3,16.6,11.1,11.1,0.192
3.7,7.4,15.4,15.4,0.099
13.3,26.6,15.1,15.1,0.191
10.3,20.6,12.6,12.6,0.208
0.9,1.8,13.4,13.4,0.102
-0.3,-0.6,12.4,12.4,0.101
9.6,19.2,12.1,12.1,0.211
0.3,0.6,12.9,12.9,0.102
12.7,25.4,14.6,14.6,0.201
14.0,28.0,15.6,15.6,0.203
1.7,3.4,13.9,13.9,0.113
11.5,23.0,13.6,13.6,0.188
2.4,4.8,14.4,14.4,0.093
-1.7,-3.4,11.4,11.4,0.111
12.2,24.4,14.1,14.1,0.189
-1.0,-2.0,11.9,11.9,0.122
8.4,16.8,11.1,11.1,0.212
9.0,18.0,11.6,11.6,0.185
10.9,21.8,13.1,13.1,0.201
3.0,6.0,14.9,14.9,0.097
4.4,8.8,15.9,15.9,0.1
3.8,7.6,15.4,15.4,0.091
13.4,26.8,15.1,15.1,0.203
1.0,2.0,13.4,13.4,0.105
10.4,20.8,12.6,12.6,0.21
-0.2,-0.4,12.4,12.4,0.106
9.7,19.4,12.1,12.1,0.214
0.4,0.8,12.9,12.9,0.105
14.1,28.2,15.6,15.6,0.18
12.8,25.6,14.6,14.6,0.203
1.8,3.6,13.9,13.9,0.088
11.6,23.2,13.6,13.6,0.212
-1.6,-3.2,11.4,11.4,0.099
12.3,24.6,14.1,14.1,0.212
2.5,5.0,14.4,14.4,0.101
3.1,6.2,14.9,14.9,0.094
9.1,18.2,11.6,11.6,0.233
8.5,17.0,11.1,11.1,0.189
4.5,9.0,15.9,15.9,0.09
-0.9,-1.8,11.9,11.9,0.1
11.0,22.0,13.1,13.1,0.212
3.9,7.8,15.4,15.4,0.101
13.5,27.0,15.1,15.1,0.204
1.1,2.2,13.4,13.4,0.099
10.5,21.0,12.6,12.6,0.201
-0.1,-0.2,12.4,12.4,0.104
14.2,28.4,15.6,15.6,0.181
0.5,1.0,12.9,12.9,0.1
9.8,19.6,12.1,12.1,0.194
12.9,25.8,14.6,14.6,0.189
1.9,3.8,13.9,13.9,0.091
2.6,5.2,14.4,14.4,0.081
-1.5,-3.0,11.4,11.4,0.113
11.7,23.4,13.6,13.6,0.186
12.4,24.8,14.1,14.1,0.188
3.2,6.4,14.9,14.9,0.101
-0.8,-1.6,11.9,11.9,0.097
4.6,9.2,15.9,15.9,0.11
9.2,18.4,11.6,11.6,0.201
11.1,22.2,13.1,13.1,0.212
8.6,17.2,11.1,11.1,0.187
4.0,8.0,15.4,15.4,0.081
13.6,27.2,15.1,15.1,0.189
1.2,2.4,13.4,13.4,0.092
0.0,0.0,12.4,12.4,0.09
10.6,21.2,12.6,12.6,0.192
14.3,28.6,15.6,15.6,0.215
9.9,19.8,12.1,12.1,0.196
0.6,1.2,12.9,12.9,0.107
13.0,26.0,14.6,14.6,0.213
2.0,4.0,13.9,13.9,0.09
11.8,23.6,13.6,13.6,0.218
2.7,5.4,14.4,14.4,0.112
-1.4,-2.8,11.4,11.4,0.092
12.5,25.0,14.1,14.1,0.218
-0.7,-1.4,11.9,11.9,0.106
3.3,6.6,14.9,14.9,0.081
9.3,18.6,11.6,11.6,0.186
4.7,9.4,15.9,15.9,0.1
8.7,17.4,11.1,11.1,0.167
11.2,22.4,13.1,13.1,0.194
4.1,8.2,15.4,15.4,0.113
1.3,2.6,13.4,13.4,0.107
13.7,27.4,15.1,15.1,0.22
0.1,0.2,12.4,12.4,0.102
10.7,21.4,12.6,12.6,0.212
10.0,20.0,12.1,12.1,0.21
0.7,1.4,12.9,12.9,0.088
14.4,28.8,15.6,15.6,0.198
2.1,4.2,13.9,13.9,0.113
13.1,26.2,14.6,14.6,0.189
-1.3,-2.6,11.4,11.4,0.101
2.8,5.6,14.4,14.4,0.095
11.9,23.8,13.6,13.6,0.198
12.6,25.2,14.1,14.1,0.196
-0.6,-1.2,11.9,11.9,0.087
3.4,6.8,14.9,14.9,0.112
4.8,9.6,15.9,15.9,0.097
9.4,18.8,11.6,11.6,0.187
8.8,17.6,11.1,11.1,0.198
11.3,22.6,13.1,13.1,0.197
4.2,8.4,15.4,15.4,0.095
1.4,2.8,13.4,13.4,0.091
13.8,27.6,15.1,15.1,0.189
0.2,0.4,12.4,12.4,0.092
10.8,21.6,12.6,12.6,0.204
0.8,1.6,12.9,12.9,0.101
14.5,29.0,15.6,15.6,0.209
10.1,20.2,12.1,12.1,0.205
2.2,4.4,13.9,13.9,0.102
13.2,26.4,14.6,14.6,0.217
2.9,5.8,14.4,14.4,0.102
-1.2,-2.4,11.4,11.4,0.098
12.7,25.4,14.1,14.1,0.194
12.0,24.0,13.6,13.6,0.194
-0.5,-1.0,11.9,11.9,0.098
3.5,7.0,14.9,14.9,0.094
4.9,9.8,15.9,15.9,0.117
9.5,19.0,11.6,11.6,0.216
4.3,8.6,15.4,15.4,0.102
11.4,22.8,13.1,13.1,0.209
8.9,17.8,11.1,11.1,0.206
1.5,3.0,13.4,13.4,0.103
13.9,27.8,15.1,15.1,0.22
0.3,0.6,12.4,12.4,0.099
0.9,1.8,12.9,12.9,0.091
10.9,21.8,12.6,12.6,0.191
14.6,29.2,15.6,15.6,0.213
3.0,6.0,14.4,14.4,0.091
2.3,4.6,13.9,13.9,0.089
10.2,20.4,12.1,12.1,0.193
13.3,26.6,14.6,14.6,0.195
12.8,25.6,14.1,14.1,0.21
-1.1,-2.2,11.4,11.4,0.108
-0.4,-0.8,11.9,11.9,0.105
12.1,24.2,13.6,13.6,0.209
5.0,10.0,15.9,15.9,0.106
3.6,7.2,14.9,14.9,0.102
9.6,19.2,11.6,11.6,0.192
4.4,8.8,15.4,15.4,0.098
11.5,23.0,13.1,13.1,0.207
1.6,3.2,13.4,13.4,0.088
9.0,18.0,11.1,11.1,0.228
0.4,0.8,12.4,12.4,0.08
14.0,28.0,15.1,15.1,0.198
1.0,2.0,12.9,12.9,0.108
11.0,22.0,12.6,12.6,0.197
2.4,4.8,13.9,13.9,0.108
14.7,29.4,15.6,15.6,0.191
3.1,6.2,14.4,14.4,0.104
10.3,20.6,12.1,12.1,0.196
13.4,26.8,14.6,14.6,0.195
12.9,25.8,14.1,14.1,0.205
-1.0,-2.0,11.4,11.4,0.091
-0.3,-0.6,11.9,11.9,0.113
5.1,10.2,15.9,15.9,0.119
3.7,7.4,14.9,14.9,0.092
12.2,24.4,13.6,13.6,0.206
4.5,9.0,15.4,15.4,0.081
9.7,19.4,11.6,11.6,0.188
11.6,23.2,13.1,13.1,0.191
1.7,3.4,13.4,13.4,0.115
9.1,18.2,11.1,11.1,0.216
0.5,1.0,12.4,12.4,0.082
1.1,2.2,12.9,12.9,0.1
14.1,28.2,15.1,15.1,0.193
2.5,5.0,13.9,13.9,0.104
11.1,22.2,12.6,12.6,0.189
3.2,6.4,14.4,14.4,0.107
14.8,29.6,15.6,15.6,0.207
13.5,27.0,14.6,14.6,0.21
10.4,20.8,12.1,12.1,0.189
13.0,26.0,14.1,14.1,0.193
-0.9,-1.8,11.4,11.4,0.129
-0.2,-0.4,11.9,11.9,0.11
5.2,10.4,15.9,15.9,0.11
3.8,7.6,14.9,14.9,0.104
12.3,24.6,13.6,13.6,0.193
9.8,19.6,11.6,11.6,0.211
11.7,23.4,13.1,13.1,0.198
4.6,9.2,15.4,15.4,0.085
1.8,3.6,13.4,13.4,0.105
9.2,18.4,11.1,11.1,0.215
0.6,1.2,12.4,12.4,0.098
1.2,2.4,12.9,12.9,0.093
14.2,28.4,15.1,15.1,0.21
2.6,5.2,13.9,13.9,0.095
11.2,22.4,12.6,12.6,0.215
3.3,6.6,14.4,14.4,0.094
14.9,29.8,15.6,15.6,0.172
13.6,27.2,14.6,14.6,0.205
10.5,21.0,12.1,12.1,0.21
12.4,24.8,13.6,13.6,0.195
13.1,26.2,14.1,14.1,0.18
-0.8,-1.6,11.4,11.4,0.098
5.3,10.6,15.9,15.9,0.117
3.9,7.8,14.9,14.9,0.106
-0.1,-0.2,11.9,11.9,0.104
9.9,19.8,11.6,11.6,0.214
1.9,3.8,13.4,13.4,0.096
11.8,23.6,13.1,13.1,0.187
4.7,9.4,15.4,15.4,0.106
9.3,18.6,11.1,11.1,0.194
0.7,1.4,12.4,12.4,0.098
1.3,2.6,12.9,12.9,0.091
14.3,28.6,15.1,15.1,0.186
2.7,5.4,13.9,13.9,0.085
3.4,6.8,14.4,14.4,0.102
11.3,22.6,12.6,12.6,0.209
15.0,30.0,15.6,15.6,0.193
5.4,10.8,15.9,15.9,0.15
-0.7,-1.4,11.4,11.4,0.097
12.5,25.0,13.6,13.6,0.212
4.0,8.0,14.9,14.9,0.095
13.7,27.4,14.6,14.6,0.191
10.6,21.2,12.1,12.1,0.214
13.2,26.4,14.1,14.1,0.184
0.0,0.0,11.9,11.9,0.094
10.0,20.0,11.6,11.6,0.186
11.9,23.8,13.1,13.1,0.213
2.0,4.0,13.4,13.4,0.084
9.4,18.8,11.1,11.1,0.202
4.8,9.6,15.4,15.4,0.115
1.4,2.8,12.9,12.9,0.083
0.8,1.6,12.4,12.4,0.091
3.5,7.0,14.4,14.4,0.106
14.4,28.8,15.1,15.1,0.201
11.4,22.8,12.6,12.6,0.186
2.8,5.6,13.9,13.9,0.107
15.1,30.2,15.6,15.6,0.201
5.5,11.0,15.9,15.9,0.164
-0.6,-1.2,11.4,11.4,0.101
12.6,25.2,13.6,13.6,0.2
4.1,8.2,14.9,14.9,0.108
13.3,26.6,14.1,14.1,0.204
13.8,27.6,14.6,14.6,0.207
0.1,0.2,11.9,11.9,0.098
10.7,21.4,12.1,12.1,0.187
10.1,20.2,11.6,11.6,0.206
2.1,4.2,13.4,13.4,0.107
12.0,24.0,13.1,13.1,0.214
9.5,19.0,11.1,11.1,0.222
4.9,9.8,15.4,15.4,0.109
0.9,1.8,12.4,12.4,0.113
1.5,3.0,12.9,12.9,0.087
3.6,7.2,14.4,14.4,0.088
2.9,5.8,13.9,13.9,0.088
14.5,29.0,15.1,15.1,0.205
11.5,23.0,12.6,12.6,0.203
-0.5,-1.0,11.4,11.4,0.113
5.6,11.2,15.9,15.9,0.184
15.2,30.4,15.6,15.6,0.191
4.2,8.4,14.9,14.9,0.115
0.2,0.4,11.9,11.9,0.105
13.4,26.8,14.1,14.1,0.221
10.8,21.6,12.1,12.1,0.205
12.7,25.4,13.6,13.6,0.213
13.9,27.8,14.6,14.6,0.197
2.2,4.4,13.4,13.4,0.088
10.2,20.4,11.6,11.6,0.214
12.1,24.2,13.1,13.1,0.185
5.0,10.0,15.4,15.4,0.127
1.0,2.0,12.4,12.4,0.116
9.6,19.2,11.1,11.1,0.181
1.6,3.2,12.9,12.9,0.112
3.7,7.4,14.4,14.4,0.11
11.6,23.2,12.6,12.6,0.217
3.0,6.0,13.9,13.9,0.114
14.6,29.2,15.1,15.1,0.197
-0.4,-0.8,11.4,11.4,0.088
5.7,11.4,15.9,15.9,0.202
4.3,8.6,14.9,14.9,0.115
15.3,30.6,15.6,15.6,0.19
0.3,0.6,11.9,11.9,0.099
12.8,25.6,13.6,13.6,0.201
10.9,21.8,12.1,12.1,0.215
13.5,27.0,14.1,14.1,0.201
14.0,28.0,14.6,14.6,0.192
2.3,4.6,13.4,13.4,0.113
10.3,20.6,11.6,11.6,0.202
1.1,2.2,12.4,12.4,0.107
5.1,10.2,15.4,15.4,0.126
12.2,24.4,13.1,13.1,0.205
9.7,19.4,11.1,11.1,0.195
1.7,3.4,12.9,12.9,0.107
3.8,7.6,14.4,14.4,0.104
3.1,6.2,13.9,13.9,0.113
11.7,23.4,12.6,12.6,0.189
14.7,29.4,15.1,15.1,0.198
-0.3,-0.6,11.4,11.4,0.106
4.4,8.8,14.9,14.9,0.105
5.8,11.6,15.9,15.9,0.28
12.9,25.8,13.6,13.6,0.217
0.4,0.8,11.9,11.9,0.109
11.0,22.0,12.1,12.1,0.202
13.6,27.2,14.1,14.1,0.201
15.4,30.8,15.6,15.6,0.208
2.4,4.8,13.4,13.4,0.113
14.1,28.2,14.6,14.6,0.213
10.4,20.8,11.6,11.6,0.196
12.3,24.6,13.1,13.1,0.219
1.2,2.4,12.4,12.4,0.114
5.2,10.4,15.4,15.4,0.142
9.8,19.6,11.1,11.1,0.203
1.8,3.6,12.9,12.9,0.116
3.9,7.8,14.4,14.4,0.093
3.2,6.4,13.9,13.9,0.111
11.8,23.6,12.6,12.6,0.197
14.8,29.6,15.1,15.1,0.215
-0.2,-0.4,11.4,11.4,0.101
5.9,11.8,15.9,15.9,0.349
4.5,9.0,14.9,14.9,0.111
13.0,26.0,13.6,13.6,0.216
0.5,1.0,11.9,11.9,0.106
13.7,27.4,14.1,14.1,0.202
11.1,22.2,12.1,12.1,0.196
15.5,31.0,15.6,15.6,0.199
2.5,5.0,13.4,13.4,0.111
14.2,28.4,14.6,14.6,0.183
1.3,2.6,12.4,12.4,0.106
10.5,21.0,11.6,11.6,0.203
12.4,24.8,13.1,13.1,0.208
5.3,10.6,15.4,15.4,0.166
9.9,19.8,11.1,11.1,0.205
1.9,3.8,12.9,12.9,0.094
4.0,8.0,14.4,14.4,0.107
3.3,6.6,13.9,13.9,0.093
11.9,23.8,12.6,12.6,0.201
6.0,12.0,15.9,15.9,0.422
14.9,29.8,15.1,15.1,0.187
-0.1,-0.2,11.4,11.4,0.11
4.6,9.2,14.9,14.9,0.088
13.1,26.2,13.6,13.6,0.169
0.6,1.2,11.9,11.9,0.111
13.8,27.6,14.1,14.1,0.186
11.2,22.4,12.1,12.1,0.203
