,$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
2917,1.12,1.12,3.56,7.12,0.402
2918,1.12,1.12,3.6,7.2,0.38
2919,1.12,1.12,3.64,7.28,0.417
2920,1.12,1.12,3.68,7.36,0.415
2921,1.12,1.12,3.72,7.44,0.41
2922,1.12,1.12,3.76,7.52,0.399
2923,1.12,1.12,3.8,7.6,0.375
2924,1.12,1.12,3.84,7.68,0.386
2925,1.12,1.12,3.88,7.76,0.4
2926,1.12,1.12,3.92,7.84,0.384
2927,1.12,1.12,3.96,7.92,0.406
2928,1.12,1.12,4,8,0.393
2929,1.16,1.16,0,0,0.201
2930,1.16,1.16,0.04,0.08,0.349
2931,1.16,1.16,0.08,0.16,0.501
2932,1.16,1.16,0.12,0.24,0.621
2933,1.16,1.16,0.16,0.32,0.688
2934,1.16,1.16,0.2,0.4,0.754
2935,1.16,1.16,0.24,0.48,0.762
2936,1.16,1.16,0.28,0.56,0.802
2937,1.16,1.16,0.32,0.64,0.8
2938,1.16,1.16,0.36,0.72,0.818
2939,1.16,1.16,0.4,0.8,0.819
2940,1.16,1.16,0.44,0.88,0.835
2941,1.16,1.16,0.48,0.96,0.842
2942,1.16,1.16,0.52,1.04,0.838
2943,1.16,1.16,0.56,1.12,0.853
2944,1.16,1.16,0.6,1.2,0.846
2945,1.16,1.16,0.64,1.28,0.849
2946,1.16,1.16,0.68,1.36,0.851
2947,1.16,1.16,0.72,1.44,0.832
2948,1.16,1.16,0.76,1.52,0.828
2949,1.16,1.16,0.8,1.6,0.823
2950,1.16,1.16,0.84,1.68,0.822
2951,1.16,1.16,0.88,1.76,0.809
2952,1.16,1.16,0.92,1.84,0.821
2953,1.16,1.16,0.96,1.92,0.829
2954,1.16,1.16,1,2,0.797
2955,1.16,1.16,1.04,2.08,0.775
2956,1.16,1.16,1.08,2.16,0.802
2957,1.16,1.16,1.12,2.24,0.768
2958,1.16,1.16,1.16,2.32,0.767
2959,1.16,1.16,1.2,2.4,0.745
2960,1.16,1.16,1.24,2.48,0.734
2961,1.16,1.16,1.28,2.56,0.709
2962,1.16,1.16,1.32,2.64,0.72
2963,1.16,1.16,1.36,2.72,0.719
2964,1.16,1.16,1.4,2.8,0.694
2965,1.16,1.16,1.44,2.88,0.74
2966,1.16,1.16,1.48,2.96,0.706
2967,1.16,1.16,1.52,3.04,0.702
2968,1.16,1.16,1.56,3.12,0.675
2969,1.16,1.16,1.6,3.2,0.663
2970,1.16,1.16,1.64,3.28,0.664
2971,1.16,1.16,1.68,3.36,0.674
2972,1.16,1.16,1.72,3.44,0.66
2973,1.16,1.16,1.76,3.52,0.649
2974,1.16,1.16,1.8,3.6,0.633
2975,1.16,1.16,1.84,3.68,0.619
2976,1.16,1.16,1.88,3.76,0.578
2977,1.16,1.16,1.92,3.84,0.598
2978,1.16,1.16,1.96,3.92,0.601
2979,1.16,1.16,2,4,0.595
2980,1.16,1.16,2.04,4.08,0.561
2981,1.16,1.16,2.08,4.16,0.567
2982,1.16,1.16,2.12,4.24,0.588
2983,1.16,1.16,2.16,4.32,0.551
2984,1.16,1.16,2.2,4.4,0.568
2985,1.16,1.16,2.24,4.48,0.55
2986,1.16,1.16,2.28,4.56,0.522
2987,1.16,1.16,2.32,4.64,0.535
2988,1.16,1.16,2.36,4.72,0.543
2989,1.16,1.16,2.4,4.8,0.543
2990,1.16,1.16,2.44,4.88,0.528
2991,1.16,1.16,2.48,4.96,0.524
2992,1.16,1.16,2.52,5.04,0.528
2993,1.16,1.16,2.56,5.12,0.539
2994,1.16,1.16,2.6,5.2,0.498
2995,1.16,1.16,2.64,5.28,0.518
2996,1.16,1.16,2.68,5.36,0.494
2997,1.16,1.16,2.72,5.44,0.515
2998,1.16,1.16,2.76,5.52,0.473
2999,1.16,1.16,2.8,5.6,0.477
3000,1.16,1.16,2.84,5.68,0.506
3001,1.16,1.16,2.88,5.76,0.467
3002,1.16,1.16,2.92,5.84,0.484
3003,1.16,1.16,2.96,5.92,0.483
3004,1.16,1.16,3,6,0.455
3005,1.16,1.16,3.04,6.08,0.454
3006,1.16,1.16,3.08,6.16,0.437
3007,1.16,1.16,3.12,6.24,0.447
3008,1.16,1.16,3.16,6.32,0.464
3009,1.16,1.16,3.2,6.4,0.427
3010,1.16,1.16,3.24,6.48,0.467
3011,1.16,1.16,3.28,6.56,0.437
3012,1.16,1.16,3.32,6.64,0.46
3013,1.16,1.16,3.36,6.72,0.433
3014,1.16,1.16,3.4,6.8,0.445
3015,1.16,1.16,3.44,6.88,0.42
3016,1.16,1.16,3.48,6.96,0.421
3017,1.16,1.16,3.52,7.04,0.396
3018,1.16,1.16,3.56,7.12,0.421
3019,1.16,1.16,3.6,7.2,0.42
3020,1.16,1.16,3.64,7.28,0.41
3021,1.16,1.16,3.68,7.36,0.407
3022,1.16,1.16,3.72,7.44,0.451
3023,1.16,1.16,3.76,7.52,0.399
3024,1.16,1.16,3.8,7.6,0.41
3025,1.16,1.16,3.84,7.68,0.41
3026,1.16,1.16,3.88,7.76,0.405
3027,1.16,1.16,3.92,7.84,0.418
3028,1.16,1.16,3.96,7.92,0.399
3029,1.16,1.16,4,8,0.417
3030,1.2,1.2,0,0,0.213
3031,1.2,1.2,0.04,0.08,0.359
3032,1.2,1.2,0.08,0.16,0.497
3033,1.2,1.2,0.12,0.24,0.616
3034,1.2,1.2,0.16,0.32,0.683
3035,1.2,1.2,0.2,0.4,0.704
3036,1.2,1.2,0.24,0.48,0.773
3037,1.2,1.2,0.28,0.56,0.808
3038,1.2,1.2,0.32,0.64,0.814
3039,1.2,1.2,0.36,0.72,0.823
3040,1.2,1.2,0.4,0.8,0.835
3041,1.2,1.2,0.44,0.88,0.839
3042,1.2,1.2,0.48,0.96,0.833
3043,1.2,1.2,0.52,1.04,0.831
3044,1.2,1.2,0.56,1.12,0.863
3045,1.2,1.2,0.6,1.2,0.861
3046,1.2,1.2,0.64,1.28,0.857
3047,1.2,1.2,0.68,1.36,0.828
3048,1.2,1.2,0.72,1.44,0.842
3049,1.2,1.2,0.76,1.52,0.828
3050,1.2,1.2,0.8,1.6,0.836
3051,1.2,1.2,0.84,1.68,0.827
3052,1.2,1.2,0.88,1.76,0.814
3053,1.2,1.2,0.92,1.84,0.82
3054,1.2,1.2,0.96,1.92,0.83
3055,1.2,1.2,1,2,0.803
3056,1.2,1.2,1.04,2.08,0.792
3057,1.2,1.2,1.08,2.16,0.798
3058,1.2,1.2,1.12,2.24,0.79
3059,1.2,1.2,1.16,2.32,0.778
3060,1.2,1.2,1.2,2.4,0.767
3061,1.2,1.2,1.24,2.48,0.759
3062,1.2,1.2,1.28,2.56,0.766
3063,1.2,1.2,1.32,2.64,0.751
3064,1.2,1.2,1.36,2.72,0.727
3065,1.2,1.2,1.4,2.8,0.719
3066,1.2,1.2,1.44,2.88,0.73
3067,1.2,1.2,1.48,2.96,0.673
3068,1.2,1.2,1.52,3.04,0.702
3069,1.2,1.2,1.56,3.12,0.707
3070,1.2,1.2,1.6,3.2,0.687
3071,1.2,1.2,1.64,3.28,0.648
3072,1.2,1.2,1.68,3.36,0.683
3073,1.2,1.2,1.72,3.44,0.636
3074,1.2,1.2,1.76,3.52,0.648
3075,1.2,1.2,1.8,3.6,0.64
3076,1.2,1.2,1.84,3.68,0.634
3077,1.2,1.2,1.88,3.76,0.641
3078,1.2,1.2,1.92,3.84,0.638
3079,1.2,1.2,1.96,3.92,0.644
3080,1.2,1.2,2,4,0.611
3081,1.2,1.2,2.04,4.08,0.591
3082,1.2,1.2,2.08,4.16,0.59
3083,1.2,1.2,2.12,4.24,0.604
3084,1.2,1.2,2.16,4.32,0.572
3085,1.2,1.2,2.2,4.4,0.587
3086,1.2,1.2,2.24,4.48,0.571
3087,1.2,1.2,2.28,4.56,0.565
3088,1.2,1.2,2.32,4.64,0.545
3089,1.2,1.2,2.36,4.72,0.567
3090,1.2,1.2,2.4,4.8,0.534
3091,1.2,1.2,2.44,4.88,0.564
3092,1.2,1.2,2.48,4.96,0.522
3093,1.2,1.2,2.52,5.04,0.508
3094,1.2,1.2,2.56,5.12,0.549
3095,1.2,1.2,2.6,5.2,0.535
3096,1.2,1.2,2.64,5.28,0.495
3097,1.2,1.2,2.68,5.36,0.535
3098,1.2,1.2,2.72,5.44,0.496
3099,1.2,1.2,2.76,5.52,0.525
3100,1.2,1.2,2.8,5.6,0.49
3101,1.2,1.2,2.84,5.68,0.498
3102,1.2,1.2,2.88,5.76,0.496
3103,1.2,1.2,2.92,5.84,0.475
3104,1.2,1.2,2.96,5.92,0.486
3105,1.2,1.2,3,6,0.454
3106,1.2,1.2,3.04,6.08,0.474
3107,1.2,1.2,3.08,6.16,0.47
3108,1.2,1.2,3.12,6.24,0.498
3109,1.2,1.2,3.16,6.32,0.476
3110,1.2,1.2,3.2,6.4,0.455
3111,1.2,1.2,3.24,6.48,0.462
3112,1.2,1.2,3.28,6.56,0.438
3113,1.2,1.2,3.32,6.64,0.446
3114,1.2,1.2,3.36,6.72,0.438
3115,1.2,1.2,3.4,6.8,0.484
3116,1.2,1.2,3.44,6.88,0.426
3117,1.2,1.2,3.48,6.96,0.394
3118,1.2,1.2,3.52,7.04,0.424
3119,1.2,1.2,3.56,7.12,0.423
3120,1.2,1.2,3.6,7.2,0.425
3121,1.2,1.2,3.64,7.28,0.426
3122,1.2,1.2,3.68,7.36,0.417
3123,1.2,1.2,3.72,7.44,0.421
3124,1.2,1.2,3.76,7.52,0.427
3125,1.2,1.2,3.8,7.6,0.4
3126,1.2,1.2,3.84,7.68,0.404
3127,1.2,1.2,3.88,7.76,0.399
3128,1.2,1.2,3.92,7.84,0.426
3129,1.2,1.2,3.96,7.92,0.396
3130,1.2,1.2,4,8,0.407
3131,1.24,1.24,0,0,0.196
3132,1.24,1.24,0.04,0.08,0.381
3133,1.24,1.24,0.08,0.16,0.516
3134,1.24,1.24,0.12,0.24,0.617
3135,1.24,1.24,0.16,0.32,0.658
3136,1.24,1.24,0.2,0.4,0.742
3137,1.24,1.24,0.24,0.48,0.773
3138,1.24,1.24,0.28,0.56,0.797
3139,1.24,1.24,0.32,0.64,0.783
3140,1.24,1.24,0.36,0.72,0.845
3141,1.24,1.24,0.4,0.8,0.849
3142,1.24,1.24,0.44,0.88,0.831
3143,1.24,1.24,0.48,0.96,0.823
3144,1.24,1.24,0.52,1.04,0.845
3145,1.24,1.24,0.56,1.12,0.846
3146,1.24,1.24,0.6,1.2,0.838
3147,1.24,1.24,0.64,1.28,0.849
3148,1.24,1.24,0.68,1.36,0.864
3149,1.24,1.24,0.72,1.44,0.849
3150,1.24,1.24,0.76,1.52,0.828
3151,1.24,1.24,0.8,1.6,0.817
3152,1.24,1.24,0.84,1.68,0.826
3153,1.24,1.24,0.88,1.76,0.829
3154,1.24,1.24,0.92,1.84,0.838
3155,1.24,1.24,0.96,1.92,0.818
3156,1.24,1.24,1,2,0.817
3157,1.24,1.24,1.04,2.08,0.806
3158,1.24,1.24,1.08,2.16,0.818
3159,1.24,1.24,1.12,2.24,0.81
3160,1.24,1.24,1.16,2.32,0.776
3161,1.24,1.24,1.2,2.4,0.765
3162,1.24,1.24,1.24,2.48,0.756
3163,1.24,1.24,1.28,2.56,0.777
3164,1.24,1.24,1.32,2.64,0.732
3165,1.24,1.24,1.36,2.72,0.758
3166,1.24,1.24,1.4,2.8,0.753
3167,1.24,1.24,1.44,2.88,0.728
3168,1.24,1.24,1.48,2.96,0.736
3169,1.24,1.24,1.52,3.04,0.74
3170,1.24,1.24,1.56,3.12,0.704
3171,1.24,1.24,1.6,3.2,0.699
3172,1.24,1.24,1.64,3.28,0.704
3173,1.24,1.24,1.68,3.36,0.691
3174,1.24,1.24,1.72,3.44,0.664
3175,1.24,1.24,1.76,3.52,0.663
3176,1.24,1.24,1.8,3.6,0.652
3177,1.24,1.24,1.84,3.68,0.645
3178,1.24,1.24,1.88,3.76,0.663
3179,1.24,1.24,1.92,3.84,0.645
3180,1.24,1.24,1.96,3.92,0.624
3181,1.24,1.24,2,4,0.63
3182,1.24,1.24,2.04,4.08,0.625
3183,1.24,1.24,2.08,4.16,0.616
3184,1.24,1.24,2.12,4.24,0.58
3185,1.24,1.24,2.16,4.32,0.62
3186,1.24,1.24,2.2,4.4,0.604
3187,1.24,1.24,2.24,4.48,0.579
3188,1.24,1.24,2.28,4.56,0.59
3189,1.24,1.24,2.32,4.64,0.569
3190,1.24,1.24,2.36,4.72,0.576
3191,1.24,1.24,2.4,4.8,0.543
3192,1.24,1.24,2.44,4.88,0.533
3193,1.24,1.24,2.48,4.96,0.554
3194,1.24,1.24,2.52,5.04,0.527
3195,1.24,1.24,2.56,5.12,0.527
3196,1.24,1.24,2.6,5.2,0.505
3197,1.24,1.24,2.64,5.28,0.522
3198,1.24,1.24,2.68,5.36,0.511
3199,1.24,1.24,2.72,5.44,0.546
3200,1.24,1.24,2.76,5.52,0.497
3201,1.24,1.24,2.8,5.6,0.529
3202,1.24,1.24,2.84,5.68,0.52
3203,1.24,1.24,2.88,5.76,0.48
3204,1.24,1.24,2.92,5.84,0.495
3205,1.24,1.24,2.96,5.92,0.524
3206,1.24,1.24,3,6,0.493
3207,1.24,1.24,3.04,6.08,0.5
3208,1.24,1.24,3.08,6.16,0.486
3209,1.24,1.24,3.12,6.24,0.474
3210,1.24,1.24,3.16,6.32,0.493
3211,1.24,1.24,3.2,6.4,0.488
3212,1.24,1.24,3.24,6.48,0.484
3213,1.24,1.24,3.28,6.56,0.493
3214,1.24,1.24,3.32,6.64,0.484
3215,1.24,1.24,3.36,6.72,0.442
3216,1.24,1.24,3.4,6.8,0.445
3217,1.24,1.24,3.44,6.88,0.425
3218,1.24,1.24,3.48,6.96,0.469
3219,1.24,1.24,3.52,7.04,0.453
3220,1.24,1.24,3.56,7.12,0.43
3221,1.24,1.24,3.6,7.2,0.424
3222,1.24,1.24,3.64,7.28,0.429
3223,1.24,1.24,3.68,7.36,0.42
3224,1.24,1.24,3.72,7.44,0.427
3225,1.24,1.24,3.76,7.52,0.416
3226,1.24,1.24,3.8,7.6,0.429
3227,1.24,1.24,3.84,7.68,0.401
3228,1.24,1.24,3.88,7.76,0.413
3229,1.24,1.24,3.92,7.84,0.413
3230,1.24,1.24,3.96,7.92,0.417
3231,1.24,1.24,4,8,0.41
3232,1.28,1.28,0,0,0.194
3233,1.28,1.28,0.04,0.08,0.354
3234,1.28,1.28,0.08,0.16,0.522
3235,1.28,1.28,0.12,0.24,0.596
3236,1.28,1.28,0.16,0.32,0.679
3237,1.28,1.28,0.2,0.4,0.696
3238,1.28,1.28,0.24,0.48,0.727
3239,1.28,1.28,0.28,0.56,0.765
3240,1.28,1.28,0.32,0.64,0.792
3241,1.28,1.28,0.36,0.72,0.813
3242,1.28,1.28,0.4,0.8,0.82
3243,1.28,1.28,0.44,0.88,0.855
3244,1.28,1.28,0.48,0.96,0.837
3245,1.28,1.28,0.52,1.04,0.838
3246,1.28,1.28,0.56,1.12,0.878
3247,1.28,1.28,0.6,1.2,0.858
3248,1.28,1.28,0.64,1.28,0.861
3249,1.28,1.28,0.68,1.36,0.86
3250,1.28,1.28,0.72,1.44,0.858
3251,1.28,1.28,0.76,1.52,0.848
3252,1.28,1.28,0.8,1.6,0.825
3253,1.28,1.28,0.84,1.68,0.837
3254,1.28,1.28,0.88,1.76,0.829
3255,1.28,1.28,0.92,1.84,0.844
3256,1.28,1.28,0.96,1.92,0.823
3257,1.28,1.28,1,2,0.814
3258,1.28,1.28,1.04,2.08,0.815
3259,1.28,1.28,1.08,2.16,0.808
3260,1.28,1.28,1.12,2.24,0.815
3261,1.28,1.28,1.16,2.32,0.793
3262,1.28,1.28,1.2,2.4,0.772
3263,1.28,1.28,1.24,2.48,0.785
3264,1.28,1.28,1.28,2.56,0.769
3265,1.28,1.28,1.32,2.64,0.764
3266,1.28,1.28,1.36,2.72,0.737
3267,1.28,1.28,1.4,2.8,0.771
3268,1.28,1.28,1.44,2.88,0.77
3269,1.28,1.28,1.48,2.96,0.713
3270,1.28,1.28,1.52,3.04,0.73
3271,1.28,1.28,1.56,3.12,0.717
3272,1.28,1.28,1.6,3.2,0.716
3273,1.28,1.28,1.64,3.28,0.686
3274,1.28,1.28,1.68,3.36,0.713
3275,1.28,1.28,1.72,3.44,0.669
3276,1.28,1.28,1.76,3.52,0.689
3277,1.28,1.28,1.8,3.6,0.681
3278,1.28,1.28,1.84,3.68,0.674
3279,1.28,1.28,1.88,3.76,0.656
3280,1.28,1.28,1.92,3.84,0.608
3281,1.28,1.28,1.96,3.92,0.673
3282,1.28,1.28,2,4,0.632
3283,1.28,1.28,2.04,4.08,0.641
3284,1.28,1.28,2.08,4.16,0.634
3285,1.28,1.28,2.12,4.24,0.624
3286,1.28,1.28,2.16,4.32,0.619
3287,1.28,1.28,2.2,4.4,0.617
3288,1.28,1.28,2.24,4.48,0.594
3289,1.28,1.28,2.28,4.56,0.593
3290,1.28,1.28,2.32,4.64,0.595
3291,1.28,1.28,2.36,4.72,0.612
3292,1.28,1.28,2.4,4.8,0.56
3293,1.28,1.28,2.44,4.88,0.557
3294,1.28,1.28,2.48,4.96,0.549
3295,1.28,1.28,2.52,5.04,0.568
3296,1.28,1.28,2.56,5.12,0.558
3297,1.28,1.28,2.6,5.2,0.539
3298,1.28,1.28,2.64,5.28,0.574
3299,1.28,1.28,2.68,5.36,0.536
3300,1.28,1.28,2.72,5.44,0.534
3301,1.28,1.28,2.76,5.52,0.544
3302,1.28,1.28,2.8,5.6,0.493
3303,1.28,1.28,2.84,5.68,0.552
3304,1.28,1.28,2.88,5.76,0.542
3305,1.28,1.28,2.92,5.84,0.499
3306,1.28,1.28,2.96,5.92,0.515
3307,1.28,1.28,3,6,0.465
3308,1.28,1.28,3.04,6.08,0.511
3309,1.28,1.28,3.08,6.16,0.484
3310,1.28,1.28,3.12,6.24,0.475
3311,1.28,1.28,3.16,6.32,0.456
3312,1.28,1.28,3.2,6.4,0.482
3313,1.28,1.28,3.24,6.48,0.473
3314,1.28,1.28,3.28,6.56,0.481
3315,1.28,1.28,3.32,6.64,0.462
3316,1.28,1.28,3.36,6.72,0.463
3317,1.28,1.28,3.4,6.8,0.466
3318,1.28,1.28,3.44,6.88,0.442
3319,1.28,1.28,3.48,6.96,0.45
3320,1.28,1.28,3.52,7.04,0.442
3321,1.28,1.28,3.56,7.12,0.44
3322,1.28,1.28,3.6,7.2,0.445
3323,1.28,1.28,3.64,7.28,0.452
3324,1.28,1.28,3.68,7.36,0.448
3325,1.28,1.28,3.72,7.44,0.424
3326,1.28,1.28,3.76,7.52,0.425
3327,1.28,1.28,3.8,7.6,0.427
3328,1.28,1.28,3.84,7.68,0.431
3329,1.28,1.28,3.88,7.76,0.438
3330,1.28,1.28,3.92,7.84,0.407
3331,1.28,1.28,3.96,7.92,0.423
3332,1.28,1.28,4,8,0.426
3333,1.32,1.32,0,0,0.215
3334,1.32,1.32,0.04,0.08,0.376
3335,1.32,1.32,0.08,0.16,0.508
3336,1.32,1.32,0.12,0.24,0.609
3337,1.32,1.32,0.16,0.32,0.69
3338,1.32,1.32,0.2,0.4,0.698
3339,1.32,1.32,0.24,0.48,0.75
3340,1.32,1.32,0.28,0.56,0.766
3341,1.32,1.32,0.32,0.64,0.79
3342,1.32,1.32,0.36,0.72,0.811
3343,1.32,1.32,0.4,0.8,0.82
3344,1.32,1.32,0.44,0.88,0.819
3345,1.32,1.32,0.48,0.96,0.834
3346,1.32,1.32,0.52,1.04,0.852
3347,1.32,1.32,0.56,1.12,0.855
3348,1.32,1.32,0.6,1.2,0.831
3349,1.32,1.32,0.64,1.28,0.844
3350,1.32,1.32,0.68,1.36,0.854
3351,1.32,1.32,0.72,1.44,0.854
3352,1.32,1.32,0.76,1.52,0.85
3353,1.32,1.32,0.8,1.6,0.838
3354,1.32,1.32,0.84,1.68,0.849
3355,1.32,1.32,0.88,1.76,0.846
3356,1.32,1.32,0.92,1.84,0.816
3357,1.32,1.32,0.96,1.92,0.839
3358,1.32,1.32,1,2,0.807
3359,1.32,1.32,1.04,2.08,0.816
3360,1.32,1.32,1.08,2.16,0.829
3361,1.32,1.32,1.12,2.24,0.799
3362,1.32,1.32,1.16,2.32,0.789
3363,1.32,1.32,1.2,2.4,0.794
3364,1.32,1.32,1.24,2.48,0.777
3365,1.32,1.32,1.28,2.56,0.783
3366,1.32,1.32,1.32,2.64,0.776
3367,1.32,1.32,1.36,2.72,0.754
3368,1.32,1.32,1.4,2.8,0.754
3369,1.32,1.32,1.44,2.88,0.767
3370,1.32,1.32,1.48,2.96,0.743
3371,1.32,1.32,1.52,3.04,0.745
3372,1.32,1.32,1.56,3.12,0.761
3373,1.32,1.32,1.6,3.2,0.71
3374,1.32,1.32,1.64,3.28,0.715
3375,1.32,1.32,1.68,3.36,0.714
3376,1.32,1.32,1.72,3.44,0.727
3377,1.32,1.32,1.76,3.52,0.659
3378,1.32,1.32,1.8,3.6,0.684
3379,1.32,1.32,1.84,3.68,0.652
3380,1.32,1.32,1.88,3.76,0.65
3381,1.32,1.32,1.92,3.84,0.651
3382,1.32,1.32,1.96,3.92,0.649
3383,1.32,1.32,2,4,0.66
3384,1.32,1.32,2.04,4.08,0.638
3385,1.32,1.32,2.08,4.16,0.615
3386,1.32,1.32,2.12,4.24,0.648
3387,1.32,1.32,2.16,4.32,0.643
3388,1.32,1.32,2.2,4.4,0.619
3389,1.32,1.32,2.24,4.48,0.608
3390,1.32,1.32,2.28,4.56,0.595
3391,1.32,1.32,2.32,4.64,0.597
3392,1.32,1.32,2.36,4.72,0.583
3393,1.32,1.32,2.4,4.8,0.567
3394,1.32,1.32,2.44,4.88,0.576
3395,1.32,1.32,2.48,4.96,0.563
3396,1.32,1.32,2.52,5.04,0.575
3397,1.32,1.32,2.56,5.12,0.55
3398,1.32,1.32,2.6,5.2,0.55
3399,1.32,1.32,2.64,5.28,0.549
3400,1.32,1.32,2.68,5.36,0.543
3401,1.32,1.32,2.72,5.44,0.543
3402,1.32,1.32,2.76,5.52,0.547
3403,1.32,1.32,2.8,5.6,0.554
3404,1.32,1.32,2.84,5.68,0.562
3405,1.32,1.32,2.88,5.76,0.524
3406,1.32,1.32,2.92,5.84,0.513
3407,1.32,1.32,2.96,5.92,0.511
3408,1.32,1.32,3,6,0.517
3409,1.32,1.32,3.04,6.08,0.53
3410,1.32,1.32,3.08,6.16,0.494
3411,1.32,1.32,3.12,6.24,0.494
3412,1.32,1.32,3.16,6.32,0.475
3413,1.32,1.32,3.2,6.4,0.488
3414,1.32,1.32,3.24,6.48,0.481
3415,1.32,1.32,3.28,6.56,0.478
3416,1.32,1.32,3.32,6.64,0.476
3417,1.32,1.32,3.36,6.72,0.48
3418,1.32,1.32,3.4,6.8,0.475
3419,1.32,1.32,3.44,6.88,0.502
3420,1.32,1.32,3.48,6.96,0.504
3421,1.32,1.32,3.52,7.04,0.483
3422,1.32,1.32,3.56,7.12,0.462
3423,1.32,1.32,3.6,7.2,0.449
3424,1.32,1.32,3.64,7.28,0.442
3425,1.32,1.32,3.68,7.36,0.433
3426,1.32,1.32,3.72,7.44,0.448
3427,1.32,1.32,3.76,7.52,0.458
3428,1.32,1.32,3.8,7.6,0.438
3429,1.32,1.32,3.84,7.68,0.428
3430,1.32,1.32,3.88,7.76,0.435
3431,1.32,1.32,3.92,7.84,0.45
3432,1.32,1.32,3.96,7.92,0.443
3433,1.32,1.32,4,8,0.42
3434,1.36,1.36,0,0,0.206
3435,1.36,1.36,0.04,0.08,0.371
3436,1.36,1.36,0.08,0.16,0.477
3437,1.36,1.36,0.12,0.24,0.587
3438,1.36,1.36,0.16,0.32,0.682
3439,1.36,1.36,0.2,0.4,0.702
3440,1.36,1.36,0.24,0.48,0.733
3441,1.36,1.36,0.28,0.56,0.761
3442,1.36,1.36,0.32,0.64,0.801
3443,1.36,1.36,0.36,0.72,0.81
3444,1.36,1.36,0.4,0.8,0.821
3445,1.36,1.36,0.44,0.88,0.823
3446,1.36,1.36,0.48,0.96,0.854
3447,1.36,1.36,0.52,1.04,0.86
3448,1.36,1.36,0.56,1.12,0.852
3449,1.36,1.36,0.6,1.2,0.839
3450,1.36,1.36,0.64,1.28,0.832
3451,1.36,1.36,0.68,1.36,0.876
3452,1.36,1.36,0.72,1.44,0.846
3453,1.36,1.36,0.76,1.52,0.838
3454,1.36,1.36,0.8,1.6,0.851
3455,1.36,1.36,0.84,1.68,0.853
3456,1.36,1.36,0.88,1.76,0.858
3457,1.36,1.36,0.92,1.84,0.849
3458,1.36,1.36,0.96,1.92,0.817
3459,1.36,1.36,1,2,0.827
3460,1.36,1.36,1.04,2.08,0.826
3461,1.36,1.36,1.08,2.16,0.831
3462,1.36,1.36,1.12,2.24,0.81
3463,1.36,1.36,1.16,2.32,0.8
3464,1.36,1.36,1.2,2.4,0.806
3465,1.36,1.36,1.24,2.48,0.805
3466,1.36,1.36,1.28,2.56,0.799
3467,1.36,1.36,1.32,2.64,0.779
3468,1.36,1.36,1.36,2.72,0.765
3469,1.36,1.36,1.4,2.8,0.781
3470,1.36,1.36,1.44,2.88,0.771
3471,1.36,1.36,1.48,2.96,0.759
3472,1.36,1.36,1.52,3.04,0.752
3473,1.36,1.36,1.56,3.12,0.756
3474,1.36,1.36,1.6,3.2,0.728
3475,1.36,1.36,1.64,3.28,0.694
3476,1.36,1.36,1.68,3.36,0.747
3477,1.36,1.36,1.72,3.44,0.728
3478,1.36,1.36,1.76,3.52,0.691
3479,1.36,1.36,1.8,3.6,0.691
3480,1.36,1.36,1.84,3.68,0.687
3481,1.36,1.36,1.88,3.76,0.679
3482,1.36,1.36,1.92,3.84,0.695
3483,1.36,1.36,1.96,3.92,0.666
3484,1.36,1.36,2,4,0.667
3485,1.36,1.36,2.04,4.08,0.655
3486,1.36,1.36,2.08,4.16,0.659
3487,1.36,1.36,2.12,4.24,0.632
3488,1.36,1.36,2.16,4.32,0.602
3489,1.36,1.36,2.2,4.4,0.635
3490,1.36,1.36,2.24,4.48,0.614
3491,1.36,1.36,2.28,4.56,0.621
3492,1.36,1.36,2.32,4.64,0.614
3493,1.36,1.36,2.36,4.72,0.603
3494,1.36,1.36,2.4,4.8,0.574
3495,1.36,1.36,2.44,4.88,0.617
3496,1.36,1.36,2.48,4.96,0.59
3497,1.36,1.36,2.52,5.04,0.578
3498,1.36,1.36,2.56,5.12,0.566
3499,1.36,1.36,2.6,5.2,0.57
3500,1.36,1.36,2.64,5.28,0.584
3501,1.36,1.36,2.68,5.36,0.552
3502,1.36,1.36,2.72,5.44,0.567
3503,1.36,1.36,2.76,5.52,0.549
3504,1.36,1.36,2.8,5.6,0.551
3505,1.36,1.36,2.84,5.68,0.522
3506,1.36,1.36,2.88,5.76,0.544
3507,1.36,1.36,2.92,5.84,0.528
3508,1.36,1.36,2.96,5.92,0.532
3509,1.36,1.36,3,6,0.532
3510,1.36,1.36,3.04,6.08,0.548
3511,1.36,1.36,3.08,6.16,0.512
3512,1.36,1.36,3.12,6.24,0.533
3513,1.36,1.36,3.16,6.32,0.536
3514,1.36,1.36,3.2,6.4,0.512
3515,1.36,1.36,3.24,6.48,0.471
3516,1.36,1.36,3.28,6.56,0.492
3517,1.36,1.36,3.32,6.64,0.522
3518,1.36,1.36,3.36,6.72,0.504
3519,1.36,1.36,3.4,6.8,0.479
3520,1.36,1.36,3.44,6.88,0.47
3521,1.36,1.36,3.48,6.96,0.46
3522,1.36,1.36,3.52,7.04,0.477
3523,1.36,1.36,3.56,7.12,0.46
3524,1.36,1.36,3.6,7.2,0.459
3525,1.36,1.36,3.64,7.28,0.441
3526,1.36,1.36,3.68,7.36,0.458
3527,1.36,1.36,3.72,7.44,0.448
