sigx,sigh,success_rate
3.16,3.0,0.718
2.56,3.2,0.71
0.52,3.32,0.501
2.08,2.76,0.67
1.52,3.36,0.603
2.96,2.88,0.718
0.8,2.52,0.613
2.72,2.44,0.719
1.2,3.08,0.59
3.72,2.68,0.749
3.16,2.56,0.729
0.64,2.4,0.605
2.04,2.64,0.693
0.84,2.96,0.59
2.08,3.24,0.652
2.48,3.4,0.654
2.6,3.2,0.71
0.56,3.32,0.539
1.56,3.36,0.621
3.2,3.0,0.688
2.12,2.76,0.671
3.0,2.88,0.724
0.84,2.52,0.626
2.08,2.64,0.699
2.76,2.44,0.692
2.64,3.2,0.694
0.6,3.32,0.554
1.24,3.08,0.618
1.6,3.36,0.624
3.76,2.68,0.747
3.2,2.56,0.706
0.68,2.4,0.627
2.12,3.24,0.645
0.88,2.96,0.586
2.52,3.4,0.692
2.12,2.64,0.696
3.24,3.0,0.732
2.68,3.2,0.687
0.64,3.32,0.532
2.16,2.76,0.697
3.04,2.88,0.735
1.64,3.36,0.622
0.88,2.52,0.606
2.8,2.44,0.751
1.28,3.08,0.644
3.8,2.68,0.71
3.24,2.56,0.733
0.72,2.4,0.609
0.52,3.48,0.472
2.16,3.24,0.663
0.92,2.96,0.546
2.56,3.4,0.671
2.72,3.2,0.694
0.68,3.32,0.534
1.68,3.36,0.616
3.28,3.0,0.703
2.2,2.76,0.68
3.08,2.88,0.685
0.92,2.52,0.667
0.56,3.48,0.487
2.84,2.44,0.735
0.72,3.32,0.546
2.76,3.2,0.685
1.32,3.08,0.574
3.84,2.68,0.76
1.72,3.36,0.642
3.28,2.56,0.726
0.76,2.4,0.603
2.2,3.24,0.665
0.96,2.96,0.62
2.6,3.4,0.686
0.6,3.48,0.506
3.32,3.0,0.693
2.24,2.76,0.7
0.76,3.32,0.539
3.12,2.88,0.726
1.76,3.36,0.639
0.96,2.52,0.64
2.8,3.2,0.693
2.88,2.44,0.748
1.36,3.08,0.62
3.88,2.68,0.74
3.32,2.56,0.74
2.88,3.52,0.66
0.64,3.48,0.506
2.24,3.24,0.664
2.64,3.4,0.671
1.0,2.96,0.6
0.8,3.32,0.525
1.8,3.36,0.644
3.36,3.0,0.731
2.84,3.2,0.716
2.28,2.76,0.702
3.16,2.88,0.703
1.0,2.52,0.637
0.68,3.48,0.518
2.92,2.44,0.739
0.84,3.32,0.558
3.92,2.68,0.741
1.4,3.08,0.623
3.36,2.56,0.728
1.84,3.36,0.646
2.92,3.52,0.653
2.28,3.24,0.638
2.68,3.4,0.682
1.04,2.96,0.575
2.88,3.2,0.677
0.72,3.48,0.52
3.4,3.0,0.721
2.32,2.76,0.694
0.88,3.32,0.562
3.2,2.88,0.735
1.88,3.36,0.642
1.04,2.52,0.66
2.96,2.44,0.729
2.92,3.2,0.687
3.96,2.68,0.75
1.44,3.08,0.642
3.4,2.56,0.719
2.96,3.52,0.667
0.76,3.48,0.525
2.32,3.24,0.677
2.72,3.4,0.671
1.08,2.96,0.57
0.92,3.32,0.556
1.92,3.36,0.647
3.44,3.0,0.698
2.96,3.2,0.681
2.36,2.76,0.709
3.24,2.88,0.718
1.08,2.52,0.636
0.8,3.48,0.52
3.0,2.44,0.75
0.96,3.32,0.573
4.0,2.68,0.748
1.48,3.08,0.63
3.0,3.52,0.673
3.44,2.56,0.731
1.96,3.36,0.663
2.36,3.24,0.667
2.76,3.4,0.665
1.12,2.96,0.599
3.0,3.2,0.677
0.84,3.48,0.547
3.48,3.0,0.733
1.0,3.32,0.566
2.4,2.76,0.69
3.28,2.88,0.719
1.12,2.52,0.647
2.0,3.36,0.656
3.04,2.44,0.74
0.0,2.72,0.09
1.52,3.08,0.64
3.04,3.52,0.685
3.48,2.56,0.738
2.4,3.24,0.678
0.88,3.48,0.571
3.04,3.2,0.686
2.8,3.4,0.687
1.16,2.96,0.625
1.04,3.32,0.597
2.04,3.36,0.645
3.52,3.0,0.749
2.44,2.76,0.714
3.32,2.88,0.736
1.16,2.52,0.618
0.92,3.48,0.579
3.08,3.2,0.689
3.08,2.44,0.726
1.08,3.32,0.574
0.04,2.72,0.243
1.56,3.08,0.674
3.08,3.52,0.674
3.52,2.56,0.724
2.08,3.36,0.638
2.44,3.24,0.675
2.84,3.4,0.682
1.2,2.96,0.633
0.96,3.48,0.602
3.12,3.2,0.662
3.56,3.0,0.728
1.12,3.32,0.569
3.36,2.88,0.733
2.48,2.76,0.697
1.2,2.52,0.66
2.12,3.36,0.663
3.12,2.44,0.764
3.12,3.52,0.687
1.6,3.08,0.662
0.08,2.72,0.286
3.56,2.56,0.73
2.48,3.24,0.682
2.88,3.4,0.689
1.0,3.48,0.565
3.16,3.2,0.706
1.24,2.96,0.629
1.16,3.32,0.581
2.16,3.36,0.635
3.6,3.0,0.71
3.4,2.88,0.74
2.52,2.76,0.694
1.24,2.52,0.663
1.04,3.48,0.563
3.56,3.64,0.709
1.2,3.6,0.578
1.2,3.32,0.602
3.16,3.52,0.7
0.12,2.72,0.348
1.64,3.08,0.629
3.6,2.56,0.749
2.52,3.24,0.681
2.2,3.36,0.639
2.92,3.4,0.707
1.28,2.96,0.598
1.08,3.48,0.579
3.6,3.64,0.687
3.64,3.0,0.727
1.24,3.32,0.595
3.44,2.88,0.707
2.56,2.76,0.681
1.28,2.52,0.662
2.24,3.36,0.643
1.24,3.6,0.557
3.2,3.52,0.691
1.68,3.08,0.666
0.16,2.72,0.421
3.64,2.56,0.756
2.56,3.24,0.7
2.96,3.4,0.692
1.12,3.48,0.576
3.64,3.64,0.695
1.32,2.96,0.622
1.28,3.32,0.611
2.28,3.36,0.648
3.68,3.0,0.732
3.48,2.88,0.714
2.6,2.76,0.714
1.32,2.52,0.636
1.16,3.48,0.593
3.68,3.64,0.69
1.28,3.6,0.591
3.24,3.52,0.69
1.32,3.32,0.591
0.2,2.72,0.439
1.72,3.08,0.647
3.68,2.56,0.734
2.6,3.24,0.676
3.0,3.4,0.705
2.32,3.36,0.66
1.36,2.96,0.644
1.2,3.48,0.581
3.72,3.0,0.715
3.72,3.64,0.687
1.88,3.72,0.603
2.64,2.76,0.712
1.36,3.32,0.602
1.36,2.52,0.648
2.36,3.36,0.665
1.32,3.6,0.615
3.28,3.52,0.703
0.24,2.72,0.446
1.76,3.08,0.631
3.72,2.56,0.726
2.64,3.24,0.693
3.04,3.4,0.694
1.24,3.48,0.577
3.76,3.64,0.682
1.4,2.96,0.665
1.4,3.32,0.633
2.4,3.36,0.65
3.76,3.0,0.699
1.92,3.72,0.638
2.68,2.76,0.704
1.4,2.52,0.664
1.28,3.48,0.6
3.8,3.64,0.697
1.36,3.6,0.565
3.32,3.52,0.718
0.28,2.72,0.481
1.8,3.08,0.637
3.76,2.56,0.735
1.44,3.32,0.612
2.68,3.24,0.678
3.08,3.4,0.687
2.44,3.36,0.643
1.44,2.96,0.65
1.32,3.48,0.608
3.8,3.0,0.719
3.84,3.64,0.709
1.96,3.72,0.611
2.72,2.76,0.706
1.48,3.32,0.614
1.44,2.52,0.661
2.48,3.36,0.659
1.4,3.6,0.56
3.36,3.52,0.676
1.84,3.08,0.669
0.32,2.72,0.504
3.8,2.56,0.722
2.72,3.24,0.688
3.12,3.4,0.695
1.36,3.48,0.597
3.88,3.64,0.692
1.48,2.96,0.638
1.52,3.32,0.607
2.52,3.36,0.649
3.84,3.0,0.743
2.0,3.72,0.615
2.76,2.76,0.705
0.2,3.8,0.337
1.4,3.48,0.628
3.92,3.64,0.694
1.44,3.6,0.587
3.4,3.52,0.699
1.88,3.08,0.647
0.36,2.72,0.496
2.56,3.84,0.642
2.76,3.24,0.676
1.56,3.32,0.622
3.16,3.4,0.666
2.56,3.36,0.635
1.52,2.96,0.636
1.44,3.48,0.633
3.88,3.0,0.705
3.96,3.64,0.708
2.04,3.72,0.614
2.8,2.76,0.72
1.6,3.32,0.612
0.24,3.8,0.361
2.6,3.36,0.693
1.48,3.6,0.608
3.44,3.52,0.689
1.92,3.08,0.663
0.4,2.72,0.524
2.6,3.84,0.638
2.8,3.24,0.702
3.2,3.4,0.722
1.48,3.48,0.603
1.56,2.96,0.658
4.0,3.64,0.718
1.64,3.32,0.643
3.92,3.0,0.712
2.64,3.36,0.662
2.08,3.72,0.636
0.88,3.92,0.518
0.28,3.8,0.352
1.52,3.48,0.6
0.0,3.68,0.09
1.52,3.6,0.593
3.48,3.52,0.7
2.84,3.24,0.698
1.96,3.08,0.669
2.64,3.84,0.633
0.44,2.72,0.539
1.68,3.32,0.617
3.24,3.4,0.699
2.68,3.36,0.682
1.6,2.96,0.649
3.96,3.0,0.749
1.56,3.48,0.637
0.04,3.68,0.233
2.12,3.72,0.646
0.92,3.92,0.523
1.72,3.32,0.619
0.32,3.8,0.413
2.72,3.36,0.678
1.56,3.6,0.607
3.52,3.52,0.709
2.88,3.24,0.703
2.0,3.08,0.692
2.68,3.84,0.665
3.24,3.96,0.669
3.28,3.4,0.712
1.6,3.48,0.605
1.64,2.96,0.67
0.08,3.68,0.261
1.76,3.32,0.651
4.0,3.0,0.734
2.76,3.36,0.669
2.16,3.72,0.646
0.96,3.92,0.537
0.36,3.8,0.43
1.64,3.48,0.608
1.6,3.6,0.617
0.12,3.68,0.313
3.56,3.52,0.71
2.92,3.24,0.705
2.04,3.08,0.646
2.72,3.84,0.676
3.28,3.96,0.66
3.32,3.4,0.691
1.8,3.32,0.631
1.68,2.96,0.649
2.8,3.36,0.686
0.0,3.04,0.107
1.68,3.48,0.606
0.16,3.68,0.348
2.2,3.72,0.65
1.0,3.92,0.514
1.84,3.32,0.638
0.4,3.8,0.39
2.84,3.36,0.676
1.64,3.6,0.588
3.6,3.52,0.726
2.96,3.24,0.691
3.32,3.96,0.672
2.76,3.84,0.658
2.08,3.08,0.675
3.36,3.4,0.669
1.72,3.48,0.622
1.72,2.96,0.646
0.2,3.68,0.374
1.88,3.32,0.636
0.04,3.04,0.268
2.88,3.36,0.705
2.24,3.72,0.622
1.04,3.92,0.553
0.44,3.8,0.417
1.76,3.48,0.612
1.68,3.6,0.608
0.24,3.68,0.37
3.64,3.52,0.694
3.0,3.24,0.694
3.36,3.96,0.665
2.8,3.84,0.652
2.12,3.08,0.642
3.4,3.4,0.68
1.92,3.32,0.643
1.76,2.96,0.651
2.92,3.36,0.682
0.08,3.04,0.301
1.8,3.48,0.616
2.28,3.72,0.65
0.28,3.68,0.384
1.08,3.92,0.548
1.96,3.32,0.611
0.48,3.8,0.475
2.96,3.36,0.679
1.72,3.6,0.583
3.68,3.52,0.687
3.04,3.24,0.674
3.4,3.96,0.641
2.84,3.84,0.649
3.44,3.4,0.677
2.16,3.08,0.665
1.8,2.96,0.671
1.84,3.48,0.635
0.32,3.68,0.413
0.12,3.04,0.326
1.12,3.92,0.542
3.0,3.36,0.692
2.0,3.32,0.629
2.32,3.72,0.613
0.52,3.8,0.435
3.72,3.52,0.688
1.88,3.48,0.612
1.76,3.6,0.638
0.36,3.68,0.444
2.88,3.84,0.676
3.08,3.24,0.68
3.44,3.96,0.656
3.48,3.4,0.707
2.2,3.08,0.698
1.16,3.92,0.57
3.04,3.36,0.681
2.36,3.72,0.633
3.76,3.52,0.694
2.04,3.32,0.654
1.92,3.48,0.633
0.4,3.68,0.427
0.56,3.8,0.468
1.2,3.92,0.561
3.08,3.36,0.683
1.8,3.6,0.624
2.4,3.72,0.658
2.92,3.84,0.648
3.12,3.24,0.696
3.48,3.96,0.673
3.52,3.4,0.691
2.24,3.08,0.664
3.8,3.52,0.682
1.96,3.48,0.662
0.44,3.68,0.443
3.12,3.36,0.686
1.24,3.92,0.581
2.08,3.32,0.653
2.44,3.72,0.633
0.6,3.8,0.463
3.84,3.52,0.697
1.84,3.6,0.636
2.0,3.48,0.638
0.48,3.68,0.459
2.96,3.84,0.687
3.16,3.24,0.693
3.52,3.96,0.678
3.56,3.4,0.695
2.28,3.08,0.672
3.16,3.36,0.67
1.28,3.92,0.583
2.48,3.72,0.659
3.88,3.52,0.697
2.12,3.32,0.639
2.04,3.48,0.665
0.52,3.68,0.465
0.64,3.8,0.491
3.2,3.36,0.692
1.32,3.92,0.569
1.88,3.6,0.607
2.52,3.72,0.653
3.0,3.84,0.677
3.2,3.24,0.72
3.56,3.96,0.693
3.6,3.4,0.685
2.32,3.08,0.697
3.92,3.52,0.676
2.08,3.48,0.645
0.56,3.68,0.471
3.24,3.36,0.682
2.16,3.32,0.691
1.36,3.92,0.567
2.56,3.72,0.669
0.68,3.8,0.515
3.96,3.52,0.701
1.92,3.6,0.633
2.12,3.48,0.631
0.6,3.68,0.469
3.04,3.84,0.656
3.24,3.24,0.684
3.6,3.96,0.677
3.64,3.4,0.69
2.36,3.08,0.701
3.28,3.36,0.675
1.4,3.92,0.563
2.6,3.72,0.664
4.0,3.52,0.703
2.2,3.32,0.644
2.16,3.48,0.646
0.64,3.68,0.477
0.72,3.8,0.493
3.32,3.36,0.721
1.96,3.6,0.63
1.44,3.92,0.554
3.08,3.84,0.662
2.64,3.72,0.649
3.28,3.24,0.7
3.64,3.96,0.672
3.68,3.4,0.693
2.4,3.08,0.688
0.0,3.56,0.091
0.68,3.68,0.487
2.2,3.48,0.681
3.36,3.36,0.677
2.24,3.32,0.644
1.48,3.92,0.587
2.68,3.72,0.68
0.76,3.8,0.519
0.04,3.56,0.226
2.0,3.6,0.664
0.72,3.68,0.492
2.24,3.48,0.667
3.12,3.84,0.644
3.32,3.24,0.691
3.68,3.96,0.682
3.72,3.4,0.716
2.44,3.08,0.678
3.4,3.36,0.693
1.52,3.92,0.591
2.72,3.72,0.658
0.08,3.56,0.294
2.28,3.32,0.66
0.76,3.68,0.503
2.28,3.48,0.667
0.8,3.8,0.496
3.44,3.36,0.704
2.04,3.6,0.63
1.56,3.92,0.585
3.16,3.84,0.645
3.36,3.24,0.694
2.76,3.72,0.674
3.72,3.96,0.686
3.76,3.4,0.704
2.48,3.08,0.662
0.12,3.56,0.324
0.8,3.68,0.517
2.32,3.48,0.624
3.48,3.36,0.716
2.32,3.32,0.659
1.6,3.92,0.6
0.84,3.8,0.515
2.8,3.72,0.632
0.16,3.56,0.328
2.08,3.6,0.648
0.84,3.68,0.522
3.2,3.84,0.673
3.4,3.24,0.712
2.36,3.48,0.649
3.76,3.96,0.691
3.8,3.4,0.691
3.52,3.36,0.684
1.64,3.92,0.593
0.88,3.8,0.502
2.84,3.72,0.646
0.2,3.56,0.374
2.36,3.32,0.67
0.88,3.68,0.566
2.4,3.48,0.649
3.56,3.36,0.717
2.12,3.6,0.643
0.92,3.8,0.523
1.68,3.92,0.597
3.44,3.24,0.739
3.24,3.84,0.686
2.88,3.72,0.622
3.8,3.96,0.676
3.84,3.4,0.703
0.24,3.56,0.398
0.92,3.68,0.544
2.44,3.48,0.648
3.6,3.36,0.687
2.4,3.32,0.669
0.96,3.8,0.517
1.72,3.92,0.593
2.92,3.72,0.673
0.28,3.56,0.362
2.16,3.6,0.635
0.96,3.68,0.535
3.48,3.24,0.703
3.28,3.84,0.66
2.48,3.48,0.639
3.84,3.96,0.675
3.88,3.4,0.69
3.64,3.36,0.705
1.0,3.8,0.565
1.76,3.92,0.622
2.96,3.72,0.692
0.32,3.56,0.425
2.44,3.32,0.663
1.0,3.68,0.535
2.52,3.48,0.655
3.68,3.36,0.722
2.2,3.6,0.623
1.04,3.8,0.526
1.8,3.92,0.628
3.52,3.24,0.685
3.32,3.84,0.685
3.0,3.72,0.67
3.88,3.96,0.673
3.92,3.4,0.719
0.36,3.56,0.473
1.04,3.68,0.538
2.56,3.48,0.681
3.72,3.36,0.721
2.48,3.32,0.65
1.08,3.8,0.575
1.84,3.92,0.604
3.04,3.72,0.643
0.4,3.56,0.433
2.24,3.6,0.664
1.08,3.68,0.569
3.36,3.84,0.677
3.56,3.24,0.724
2.6,3.48,0.627
3.92,3.96,0.683
3.96,3.4,0.709
3.76,3.36,0.685
1.12,3.8,0.547
1.88,3.92,0.588
3.08,3.72,0.659
0.44,3.56,0.474
2.52,3.32,0.669
1.12,3.68,0.594
2.64,3.48,0.69
3.8,3.36,0.717
2.28,3.6,0.645
1.16,3.8,0.547
1.92,3.92,0.63
3.6,3.24,0.725
3.4,3.84,0.695
3.96,3.96,0.691
4.0,3.4,0.719
3.12,3.72,0.636
0.48,3.56,0.455
1.16,3.68,0.543
2.68,3.48,0.651
3.84,3.36,0.691
2.56,3.32,0.678
1.2,3.8,0.57
1.96,3.92,0.652
3.16,3.72,0.691
0.52,3.56,0.475
2.32,3.6,0.663
1.2,3.68,0.551
3.64,3.24,0.719
3.44,3.84,0.692
4.0,3.96,0.67
0.0,3.44,0.095
2.72,3.48,0.656
3.88,3.36,0.703
1.24,3.8,0.558
2.0,3.92,0.621
3.2,3.72,0.687
0.56,3.56,0.473
2.6,3.32,0.663
1.24,3.68,0.58
2.76,3.48,0.671
3.92,3.36,0.684
2.36,3.6,0.643
1.28,3.8,0.531
3.68,3.24,0.72
2.04,3.92,0.585
3.48,3.84,0.672
0.0,4.0,0.097
0.04,3.44,0.225
3.24,3.72,0.636
0.6,3.56,0.494
1.28,3.68,0.563
2.8,3.48,0.685
2.64,3.32,0.699
3.96,3.36,0.7
1.32,3.8,0.569
2.08,3.92,0.62
3.28,3.72,0.671
0.64,3.56,0.516
2.4,3.6,0.651
3.72,3.24,0.712
1.32,3.68,0.557
3.52,3.84,0.688
0.08,3.44,0.266
0.04,4.0,0.191
2.84,3.48,0.664
4.0,3.36,0.715
1.36,3.8,0.577
2.12,3.92,0.616
3.32,3.72,0.679
2.68,3.32,0.681
0.68,3.56,0.484
1.36,3.68,0.578
2.88,3.48,0.651
0.0,3.4,0.091
1.4,3.8,0.585
2.44,3.6,0.662
3.76,3.24,0.721
3.56,3.84,0.689
2.16,3.92,0.621
0.12,3.44,0.307
0.08,4.0,0.26
3.36,3.72,0.679
0.72,3.56,0.513
1.4,3.68,0.608
2.92,3.48,0.681
2.72,3.32,0.693
0.04,3.4,0.227
1.44,3.8,0.601
2.2,3.92,0.618
3.4,3.72,0.689
0.76,3.56,0.494
2.48,3.6,0.666
3.8,3.24,0.712
1.44,3.68,0.589
3.6,3.84,0.661
0.16,3.44,0.378
2.96,3.48,0.69
0.12,4.0,0.274
0.08,3.4,0.28
1.48,3.8,0.594
2.24,3.92,0.62
3.44,3.72,0.685
2.76,3.32,0.708
0.8,3.56,0.54
1.48,3.68,0.592
3.0,3.48,0.677
0.12,3.4,0.332
1.52,3.8,0.606
2.52,3.6,0.683
3.84,3.24,0.708
3.64,3.84,0.691
2.28,3.92,0.623
0.2,3.44,0.367
0.16,4.0,0.309
3.48,3.72,0.692
0.84,3.56,0.559
1.52,3.68,0.589
3.04,3.48,0.669
2.8,3.32,0.674
0.16,3.4,0.343
1.56,3.8,0.603
2.32,3.92,0.624
3.52,3.72,0.689
0.88,3.56,0.528
3.88,3.24,0.693
2.56,3.6,0.659
3.68,3.84,0.688
1.56,3.68,0.631
0.24,3.44,0.407
3.08,3.48,0.704
0.2,4.0,0.339
0.2,3.4,0.36
1.6,3.8,0.578
2.36,3.92,0.637
3.56,3.72,0.696
2.84,3.32,0.689
0.92,3.56,0.532
1.6,3.68,0.613
3.12,3.48,0.69
0.24,3.4,0.398
1.64,3.8,0.6
3.92,3.24,0.693
2.6,3.6,0.677
3.72,3.84,0.692
2.4,3.92,0.626
0.28,3.44,0.415
0.24,4.0,0.375
3.6,3.72,0.695
0.96,3.56,0.55
1.64,3.68,0.603
3.16,3.48,0.686
2.88,3.32,0.692
0.28,3.4,0.409
1.68,3.8,0.611
2.44,3.92,0.644
3.64,3.72,0.702
1.0,3.56,0.539
3.96,3.24,0.724
2.64,3.6,0.667
3.76,3.84,0.683
1.68,3.68,0.582
0.32,3.44,0.42
3.2,3.48,0.677
0.28,4.0,0.367
1.72,3.8,0.584
0.32,3.4,0.43
2.48,3.92,0.634
3.68,3.72,0.688
2.92,3.32,0.672
1.04,3.56,0.545
1.72,3.68,0.62
3.24,3.48,0.69
1.76,3.8,0.595
0.36,3.4,0.438
4.0,3.24,0.735
2.68,3.6,0.682
3.8,3.84,0.667
0.36,3.44,0.439
2.52,3.92,0.661
0.32,4.0,0.384
3.72,3.72,0.691
1.08,3.56,0.58
1.76,3.68,0.616
3.28,3.48,0.697
2.96,3.32,0.7
1.8,3.8,0.594
0.4,3.4,0.453
2.56,3.92,0.632
3.76,3.72,0.689
1.12,3.56,0.576
0.0,3.28,0.094
3.84,3.84,0.687
2.72,3.6,0.66
1.8,3.68,0.634
0.4,3.44,0.452
3.32,3.48,0.68
0.36,4.0,0.418
1.84,3.8,0.62
0.44,3.4,0.447
2.6,3.92,0.652
3.8,3.72,0.68
3.0,3.32,0.672
1.16,3.56,0.573
1.84,3.68,0.619
3.36,3.48,0.669
1.88,3.8,0.595
0.48,3.4,0.462
0.04,3.28,0.22
3.88,3.84,0.692
2.76,3.6,0.678
0.44,3.44,0.447
2.64,3.92,0.643
0.4,4.0,0.443
3.84,3.72,0.706
1.2,3.56,0.585
1.88,3.68,0.638
3.4,3.48,0.681
3.04,3.32,0.675
1.92,3.8,0.61
0.52,3.4,0.482
2.68,3.92,0.65
3.88,3.72,0.693
1.24,3.56,0.532
0.08,3.28,0.29
3.92,3.84,0.693
2.8,3.6,0.666
1.92,3.68,0.616
0.48,3.44,0.481
3.44,3.48,0.706
0.44,4.0,0.459
1.96,3.8,0.636
0.56,3.4,0.515
2.72,3.92,0.654
3.92,3.72,0.703
3.08,3.32,0.691
1.28,3.56,0.572
1.96,3.68,0.612
3.48,3.48,0.665
2.0,3.8,0.629
0.6,3.4,0.506
0.12,3.28,0.336
3.96,3.84,0.688
2.84,3.6,0.657
0.52,3.44,0.471
2.76,3.92,0.624
0.48,4.0,0.424
3.96,3.72,0.691
1.32,3.56,0.558
2.0,3.68,0.626
3.52,3.48,0.694
3.12,3.32,0.698
2.04,3.8,0.63
0.64,3.4,0.524
2.8,3.92,0.668
4.0,3.72,0.706
1.36,3.56,0.602
0.16,3.28,0.361
4.0,3.84,0.688
2.04,3.68,0.627
2.88,3.6,0.666
0.56,3.44,0.496
3.56,3.48,0.689
0.52,4.0,0.414
2.08,3.8,0.636
0.68,3.4,0.531
2.84,3.92,0.66
0.0,3.76,0.082
3.16,3.32,0.695
1.4,3.56,0.605
2.08,3.68,0.645
3.6,3.48,0.701
2.12,3.8,0.624
0.72,3.4,0.525
0.2,3.28,0.369
0.0,3.88,0.092
2.92,3.6,0.668
0.6,3.44,0.503
2.88,3.92,0.65
0.56,4.0,0.445
0.04,3.76,0.222
1.44,3.56,0.578
2.12,3.68,0.634
3.64,3.48,0.69
3.2,3.32,0.708
2.16,3.8,0.617
0.76,3.4,0.573
2.92,3.92,0.648
0.08,3.76,0.27
1.48,3.56,0.567
0.24,3.28,0.423
0.04,3.88,0.212
2.16,3.68,0.623
2.96,3.6,0.666
0.64,3.44,0.524
3.68,3.48,0.696
0.6,4.0,0.473
2.2,3.8,0.648
0.8,3.4,0.546
2.96,3.92,0.654
0.12,3.76,0.303
3.24,3.32,0.69
1.52,3.56,0.599
2.2,3.68,0.661
3.72,3.48,0.715
2.24,3.8,0.638
0.84,3.4,0.567
0.28,3.28,0.421
0.08,3.88,0.271
3.0,3.6,0.648
0.68,3.44,0.54
3.0,3.92,0.646
0.64,4.0,0.456
0.16,3.76,0.327
1.56,3.56,0.594
2.24,3.68,0.638
3.76,3.48,0.693
3.28,3.32,0.703
2.28,3.8,0.627
0.88,3.4,0.544
3.04,3.92,0.665
0.2,3.76,0.336
1.6,3.56,0.609
0.32,3.28,0.425
0.12,3.88,0.295
2.28,3.68,0.645
3.04,3.6,0.67
0.72,3.44,0.549
3.8,3.48,0.665
0.68,4.0,0.496
2.32,3.8,0.646
0.92,3.4,0.561
3.08,3.92,0.647
3.32,3.32,0.681
0.24,3.76,0.346
1.64,3.56,0.63
2.32,3.68,0.659
3.84,3.48,0.718
2.36,3.8,0.623
0.96,3.4,0.559
0.36,3.28,0.431
0.16,3.88,0.332
3.08,3.6,0.692
0.76,3.44,0.541
3.12,3.92,0.654
0.72,4.0,0.493
0.28,3.76,0.38
1.68,3.56,0.605
2.36,3.68,0.68
3.88,3.48,0.713
3.36,3.32,0.702
2.4,3.8,0.651
1.0,3.4,0.573
3.16,3.92,0.644
0.32,3.76,0.397
0.4,3.28,0.457
1.72,3.56,0.625
0.2,3.88,0.336
2.4,3.68,0.656
3.12,3.6,0.661
0.8,3.44,0.543
3.92,3.48,0.689
0.76,4.0,0.53
2.44,3.8,0.633
1.04,3.4,0.606
3.2,3.92,0.649
3.4,3.32,0.714
0.36,3.76,0.41
1.76,3.56,0.65
2.44,3.68,0.655
3.96,3.48,0.708
2.48,3.8,0.648
0.44,3.28,0.52
1.08,3.4,0.578
0.24,3.88,0.393
3.16,3.6,0.67
0.84,3.44,0.542
3.24,3.92,0.664
0.8,4.0,0.531
0.4,3.76,0.423
1.8,3.56,0.623
2.48,3.68,0.634
4.0,3.48,0.715
3.44,3.32,0.677
2.52,3.8,0.661
1.12,3.4,0.57
3.28,3.92,0.675
0.44,3.76,0.462
0.48,3.28,0.476
1.84,3.56,0.637
0.28,3.88,0.394
2.52,3.68,0.642
0.88,3.44,0.526
3.2,3.6,0.684
0.0,3.52,0.098
0.84,4.0,0.499
2.56,3.8,0.645
1.16,3.4,0.56
3.48,3.32,0.693
3.32,3.92,0.678
0.48,3.76,0.46
1.88,3.56,0.652
2.56,3.68,0.623
0.04,3.52,0.237
2.6,3.8,0.642
0.52,3.28,0.477
0.32,3.88,0.392
1.2,3.4,0.568
0.92,3.44,0.567
3.24,3.6,0.691
3.36,3.92,0.661
0.88,4.0,0.479
0.52,3.76,0.455
1.92,3.56,0.642
2.6,3.68,0.641
0.08,3.52,0.291
3.52,3.32,0.713
2.64,3.8,0.649
1.24,3.4,0.564
3.4,3.92,0.675
0.56,3.76,0.502
0.56,3.28,0.516
1.96,3.56,0.602
0.36,3.88,0.423
2.64,3.68,0.65
0.96,3.44,0.545
3.28,3.6,0.667
0.12,3.52,0.321
0.92,4.0,0.484
2.68,3.8,0.647
1.28,3.4,0.615
3.56,3.32,0.685
3.44,3.92,0.69
0.6,3.76,0.477
2.0,3.56,0.621
2.68,3.68,0.637
0.16,3.52,0.346
2.72,3.8,0.644
0.6,3.28,0.501
0.4,3.88,0.452
1.32,3.4,0.61
1.0,3.44,0.583
3.32,3.6,0.682
0.96,4.0,0.505
3.48,3.92,0.671
0.64,3.76,0.484
2.04,3.56,0.633
2.72,3.68,0.649
0.2,3.52,0.376
3.6,3.32,0.695
2.76,3.8,0.647
1.36,3.4,0.583
3.52,3.92,0.707
0.68,3.76,0.497
0.64,3.28,0.552
2.76,3.68,0.668
2.08,3.56,0.621
0.44,3.88,0.423
1.04,3.44,0.577
3.36,3.6,0.669
0.24,3.52,0.382
1.0,4.0,0.527
2.8,3.8,0.652
1.4,3.4,0.613
3.64,3.32,0.7
3.56,3.92,0.667
0.72,3.76,0.495
2.8,3.68,0.677
2.12,3.56,0.663
0.28,3.52,0.419
2.84,3.8,0.646
0.68,3.28,0.53
0.48,3.88,0.483
1.08,3.44,0.596
3.4,3.6,0.673
1.44,3.4,0.617
1.04,4.0,0.535
3.6,3.92,0.653
0.76,3.76,0.479
2.84,3.68,0.696
2.16,3.56,0.625
0.32,3.52,0.425
3.68,3.32,0.698
2.88,3.8,0.669
1.48,3.4,0.604
3.64,3.92,0.672
0.8,3.76,0.502
0.72,3.28,0.551
2.88,3.68,0.687
0.52,3.88,0.439
2.2,3.56,0.626
1.12,3.44,0.573
3.44,3.6,0.688
0.36,3.52,0.475
1.08,4.0,0.509
2.92,3.8,0.645
1.52,3.4,0.628
3.72,3.32,0.724
3.68,3.92,0.675
0.84,3.76,0.53
2.92,3.68,0.672
