,$\mu_h$,$\mu_x$,success_rate
920,-3.28,-3.12,0.742
921,-3.28,-3.04,0.738
922,-3.28,-2.96,0.748
923,-3.28,-2.88,0.742
924,-3.28,-2.8,0.738
925,-3.28,-2.72,0.728
926,-3.28,-2.64,0.704
927,-3.28,-2.56,0.714
928,-3.28,-2.48,0.705
929,-3.28,-2.4,0.674
930,-3.28,-2.32,0.69
931,-3.28,-2.24,0.647
932,-3.28,-2.16,0.671
933,-3.28,-2.08,0.622
934,-3.28,-2,0.647
935,-3.28,-1.92,0.614
936,-3.28,-1.84,0.606
937,-3.28,-1.76,0.573
938,-3.28,-1.68,0.55
939,-3.28,-1.6,0.542
940,-3.28,-1.52,0.502
941,-3.28,-1.44,0.499
942,-3.28,-1.36,0.447
943,-3.28,-1.28,0.439
944,-3.28,-1.2,0.438
945,-3.28,-1.12,0.454
946,-3.28,-1.04,0.358
947,-3.28,-0.96,0.357
948,-3.28,-0.88,0.335
949,-3.28,-0.8,0.329
950,-3.28,-0.72,0.304
951,-3.28,-0.64,0.267
952,-3.28,-0.56,0.29
953,-3.28,-0.48,0.24
954,-3.28,-0.4,0.26
955,-3.28,-0.32,0.227
956,-3.28,-0.24,0.217
957,-3.28,-0.16,0.219
958,-3.28,-0.08,0.196
959,-3.28,0,0.182
960,-3.28,0.08,0.18
961,-3.28,0.16,0.181
962,-3.28,0.24,0.152
963,-3.28,0.32,0.174
964,-3.28,0.4,0.158
965,-3.28,0.48,0.152
966,-3.28,0.56,0.152
967,-3.28,0.64,0.106
968,-3.28,0.72,0.144
969,-3.28,0.8,0.123
970,-3.28,0.88,0.125
971,-3.28,0.96,0.135
972,-3.28,1.04,0.127
973,-3.28,1.12,0.095
974,-3.28,1.2,0.101
975,-3.28,1.28,0.113
976,-3.28,1.36,0.1
977,-3.28,1.44,0.119
978,-3.28,1.52,0.105
979,-3.28,1.6,0.102
980,-3.28,1.68,0.111
981,-3.28,1.76,0.105
982,-3.28,1.84,0.109
983,-3.28,1.92,0.128
984,-3.28,2,0.105
985,-3.28,2.08,0.09
986,-3.28,2.16,0.114
987,-3.28,2.24,0.104
988,-3.28,2.32,0.12
989,-3.28,2.4,0.092
990,-3.28,2.48,0.105
991,-3.28,2.56,0.101
992,-3.28,2.64,0.098
993,-3.28,2.72,0.094
994,-3.28,2.8,0.106
995,-3.28,2.88,0.091
996,-3.28,2.96,0.104
997,-3.28,3.04,0.084
998,-3.28,3.12,0.113
999,-3.28,3.2,0.098
1000,-3.28,3.28,0.111
1001,-3.28,3.36,0.102
1002,-3.28,3.44,0.099
1003,-3.28,3.52,0.077
1004,-3.28,3.6,0.098
1005,-3.28,3.68,0.1
1006,-3.28,3.76,0.101
1007,-3.28,3.84,0.099
1008,-3.28,3.92,0.106
1009,-3.28,4,0.11
1010,-3.2,-4,0.78
1011,-3.2,-3.92,0.782
1012,-3.2,-3.84,0.781
1013,-3.2,-3.76,0.782
1014,-3.2,-3.68,0.775
1015,-3.2,-3.6,0.752
1016,-3.2,-3.52,0.778
1017,-3.2,-3.44,0.759
1018,-3.2,-3.36,0.771
1019,-3.2,-3.28,0.773
1020,-3.2,-3.2,0.731
1021,-3.2,-3.12,0.77
1022,-3.2,-3.04,0.751
1023,-3.2,-2.96,0.744
1024,-3.2,-2.88,0.711
1025,-3.2,-2.8,0.746
1026,-3.2,-2.72,0.741
1027,-3.2,-2.64,0.721
1028,-3.2,-2.56,0.7
1029,-3.2,-2.48,0.716
1030,-3.2,-2.4,0.677
1031,-3.2,-2.32,0.664
1032,-3.2,-2.24,0.658
1033,-3.2,-2.16,0.649
1034,-3.2,-2.08,0.636
1035,-3.2,-2,0.639
1036,-3.2,-1.92,0.618
1037,-3.2,-1.84,0.636
1038,-3.2,-1.76,0.603
1039,-3.2,-1.68,0.572
1040,-3.2,-1.6,0.582
1041,-3.2,-1.52,0.545
1042,-3.2,-1.44,0.524
1043,-3.2,-1.36,0.489
1044,-3.2,-1.28,0.472
1045,-3.2,-1.2,0.479
1046,-3.2,-1.12,0.464
1047,-3.2,-1.04,0.412
1048,-3.2,-0.96,0.358
1049,-3.2,-0.88,0.364
1050,-3.2,-0.8,0.337
1051,-3.2,-0.72,0.34
1052,-3.2,-0.64,0.29
1053,-3.2,-0.56,0.286
1054,-3.2,-0.48,0.283
1055,-3.2,-0.4,0.252
1056,-3.2,-0.32,0.24
1057,-3.2,-0.24,0.249
1058,-3.2,-0.16,0.225
1059,-3.2,-0.08,0.21
1060,-3.2,0,0.173
1061,-3.2,0.08,0.186
1062,-3.2,0.16,0.176
1063,-3.2,0.24,0.173
1064,-3.2,0.32,0.166
1065,-3.2,0.4,0.172
1066,-3.2,0.48,0.161
1067,-3.2,0.56,0.132
1068,-3.2,0.64,0.145
1069,-3.2,0.72,0.165
1070,-3.2,0.8,0.125
1071,-3.2,0.88,0.136
1072,-3.2,0.96,0.133
1073,-3.2,1.04,0.135
1074,-3.2,1.12,0.104
1075,-3.2,1.2,0.117
1076,-3.2,1.28,0.108
1077,-3.2,1.36,0.096
1078,-3.2,1.44,0.106
1079,-3.2,1.52,0.117
1080,-3.2,1.6,0.099
1081,-3.2,1.68,0.111
1082,-3.2,1.76,0.102
1083,-3.2,1.84,0.099
1084,-3.2,1.92,0.108
1085,-3.2,2,0.099
1086,-3.2,2.08,0.098
1087,-3.2,2.16,0.087
1088,-3.2,2.24,0.102
1089,-3.2,2.32,0.099
1090,-3.2,2.4,0.116
1091,-3.2,2.48,0.099
1092,-3.2,2.56,0.115
1093,-3.2,2.64,0.105
1094,-3.2,2.72,0.089
1095,-3.2,2.8,0.095
1096,-3.2,2.88,0.109
1097,-3.2,2.96,0.074
1098,-3.2,3.04,0.097
1099,-3.2,3.12,0.09
1100,-3.2,3.2,0.088
1101,-3.2,3.28,0.098
1102,-3.2,3.36,0.086
1103,-3.2,3.44,0.106
1104,-3.2,3.52,0.095
1105,-3.2,3.6,0.104
1106,-3.2,3.68,0.104
1107,-3.2,3.76,0.102
1108,-3.2,3.84,0.093
1109,-3.2,3.92,0.081
1110,-3.2,4,0.106
1111,-3.12,-4,0.78
1112,-3.12,-3.92,0.801
1113,-3.12,-3.84,0.808
1114,-3.12,-3.76,0.787
1115,-3.12,-3.68,0.789
1116,-3.12,-3.6,0.778
1117,-3.12,-3.52,0.787
1118,-3.12,-3.44,0.77
1119,-3.12,-3.36,0.77
1120,-3.12,-3.28,0.776
1121,-3.12,-3.2,0.777
1122,-3.12,-3.12,0.767
1123,-3.12,-3.04,0.743
1124,-3.12,-2.96,0.754
1125,-3.12,-2.88,0.761
1126,-3.12,-2.8,0.778
1127,-3.12,-2.72,0.745
1128,-3.12,-2.64,0.734
1129,-3.12,-2.56,0.705
1130,-3.12,-2.48,0.675
1131,-3.12,-2.4,0.699
1132,-3.12,-2.32,0.678
1133,-3.12,-2.24,0.698
1134,-3.12,-2.16,0.679
1135,-3.12,-2.08,0.638
1136,-3.12,-2,0.658
1137,-3.12,-1.92,0.631
1138,-3.12,-1.84,0.627
1139,-3.12,-1.76,0.601
1140,-3.12,-1.68,0.6
1141,-3.12,-1.6,0.594
1142,-3.12,-1.52,0.569
1143,-3.12,-1.44,0.549
1144,-3.12,-1.36,0.54
1145,-3.12,-1.28,0.472
1146,-3.12,-1.2,0.463
1147,-3.12,-1.12,0.456
1148,-3.12,-1.04,0.433
1149,-3.12,-0.96,0.399
1150,-3.12,-0.88,0.394
1151,-3.12,-0.8,0.385
1152,-3.12,-0.72,0.367
1153,-3.12,-0.64,0.305
1154,-3.12,-0.56,0.33
1155,-3.12,-0.48,0.293
1156,-3.12,-0.4,0.312
1157,-3.12,-0.32,0.272
1158,-3.12,-0.24,0.251
1159,-3.12,-0.16,0.234
1160,-3.12,-0.08,0.208
1161,-3.12,0,0.23
1162,-3.12,0.08,0.192
1163,-3.12,0.16,0.189
1164,-3.12,0.24,0.175
1165,-3.12,0.32,0.184
1166,-3.12,0.4,0.167
1167,-3.12,0.48,0.173
1168,-3.12,0.56,0.19
1169,-3.12,0.64,0.159
1170,-3.12,0.72,0.141
1171,-3.12,0.8,0.145
1172,-3.12,0.88,0.136
1173,-3.12,0.96,0.125
1174,-3.12,1.04,0.132
1175,-3.12,1.12,0.111
1176,-3.12,1.2,0.103
1177,-3.12,1.28,0.121
1178,-3.12,1.36,0.13
1179,-3.12,1.44,0.117
1180,-3.12,1.52,0.118
1181,-3.12,1.6,0.109
1182,-3.12,1.68,0.116
1183,-3.12,1.76,0.102
1184,-3.12,1.84,0.111
1185,-3.12,1.92,0.083
1186,-3.12,2,0.13
1187,-3.12,2.08,0.093
1188,-3.12,2.16,0.115
1189,-3.12,2.24,0.096
1190,-3.12,2.32,0.117
1191,-3.12,2.4,0.099
1192,-3.12,2.48,0.093
1193,-3.12,2.56,0.117
1194,-3.12,2.64,0.105
1195,-3.12,2.72,0.078
1196,-3.12,2.8,0.112
1197,-3.12,2.88,0.112
1198,-3.12,2.96,0.105
1199,-3.12,3.04,0.093
1200,-3.12,3.12,0.078
1201,-3.12,3.2,0.099
1202,-3.12,3.28,0.101
1203,-3.12,3.36,0.1
1204,-3.12,3.44,0.098
1205,-3.12,3.52,0.109
1206,-3.12,3.6,0.106
1207,-3.12,3.68,0.098
1208,-3.12,3.76,0.11
1209,-3.12,3.84,0.111
1210,-3.12,3.92,0.098
1211,-3.12,4,0.096
1212,-3.04,-4,0.813
1213,-3.04,-3.92,0.801
1214,-3.04,-3.84,0.77
1215,-3.04,-3.76,0.796
1216,-3.04,-3.68,0.781
1217,-3.04,-3.6,0.764
1218,-3.04,-3.52,0.759
1219,-3.04,-3.44,0.762
1220,-3.04,-3.36,0.766
1221,-3.04,-3.28,0.758
1222,-3.04,-3.2,0.762
1223,-3.04,-3.12,0.74
1224,-3.04,-3.04,0.781
1225,-3.04,-2.96,0.771
1226,-3.04,-2.88,0.761
1227,-3.04,-2.8,0.731
1228,-3.04,-2.72,0.751
1229,-3.04,-2.64,0.745
1230,-3.04,-2.56,0.713
1231,-3.04,-2.48,0.709
1232,-3.04,-2.4,0.719
1233,-3.04,-2.32,0.712
1234,-3.04,-2.24,0.702
1235,-3.04,-2.16,0.674
1236,-3.04,-2.08,0.668
1237,-3.04,-2,0.651
1238,-3.04,-1.92,0.639
1239,-3.04,-1.84,0.644
1240,-3.04,-1.76,0.6
1241,-3.04,-1.68,0.596
1242,-3.04,-1.6,0.594
1243,-3.04,-1.52,0.544
1244,-3.04,-1.44,0.553
1245,-3.04,-1.36,0.565
1246,-3.04,-1.28,0.502
1247,-3.04,-1.2,0.503
1248,-3.04,-1.12,0.477
1249,-3.04,-1.04,0.472
1250,-3.04,-0.96,0.433
1251,-3.04,-0.88,0.397
1252,-3.04,-0.8,0.385
1253,-3.04,-0.72,0.354
1254,-3.04,-0.64,0.356
1255,-3.04,-0.56,0.292
1256,-3.04,-0.48,0.319
1257,-3.04,-0.4,0.281
1258,-3.04,-0.32,0.278
1259,-3.04,-0.24,0.266
1260,-3.04,-0.16,0.235
1261,-3.04,-0.08,0.247
1262,-3.04,0,0.217
1263,-3.04,0.08,0.235
1264,-3.04,0.16,0.201
1265,-3.04,0.24,0.193
1266,-3.04,0.32,0.185
1267,-3.04,0.4,0.192
1268,-3.04,0.48,0.161
1269,-3.04,0.56,0.139
1270,-3.04,0.64,0.161
1271,-3.04,0.72,0.162
1272,-3.04,0.8,0.134
1273,-3.04,0.88,0.131
1274,-3.04,0.96,0.147
1275,-3.04,1.04,0.121
1276,-3.04,1.12,0.103
1277,-3.04,1.2,0.119
1278,-3.04,1.28,0.115
1279,-3.04,1.36,0.122
1280,-3.04,1.44,0.1
1281,-3.04,1.52,0.109
1282,-3.04,1.6,0.114
1283,-3.04,1.68,0.124
1284,-3.04,1.76,0.113
1285,-3.04,1.84,0.087
1286,-3.04,1.92,0.103
1287,-3.04,2,0.075
1288,-3.04,2.08,0.101
1289,-3.04,2.16,0.105
1290,-3.04,2.24,0.096
1291,-3.04,2.32,0.091
1292,-3.04,2.4,0.104
1293,-3.04,2.48,0.119
1294,-3.04,2.56,0.094
1295,-3.04,2.64,0.105
1296,-3.04,2.72,0.097
1297,-3.04,2.8,0.1
1298,-3.04,2.88,0.101
1299,-3.04,2.96,0.104
1300,-3.04,3.04,0.103
1301,-3.04,3.12,0.08
1302,-3.04,3.2,0.11
1303,-3.04,3.28,0.083
1304,-3.04,3.36,0.105
1305,-3.04,3.44,0.106
1306,-3.04,3.52,0.108
1307,-3.04,3.6,0.111
1308,-3.04,3.68,0.083
1309,-3.04,3.76,0.099
1310,-3.04,3.84,0.101
1311,-3.04,3.92,0.112
1312,-3.04,4,0.096
1313,-2.96,-4,0.795
1314,-2.96,-3.92,0.778
1315,-2.96,-3.84,0.783
1316,-2.96,-3.76,0.819
1317,-2.96,-3.68,0.779
1318,-2.96,-3.6,0.802
1319,-2.96,-3.52,0.785
1320,-2.96,-3.44,0.761
1321,-2.96,-3.36,0.753
1322,-2.96,-3.28,0.78
1323,-2.96,-3.2,0.75
1324,-2.96,-3.12,0.774
1325,-2.96,-3.04,0.751
1326,-2.96,-2.96,0.762
1327,-2.96,-2.88,0.747
1328,-2.96,-2.8,0.76
1329,-2.96,-2.72,0.726
1330,-2.96,-2.64,0.736
1331,-2.96,-2.56,0.746
1332,-2.96,-2.48,0.723
1333,-2.96,-2.4,0.716
1334,-2.96,-2.32,0.714
1335,-2.96,-2.24,0.69
1336,-2.96,-2.16,0.678
1337,-2.96,-2.08,0.697
1338,-2.96,-2,0.624
1339,-2.96,-1.92,0.667
1340,-2.96,-1.84,0.606
1341,-2.96,-1.76,0.613
1342,-2.96,-1.68,0.626
1343,-2.96,-1.6,0.614
1344,-2.96,-1.52,0.566
1345,-2.96,-1.44,0.551
1346,-2.96,-1.36,0.547
1347,-2.96,-1.28,0.534
1348,-2.96,-1.2,0.533
1349,-2.96,-1.12,0.518
1350,-2.96,-1.04,0.491
1351,-2.96,-0.96,0.448
1352,-2.96,-0.88,0.419
1353,-2.96,-0.8,0.41
1354,-2.96,-0.72,0.387
1355,-2.96,-0.64,0.324
1356,-2.96,-0.56,0.349
1357,-2.96,-0.48,0.331
1358,-2.96,-0.4,0.305
1359,-2.96,-0.32,0.285
1360,-2.96,-0.24,0.282
1361,-2.96,-0.16,0.253
1362,-2.96,-0.08,0.261
1363,-2.96,0,0.232
1364,-2.96,0.08,0.212
1365,-2.96,0.16,0.193
1366,-2.96,0.24,0.192
1367,-2.96,0.32,0.203
1368,-2.96,0.4,0.197
1369,-2.96,0.48,0.188
1370,-2.96,0.56,0.166
1371,-2.96,0.64,0.176
1372,-2.96,0.72,0.148
1373,-2.96,0.8,0.14
1374,-2.96,0.88,0.154
1375,-2.96,0.96,0.147
1376,-2.96,1.04,0.127
1377,-2.96,1.12,0.121
1378,-2.96,1.2,0.126
1379,-2.96,1.28,0.113
1380,-2.96,1.36,0.123
1381,-2.96,1.44,0.108
1382,-2.96,1.52,0.117
1383,-2.96,1.6,0.104
1384,-2.96,1.68,0.106
1385,-2.96,1.76,0.109
1386,-2.96,1.84,0.093
1387,-2.96,1.92,0.101
1388,-2.96,2,0.11
1389,-2.96,2.08,0.113
1390,-2.96,2.16,0.106
1391,-2.96,2.24,0.115
1392,-2.96,2.32,0.094
1393,-2.96,2.4,0.109
1394,-2.96,2.48,0.1
1395,-2.96,2.56,0.1
1396,-2.96,2.64,0.104
1397,-2.96,2.72,0.101
1398,-2.96,2.8,0.124
1399,-2.96,2.88,0.105
1400,-2.96,2.96,0.126
1401,-2.96,3.04,0.11
1402,-2.96,3.12,0.101
1403,-2.96,3.2,0.116
1404,-2.96,3.28,0.103
1405,-2.96,3.36,0.093
1406,-2.96,3.44,0.096
1407,-2.96,3.52,0.114
1408,-2.96,3.6,0.1
1409,-2.96,3.68,0.1
1410,-2.96,3.76,0.099
1411,-2.96,3.84,0.097
1412,-2.96,3.92,0.118
1413,-2.96,4,0.11
1414,-2.88,-4,0.805
1415,-2.88,-3.92,0.792
1416,-2.88,-3.84,0.812
1417,-2.88,-3.76,0.796
1418,-2.88,-3.68,0.791
1419,-2.88,-3.6,0.77
1420,-2.88,-3.52,0.776
1421,-2.88,-3.44,0.771
1422,-2.88,-3.36,0.774
1423,-2.88,-3.28,0.771
1424,-2.88,-3.2,0.761
1425,-2.88,-3.12,0.765
1426,-2.88,-3.04,0.766
1427,-2.88,-2.96,0.737
1428,-2.88,-2.88,0.773
1429,-2.88,-2.8,0.779
1430,-2.88,-2.72,0.735
1431,-2.88,-2.64,0.777
1432,-2.88,-2.56,0.735
1433,-2.88,-2.48,0.739
1434,-2.88,-2.4,0.715
1435,-2.88,-2.32,0.718
1436,-2.88,-2.24,0.698
1437,-2.88,-2.16,0.713
1438,-2.88,-2.08,0.687
1439,-2.88,-2,0.703
1440,-2.88,-1.92,0.686
1441,-2.88,-1.84,0.66
1442,-2.88,-1.76,0.664
1443,-2.88,-1.68,0.642
1444,-2.88,-1.6,0.608
1445,-2.88,-1.52,0.573
1446,-2.88,-1.44,0.602
1447,-2.88,-1.36,0.568
1448,-2.88,-1.28,0.553
1449,-2.88,-1.2,0.526
1450,-2.88,-1.12,0.513
1451,-2.88,-1.04,0.5
1452,-2.88,-0.96,0.504
1453,-2.88,-0.88,0.456
1454,-2.88,-0.8,0.446
1455,-2.88,-0.72,0.425
1456,-2.88,-0.64,0.364
1457,-2.88,-0.56,0.371
1458,-2.88,-0.48,0.355
1459,-2.88,-0.4,0.303
1460,-2.88,-0.32,0.331
1461,-2.88,-0.24,0.276
1462,-2.88,-0.16,0.294
1463,-2.88,-0.08,0.271
1464,-2.88,0,0.255
1465,-2.88,0.08,0.229
1466,-2.88,0.16,0.204
1467,-2.88,0.24,0.245
1468,-2.88,0.32,0.211
1469,-2.88,0.4,0.214
1470,-2.88,0.48,0.171
1471,-2.88,0.56,0.182
1472,-2.88,0.64,0.168
1473,-2.88,0.72,0.155
1474,-2.88,0.8,0.17
1475,-2.88,0.88,0.154
1476,-2.88,0.96,0.13
1477,-2.88,1.04,0.141
1478,-2.88,1.12,0.137
1479,-2.88,1.2,0.127
1480,-2.88,1.28,0.117
1481,-2.88,1.36,0.118
1482,-2.88,1.44,0.123
1483,-2.88,1.52,0.135
1484,-2.88,1.6,0.114
1485,-2.88,1.68,0.123
1486,-2.88,1.76,0.111
1487,-2.88,1.84,0.099
1488,-2.88,1.92,0.108
1489,-2.88,2,0.101
1490,-2.88,2.08,0.105
1491,-2.88,2.16,0.1
1492,-2.88,2.24,0.111
1493,-2.88,2.32,0.098
1494,-2.88,2.4,0.094
1495,-2.88,2.48,0.101
1496,-2.88,2.56,0.099
1497,-2.88,2.64,0.097
1498,-2.88,2.72,0.087
1499,-2.88,2.8,0.09
1500,-2.88,2.88,0.111
1501,-2.88,2.96,0.096
1502,-2.88,3.04,0.105
1503,-2.88,3.12,0.083
1504,-2.88,3.2,0.088
1505,-2.88,3.28,0.111
1506,-2.88,3.36,0.108
1507,-2.88,3.44,0.094
1508,-2.88,3.52,0.093
1509,-2.88,3.6,0.109
1510,-2.88,3.68,0.099
1511,-2.88,3.76,0.097
1512,-2.88,3.84,0.103
1513,-2.88,3.92,0.105
1514,-2.88,4,0.089
1515,-2.8,-4,0.792
1516,-2.8,-3.92,0.762
1517,-2.8,-3.84,0.798
1518,-2.8,-3.76,0.803
1519,-2.8,-3.68,0.772
1520,-2.8,-3.6,0.786
1521,-2.8,-3.52,0.786
1522,-2.8,-3.44,0.788
1523,-2.8,-3.36,0.776
1524,-2.8,-3.28,0.784
1525,-2.8,-3.2,0.803
1526,-2.8,-3.12,0.746
1527,-2.8,-3.04,0.769
1528,-2.8,-2.96,0.794
1529,-2.8,-2.88,0.764
1530,-2.8,-2.8,0.775
1531,-2.8,-2.72,0.744
1532,-2.8,-2.64,0.742
1533,-2.8,-2.56,0.734
1534,-2.8,-2.48,0.748
1535,-2.8,-2.4,0.736
1536,-2.8,-2.32,0.736
1537,-2.8,-2.24,0.707
1538,-2.8,-2.16,0.718
1539,-2.8,-2.08,0.685
1540,-2.8,-2,0.69
1541,-2.8,-1.92,0.687
1542,-2.8,-1.84,0.672
1543,-2.8,-1.76,0.65
1544,-2.8,-1.68,0.668
1545,-2.8,-1.6,0.633
1546,-2.8,-1.52,0.619
1547,-2.8,-1.44,0.616
1548,-2.8,-1.36,0.598
1549,-2.8,-1.28,0.604
1550,-2.8,-1.2,0.556
1551,-2.8,-1.12,0.534
1552,-2.8,-1.04,0.556
1553,-2.8,-0.96,0.492
1554,-2.8,-0.88,0.467
1555,-2.8,-0.8,0.471
1556,-2.8,-0.72,0.422
1557,-2.8,-0.64,0.435
1558,-2.8,-0.56,0.405
1559,-2.8,-0.48,0.365
1560,-2.8,-0.4,0.338
1561,-2.8,-0.32,0.309
1562,-2.8,-0.24,0.296
1563,-2.8,-0.16,0.296
1564,-2.8,-0.08,0.261
1565,-2.8,0,0.283
1566,-2.8,0.08,0.238
1567,-2.8,0.16,0.236
1568,-2.8,0.24,0.252
1569,-2.8,0.32,0.204
1570,-2.8,0.4,0.209
1571,-2.8,0.48,0.194
1572,-2.8,0.56,0.181
1573,-2.8,0.64,0.165
1574,-2.8,0.72,0.186
1575,-2.8,0.8,0.162
1576,-2.8,0.88,0.154
1577,-2.8,0.96,0.139
1578,-2.8,1.04,0.154
1579,-2.8,1.12,0.141
1580,-2.8,1.2,0.146
1581,-2.8,1.28,0.115
1582,-2.8,1.36,0.133
1583,-2.8,1.44,0.135
1584,-2.8,1.52,0.115
1585,-2.8,1.6,0.129
1586,-2.8,1.68,0.102
1587,-2.8,1.76,0.116
1588,-2.8,1.84,0.114
1589,-2.8,1.92,0.095
1590,-2.8,2,0.1
1591,-2.8,2.08,0.081
1592,-2.8,2.16,0.086
1593,-2.8,2.24,0.092
1594,-2.8,2.32,0.097
1595,-2.8,2.4,0.11
1596,-2.8,2.48,0.115
1597,-2.8,2.56,0.108
1598,-2.8,2.64,0.116
1599,-2.8,2.72,0.099
1600,-2.8,2.8,0.123
1601,-2.8,2.88,0.098
1602,-2.8,2.96,0.091
1603,-2.8,3.04,0.108
1604,-2.8,3.12,0.105
1605,-2.8,3.2,0.077
1606,-2.8,3.28,0.088
1607,-2.8,3.36,0.12
1608,-2.8,3.44,0.093
1609,-2.8,3.52,0.088
1610,-2.8,3.6,0.09
1611,-2.8,3.68,0.1
1612,-2.8,3.76,0.094
1613,-2.8,3.84,0.103
1614,-2.8,3.92,0.101
1615,-2.8,4,0.096
1616,-2.72,-4,0.791
1617,-2.72,-3.92,0.803
1618,-2.72,-3.84,0.78
1619,-2.72,-3.76,0.787
1620,-2.72,-3.68,0.801
1621,-2.72,-3.6,0.79
1622,-2.72,-3.52,0.803
1623,-2.72,-3.44,0.746
1624,-2.72,-3.36,0.778
1625,-2.72,-3.28,0.773
1626,-2.72,-3.2,0.792
1627,-2.72,-3.12,0.765
1628,-2.72,-3.04,0.755
1629,-2.72,-2.96,0.797
1630,-2.72,-2.88,0.786
1631,-2.72,-2.8,0.765
1632,-2.72,-2.72,0.747
1633,-2.72,-2.64,0.763
1634,-2.72,-2.56,0.766
1635,-2.72,-2.48,0.74
1636,-2.72,-2.4,0.751
1637,-2.72,-2.32,0.712
1638,-2.72,-2.24,0.701
1639,-2.72,-2.16,0.724
1640,-2.72,-2.08,0.724
1641,-2.72,-2,0.725
1642,-2.72,-1.92,0.705
1643,-2.72,-1.84,0.667
1644,-2.72,-1.76,0.672
1645,-2.72,-1.68,0.652
1646,-2.72,-1.6,0.652
1647,-2.72,-1.52,0.632
1648,-2.72,-1.44,0.616
1649,-2.72,-1.36,0.623
1650,-2.72,-1.28,0.612
1651,-2.72,-1.2,0.594
1652,-2.72,-1.12,0.59
1653,-2.72,-1.04,0.521
1654,-2.72,-0.96,0.555
1655,-2.72,-0.88,0.487
1656,-2.72,-0.8,0.496
1657,-2.72,-0.72,0.457
1658,-2.72,-0.64,0.414
1659,-2.72,-0.56,0.434
1660,-2.72,-0.48,0.373
1661,-2.72,-0.4,0.335
1662,-2.72,-0.32,0.326
1663,-2.72,-0.24,0.318
1664,-2.72,-0.16,0.32
1665,-2.72,-0.08,0.299
1666,-2.72,0,0.248
1667,-2.72,0.08,0.29
1668,-2.72,0.16,0.25
1669,-2.72,0.24,0.244
1670,-2.72,0.32,0.208
1671,-2.72,0.4,0.202
1672,-2.72,0.48,0.193
1673,-2.72,0.56,0.199
1674,-2.72,0.64,0.186
1675,-2.72,0.72,0.167
1676,-2.72,0.8,0.165
1677,-2.72,0.88,0.158
1678,-2.72,0.96,0.144
1679,-2.72,1.04,0.15
1680,-2.72,1.12,0.137
1681,-2.72,1.2,0.124
1682,-2.72,1.28,0.133
1683,-2.72,1.36,0.113
1684,-2.72,1.44,0.119
1685,-2.72,1.52,0.127
1686,-2.72,1.6,0.132
1687,-2.72,1.68,0.115
1688,-2.72,1.76,0.089
1689,-2.72,1.84,0.113
1690,-2.72,1.92,0.115
1691,-2.72,2,0.112
1692,-2.72,2.08,0.102
1693,-2.72,2.16,0.11
1694,-2.72,2.24,0.11
1695,-2.72,2.32,0.111
1696,-2.72,2.4,0.087
1697,-2.72,2.48,0.13
1698,-2.72,2.56,0.098
1699,-2.72,2.64,0.106
1700,-2.72,2.72,0.102
1701,-2.72,2.8,0.103
1702,-2.72,2.88,0.103
1703,-2.72,2.96,0.106
1704,-2.72,3.04,0.103
1705,-2.72,3.12,0.108
1706,-2.72,3.2,0.103
1707,-2.72,3.28,0.101
1708,-2.72,3.36,0.093
1709,-2.72,3.44,0.091
1710,-2.72,3.52,0.105
1711,-2.72,3.6,0.103
1712,-2.72,3.68,0.1
1713,-2.72,3.76,0.104
1714,-2.72,3.84,0.108
1715,-2.72,3.92,0.105
1716,-2.72,4,0.099
1717,-2.64,-4,0.79
1718,-2.64,-3.92,0.78
1719,-2.64,-3.84,0.791
1720,-2.64,-3.76,0.779
1721,-2.64,-3.68,0.768
1722,-2.64,-3.6,0.789
1723,-2.64,-3.52,0.796
1724,-2.64,-3.44,0.792
1725,-2.64,-3.36,0.782
1726,-2.64,-3.28,0.786
1727,-2.64,-3.2,0.781
1728,-2.64,-3.12,0.779
1729,-2.64,-3.04,0.779
1730,-2.64,-2.96,0.755
1731,-2.64,-2.88,0.801
1732,-2.64,-2.8,0.78
1733,-2.64,-2.72,0.734
1734,-2.64,-2.64,0.765
1735,-2.64,-2.56,0.774
1736,-2.64,-2.48,0.75
1737,-2.64,-2.4,0.742
1738,-2.64,-2.32,0.728
1739,-2.64,-2.24,0.741
1740,-2.64,-2.16,0.72
1741,-2.64,-2.08,0.703
1742,-2.64,-2,0.686
1743,-2.64,-1.92,0.698
1744,-2.64,-1.84,0.685
1745,-2.64,-1.76,0.699
1746,-2.64,-1.68,0.686
1747,-2.64,-1.6,0.672
1748,-2.64,-1.52,0.668
1749,-2.64,-1.44,0.616
1750,-2.64,-1.36,0.617
1751,-2.64,-1.28,0.617
1752,-2.64,-1.2,0.602
1753,-2.64,-1.12,0.576
1754,-2.64,-1.04,0.56
1755,-2.64,-0.96,0.553
1756,-2.64,-0.88,0.5
1757,-2.64,-0.8,0.507
1758,-2.64,-0.72,0.467
1759,-2.64,-0.64,0.448
1760,-2.64,-0.56,0.451
1761,-2.64,-0.48,0.414
1762,-2.64,-0.4,0.364
1763,-2.64,-0.32,0.361
1764,-2.64,-0.24,0.366
1765,-2.64,-0.16,0.313
1766,-2.64,-0.08,0.289
1767,-2.64,0,0.291
1768,-2.64,0.08,0.258
1769,-2.64,0.16,0.268
1770,-2.64,0.24,0.243
1771,-2.64,0.32,0.235
1772,-2.64,0.4,0.212
1773,-2.64,0.48,0.213
1774,-2.64,0.56,0.211
1775,-2.64,0.64,0.218
