,sigh,sigx,success_rate
7777,3.08,0.0,0.101
7778,3.08,0.04,0.236
7779,3.08,0.08,0.291
7780,3.08,0.12,0.332
7781,3.08,0.16,0.349
7782,3.08,0.2,0.393
7783,3.08,0.24,0.43
7784,3.08,0.28,0.449
7785,3.08,0.32,0.445
7786,3.08,0.36,0.482
7787,3.08,0.4,0.478
7788,3.08,0.44,0.514
7789,3.08,0.48,0.475
7790,3.08,0.52,0.509
7791,3.08,0.56,0.524
7792,3.08,0.6,0.536
7793,3.08,0.64,0.536
7794,3.08,0.68,0.56
7795,3.08,0.72,0.552
7796,3.08,0.76,0.556
7797,3.08,0.8,0.559
7798,3.08,0.84,0.585
7799,3.08,0.88,0.561
7800,3.08,0.92,0.581
7801,3.08,0.96,0.567
7802,3.08,1.0,0.596
7803,3.08,1.04,0.604
7804,3.08,1.08,0.594
7805,3.08,1.12,0.59
7806,3.08,1.16,0.612
7807,3.08,1.2,0.59
7808,3.08,1.24,0.618
7809,3.08,1.28,0.644
7810,3.08,1.32,0.574
7811,3.08,1.36,0.62
7812,3.08,1.4,0.623
7813,3.08,1.44,0.642
7814,3.08,1.48,0.63
7815,3.08,1.52,0.64
7816,3.08,1.56,0.674
7817,3.08,1.6,0.662
7818,3.08,1.64,0.629
7819,3.08,1.68,0.666
7820,3.08,1.72,0.647
7821,3.08,1.76,0.631
7822,3.08,1.8,0.637
7823,3.08,1.84,0.669
7824,3.08,1.88,0.647
7825,3.08,1.92,0.663
7826,3.08,1.96,0.669
7827,3.08,2.0,0.692
7828,3.08,2.04,0.646
7829,3.08,2.08,0.675
7830,3.08,2.12,0.642
7831,3.08,2.16,0.665
7832,3.08,2.2,0.698
7833,3.08,2.24,0.664
7834,3.08,2.28,0.672
7835,3.08,2.32,0.697
7836,3.08,2.36,0.701
7837,3.08,2.4,0.688
7838,3.08,2.44,0.678
7839,3.08,2.48,0.662
7840,3.08,2.52,0.676
7841,3.08,2.56,0.683
7842,3.08,2.6,0.674
7843,3.08,2.64,0.676
7844,3.08,2.68,0.71
7845,3.08,2.72,0.685
7846,3.08,2.76,0.691
7847,3.08,2.8,0.695
7848,3.08,2.84,0.703
7849,3.08,2.88,0.689
7850,3.08,2.92,0.68
7851,3.08,2.96,0.696
7852,3.08,3.0,0.71
7853,3.08,3.04,0.711
7854,3.08,3.08,0.714
7855,3.08,3.12,0.686
7856,3.08,3.16,0.709
7857,3.08,3.2,0.704
7858,3.08,3.24,0.699
7859,3.08,3.28,0.703
7860,3.08,3.32,0.707
7861,3.08,3.36,0.692
7862,3.08,3.4,0.722
7863,3.08,3.44,0.726
7864,3.08,3.48,0.708
7865,3.08,3.52,0.712
7866,3.08,3.56,0.707
7867,3.08,3.6,0.729
7868,3.08,3.64,0.748
7869,3.08,3.68,0.7
7870,3.08,3.72,0.695
7871,3.08,3.76,0.677
7872,3.08,3.8,0.717
7873,3.08,3.84,0.716
7874,3.08,3.88,0.742
7875,3.08,3.92,0.731
7876,3.08,3.96,0.72
7877,3.08,4.0,0.726
7878,3.12,0.0,0.121
7879,3.12,0.04,0.237
7880,3.12,0.08,0.313
7881,3.12,0.12,0.327
7882,3.12,0.16,0.367
7883,3.12,0.2,0.4
7884,3.12,0.24,0.417
7885,3.12,0.28,0.465
7886,3.12,0.32,0.46
7887,3.12,0.36,0.463
7888,3.12,0.4,0.479
7889,3.12,0.44,0.472
7890,3.12,0.48,0.495
7891,3.12,0.52,0.493
7892,3.12,0.56,0.506
7893,3.12,0.6,0.546
7894,3.12,0.64,0.51
7895,3.12,0.68,0.538
7896,3.12,0.72,0.542
7897,3.12,0.76,0.583
7898,3.12,0.8,0.538
7899,3.12,0.84,0.571
7900,3.12,0.88,0.569
7901,3.12,0.92,0.596
7902,3.12,0.96,0.587
7903,3.12,1.0,0.6
7904,3.12,1.04,0.574
7905,3.12,1.08,0.583
7906,3.12,1.12,0.598
7907,3.12,1.16,0.573
7908,3.12,1.2,0.621
7909,3.12,1.24,0.615
7910,3.12,1.28,0.607
7911,3.12,1.32,0.605
7912,3.12,1.36,0.636
7913,3.12,1.4,0.663
7914,3.12,1.44,0.647
7915,3.12,1.48,0.668
7916,3.12,1.52,0.601
7917,3.12,1.56,0.642
7918,3.12,1.6,0.628
7919,3.12,1.64,0.629
7920,3.12,1.68,0.673
7921,3.12,1.72,0.659
7922,3.12,1.76,0.647
7923,3.12,1.8,0.638
7924,3.12,1.84,0.675
7925,3.12,1.88,0.666
7926,3.12,1.92,0.642
7927,3.12,1.96,0.661
7928,3.12,2.0,0.652
7929,3.12,2.04,0.676
7930,3.12,2.08,0.662
7931,3.12,2.12,0.656
7932,3.12,2.16,0.663
7933,3.12,2.2,0.671
7934,3.12,2.24,0.683
7935,3.12,2.28,0.666
7936,3.12,2.32,0.685
7937,3.12,2.36,0.679
7938,3.12,2.4,0.683
7939,3.12,2.44,0.691
7940,3.12,2.48,0.69
7941,3.12,2.52,0.695
7942,3.12,2.56,0.673
7943,3.12,2.6,0.718
7944,3.12,2.64,0.684
7945,3.12,2.68,0.688
7946,3.12,2.72,0.68
7947,3.12,2.76,0.68
7948,3.12,2.8,0.712
7949,3.12,2.84,0.716
7950,3.12,2.88,0.698
7951,3.12,2.92,0.719
7952,3.12,2.96,0.725
7953,3.12,3.0,0.691
7954,3.12,3.04,0.705
7955,3.12,3.08,0.687
7956,3.12,3.12,0.701
7957,3.12,3.16,0.705
7958,3.12,3.2,0.694
7959,3.12,3.24,0.69
7960,3.12,3.28,0.73
7961,3.12,3.32,0.703
7962,3.12,3.36,0.712
7963,3.12,3.4,0.705
7964,3.12,3.44,0.709
7965,3.12,3.48,0.685
7966,3.12,3.52,0.729
7967,3.12,3.56,0.72
7968,3.12,3.6,0.693
7969,3.12,3.64,0.724
7970,3.12,3.68,0.722
7971,3.12,3.72,0.716
7972,3.12,3.76,0.722
7973,3.12,3.8,0.725
7974,3.12,3.84,0.71
7975,3.12,3.88,0.715
7976,3.12,3.92,0.715
7977,3.12,3.96,0.75
7978,3.12,4.0,0.708
7979,3.16,0.0,0.1
7980,3.16,0.04,0.231
7981,3.16,0.08,0.302
7982,3.16,0.12,0.34
7983,3.16,0.16,0.369
7984,3.16,0.2,0.383
7985,3.16,0.24,0.446
7986,3.16,0.28,0.407
7987,3.16,0.32,0.484
7988,3.16,0.36,0.486
7989,3.16,0.4,0.45
7990,3.16,0.44,0.473
7991,3.16,0.48,0.493
7992,3.16,0.52,0.518
7993,3.16,0.56,0.536
7994,3.16,0.6,0.52
7995,3.16,0.64,0.487
7996,3.16,0.68,0.518
7997,3.16,0.72,0.563
7998,3.16,0.76,0.57
7999,3.16,0.8,0.55
8000,3.16,0.84,0.564
8001,3.16,0.88,0.568
8002,3.16,0.92,0.566
8003,3.16,0.96,0.598
8004,3.16,1.0,0.567
8005,3.16,1.04,0.604
8006,3.16,1.08,0.595
8007,3.16,1.12,0.612
8008,3.16,1.16,0.591
8009,3.16,1.2,0.584
8010,3.16,1.24,0.595
8011,3.16,1.28,0.604
8012,3.16,1.32,0.644
8013,3.16,1.36,0.583
8014,3.16,1.4,0.634
8015,3.16,1.44,0.626
8016,3.16,1.48,0.645
8017,3.16,1.52,0.622
8018,3.16,1.56,0.629
8019,3.16,1.6,0.632
8020,3.16,1.64,0.654
8021,3.16,1.68,0.626
8022,3.16,1.72,0.666
8023,3.16,1.76,0.641
8024,3.16,1.8,0.67
8025,3.16,1.84,0.664
8026,3.16,1.88,0.643
8027,3.16,1.92,0.657
8028,3.16,1.96,0.631
8029,3.16,2.0,0.671
8030,3.16,2.04,0.657
8031,3.16,2.08,0.654
8032,3.16,2.12,0.678
8033,3.16,2.16,0.678
8034,3.16,2.2,0.674
8035,3.16,2.24,0.664
8036,3.16,2.28,0.679
8037,3.16,2.32,0.666
8038,3.16,2.36,0.672
8039,3.16,2.4,0.697
8040,3.16,2.44,0.67
8041,3.16,2.48,0.66
8042,3.16,2.52,0.67
8043,3.16,2.56,0.673
8044,3.16,2.6,0.683
8045,3.16,2.64,0.665
8046,3.16,2.68,0.7
8047,3.16,2.72,0.701
8048,3.16,2.76,0.693
8049,3.16,2.8,0.71
8050,3.16,2.84,0.7
8051,3.16,2.88,0.706
8052,3.16,2.92,0.686
8053,3.16,2.96,0.719
8054,3.16,3.0,0.711
8055,3.16,3.04,0.701
8056,3.16,3.08,0.668
8057,3.16,3.12,0.707
8058,3.16,3.16,0.706
8059,3.16,3.2,0.712
8060,3.16,3.24,0.668
8061,3.16,3.28,0.696
8062,3.16,3.32,0.698
8063,3.16,3.36,0.712
8064,3.16,3.4,0.725
8065,3.16,3.44,0.7
8066,3.16,3.48,0.711
8067,3.16,3.52,0.717
8068,3.16,3.56,0.706
8069,3.16,3.6,0.701
8070,3.16,3.64,0.732
8071,3.16,3.68,0.71
8072,3.16,3.72,0.732
8073,3.16,3.76,0.68
8074,3.16,3.8,0.726
8075,3.16,3.84,0.73
8076,3.16,3.88,0.713
8077,3.16,3.92,0.732
8078,3.16,3.96,0.729
8079,3.16,4.0,0.726
8080,3.2,0.0,0.098
8081,3.2,0.04,0.238
8082,3.2,0.08,0.326
8083,3.2,0.12,0.317
8084,3.2,0.16,0.372
8085,3.2,0.2,0.376
8086,3.2,0.24,0.413
8087,3.2,0.28,0.42
8088,3.2,0.32,0.43
8089,3.2,0.36,0.449
8090,3.2,0.4,0.46
8091,3.2,0.44,0.474
8092,3.2,0.48,0.49
8093,3.2,0.52,0.494
8094,3.2,0.56,0.532
8095,3.2,0.6,0.531
8096,3.2,0.64,0.514
8097,3.2,0.68,0.533
8098,3.2,0.72,0.521
8099,3.2,0.76,0.562
8100,3.2,0.8,0.545
8101,3.2,0.84,0.556
8102,3.2,0.88,0.576
8103,3.2,0.92,0.556
8104,3.2,0.96,0.598
8105,3.2,1.0,0.595
8106,3.2,1.04,0.554
8107,3.2,1.08,0.603
8108,3.2,1.12,0.629
8109,3.2,1.16,0.601
8110,3.2,1.2,0.604
8111,3.2,1.24,0.604
8112,3.2,1.28,0.617
8113,3.2,1.32,0.623
8114,3.2,1.36,0.603
8115,3.2,1.4,0.623
8116,3.2,1.44,0.641
8117,3.2,1.48,0.637
8118,3.2,1.52,0.645
8119,3.2,1.56,0.632
8120,3.2,1.6,0.62
8121,3.2,1.64,0.629
8122,3.2,1.68,0.646
8123,3.2,1.72,0.66
8124,3.2,1.76,0.655
8125,3.2,1.8,0.64
8126,3.2,1.84,0.626
8127,3.2,1.88,0.638
8128,3.2,1.92,0.642
8129,3.2,1.96,0.664
8130,3.2,2.0,0.664
8131,3.2,2.04,0.669
8132,3.2,2.08,0.644
8133,3.2,2.12,0.632
8134,3.2,2.16,0.661
8135,3.2,2.2,0.657
8136,3.2,2.24,0.653
8137,3.2,2.28,0.712
8138,3.2,2.32,0.669
8139,3.2,2.36,0.692
8140,3.2,2.4,0.686
8141,3.2,2.44,0.69
8142,3.2,2.48,0.672
8143,3.2,2.52,0.697
8144,3.2,2.56,0.71
8145,3.2,2.6,0.71
8146,3.2,2.64,0.694
8147,3.2,2.68,0.687
8148,3.2,2.72,0.694
8149,3.2,2.76,0.685
8150,3.2,2.8,0.693
8151,3.2,2.84,0.716
8152,3.2,2.88,0.677
8153,3.2,2.92,0.687
8154,3.2,2.96,0.681
8155,3.2,3.0,0.677
8156,3.2,3.04,0.686
8157,3.2,3.08,0.689
8158,3.2,3.12,0.662
8159,3.2,3.16,0.706
8160,3.2,3.2,0.704
8161,3.2,3.24,0.676
8162,3.2,3.28,0.686
8163,3.2,3.32,0.683
8164,3.2,3.36,0.687
8165,3.2,3.4,0.727
8166,3.2,3.44,0.718
8167,3.2,3.48,0.697
8168,3.2,3.52,0.719
8169,3.2,3.56,0.723
8170,3.2,3.6,0.701
8171,3.2,3.64,0.737
8172,3.2,3.68,0.73
8173,3.2,3.72,0.708
8174,3.2,3.76,0.719
8175,3.2,3.8,0.721
8176,3.2,3.84,0.703
8177,3.2,3.88,0.696
8178,3.2,3.92,0.718
8179,3.2,3.96,0.722
8180,3.2,4.0,0.697
8181,3.24,0.0,0.1
8182,3.24,0.04,0.225
8183,3.24,0.08,0.289
8184,3.24,0.12,0.358
8185,3.24,0.16,0.352
8186,3.24,0.2,0.364
8187,3.24,0.24,0.401
8188,3.24,0.28,0.385
8189,3.24,0.32,0.445
8190,3.24,0.36,0.455
8191,3.24,0.4,0.461
8192,3.24,0.44,0.482
8193,3.24,0.48,0.49
8194,3.24,0.52,0.506
8195,3.24,0.56,0.497
8196,3.24,0.6,0.512
8197,3.24,0.64,0.527
8198,3.24,0.68,0.553
8199,3.24,0.72,0.538
8200,3.24,0.76,0.552
8201,3.24,0.8,0.555
8202,3.24,0.84,0.559
8203,3.24,0.88,0.569
8204,3.24,0.92,0.55
8205,3.24,0.96,0.593
8206,3.24,1.0,0.577
8207,3.24,1.04,0.596
8208,3.24,1.08,0.58
8209,3.24,1.12,0.586
8210,3.24,1.16,0.589
8211,3.24,1.2,0.616
8212,3.24,1.24,0.593
8213,3.24,1.28,0.585
8214,3.24,1.32,0.605
8215,3.24,1.36,0.619
8216,3.24,1.4,0.6
8217,3.24,1.44,0.636
8218,3.24,1.48,0.614
8219,3.24,1.52,0.628
8220,3.24,1.56,0.62
8221,3.24,1.6,0.613
8222,3.24,1.64,0.634
8223,3.24,1.68,0.614
8224,3.24,1.72,0.617
8225,3.24,1.76,0.655
8226,3.24,1.8,0.643
8227,3.24,1.84,0.677
8228,3.24,1.88,0.657
8229,3.24,1.92,0.651
8230,3.24,1.96,0.662
8231,3.24,2.0,0.642
8232,3.24,2.04,0.698
8233,3.24,2.08,0.652
8234,3.24,2.12,0.645
8235,3.24,2.16,0.663
8236,3.24,2.2,0.665
8237,3.24,2.24,0.664
8238,3.24,2.28,0.638
8239,3.24,2.32,0.677
8240,3.24,2.36,0.667
8241,3.24,2.4,0.678
8242,3.24,2.44,0.675
8243,3.24,2.48,0.682
8244,3.24,2.52,0.681
8245,3.24,2.56,0.7
8246,3.24,2.6,0.676
8247,3.24,2.64,0.693
8248,3.24,2.68,0.678
8249,3.24,2.72,0.688
8250,3.24,2.76,0.676
8251,3.24,2.8,0.702
8252,3.24,2.84,0.698
8253,3.24,2.88,0.703
8254,3.24,2.92,0.705
8255,3.24,2.96,0.691
8256,3.24,3.0,0.694
8257,3.24,3.04,0.674
8258,3.24,3.08,0.68
8259,3.24,3.12,0.696
8260,3.24,3.16,0.693
8261,3.24,3.2,0.72
8262,3.24,3.24,0.684
8263,3.24,3.28,0.7
8264,3.24,3.32,0.691
8265,3.24,3.36,0.694
8266,3.24,3.4,0.712
8267,3.24,3.44,0.739
8268,3.24,3.48,0.703
8269,3.24,3.52,0.685
8270,3.24,3.56,0.724
8271,3.24,3.6,0.725
8272,3.24,3.64,0.719
8273,3.24,3.68,0.72
8274,3.24,3.72,0.712
8275,3.24,3.76,0.721
8276,3.24,3.8,0.712
8277,3.24,3.84,0.708
8278,3.24,3.88,0.693
8279,3.24,3.92,0.693
8280,3.24,3.96,0.724
8281,3.24,4.0,0.735
8282,3.28,0.0,0.094
8283,3.28,0.04,0.22
8284,3.28,0.08,0.29
8285,3.28,0.12,0.336
8286,3.28,0.16,0.361
8287,3.28,0.2,0.369
8288,3.28,0.24,0.423
8289,3.28,0.28,0.421
8290,3.28,0.32,0.425
8291,3.28,0.36,0.431
8292,3.28,0.4,0.457
8293,3.28,0.44,0.52
8294,3.28,0.48,0.476
8295,3.28,0.52,0.477
8296,3.28,0.56,0.516
8297,3.28,0.6,0.501
8298,3.28,0.64,0.552
8299,3.28,0.68,0.53
8300,3.28,0.72,0.551
8301,3.28,0.76,0.567
8302,3.28,0.8,0.547
8303,3.28,0.84,0.54
8304,3.28,0.88,0.582
8305,3.28,0.92,0.586
8306,3.28,0.96,0.576
8307,3.28,1.0,0.573
8308,3.28,1.04,0.539
8309,3.28,1.08,0.581
8310,3.28,1.12,0.575
8311,3.28,1.16,0.563
8312,3.28,1.2,0.588
8313,3.28,1.24,0.597
8314,3.28,1.28,0.596
8315,3.28,1.32,0.607
8316,3.28,1.36,0.618
8317,3.28,1.4,0.627
8318,3.28,1.44,0.615
8319,3.28,1.48,0.576
8320,3.28,1.52,0.61
8321,3.28,1.56,0.607
8322,3.28,1.6,0.645
8323,3.28,1.64,0.665
8324,3.28,1.68,0.618
8325,3.28,1.72,0.648
8326,3.28,1.76,0.658
8327,3.28,1.8,0.658
8328,3.28,1.84,0.602
8329,3.28,1.88,0.657
8330,3.28,1.92,0.663
8331,3.28,1.96,0.648
8332,3.28,2.0,0.674
8333,3.28,2.04,0.665
8334,3.28,2.08,0.691
8335,3.28,2.12,0.66
8336,3.28,2.16,0.652
8337,3.28,2.2,0.676
8338,3.28,2.24,0.64
8339,3.28,2.28,0.662
8340,3.28,2.32,0.687
8341,3.28,2.36,0.636
8342,3.28,2.4,0.662
8343,3.28,2.44,0.69
8344,3.28,2.48,0.692
8345,3.28,2.52,0.655
8346,3.28,2.56,0.674
8347,3.28,2.6,0.69
8348,3.28,2.64,0.679
8349,3.28,2.68,0.681
8350,3.28,2.72,0.675
8351,3.28,2.76,0.681
8352,3.28,2.8,0.663
8353,3.28,2.84,0.679
8354,3.28,2.88,0.704
8355,3.28,2.92,0.697
8356,3.28,2.96,0.709
8357,3.28,3.0,0.71
8358,3.28,3.04,0.693
8359,3.28,3.08,0.687
8360,3.28,3.12,0.684
8361,3.28,3.16,0.702
8362,3.28,3.2,0.707
8363,3.28,3.24,0.7
8364,3.28,3.28,0.72
8365,3.28,3.32,0.7
8366,3.28,3.36,0.712
8367,3.28,3.4,0.701
8368,3.28,3.44,0.746
8369,3.28,3.48,0.699
8370,3.28,3.52,0.673
8371,3.28,3.56,0.696
8372,3.28,3.6,0.697
8373,3.28,3.64,0.708
8374,3.28,3.68,0.697
8375,3.28,3.72,0.681
8376,3.28,3.76,0.697
8377,3.28,3.8,0.715
8378,3.28,3.84,0.738
8379,3.28,3.88,0.699
8380,3.28,3.92,0.733
8381,3.28,3.96,0.728
8382,3.28,4.0,0.716
8383,3.32,0.0,0.102
8384,3.32,0.04,0.224
8385,3.32,0.08,0.294
8386,3.32,0.12,0.335
8387,3.32,0.16,0.338
8388,3.32,0.2,0.352
8389,3.32,0.24,0.399
8390,3.32,0.28,0.425
8391,3.32,0.32,0.437
8392,3.32,0.36,0.474
8393,3.32,0.4,0.458
8394,3.32,0.44,0.472
8395,3.32,0.48,0.518
8396,3.32,0.52,0.501
8397,3.32,0.56,0.539
8398,3.32,0.6,0.554
8399,3.32,0.64,0.532
8400,3.32,0.68,0.534
8401,3.32,0.72,0.546
8402,3.32,0.76,0.539
8403,3.32,0.8,0.525
8404,3.32,0.84,0.558
8405,3.32,0.88,0.562
8406,3.32,0.92,0.556
8407,3.32,0.96,0.573
8408,3.32,1.0,0.566
8409,3.32,1.04,0.597
8410,3.32,1.08,0.574
8411,3.32,1.12,0.569
8412,3.32,1.16,0.581
8413,3.32,1.2,0.602
8414,3.32,1.24,0.595
8415,3.32,1.28,0.611
8416,3.32,1.32,0.591
8417,3.32,1.36,0.602
8418,3.32,1.4,0.633
8419,3.32,1.44,0.612
8420,3.32,1.48,0.614
8421,3.32,1.52,0.607
8422,3.32,1.56,0.622
8423,3.32,1.6,0.612
8424,3.32,1.64,0.643
8425,3.32,1.68,0.617
8426,3.32,1.72,0.619
8427,3.32,1.76,0.651
8428,3.32,1.8,0.631
8429,3.32,1.84,0.638
8430,3.32,1.88,0.636
8431,3.32,1.92,0.643
8432,3.32,1.96,0.611
8433,3.32,2.0,0.629
8434,3.32,2.04,0.654
8435,3.32,2.08,0.653
8436,3.32,2.12,0.639
8437,3.32,2.16,0.691
8438,3.32,2.2,0.644
8439,3.32,2.24,0.644
8440,3.32,2.28,0.66
8441,3.32,2.32,0.659
8442,3.32,2.36,0.67
8443,3.32,2.4,0.669
8444,3.32,2.44,0.663
8445,3.32,2.48,0.65
8446,3.32,2.52,0.669
8447,3.32,2.56,0.678
8448,3.32,2.6,0.663
8449,3.32,2.64,0.699
8450,3.32,2.68,0.681
8451,3.32,2.72,0.693
8452,3.32,2.76,0.708
8453,3.32,2.8,0.674
8454,3.32,2.84,0.689
8455,3.32,2.88,0.692
8456,3.32,2.92,0.672
8457,3.32,2.96,0.7
8458,3.32,3.0,0.672
8459,3.32,3.04,0.675
8460,3.32,3.08,0.691
8461,3.32,3.12,0.698
8462,3.32,3.16,0.695
8463,3.32,3.2,0.708
8464,3.32,3.24,0.69
8465,3.32,3.28,0.703
8466,3.32,3.32,0.681
8467,3.32,3.36,0.702
8468,3.32,3.4,0.714
8469,3.32,3.44,0.677
8470,3.32,3.48,0.693
8471,3.32,3.52,0.713
8472,3.32,3.56,0.685
8473,3.32,3.6,0.695
8474,3.32,3.64,0.7
8475,3.32,3.68,0.698
8476,3.32,3.72,0.724
8477,3.32,3.76,0.706
8478,3.32,3.8,0.719
8479,3.32,3.84,0.702
8480,3.32,3.88,0.706
8481,3.32,3.92,0.732
8482,3.32,3.96,0.713
8483,3.32,4.0,0.734
8484,3.36,0.0,0.091
8485,3.36,0.04,0.226
8486,3.36,0.08,0.29
8487,3.36,0.12,0.341
8488,3.36,0.16,0.348
8489,3.36,0.2,0.352
8490,3.36,0.24,0.4
8491,3.36,0.28,0.409
8492,3.36,0.32,0.428
8493,3.36,0.36,0.439
8494,3.36,0.4,0.489
8495,3.36,0.44,0.448
8496,3.36,0.48,0.521
8497,3.36,0.52,0.493
8498,3.36,0.56,0.515
8499,3.36,0.6,0.521
8500,3.36,0.64,0.531
8501,3.36,0.68,0.508
8502,3.36,0.72,0.515
8503,3.36,0.76,0.534
8504,3.36,0.8,0.53
8505,3.36,0.84,0.548
8506,3.36,0.88,0.571
8507,3.36,0.92,0.584
8508,3.36,0.96,0.567
8509,3.36,1.0,0.566
8510,3.36,1.04,0.595
8511,3.36,1.08,0.609
8512,3.36,1.12,0.58
8513,3.36,1.16,0.591
8514,3.36,1.2,0.608
8515,3.36,1.24,0.592
8516,3.36,1.28,0.613
8517,3.36,1.32,0.606
8518,3.36,1.36,0.62
8519,3.36,1.4,0.602
8520,3.36,1.44,0.622
8521,3.36,1.48,0.612
8522,3.36,1.52,0.603
8523,3.36,1.56,0.621
8524,3.36,1.6,0.624
8525,3.36,1.64,0.622
8526,3.36,1.68,0.616
8527,3.36,1.72,0.642
8528,3.36,1.76,0.639
8529,3.36,1.8,0.644
8530,3.36,1.84,0.646
8531,3.36,1.88,0.642
8532,3.36,1.92,0.647
8533,3.36,1.96,0.663
8534,3.36,2.0,0.656
8535,3.36,2.04,0.645
8536,3.36,2.08,0.638
8537,3.36,2.12,0.663
8538,3.36,2.16,0.635
8539,3.36,2.2,0.639
8540,3.36,2.24,0.643
8541,3.36,2.28,0.648
8542,3.36,2.32,0.66
8543,3.36,2.36,0.665
8544,3.36,2.4,0.65
8545,3.36,2.44,0.643
8546,3.36,2.48,0.659
8547,3.36,2.52,0.649
8548,3.36,2.56,0.635
8549,3.36,2.6,0.693
8550,3.36,2.64,0.662
8551,3.36,2.68,0.682
8552,3.36,2.72,0.678
8553,3.36,2.76,0.669
8554,3.36,2.8,0.686
8555,3.36,2.84,0.676
8556,3.36,2.88,0.705
8557,3.36,2.92,0.682
8558,3.36,2.96,0.679
8559,3.36,3.0,0.692
8560,3.36,3.04,0.681
8561,3.36,3.08,0.683
8562,3.36,3.12,0.686
8563,3.36,3.16,0.67
8564,3.36,3.2,0.692
8565,3.36,3.24,0.682
8566,3.36,3.28,0.675
8567,3.36,3.32,0.721
8568,3.36,3.36,0.677
8569,3.36,3.4,0.693
8570,3.36,3.44,0.704
8571,3.36,3.48,0.716
8572,3.36,3.52,0.684
8573,3.36,3.56,0.717
8574,3.36,3.6,0.687
8575,3.36,3.64,0.705
8576,3.36,3.68,0.722
8577,3.36,3.72,0.721
8578,3.36,3.76,0.685
8579,3.36,3.8,0.717
8580,3.36,3.84,0.691
8581,3.36,3.88,0.703
8582,3.36,3.92,0.684
8583,3.36,3.96,0.7
8584,3.36,4.0,0.715
8585,3.4,0.0,0.091
8586,3.4,0.04,0.227
8587,3.4,0.08,0.28
8588,3.4,0.12,0.332
8589,3.4,0.16,0.343
8590,3.4,0.2,0.36
8591,3.4,0.24,0.398
8592,3.4,0.28,0.409
8593,3.4,0.32,0.43
8594,3.4,0.36,0.438
8595,3.4,0.4,0.453
8596,3.4,0.44,0.447
8597,3.4,0.48,0.462
8598,3.4,0.52,0.482
8599,3.4,0.56,0.515
8600,3.4,0.6,0.506
8601,3.4,0.64,0.524
8602,3.4,0.68,0.531
8603,3.4,0.72,0.525
8604,3.4,0.76,0.573
8605,3.4,0.8,0.546
8606,3.4,0.84,0.567
8607,3.4,0.88,0.544
8608,3.4,0.92,0.561
8609,3.4,0.96,0.559
8610,3.4,1.0,0.573
8611,3.4,1.04,0.606
8612,3.4,1.08,0.578
8613,3.4,1.12,0.57
8614,3.4,1.16,0.56
8615,3.4,1.2,0.568
8616,3.4,1.24,0.564
8617,3.4,1.28,0.615
8618,3.4,1.32,0.61
8619,3.4,1.36,0.583
8620,3.4,1.4,0.613
8621,3.4,1.44,0.617
8622,3.4,1.48,0.604
8623,3.4,1.52,0.628
8624,3.4,1.56,0.626
8625,3.4,1.6,0.628
8626,3.4,1.64,0.647
8627,3.4,1.68,0.646
8628,3.4,1.72,0.641
8629,3.4,1.76,0.627
8630,3.4,1.8,0.631
8631,3.4,1.84,0.627
8632,3.4,1.88,0.673
8633,3.4,1.92,0.638
8634,3.4,1.96,0.649
8635,3.4,2.0,0.636
8636,3.4,2.04,0.642
8637,3.4,2.08,0.64
8638,3.4,2.12,0.662
8639,3.4,2.16,0.629
8640,3.4,2.2,0.656
8641,3.4,2.24,0.671
8642,3.4,2.28,0.668
8643,3.4,2.32,0.679
8644,3.4,2.36,0.67
8645,3.4,2.4,0.668
8646,3.4,2.44,0.678
8647,3.4,2.48,0.654
8648,3.4,2.52,0.692
8649,3.4,2.56,0.671
8650,3.4,2.6,0.686
8651,3.4,2.64,0.671
8652,3.4,2.68,0.682
8653,3.4,2.72,0.671
8654,3.4,2.76,0.665
8655,3.4,2.8,0.687
8656,3.4,2.84,0.682
8657,3.4,2.88,0.689
8658,3.4,2.92,0.707
8659,3.4,2.96,0.692
8660,3.4,3.0,0.705
8661,3.4,3.04,0.694
8662,3.4,3.08,0.687
8663,3.4,3.12,0.695
8664,3.4,3.16,0.666
8665,3.4,3.2,0.722
8666,3.4,3.24,0.699
8667,3.4,3.28,0.712
8668,3.4,3.32,0.691
8669,3.4,3.36,0.669
8670,3.4,3.4,0.68
8671,3.4,3.44,0.677
8672,3.4,3.48,0.707
8673,3.4,3.52,0.691
8674,3.4,3.56,0.695
8675,3.4,3.6,0.685
8676,3.4,3.64,0.69
8677,3.4,3.68,0.693
8678,3.4,3.72,0.716
8679,3.4,3.76,0.704
8680,3.4,3.8,0.691
8681,3.4,3.84,0.703
8682,3.4,3.88,0.69
8683,3.4,3.92,0.719
8684,3.4,3.96,0.709
8685,3.4,4.0,0.719
8686,3.44,0.0,0.095
8687,3.44,0.04,0.225
8688,3.44,0.08,0.266
8689,3.44,0.12,0.307
8690,3.44,0.16,0.378
8691,3.44,0.2,0.367
8692,3.44,0.24,0.407
8693,3.44,0.28,0.415
8694,3.44,0.32,0.42
8695,3.44,0.36,0.439
8696,3.44,0.4,0.452
8697,3.44,0.44,0.447
8698,3.44,0.48,0.481
8699,3.44,0.52,0.471
8700,3.44,0.56,0.496
8701,3.44,0.6,0.503
8702,3.44,0.64,0.524
8703,3.44,0.68,0.54
8704,3.44,0.72,0.549
8705,3.44,0.76,0.541
8706,3.44,0.8,0.543
8707,3.44,0.84,0.542
8708,3.44,0.88,0.526
