,$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
8789,6.2,11.2,0.7,5.7,0.659
8790,6.2,11.2,0.8,5.8,0.667
8791,6.2,11.2,0.9,5.9,0.663
8792,6.2,11.2,1.0,6.0,0.655
8793,6.2,11.2,1.1,6.1,0.639
8794,6.2,11.2,1.2,6.2,0.609
8795,6.2,11.2,1.3,6.3,0.616
8796,6.2,11.2,1.4,6.4,0.598
8797,6.2,11.2,1.5,6.5,0.574
8798,6.2,11.2,1.6,6.6,0.591
8799,6.2,11.2,1.7,6.7,0.553
8800,6.2,11.2,1.8,6.8,0.551
8801,6.2,11.2,1.9,6.9,0.58
8802,6.2,11.2,2.0,7.0,0.528
8803,6.2,11.2,2.1,7.1,0.505
8804,6.2,11.2,2.2,7.2,0.495
8805,6.2,11.2,2.3,7.3,0.491
8806,6.2,11.2,2.4,7.4,0.476
8807,6.2,11.2,2.5,7.5,0.466
8808,6.2,11.2,2.6,7.6,0.481
8809,6.2,11.2,2.7,7.7,0.425
8810,6.2,11.2,2.8,7.8,0.466
8811,6.2,11.2,2.9,7.9,0.442
8812,6.2,11.2,3.0,8.0,0.445
8813,6.2,11.2,3.1,8.1,0.459
8814,6.2,11.2,3.2,8.2,0.46
8815,6.2,11.2,3.3,8.3,0.464
8816,6.2,11.2,3.4,8.4,0.483
8817,6.2,11.2,3.5,8.5,0.494
8818,6.2,11.2,3.6,8.6,0.496
8819,6.2,11.2,3.7,8.7,0.52
8820,6.2,11.2,3.8,8.8,0.565
8821,6.2,11.2,3.9,8.9,0.528
8822,6.2,11.2,4.0,9.0,0.574
8823,6.2,11.2,4.1,9.1,0.575
8824,6.2,11.2,4.2,9.2,0.588
8825,6.2,11.2,4.3,9.3,0.6
8826,6.2,11.2,4.4,9.4,0.606
8827,6.2,11.2,4.5,9.5,0.607
8828,6.2,11.2,4.6,9.6,0.622
8829,6.2,11.2,4.7,9.7,0.625
8830,6.2,11.2,4.8,9.8,0.669
8831,6.2,11.2,4.9,9.9,0.659
8832,6.2,11.2,5.0,10.0,0.669
8833,6.2,11.2,5.1,10.1,0.628
8834,6.2,11.2,5.2,10.2,0.633
8835,6.2,11.2,5.3,10.3,0.701
8836,6.2,11.2,5.4,10.4,0.673
8837,6.2,11.2,5.5,10.5,0.672
8838,6.2,11.2,5.6,10.6,0.674
8839,6.2,11.2,5.7,10.7,0.676
8840,6.2,11.2,5.8,10.8,0.677
8841,6.2,11.2,5.9,10.9,0.654
8842,6.2,11.2,6.0,11.0,0.665
8843,6.2,11.2,6.1,11.1,0.654
8844,6.2,11.2,6.2,11.2,0.616
8845,6.2,11.2,6.3,11.3,0.611
8846,6.2,11.2,6.4,11.4,0.599
8847,6.2,11.2,6.5,11.5,0.597
8848,6.2,11.2,6.6,11.6,0.585
8849,6.2,11.2,6.7,11.7,0.54
8850,6.2,11.2,6.8,11.8,0.537
8851,6.2,11.2,6.9,11.9,0.537
8852,6.2,11.2,7.0,12.0,0.523
8853,6.2,11.2,7.1,12.1,0.491
8854,6.2,11.2,7.2,12.2,0.485
8855,6.2,11.2,7.3,12.3,0.442
8856,6.2,11.2,7.4,12.4,0.432
8857,6.2,11.2,7.5,12.5,0.43
8858,6.2,11.2,7.6,12.6,0.39
8859,6.2,11.2,7.7,12.7,0.418
8860,6.2,11.2,7.8,12.8,0.36
8861,6.2,11.2,7.9,12.9,0.348
8862,6.2,11.2,8.0,13.0,0.337
8863,6.2,11.2,8.1,13.1,0.311
8864,6.2,11.2,8.2,13.2,0.3
8865,6.2,11.2,8.3,13.3,0.295
8866,6.2,11.2,8.4,13.4,0.285
8867,6.2,11.2,8.5,13.5,0.295
8868,6.2,11.2,8.6,13.6,0.268
8869,6.2,11.2,8.7,13.7,0.262
8870,6.2,11.2,8.8,13.8,0.244
8871,6.2,11.2,8.9,13.9,0.223
8872,6.2,11.2,9.0,14.0,0.247
8873,6.2,11.2,9.1,14.1,0.261
8874,6.2,11.2,9.2,14.2,0.244
8875,6.2,11.2,9.3,14.3,0.236
8876,6.2,11.2,9.4,14.4,0.247
8877,6.2,11.2,9.5,14.5,0.249
8878,6.2,11.2,9.6,14.6,0.248
8879,6.2,11.2,9.7,14.7,0.236
8880,6.2,11.2,9.8,14.8,0.231
8881,6.2,11.2,9.9,14.9,0.215
8882,6.2,11.2,10.0,15.0,0.229
8883,6.3,11.3,-4.0,1.0,0.128
8884,6.3,11.3,-3.9,1.1,0.101
8885,6.3,11.3,-3.8,1.2000000000000002,0.111
8886,6.3,11.3,-3.7,1.2999999999999998,0.105
8887,6.3,11.3,-3.6,1.4,0.107
8888,6.3,11.3,-3.5,1.5,0.117
8889,6.3,11.3,-3.4,1.6,0.111
