,sigh,sigx,success_rate
7862,3.08,3.4,0.754
7863,3.08,3.44,0.742
7864,3.08,3.48,0.739
7865,3.08,3.52,0.744
7866,3.08,3.56,0.713
7867,3.08,3.6,0.736
7868,3.08,3.64,0.723
7869,3.08,3.68,0.713
7870,3.08,3.72,0.704
7871,3.08,3.76,0.717
7872,3.08,3.8,0.712
7873,3.08,3.84,0.706
7874,3.08,3.88,0.692
7875,3.08,3.92,0.666
7876,3.08,3.96,0.672
7877,3.08,4.0,0.672
7878,3.12,0.0,0.092
7879,3.12,0.04,0.118
7880,3.12,0.08,0.173
7881,3.12,0.12,0.23
7882,3.12,0.16,0.284
7883,3.12,0.2,0.338
7884,3.12,0.24,0.362
7885,3.12,0.28,0.405
7886,3.12,0.32,0.453
7887,3.12,0.36,0.468
7888,3.12,0.4,0.521
7889,3.12,0.44,0.551
7890,3.12,0.48,0.57
7891,3.12,0.52,0.555
7892,3.12,0.56,0.626
7893,3.12,0.6,0.642
7894,3.12,0.64,0.636
7895,3.12,0.68,0.668
7896,3.12,0.72,0.699
7897,3.12,0.76,0.681
7898,3.12,0.8,0.728
7899,3.12,0.84,0.722
7900,3.12,0.88,0.748
7901,3.12,0.92,0.752
7902,3.12,0.96,0.778
7903,3.12,1.0,0.765
7904,3.12,1.04,0.782
7905,3.12,1.08,0.793
7906,3.12,1.12,0.796
7907,3.12,1.16,0.815
7908,3.12,1.2,0.814
7909,3.12,1.24,0.798
7910,3.12,1.28,0.825
7911,3.12,1.32,0.842
7912,3.12,1.36,0.819
7913,3.12,1.4,0.858
7914,3.12,1.44,0.838
7915,3.12,1.48,0.83
7916,3.12,1.52,0.843
7917,3.12,1.56,0.86
7918,3.12,1.6,0.857
7919,3.12,1.64,0.845
7920,3.12,1.68,0.852
7921,3.12,1.72,0.877
7922,3.12,1.76,0.871
7923,3.12,1.8,0.858
7924,3.12,1.84,0.876
7925,3.12,1.88,0.884
7926,3.12,1.92,0.886
7927,3.12,1.96,0.88
7928,3.12,2.0,0.873
7929,3.12,2.04,0.872
7930,3.12,2.08,0.877
7931,3.12,2.12,0.894
7932,3.12,2.16,0.86
7933,3.12,2.2,0.886
7934,3.12,2.24,0.867
7935,3.12,2.28,0.883
7936,3.12,2.32,0.867
7937,3.12,2.36,0.865
7938,3.12,2.4,0.862
7939,3.12,2.44,0.859
7940,3.12,2.48,0.858
7941,3.12,2.52,0.862
7942,3.12,2.56,0.839
7943,3.12,2.6,0.844
7944,3.12,2.64,0.839
7945,3.12,2.68,0.847
7946,3.12,2.72,0.862
7947,3.12,2.76,0.834
7948,3.12,2.8,0.809
7949,3.12,2.84,0.815
7950,3.12,2.88,0.822
7951,3.12,2.92,0.804
7952,3.12,2.96,0.809
7953,3.12,3.0,0.788
7954,3.12,3.04,0.798
7955,3.12,3.08,0.772
7956,3.12,3.12,0.775
7957,3.12,3.16,0.792
7958,3.12,3.2,0.768
7959,3.12,3.24,0.757
7960,3.12,3.28,0.742
7961,3.12,3.32,0.773
7962,3.12,3.36,0.758
7963,3.12,3.4,0.756
7964,3.12,3.44,0.745
7965,3.12,3.48,0.727
7966,3.12,3.52,0.74
7967,3.12,3.56,0.732
7968,3.12,3.6,0.742
7969,3.12,3.64,0.699
7970,3.12,3.68,0.709
7971,3.12,3.72,0.694
7972,3.12,3.76,0.732
7973,3.12,3.8,0.687
7974,3.12,3.84,0.683
7975,3.12,3.88,0.69
7976,3.12,3.92,0.679
7977,3.12,3.96,0.657
7978,3.12,4.0,0.653
7979,3.16,0.0,0.11
7980,3.16,0.04,0.144
7981,3.16,0.08,0.156
7982,3.16,0.12,0.234
7983,3.16,0.16,0.256
7984,3.16,0.2,0.327
7985,3.16,0.24,0.354
7986,3.16,0.28,0.402
7987,3.16,0.32,0.433
7988,3.16,0.36,0.488
7989,3.16,0.4,0.503
7990,3.16,0.44,0.528
7991,3.16,0.48,0.582
7992,3.16,0.52,0.611
7993,3.16,0.56,0.632
7994,3.16,0.6,0.626
7995,3.16,0.64,0.643
7996,3.16,0.68,0.668
7997,3.16,0.72,0.698
7998,3.16,0.76,0.695
7999,3.16,0.8,0.731
8000,3.16,0.84,0.701
8001,3.16,0.88,0.736
8002,3.16,0.92,0.763
8003,3.16,0.96,0.759
8004,3.16,1.0,0.789
8005,3.16,1.04,0.796
8006,3.16,1.08,0.803
8007,3.16,1.12,0.804
8008,3.16,1.16,0.809
8009,3.16,1.2,0.808
8010,3.16,1.24,0.818
8011,3.16,1.28,0.852
8012,3.16,1.32,0.849
8013,3.16,1.36,0.835
8014,3.16,1.4,0.839
8015,3.16,1.44,0.857
8016,3.16,1.48,0.834
8017,3.16,1.52,0.863
8018,3.16,1.56,0.855
8019,3.16,1.6,0.842
8020,3.16,1.64,0.861
8021,3.16,1.68,0.855
8022,3.16,1.72,0.876
8023,3.16,1.76,0.856
8024,3.16,1.8,0.886
8025,3.16,1.84,0.881
8026,3.16,1.88,0.887
8027,3.16,1.92,0.868
8028,3.16,1.96,0.884
8029,3.16,2.0,0.878
8030,3.16,2.04,0.885
8031,3.16,2.08,0.861
8032,3.16,2.12,0.883
8033,3.16,2.16,0.883
8034,3.16,2.2,0.876
8035,3.16,2.24,0.87
8036,3.16,2.28,0.842
8037,3.16,2.32,0.876
8038,3.16,2.36,0.865
8039,3.16,2.4,0.866
8040,3.16,2.44,0.847
8041,3.16,2.48,0.861
8042,3.16,2.52,0.854
8043,3.16,2.56,0.836
8044,3.16,2.6,0.838
8045,3.16,2.64,0.845
8046,3.16,2.68,0.818
8047,3.16,2.72,0.842
8048,3.16,2.76,0.81
8049,3.16,2.8,0.813
8050,3.16,2.84,0.814
8051,3.16,2.88,0.823
8052,3.16,2.92,0.834
8053,3.16,2.96,0.795
8054,3.16,3.0,0.8
8055,3.16,3.04,0.793
8056,3.16,3.08,0.799
8057,3.16,3.12,0.796
8058,3.16,3.16,0.788
8059,3.16,3.2,0.772
8060,3.16,3.24,0.774
8061,3.16,3.28,0.765
8062,3.16,3.32,0.783
8063,3.16,3.36,0.747
8064,3.16,3.4,0.765
8065,3.16,3.44,0.746
8066,3.16,3.48,0.743
8067,3.16,3.52,0.706
8068,3.16,3.56,0.705
8069,3.16,3.6,0.704
8070,3.16,3.64,0.737
8071,3.16,3.68,0.703
8072,3.16,3.72,0.706
8073,3.16,3.76,0.702
8074,3.16,3.8,0.702
8075,3.16,3.84,0.708
8076,3.16,3.88,0.681
8077,3.16,3.92,0.664
8078,3.16,3.96,0.677
8079,3.16,4.0,0.672
8080,3.2,0.0,0.103
8081,3.2,0.04,0.144
8082,3.2,0.08,0.18
8083,3.2,0.12,0.186
8084,3.2,0.16,0.254
8085,3.2,0.2,0.323
8086,3.2,0.24,0.379
8087,3.2,0.28,0.393
8088,3.2,0.32,0.474
8089,3.2,0.36,0.467
8090,3.2,0.4,0.492
8091,3.2,0.44,0.568
8092,3.2,0.48,0.559
8093,3.2,0.52,0.594
8094,3.2,0.56,0.597
8095,3.2,0.6,0.658
8096,3.2,0.64,0.656
8097,3.2,0.68,0.685
8098,3.2,0.72,0.72
8099,3.2,0.76,0.708
8100,3.2,0.8,0.725
8101,3.2,0.84,0.746
8102,3.2,0.88,0.742
8103,3.2,0.92,0.73
8104,3.2,0.96,0.757
8105,3.2,1.0,0.778
8106,3.2,1.04,0.778
8107,3.2,1.08,0.786
8108,3.2,1.12,0.774
8109,3.2,1.16,0.814
8110,3.2,1.2,0.823
8111,3.2,1.24,0.821
8112,3.2,1.28,0.819
8113,3.2,1.32,0.816
8114,3.2,1.36,0.831
8115,3.2,1.4,0.863
8116,3.2,1.44,0.855
8117,3.2,1.48,0.849
8118,3.2,1.52,0.865
8119,3.2,1.56,0.855
8120,3.2,1.6,0.848
8121,3.2,1.64,0.879
8122,3.2,1.68,0.851
8123,3.2,1.72,0.855
8124,3.2,1.76,0.859
8125,3.2,1.8,0.868
8126,3.2,1.84,0.869
8127,3.2,1.88,0.88
8128,3.2,1.92,0.877
8129,3.2,1.96,0.888
8130,3.2,2.0,0.872
8131,3.2,2.04,0.894
8132,3.2,2.08,0.879
8133,3.2,2.12,0.876
8134,3.2,2.16,0.851
8135,3.2,2.2,0.878
8136,3.2,2.24,0.874
8137,3.2,2.28,0.863
8138,3.2,2.32,0.884
8139,3.2,2.36,0.852
8140,3.2,2.4,0.852
8141,3.2,2.44,0.878
8142,3.2,2.48,0.864
8143,3.2,2.52,0.851
8144,3.2,2.56,0.85
8145,3.2,2.6,0.852
8146,3.2,2.64,0.836
8147,3.2,2.68,0.829
8148,3.2,2.72,0.833
8149,3.2,2.76,0.835
8150,3.2,2.8,0.826
8151,3.2,2.84,0.819
8152,3.2,2.88,0.827
8153,3.2,2.92,0.819
8154,3.2,2.96,0.793
8155,3.2,3.0,0.804
8156,3.2,3.04,0.799
8157,3.2,3.08,0.804
8158,3.2,3.12,0.768
8159,3.2,3.16,0.771
8160,3.2,3.2,0.793
8161,3.2,3.24,0.788
8162,3.2,3.28,0.783
8163,3.2,3.32,0.779
8164,3.2,3.36,0.749
8165,3.2,3.4,0.734
8166,3.2,3.44,0.75
8167,3.2,3.48,0.731
8168,3.2,3.52,0.733
8169,3.2,3.56,0.741
8170,3.2,3.6,0.723
8171,3.2,3.64,0.717
8172,3.2,3.68,0.718
8173,3.2,3.72,0.707
8174,3.2,3.76,0.678
8175,3.2,3.8,0.678
8176,3.2,3.84,0.708
8177,3.2,3.88,0.657
8178,3.2,3.92,0.674
8179,3.2,3.96,0.67
8180,3.2,4.0,0.642
8181,3.24,0.0,0.092
8182,3.24,0.04,0.14
8183,3.24,0.08,0.17
8184,3.24,0.12,0.222
8185,3.24,0.16,0.276
8186,3.24,0.2,0.312
8187,3.24,0.24,0.354
8188,3.24,0.28,0.408
8189,3.24,0.32,0.462
8190,3.24,0.36,0.443
8191,3.24,0.4,0.489
8192,3.24,0.44,0.531
8193,3.24,0.48,0.565
8194,3.24,0.52,0.567
8195,3.24,0.56,0.602
8196,3.24,0.6,0.636
8197,3.24,0.64,0.643
8198,3.24,0.68,0.657
8199,3.24,0.72,0.701
8200,3.24,0.76,0.692
8201,3.24,0.8,0.73
8202,3.24,0.84,0.74
8203,3.24,0.88,0.734
8204,3.24,0.92,0.758
8205,3.24,0.96,0.767
8206,3.24,1.0,0.779
8207,3.24,1.04,0.768
8208,3.24,1.08,0.803
8209,3.24,1.12,0.803
8210,3.24,1.16,0.806
8211,3.24,1.2,0.808
8212,3.24,1.24,0.837
8213,3.24,1.28,0.826
8214,3.24,1.32,0.831
8215,3.24,1.36,0.82
8216,3.24,1.4,0.841
8217,3.24,1.44,0.852
8218,3.24,1.48,0.866
8219,3.24,1.52,0.872
8220,3.24,1.56,0.855
8221,3.24,1.6,0.843
8222,3.24,1.64,0.852
8223,3.24,1.68,0.858
8224,3.24,1.72,0.863
8225,3.24,1.76,0.873
8226,3.24,1.8,0.856
8227,3.24,1.84,0.871
8228,3.24,1.88,0.88
8229,3.24,1.92,0.873
8230,3.24,1.96,0.875
8231,3.24,2.0,0.869
8232,3.24,2.04,0.865
8233,3.24,2.08,0.883
8234,3.24,2.12,0.873
8235,3.24,2.16,0.866
8236,3.24,2.2,0.862
8237,3.24,2.24,0.86
8238,3.24,2.28,0.887
8239,3.24,2.32,0.868
8240,3.24,2.36,0.852
8241,3.24,2.4,0.849
8242,3.24,2.44,0.851
8243,3.24,2.48,0.857
8244,3.24,2.52,0.861
8245,3.24,2.56,0.85
8246,3.24,2.6,0.858
8247,3.24,2.64,0.849
8248,3.24,2.68,0.852
8249,3.24,2.72,0.839
8250,3.24,2.76,0.833
8251,3.24,2.8,0.831
8252,3.24,2.84,0.843
8253,3.24,2.88,0.816
8254,3.24,2.92,0.817
8255,3.24,2.96,0.832
8256,3.24,3.0,0.805
8257,3.24,3.04,0.818
8258,3.24,3.08,0.8
8259,3.24,3.12,0.811
8260,3.24,3.16,0.793
8261,3.24,3.2,0.761
8262,3.24,3.24,0.776
8263,3.24,3.28,0.757
8264,3.24,3.32,0.755
8265,3.24,3.36,0.76
8266,3.24,3.4,0.734
8267,3.24,3.44,0.754
8268,3.24,3.48,0.736
8269,3.24,3.52,0.748
8270,3.24,3.56,0.74
8271,3.24,3.6,0.731
8272,3.24,3.64,0.715
8273,3.24,3.68,0.714
8274,3.24,3.72,0.716
8275,3.24,3.76,0.691
8276,3.24,3.8,0.694
8277,3.24,3.84,0.72
8278,3.24,3.88,0.683
8279,3.24,3.92,0.665
8280,3.24,3.96,0.679
8281,3.24,4.0,0.67
8282,3.28,0.0,0.096
8283,3.28,0.04,0.13
8284,3.28,0.08,0.172
8285,3.28,0.12,0.214
8286,3.28,0.16,0.276
8287,3.28,0.2,0.336
8288,3.28,0.24,0.36
8289,3.28,0.28,0.41
8290,3.28,0.32,0.417
8291,3.28,0.36,0.487
8292,3.28,0.4,0.515
8293,3.28,0.44,0.517
8294,3.28,0.48,0.58
8295,3.28,0.52,0.588
8296,3.28,0.56,0.62
8297,3.28,0.6,0.662
8298,3.28,0.64,0.656
8299,3.28,0.68,0.661
8300,3.28,0.72,0.688
8301,3.28,0.76,0.714
8302,3.28,0.8,0.714
8303,3.28,0.84,0.715
8304,3.28,0.88,0.741
8305,3.28,0.92,0.746
8306,3.28,0.96,0.792
8307,3.28,1.0,0.777
8308,3.28,1.04,0.767
8309,3.28,1.08,0.786
8310,3.28,1.12,0.793
8311,3.28,1.16,0.787
8312,3.28,1.2,0.801
8313,3.28,1.24,0.786
8314,3.28,1.28,0.827
8315,3.28,1.32,0.809
8316,3.28,1.36,0.833
8317,3.28,1.4,0.832
8318,3.28,1.44,0.864
8319,3.28,1.48,0.825
8320,3.28,1.52,0.86
8321,3.28,1.56,0.871
8322,3.28,1.6,0.86
8323,3.28,1.64,0.856
8324,3.28,1.68,0.873
8325,3.28,1.72,0.874
8326,3.28,1.76,0.872
8327,3.28,1.8,0.885
8328,3.28,1.84,0.871
8329,3.28,1.88,0.892
8330,3.28,1.92,0.878
8331,3.28,1.96,0.864
8332,3.28,2.0,0.876
8333,3.28,2.04,0.858
8334,3.28,2.08,0.868
8335,3.28,2.12,0.862
8336,3.28,2.16,0.883
8337,3.28,2.2,0.882
8338,3.28,2.24,0.87
8339,3.28,2.28,0.886
8340,3.28,2.32,0.873
8341,3.28,2.36,0.868
8342,3.28,2.4,0.88
8343,3.28,2.44,0.858
8344,3.28,2.48,0.865
8345,3.28,2.52,0.85
8346,3.28,2.56,0.814
8347,3.28,2.6,0.828
8348,3.28,2.64,0.842
8349,3.28,2.68,0.845
8350,3.28,2.72,0.852
8351,3.28,2.76,0.842
8352,3.28,2.8,0.836
8353,3.28,2.84,0.842
8354,3.28,2.88,0.813
8355,3.28,2.92,0.805
8356,3.28,2.96,0.798
8357,3.28,3.0,0.825
8358,3.28,3.04,0.778
8359,3.28,3.08,0.794
8360,3.28,3.12,0.82
8361,3.28,3.16,0.797
8362,3.28,3.2,0.755
8363,3.28,3.24,0.789
8364,3.28,3.28,0.772
8365,3.28,3.32,0.767
8366,3.28,3.36,0.758
8367,3.28,3.4,0.749
8368,3.28,3.44,0.73
8369,3.28,3.48,0.746
8370,3.28,3.52,0.761
8371,3.28,3.56,0.743
8372,3.28,3.6,0.737
8373,3.28,3.64,0.732
8374,3.28,3.68,0.724
8375,3.28,3.72,0.722
8376,3.28,3.76,0.707
8377,3.28,3.8,0.69
8378,3.28,3.84,0.701
8379,3.28,3.88,0.665
8380,3.28,3.92,0.691
8381,3.28,3.96,0.693
8382,3.28,4.0,0.685
8383,3.32,0.0,0.107
8384,3.32,0.04,0.135
8385,3.32,0.08,0.171
8386,3.32,0.12,0.215
8387,3.32,0.16,0.269
8388,3.32,0.2,0.322
8389,3.32,0.24,0.355
8390,3.32,0.28,0.399
8391,3.32,0.32,0.419
8392,3.32,0.36,0.489
8393,3.32,0.4,0.49
8394,3.32,0.44,0.548
8395,3.32,0.48,0.546
8396,3.32,0.52,0.586
8397,3.32,0.56,0.621
8398,3.32,0.6,0.619
8399,3.32,0.64,0.658
8400,3.32,0.68,0.692
8401,3.32,0.72,0.702
8402,3.32,0.76,0.705
8403,3.32,0.8,0.711
8404,3.32,0.84,0.735
8405,3.32,0.88,0.733
8406,3.32,0.92,0.744
8407,3.32,0.96,0.763
8408,3.32,1.0,0.766
8409,3.32,1.04,0.778
8410,3.32,1.08,0.776
8411,3.32,1.12,0.801
8412,3.32,1.16,0.822
8413,3.32,1.2,0.806
8414,3.32,1.24,0.832
8415,3.32,1.28,0.828
8416,3.32,1.32,0.82
8417,3.32,1.36,0.834
8418,3.32,1.4,0.829
8419,3.32,1.44,0.857
8420,3.32,1.48,0.864
8421,3.32,1.52,0.842
8422,3.32,1.56,0.868
8423,3.32,1.6,0.871
8424,3.32,1.64,0.883
8425,3.32,1.68,0.831
8426,3.32,1.72,0.867
8427,3.32,1.76,0.863
8428,3.32,1.8,0.86
8429,3.32,1.84,0.882
8430,3.32,1.88,0.876
8431,3.32,1.92,0.873
8432,3.32,1.96,0.875
8433,3.32,2.0,0.884
8434,3.32,2.04,0.868
8435,3.32,2.08,0.878
8436,3.32,2.12,0.885
8437,3.32,2.16,0.854
8438,3.32,2.2,0.866
8439,3.32,2.24,0.874
8440,3.32,2.28,0.885
8441,3.32,2.32,0.885
8442,3.32,2.36,0.842
8443,3.32,2.4,0.861
8444,3.32,2.44,0.861
8445,3.32,2.48,0.861
8446,3.32,2.52,0.843
8447,3.32,2.56,0.878
8448,3.32,2.6,0.84
8449,3.32,2.64,0.843
8450,3.32,2.68,0.845
8451,3.32,2.72,0.847
8452,3.32,2.76,0.838
8453,3.32,2.8,0.833
8454,3.32,2.84,0.799
8455,3.32,2.88,0.82
8456,3.32,2.92,0.82
8457,3.32,2.96,0.81
8458,3.32,3.0,0.799
8459,3.32,3.04,0.814
8460,3.32,3.08,0.801
8461,3.32,3.12,0.795
8462,3.32,3.16,0.775
8463,3.32,3.2,0.776
8464,3.32,3.24,0.784
8465,3.32,3.28,0.776
8466,3.32,3.32,0.759
8467,3.32,3.36,0.766
8468,3.32,3.4,0.768
8469,3.32,3.44,0.725
8470,3.32,3.48,0.733
8471,3.32,3.52,0.756
8472,3.32,3.56,0.725
8473,3.32,3.6,0.718
8474,3.32,3.64,0.745
8475,3.32,3.68,0.719
8476,3.32,3.72,0.724
8477,3.32,3.76,0.688
8478,3.32,3.8,0.713
8479,3.32,3.84,0.692
8480,3.32,3.88,0.694
8481,3.32,3.92,0.668
8482,3.32,3.96,0.681
8483,3.32,4.0,0.685
8484,3.36,0.0,0.104
8485,3.36,0.04,0.148
8486,3.36,0.08,0.183
8487,3.36,0.12,0.226
8488,3.36,0.16,0.257
8489,3.36,0.2,0.304
8490,3.36,0.24,0.335
8491,3.36,0.28,0.402
8492,3.36,0.32,0.425
8493,3.36,0.36,0.467
8494,3.36,0.4,0.494
8495,3.36,0.44,0.559
8496,3.36,0.48,0.567
8497,3.36,0.52,0.572
8498,3.36,0.56,0.598
8499,3.36,0.6,0.629
8500,3.36,0.64,0.652
8501,3.36,0.68,0.668
8502,3.36,0.72,0.697
8503,3.36,0.76,0.696
8504,3.36,0.8,0.725
8505,3.36,0.84,0.726
8506,3.36,0.88,0.735
8507,3.36,0.92,0.752
8508,3.36,0.96,0.739
8509,3.36,1.0,0.764
8510,3.36,1.04,0.779
8511,3.36,1.08,0.787
8512,3.36,1.12,0.79
8513,3.36,1.16,0.795
8514,3.36,1.2,0.82
8515,3.36,1.24,0.821
8516,3.36,1.28,0.812
8517,3.36,1.32,0.818
8518,3.36,1.36,0.837
8519,3.36,1.4,0.83
8520,3.36,1.44,0.851
8521,3.36,1.48,0.856
8522,3.36,1.52,0.837
8523,3.36,1.56,0.857
8524,3.36,1.6,0.839
8525,3.36,1.64,0.842
8526,3.36,1.68,0.855
8527,3.36,1.72,0.873
8528,3.36,1.76,0.87
8529,3.36,1.8,0.881
8530,3.36,1.84,0.88
8531,3.36,1.88,0.89
8532,3.36,1.92,0.872
8533,3.36,1.96,0.86
8534,3.36,2.0,0.877
8535,3.36,2.04,0.884
8536,3.36,2.08,0.865
8537,3.36,2.12,0.866
8538,3.36,2.16,0.882
8539,3.36,2.2,0.883
8540,3.36,2.24,0.872
8541,3.36,2.28,0.882
8542,3.36,2.32,0.877
8543,3.36,2.36,0.868
8544,3.36,2.4,0.857
8545,3.36,2.44,0.866
8546,3.36,2.48,0.852
8547,3.36,2.52,0.838
8548,3.36,2.56,0.861
8549,3.36,2.6,0.867
8550,3.36,2.64,0.835
8551,3.36,2.68,0.844
8552,3.36,2.72,0.839
8553,3.36,2.76,0.853
8554,3.36,2.8,0.829
8555,3.36,2.84,0.833
8556,3.36,2.88,0.813
8557,3.36,2.92,0.817
8558,3.36,2.96,0.796
8559,3.36,3.0,0.813
8560,3.36,3.04,0.804
8561,3.36,3.08,0.783
8562,3.36,3.12,0.784
8563,3.36,3.16,0.796
8564,3.36,3.2,0.789
8565,3.36,3.24,0.776
8566,3.36,3.28,0.794
8567,3.36,3.32,0.771
8568,3.36,3.36,0.766
8569,3.36,3.4,0.742
8570,3.36,3.44,0.751
8571,3.36,3.48,0.749
8572,3.36,3.52,0.729
8573,3.36,3.56,0.744
8574,3.36,3.6,0.715
8575,3.36,3.64,0.758
8576,3.36,3.68,0.728
8577,3.36,3.72,0.74
8578,3.36,3.76,0.693
8579,3.36,3.8,0.708
8580,3.36,3.84,0.713
8581,3.36,3.88,0.675
8582,3.36,3.92,0.69
8583,3.36,3.96,0.662
8584,3.36,4.0,0.654
8585,3.4,0.0,0.091
8586,3.4,0.04,0.133
8587,3.4,0.08,0.192
8588,3.4,0.12,0.205
8589,3.4,0.16,0.264
8590,3.4,0.2,0.313
8591,3.4,0.24,0.357
8592,3.4,0.28,0.401
8593,3.4,0.32,0.415
8594,3.4,0.36,0.478
8595,3.4,0.4,0.479
8596,3.4,0.44,0.531
8597,3.4,0.48,0.548
8598,3.4,0.52,0.587
8599,3.4,0.56,0.598
8600,3.4,0.6,0.622
8601,3.4,0.64,0.66
8602,3.4,0.68,0.662
8603,3.4,0.72,0.659
8604,3.4,0.76,0.675
8605,3.4,0.8,0.695
8606,3.4,0.84,0.737
8607,3.4,0.88,0.74
8608,3.4,0.92,0.755
8609,3.4,0.96,0.723
8610,3.4,1.0,0.781
8611,3.4,1.04,0.785
8612,3.4,1.08,0.772
8613,3.4,1.12,0.763
8614,3.4,1.16,0.801
8615,3.4,1.2,0.794
8616,3.4,1.24,0.839
8617,3.4,1.28,0.815
8618,3.4,1.32,0.834
8619,3.4,1.36,0.821
8620,3.4,1.4,0.824
8621,3.4,1.44,0.851
8622,3.4,1.48,0.849
8623,3.4,1.52,0.84
8624,3.4,1.56,0.846
8625,3.4,1.6,0.854
8626,3.4,1.64,0.875
8627,3.4,1.68,0.873
8628,3.4,1.72,0.851
8629,3.4,1.76,0.864
8630,3.4,1.8,0.883
8631,3.4,1.84,0.881
8632,3.4,1.88,0.857
8633,3.4,1.92,0.9
8634,3.4,1.96,0.88
8635,3.4,2.0,0.881
8636,3.4,2.04,0.88
8637,3.4,2.08,0.879
8638,3.4,2.12,0.871
8639,3.4,2.16,0.874
8640,3.4,2.2,0.88
8641,3.4,2.24,0.894
8642,3.4,2.28,0.882
8643,3.4,2.32,0.868
8644,3.4,2.36,0.874
8645,3.4,2.4,0.874
8646,3.4,2.44,0.879
8647,3.4,2.48,0.872
8648,3.4,2.52,0.88
8649,3.4,2.56,0.869
8650,3.4,2.6,0.863
8651,3.4,2.64,0.839
8652,3.4,2.68,0.84
8653,3.4,2.72,0.845
8654,3.4,2.76,0.826
8655,3.4,2.8,0.821
8656,3.4,2.84,0.833
8657,3.4,2.88,0.8
8658,3.4,2.92,0.826
8659,3.4,2.96,0.823
8660,3.4,3.0,0.809
8661,3.4,3.04,0.796
8662,3.4,3.08,0.786
8663,3.4,3.12,0.792
8664,3.4,3.16,0.786
8665,3.4,3.2,0.813
8666,3.4,3.24,0.782
8667,3.4,3.28,0.785
8668,3.4,3.32,0.788
8669,3.4,3.36,0.764
8670,3.4,3.4,0.756
8671,3.4,3.44,0.757
8672,3.4,3.48,0.766
8673,3.4,3.52,0.74
8674,3.4,3.56,0.738
8675,3.4,3.6,0.747
8676,3.4,3.64,0.737
8677,3.4,3.68,0.732
8678,3.4,3.72,0.716
8679,3.4,3.76,0.714
8680,3.4,3.8,0.696
8681,3.4,3.84,0.696
8682,3.4,3.88,0.701
8683,3.4,3.92,0.709
8684,3.4,3.96,0.698
8685,3.4,4.0,0.671
8686,3.44,0.0,0.099
8687,3.44,0.04,0.147
8688,3.44,0.08,0.193
8689,3.44,0.12,0.237
8690,3.44,0.16,0.257
8691,3.44,0.2,0.327
8692,3.44,0.24,0.361
8693,3.44,0.28,0.373
8694,3.44,0.32,0.42
8695,3.44,0.36,0.467
8696,3.44,0.4,0.517
8697,3.44,0.44,0.519
8698,3.44,0.48,0.575
8699,3.44,0.52,0.573
8700,3.44,0.56,0.588
8701,3.44,0.6,0.645
8702,3.44,0.64,0.66
8703,3.44,0.68,0.667
8704,3.44,0.72,0.679
8705,3.44,0.76,0.705
8706,3.44,0.8,0.716
8707,3.44,0.84,0.711
8708,3.44,0.88,0.725
8709,3.44,0.92,0.724
8710,3.44,0.96,0.756
8711,3.44,1.0,0.757
8712,3.44,1.04,0.766
8713,3.44,1.08,0.787
8714,3.44,1.12,0.783
8715,3.44,1.16,0.782
8716,3.44,1.2,0.801
8717,3.44,1.24,0.808
8718,3.44,1.28,0.822
8719,3.44,1.32,0.829
8720,3.44,1.36,0.813
8721,3.44,1.4,0.837
8722,3.44,1.44,0.844
8723,3.44,1.48,0.832
8724,3.44,1.52,0.841
8725,3.44,1.56,0.842
8726,3.44,1.6,0.864
8727,3.44,1.64,0.855
8728,3.44,1.68,0.837
8729,3.44,1.72,0.835
8730,3.44,1.76,0.872
8731,3.44,1.8,0.881
8732,3.44,1.84,0.876
8733,3.44,1.88,0.879
8734,3.44,1.92,0.867
8735,3.44,1.96,0.866
8736,3.44,2.0,0.878
8737,3.44,2.04,0.888
8738,3.44,2.08,0.867
8739,3.44,2.12,0.888
8740,3.44,2.16,0.873
8741,3.44,2.2,0.88
8742,3.44,2.24,0.871
8743,3.44,2.28,0.874
8744,3.44,2.32,0.883
8745,3.44,2.36,0.861
8746,3.44,2.4,0.883
8747,3.44,2.44,0.858
8748,3.44,2.48,0.859
8749,3.44,2.52,0.847
8750,3.44,2.56,0.862
8751,3.44,2.6,0.84
8752,3.44,2.64,0.854
8753,3.44,2.68,0.863
8754,3.44,2.72,0.83
8755,3.44,2.76,0.846
8756,3.44,2.8,0.848
8757,3.44,2.84,0.837
8758,3.44,2.88,0.81
8759,3.44,2.92,0.832
8760,3.44,2.96,0.807
8761,3.44,3.0,0.814
8762,3.44,3.04,0.811
8763,3.44,3.08,0.797
8764,3.44,3.12,0.777
8765,3.44,3.16,0.781
8766,3.44,3.2,0.794
8767,3.44,3.24,0.78
8768,3.44,3.28,0.764
8769,3.44,3.32,0.796
8770,3.44,3.36,0.775
8771,3.44,3.4,0.788
8772,3.44,3.44,0.764
8773,3.44,3.48,0.746
8774,3.44,3.52,0.714
8775,3.44,3.56,0.719
8776,3.44,3.6,0.73
8777,3.44,3.64,0.755
8778,3.44,3.68,0.722
8779,3.44,3.72,0.726
8780,3.44,3.76,0.729
8781,3.44,3.8,0.711
8782,3.44,3.84,0.681
8783,3.44,3.88,0.699
8784,3.44,3.92,0.683
8785,3.44,3.96,0.704
8786,3.44,4.0,0.711
8787,3.48,0.0,0.107
8788,3.48,0.04,0.148
8789,3.48,0.08,0.17
8790,3.48,0.12,0.224
8791,3.48,0.16,0.282
8792,3.48,0.2,0.316
8793,3.48,0.24,0.34
