$\mu_{h}$,$\mu_{x}$,success_rate
1.76,-3.04,0.511
1.76,-2.96,0.514
1.76,-2.88,0.532
1.76,-2.8,0.526
1.76,-2.72,0.561
1.76,-2.64,0.522
1.76,-2.56,0.54
1.76,-2.48,0.568
1.76,-2.4,0.539
1.76,-2.32,0.592
1.76,-2.24,0.555
1.76,-2.16,0.586
1.76,-2.08,0.623
1.76,-2.0,0.589
1.76,-1.92,0.63
1.76,-1.84,0.62
1.76,-1.76,0.611
1.76,-1.68,0.661
1.76,-1.6,0.666
1.76,-1.52,0.699
1.76,-1.44,0.723
1.76,-1.36,0.695
1.76,-1.28,0.707
1.76,-1.2,0.762
1.76,-1.12,0.762
1.76,-1.04,0.744
1.76,-0.96,0.793
1.76,-0.88,0.812
1.76,-0.8,0.832
1.76,-0.72,0.838
1.76,-0.64,0.819
1.76,-0.56,0.852
1.76,-0.48,0.845
1.76,-0.4,0.86
1.76,-0.32,0.866
1.76,-0.24,0.876
1.76,-0.16,0.876
1.76,-0.08,0.904
1.76,0.0,0.907
1.76,0.08,0.914
1.76,0.16,0.904
1.76,0.24,0.913
1.76,0.32,0.935
1.76,0.4,0.94
1.76,0.48,0.932
1.76,0.56,0.939
1.76,0.64,0.931
1.76,0.72,0.945
1.76,0.8,0.953
1.76,0.88,0.958
1.76,0.96,0.943
1.76,1.04,0.95
1.76,1.12,0.944
1.76,1.2,0.956
1.76,1.28,0.954
1.76,1.36,0.951
1.76,1.44,0.965
1.76,1.52,0.96
1.76,1.6,0.952
1.76,1.68,0.952
1.76,1.76,0.957
1.76,1.84,0.95
1.76,1.92,0.96
1.76,2.0,0.965
1.76,2.08,0.953
1.76,2.16,0.958
1.76,2.24,0.955
1.76,2.32,0.961
1.76,2.4,0.952
1.76,2.48,0.948
1.76,2.56,0.945
1.76,2.64,0.953
1.76,2.72,0.948
1.76,2.8,0.942
1.76,2.88,0.932
1.76,2.96,0.937
1.76,3.04,0.925
1.76,3.12,0.934
1.76,3.2,0.919
1.76,3.28,0.923
1.76,3.36,0.909
1.76,3.44,0.904
1.76,3.52,0.902
1.76,3.6,0.886
1.76,3.68,0.891
1.76,3.76,0.883
1.76,3.84,0.87
1.76,3.92,0.852
1.76,4.0,0.846
1.84,-4.0,0.487
1.84,-3.92,0.503
1.84,-3.84,0.531
1.84,-3.76,0.507
1.84,-3.68,0.492
1.84,-3.6,0.514
1.84,-3.52,0.54
1.84,-3.44,0.52
1.84,-3.36,0.486
1.84,-3.28,0.517
1.84,-3.2,0.508
1.84,-3.12,0.534
1.84,-3.04,0.525
1.84,-2.96,0.512
1.84,-2.88,0.514
1.84,-2.8,0.545
1.84,-2.72,0.526
1.84,-2.64,0.531
1.84,-2.56,0.522
1.84,-2.48,0.542
1.84,-2.4,0.569
1.84,-2.32,0.526
1.84,-2.24,0.592
1.84,-2.16,0.576
1.84,-2.08,0.59
1.84,-2.0,0.589
1.84,-1.92,0.588
1.84,-1.84,0.647
1.84,-1.76,0.61
1.84,-1.68,0.611
1.84,-1.6,0.661
1.84,-1.52,0.666
1.84,-1.44,0.699
1.84,-1.36,0.723
1.84,-1.28,0.695
1.84,-1.2,0.707
1.84,-1.12,0.762
1.84,-1.04,0.762
1.84,-0.96,0.744
1.84,-0.88,0.793
1.84,-0.8,0.812
1.84,-0.72,0.832
1.84,-0.64,0.838
1.84,-0.56,0.819
1.84,-0.48,0.852
1.84,-0.4,0.845
1.84,-0.32,0.86
1.84,-0.24,0.866
1.84,-0.16,0.876
1.84,-0.08,0.876
1.84,0.0,0.904
1.84,0.08,0.909
1.84,0.16,0.91
1.84,0.24,0.914
1.84,0.32,0.917
1.84,0.4,0.935
1.84,0.48,0.94
1.84,0.56,0.941
1.84,0.64,0.939
1.84,0.72,0.946
1.84,0.8,0.945
1.84,0.88,0.941
1.84,0.96,0.958
1.84,1.04,0.942
1.84,1.12,0.95
1.84,1.2,0.946
1.84,1.28,0.956
1.84,1.36,0.954
1.84,1.44,0.951
1.84,1.52,0.968
1.84,1.6,0.963
1.84,1.68,0.956
1.84,1.76,0.952
1.84,1.84,0.946
1.84,1.92,0.94
1.84,2.0,0.957
1.84,2.08,0.951
1.84,2.16,0.948
1.84,2.24,0.965
1.84,2.32,0.955
1.84,2.4,0.961
1.84,2.48,0.952
1.84,2.56,0.948
1.84,2.64,0.945
1.84,2.72,0.953
1.84,2.8,0.948
1.84,2.88,0.942
1.84,2.96,0.932
1.84,3.04,0.937
1.84,3.12,0.925
1.84,3.2,0.934
1.84,3.28,0.919
1.84,3.36,0.923
1.84,3.44,0.909
1.84,3.52,0.904
1.84,3.6,0.902
1.84,3.68,0.886
1.84,3.76,0.891
1.84,3.84,0.883
1.84,3.92,0.87
1.84,4.0,0.852
1.92,-4.0,0.518
1.92,-3.92,0.533
1.92,-3.84,0.501
1.92,-3.76,0.53
1.92,-3.68,0.505
1.92,-3.6,0.492
1.92,-3.52,0.516
1.92,-3.44,0.504
1.92,-3.36,0.505
1.92,-3.28,0.486
1.92,-3.2,0.527
1.92,-3.12,0.508
1.92,-3.04,0.533
1.92,-2.96,0.525
1.92,-2.88,0.52
1.92,-2.8,0.516
1.92,-2.72,0.546
1.92,-2.64,0.526
1.92,-2.56,0.545
1.92,-2.48,0.522
1.92,-2.4,0.541
1.92,-2.32,0.569
1.92,-2.24,0.556
1.92,-2.16,0.594
1.92,-2.08,0.569
1.92,-2.0,0.574
1.92,-1.92,0.569
1.92,-1.84,0.632
1.92,-1.76,0.647
1.92,-1.68,0.61
1.92,-1.6,0.611
1.92,-1.52,0.661
1.92,-1.44,0.666
1.92,-1.36,0.699
1.92,-1.28,0.723
1.92,-1.2,0.695
1.92,-1.12,0.707
1.92,-1.04,0.762
1.92,-0.96,0.762
1.92,-0.88,0.744
1.92,-0.8,0.793
1.92,-0.72,0.812
1.92,-0.64,0.832
1.92,-0.56,0.838
1.92,-0.48,0.819
1.92,-0.4,0.852
1.92,-0.32,0.845
1.92,-0.24,0.86
1.92,-0.16,0.866
1.92,-0.08,0.876
1.92,0.0,0.911
1.92,0.08,0.884
1.92,0.16,0.888
1.92,0.24,0.915
1.92,0.32,0.917
1.92,0.4,0.913
1.92,0.48,0.935
1.92,0.56,0.94
1.92,0.64,0.93
1.92,0.72,0.939
1.92,0.8,0.938
1.92,0.88,0.945
1.92,0.96,0.949
1.92,1.04,0.958
1.92,1.12,0.937
1.92,1.2,0.95
1.92,1.28,0.966
1.92,1.36,0.957
1.92,1.44,0.951
1.92,1.52,0.951
1.92,1.6,0.97
1.92,1.68,0.963
1.92,1.76,0.958
1.92,1.84,0.954
1.92,1.92,0.947
1.92,2.0,0.956
1.92,2.08,0.948
1.92,2.16,0.967
1.92,2.24,0.948
1.92,2.32,0.965
1.92,2.4,0.955
1.92,2.48,0.961
1.92,2.56,0.952
1.92,2.64,0.948
1.92,2.72,0.945
1.92,2.8,0.953
1.92,2.88,0.948
1.92,2.96,0.942
1.92,3.04,0.932
1.92,3.12,0.937
1.92,3.2,0.925
1.92,3.28,0.934
1.92,3.36,0.919
1.92,3.44,0.923
1.92,3.52,0.909
1.92,3.6,0.904
1.92,3.68,0.902
1.92,3.76,0.886
1.92,3.84,0.891
1.92,3.92,0.883
1.92,4.0,0.869
2.0,-4.0,0.517
2.0,-3.92,0.513
2.0,-3.84,0.533
2.0,-3.76,0.512
2.0,-3.68,0.484
2.0,-3.6,0.513
2.0,-3.52,0.492
2.0,-3.44,0.518
2.0,-3.36,0.503
2.0,-3.28,0.511
2.0,-3.2,0.487
2.0,-3.12,0.518
2.0,-3.04,0.508
2.0,-2.96,0.503
2.0,-2.88,0.497
2.0,-2.8,0.499
2.0,-2.72,0.522
2.0,-2.64,0.546
2.0,-2.56,0.526
2.0,-2.48,0.55
2.0,-2.4,0.522
2.0,-2.32,0.542
2.0,-2.24,0.569
2.0,-2.16,0.551
2.0,-2.08,0.556
2.0,-2.0,0.559
2.0,-1.92,0.598
2.0,-1.84,0.569
2.0,-1.76,0.632
2.0,-1.68,0.647
2.0,-1.6,0.61
2.0,-1.52,0.611
2.0,-1.44,0.661
2.0,-1.36,0.666
2.0,-1.28,0.699
2.0,-1.2,0.723
2.0,-1.12,0.695
2.0,-1.04,0.707
2.0,-0.96,0.762
2.0,-0.88,0.762
2.0,-0.8,0.744
2.0,-0.72,0.793
2.0,-0.64,0.812
2.0,-0.56,0.832
2.0,-0.48,0.838
2.0,-0.4,0.819
2.0,-0.32,0.852
2.0,-0.24,0.845
2.0,-0.16,0.86
2.0,-0.08,0.87
2.0,0.0,0.87
2.0,0.08,0.871
2.0,0.16,0.883
2.0,0.24,0.893
2.0,0.32,0.91
2.0,0.4,0.931
2.0,0.48,0.912
2.0,0.56,0.926
2.0,0.64,0.921
2.0,0.72,0.942
2.0,0.8,0.939
2.0,0.88,0.938
2.0,0.96,0.945
2.0,1.04,0.94
2.0,1.12,0.958
2.0,1.2,0.948
2.0,1.28,0.95
2.0,1.36,0.946
2.0,1.44,0.956
2.0,1.52,0.962
2.0,1.6,0.951
2.0,1.68,0.965
2.0,1.76,0.96
2.0,1.84,0.955
2.0,1.92,0.958
2.0,2.0,0.943
2.0,2.08,0.951
2.0,2.16,0.948
2.0,2.24,0.967
2.0,2.32,0.948
2.0,2.4,0.965
2.0,2.48,0.955
2.0,2.56,0.961
2.0,2.64,0.952
2.0,2.72,0.948
2.0,2.8,0.945
2.0,2.88,0.953
2.0,2.96,0.948
2.0,3.04,0.942
2.0,3.12,0.932
2.0,3.2,0.937
2.0,3.28,0.925
2.0,3.36,0.934
2.0,3.44,0.919
2.0,3.52,0.923
2.0,3.6,0.909
2.0,3.68,0.904
2.0,3.76,0.902
2.0,3.84,0.886
2.0,3.92,0.888
2.0,4.0,0.896
2.08,-4.0,0.515
2.08,-3.92,0.5
2.08,-3.84,0.512
2.08,-3.76,0.484
2.08,-3.68,0.511
2.08,-3.6,0.485
2.08,-3.52,0.499
2.08,-3.44,0.493
2.08,-3.36,0.509
2.08,-3.28,0.539
2.08,-3.2,0.492
2.08,-3.12,0.486
2.08,-3.04,0.503
2.08,-2.96,0.508
2.08,-2.88,0.503
2.08,-2.8,0.497
2.08,-2.72,0.512
2.08,-2.64,0.514
2.08,-2.56,0.538
2.08,-2.48,0.514
2.08,-2.4,0.55
2.08,-2.32,0.522
2.08,-2.24,0.558
2.08,-2.16,0.536
2.08,-2.08,0.535
2.08,-2.0,0.577
2.08,-1.92,0.559
2.08,-1.84,0.598
2.08,-1.76,0.569
2.08,-1.68,0.632
2.08,-1.6,0.647
2.08,-1.52,0.61
2.08,-1.44,0.611
2.08,-1.36,0.661
2.08,-1.28,0.666
2.08,-1.2,0.699
2.08,-1.12,0.723
2.08,-1.04,0.695
2.08,-0.96,0.707
2.08,-0.88,0.762
2.08,-0.8,0.762
2.08,-0.72,0.744
2.08,-0.64,0.793
2.08,-0.56,0.812
2.08,-0.48,0.832
2.08,-0.4,0.838
2.08,-0.32,0.819
2.08,-0.24,0.852
2.08,-0.16,0.852
2.08,-0.08,0.864
2.08,0.0,0.875
2.08,0.08,0.87
2.08,0.16,0.871
2.08,0.24,0.884
2.08,0.32,0.908
2.08,0.4,0.91
2.08,0.48,0.918
2.08,0.56,0.93
2.08,0.64,0.926
2.08,0.72,0.921
2.08,0.8,0.942
2.08,0.88,0.936
2.08,0.96,0.931
2.08,1.04,0.945
2.08,1.12,0.94
2.08,1.2,0.958
2.08,1.28,0.934
2.08,1.36,0.95
2.08,1.44,0.95
2.08,1.52,0.956
2.08,1.6,0.955
2.08,1.68,0.964
2.08,1.76,0.968
2.08,1.84,0.962
2.08,1.92,0.961
2.08,2.0,0.964
2.08,2.08,0.943
2.08,2.16,0.951
2.08,2.24,0.948
2.08,2.32,0.967
2.08,2.4,0.948
2.08,2.48,0.965
2.08,2.56,0.955
2.08,2.64,0.961
2.08,2.72,0.952
2.08,2.8,0.948
2.08,2.88,0.945
2.08,2.96,0.953
2.08,3.04,0.948
2.08,3.12,0.942
2.08,3.2,0.932
2.08,3.28,0.937
2.08,3.36,0.925
2.08,3.44,0.934
2.08,3.52,0.919
2.08,3.6,0.923
2.08,3.68,0.909
2.08,3.76,0.904
2.08,3.84,0.896
2.08,3.92,0.911
2.08,4.0,0.891
2.16,-4.0,0.481
2.16,-3.92,0.515
2.16,-3.84,0.5
2.16,-3.76,0.512
2.16,-3.68,0.484
2.16,-3.6,0.501
2.16,-3.52,0.53
2.16,-3.44,0.502
2.16,-3.36,0.492
2.16,-3.28,0.509
2.16,-3.2,0.539
2.16,-3.12,0.492
2.16,-3.04,0.486
2.16,-2.96,0.533
2.16,-2.88,0.508
2.16,-2.8,0.506
2.16,-2.72,0.497
2.16,-2.64,0.504
2.16,-2.56,0.522
2.16,-2.48,0.533
2.16,-2.4,0.527
2.16,-2.32,0.542
2.16,-2.24,0.519
2.16,-2.16,0.554
2.16,-2.08,0.544
2.16,-2.0,0.535
2.16,-1.92,0.577
2.16,-1.84,0.559
2.16,-1.76,0.598
2.16,-1.68,0.569
2.16,-1.6,0.632
2.16,-1.52,0.647
2.16,-1.44,0.61
2.16,-1.36,0.611
2.16,-1.28,0.661
2.16,-1.2,0.666
2.16,-1.12,0.699
2.16,-1.04,0.723
2.16,-0.96,0.695
2.16,-0.88,0.707
2.16,-0.8,0.762
2.16,-0.72,0.762
2.16,-0.64,0.744
2.16,-0.56,0.793
2.16,-0.48,0.812
2.16,-0.4,0.832
2.16,-0.32,0.838
2.16,-0.24,0.828
2.16,-0.16,0.849
2.16,-0.08,0.855
2.16,0.0,0.862
2.16,0.08,0.873
2.16,0.16,0.871
2.16,0.24,0.875
2.16,0.32,0.883
2.16,0.4,0.909
2.16,0.48,0.91
2.16,0.56,0.914
2.16,0.64,0.917
2.16,0.72,0.935
2.16,0.8,0.94
2.16,0.88,0.931
2.16,0.96,0.939
2.16,1.04,0.947
2.16,1.12,0.945
2.16,1.2,0.953
2.16,1.28,0.958
2.16,1.36,0.943
2.16,1.44,0.95
2.16,1.52,0.966
2.16,1.6,0.957
2.16,1.68,0.952
2.16,1.76,0.961
2.16,1.84,0.969
2.16,1.92,0.95
2.16,2.0,0.961
2.16,2.08,0.964
2.16,2.16,0.943
2.16,2.24,0.951
2.16,2.32,0.948
2.16,2.4,0.967
2.16,2.48,0.948
2.16,2.56,0.965
2.16,2.64,0.955
2.16,2.72,0.961
2.16,2.8,0.952
2.16,2.88,0.948
2.16,2.96,0.945
2.16,3.04,0.953
2.16,3.12,0.948
2.16,3.2,0.942
2.16,3.28,0.932
2.16,3.36,0.937
2.16,3.44,0.925
2.16,3.52,0.934
2.16,3.6,0.919
2.16,3.68,0.923
2.16,3.76,0.935
2.16,3.84,0.891
2.16,3.92,0.896
2.16,4.0,0.911
2.24,-4.0,0.523
2.24,-3.92,0.493
2.24,-3.84,0.511
2.24,-3.76,0.485
2.24,-3.68,0.502
2.24,-3.6,0.534
2.24,-3.52,0.499
2.24,-3.44,0.485
2.24,-3.36,0.513
2.24,-3.28,0.492
2.24,-3.2,0.516
2.24,-3.12,0.54
2.24,-3.04,0.51
2.24,-2.96,0.487
2.24,-2.88,0.518
2.24,-2.8,0.508
2.24,-2.72,0.485
2.24,-2.64,0.496
2.24,-2.56,0.52
2.24,-2.48,0.516
2.24,-2.4,0.533
2.24,-2.32,0.485
2.24,-2.24,0.514
2.24,-2.16,0.565
2.24,-2.08,0.554
2.24,-2.0,0.544
2.24,-1.92,0.535
2.24,-1.84,0.577
2.24,-1.76,0.559
2.24,-1.68,0.598
2.24,-1.6,0.569
2.24,-1.52,0.632
2.24,-1.44,0.647
2.24,-1.36,0.61
2.24,-1.28,0.611
2.24,-1.2,0.661
2.24,-1.12,0.666
2.24,-1.04,0.699
2.24,-0.96,0.723
2.24,-0.88,0.695
2.24,-0.8,0.707
2.24,-0.72,0.762
2.24,-0.64,0.762
2.24,-0.56,0.744
2.24,-0.48,0.793
2.24,-0.4,0.812
2.24,-0.32,0.819
2.24,-0.24,0.814
2.24,-0.16,0.841
2.24,-0.08,0.849
2.24,0.0,0.855
2.24,0.08,0.864
2.24,0.16,0.875
2.24,0.24,0.871
2.24,0.32,0.875
2.24,0.4,0.883
2.24,0.48,0.908
2.24,0.56,0.91
2.24,0.64,0.921
2.24,0.72,0.93
2.24,0.8,0.935
2.24,0.88,0.94
2.24,0.96,0.93
2.24,1.04,0.939
2.24,1.12,0.938
2.24,1.2,0.945
2.24,1.28,0.952
2.24,1.36,0.957
2.24,1.44,0.945
2.24,1.52,0.95
2.24,1.6,0.945
2.24,1.68,0.967
2.24,1.76,0.947
2.24,1.84,0.949
2.24,1.92,0.969
2.24,2.0,0.95
2.24,2.08,0.961
2.24,2.16,0.964
2.24,2.24,0.943
2.24,2.32,0.951
2.24,2.4,0.948
2.24,2.48,0.967
2.24,2.56,0.948
2.24,2.64,0.965
2.24,2.72,0.955
2.24,2.8,0.961
2.24,2.88,0.952
2.24,2.96,0.948
2.24,3.04,0.945
2.24,3.12,0.953
2.24,3.2,0.948
2.24,3.28,0.942
2.24,3.36,0.932
2.24,3.44,0.937
2.24,3.52,0.925
2.24,3.6,0.934
2.24,3.68,0.935
2.24,3.76,0.92
2.24,3.84,0.927
2.24,3.92,0.892
2.24,4.0,0.903
2.32,-4.0,0.524
2.32,-3.92,0.517
2.32,-3.84,0.498
2.32,-3.76,0.506
2.32,-3.68,0.498
2.32,-3.6,0.517
2.32,-3.52,0.533
2.32,-3.44,0.522
2.32,-3.36,0.484
2.32,-3.28,0.512
2.32,-3.2,0.492
2.32,-3.12,0.518
2.32,-3.04,0.503
2.32,-2.96,0.52
2.32,-2.88,0.486
2.32,-2.8,0.516
2.32,-2.72,0.508
2.32,-2.64,0.533
2.32,-2.56,0.525
2.32,-2.48,0.517
2.32,-2.4,0.499
2.32,-2.32,0.55
2.32,-2.24,0.529
2.32,-2.16,0.514
2.32,-2.08,0.565
2.32,-2.0,0.554
2.32,-1.92,0.544
2.32,-1.84,0.535
2.32,-1.76,0.577
2.32,-1.68,0.559
2.32,-1.6,0.598
2.32,-1.52,0.569
2.32,-1.44,0.632
2.32,-1.36,0.647
2.32,-1.28,0.61
2.32,-1.2,0.611
2.32,-1.12,0.661
2.32,-1.04,0.666
2.32,-0.96,0.699
2.32,-0.88,0.723
2.32,-0.8,0.695
2.32,-0.72,0.707
2.32,-0.64,0.762
2.32,-0.56,0.762
2.32,-0.48,0.744
2.32,-0.4,0.768
2.32,-0.32,0.794
2.32,-0.24,0.819
2.32,-0.16,0.814
2.32,-0.08,0.832
2.32,0.0,0.849
2.32,0.08,0.861
2.32,0.16,0.872
2.32,0.24,0.872
2.32,0.32,0.87
2.32,0.4,0.871
2.32,0.48,0.883
2.32,0.56,0.91
2.32,0.64,0.91
2.32,0.72,0.927
2.32,0.8,0.912
2.32,0.88,0.934
2.32,0.96,0.94
2.32,1.04,0.931
2.32,1.12,0.939
2.32,1.2,0.931
2.32,1.28,0.945
2.32,1.36,0.953
2.32,1.44,0.958
2.32,1.52,0.948
2.32,1.6,0.954
2.32,1.68,0.958
2.32,1.76,0.955
2.32,1.84,0.947
2.32,1.92,0.949
2.32,2.0,0.969
2.32,2.08,0.95
2.32,2.16,0.961
2.32,2.24,0.964
2.32,2.32,0.943
2.32,2.4,0.951
2.32,2.48,0.948
2.32,2.56,0.967
2.32,2.64,0.948
2.32,2.72,0.965
2.32,2.8,0.955
2.32,2.88,0.961
2.32,2.96,0.952
2.32,3.04,0.948
2.32,3.12,0.945
2.32,3.2,0.953
2.32,3.28,0.948
2.32,3.36,0.942
2.32,3.44,0.932
2.32,3.52,0.937
2.32,3.6,0.944
2.32,3.68,0.937
2.32,3.76,0.936
2.32,3.84,0.92
2.32,3.92,0.923
2.32,4.0,0.892
2.4,-4.0,0.511
2.4,-3.92,0.485
2.4,-3.84,0.506
2.4,-3.76,0.498
2.4,-3.68,0.519
2.4,-3.6,0.5
2.4,-3.52,0.517
2.4,-3.44,0.533
2.4,-3.36,0.506
2.4,-3.28,0.53
2.4,-3.2,0.519
2.4,-3.12,0.517
2.4,-3.04,0.504
2.4,-2.96,0.539
2.4,-2.88,0.521
2.4,-2.8,0.486
2.4,-2.72,0.529
2.4,-2.64,0.508
2.4,-2.56,0.526
2.4,-2.48,0.523
2.4,-2.4,0.504
2.4,-2.32,0.51
2.4,-2.24,0.55
2.4,-2.16,0.529
2.4,-2.08,0.514
2.4,-2.0,0.565
2.4,-1.92,0.554
2.4,-1.84,0.544
2.4,-1.76,0.535
2.4,-1.68,0.577
2.4,-1.6,0.559
2.4,-1.52,0.598
2.4,-1.44,0.569
2.4,-1.36,0.632
2.4,-1.28,0.647
2.4,-1.2,0.61
2.4,-1.12,0.611
2.4,-1.04,0.661
2.4,-0.96,0.666
2.4,-0.88,0.699
2.4,-0.8,0.723
2.4,-0.72,0.695
2.4,-0.64,0.707
2.4,-0.56,0.762
2.4,-0.48,0.748
2.4,-0.4,0.776
2.4,-0.32,0.782
2.4,-0.24,0.806
2.4,-0.16,0.816
2.4,-0.08,0.814
2.4,0.0,0.841
2.4,0.08,0.849
2.4,0.16,0.865
2.4,0.24,0.873
2.4,0.32,0.875
2.4,0.4,0.871
2.4,0.48,0.875
2.4,0.56,0.883
2.4,0.64,0.896
2.4,0.72,0.91
2.4,0.8,0.927
2.4,0.88,0.912
2.4,0.96,0.926
2.4,1.04,0.921
2.4,1.12,0.931
2.4,1.2,0.939
2.4,1.28,0.949
2.4,1.36,0.945
2.4,1.44,0.947
2.4,1.52,0.947
2.4,1.6,0.944
2.4,1.68,0.953
2.4,1.76,0.958
2.4,1.84,0.955
2.4,1.92,0.947
2.4,2.0,0.949
2.4,2.08,0.969
2.4,2.16,0.95
2.4,2.24,0.961
2.4,2.32,0.964
2.4,2.4,0.943
2.4,2.48,0.951
2.4,2.56,0.948
2.4,2.64,0.967
2.4,2.72,0.948
2.4,2.8,0.965
2.4,2.88,0.955
2.4,2.96,0.961
2.4,3.04,0.952
2.4,3.12,0.948
2.4,3.2,0.945
2.4,3.28,0.953
2.4,3.36,0.948
2.4,3.44,0.942
2.4,3.52,0.937
2.4,3.6,0.93
2.4,3.68,0.947
2.4,3.76,0.937
2.4,3.84,0.927
2.4,3.92,0.925
2.4,4.0,0.93
2.48,-4.0,0.489
2.48,-3.92,0.532
2.48,-3.84,0.492
2.48,-3.76,0.5
2.48,-3.68,0.484
2.48,-3.6,0.49
2.48,-3.52,0.499
2.48,-3.44,0.502
2.48,-3.36,0.533
2.48,-3.28,0.511
2.48,-3.2,0.485
2.48,-3.12,0.509
2.48,-3.04,0.493
2.48,-2.96,0.506
2.48,-2.88,0.54
2.48,-2.8,0.499
2.48,-2.72,0.486
2.48,-2.64,0.529
2.48,-2.56,0.519
2.48,-2.48,0.511
2.48,-2.4,0.492
2.48,-2.32,0.504
2.48,-2.24,0.51
2.48,-2.16,0.55
2.48,-2.08,0.529
2.48,-2.0,0.514
2.48,-1.92,0.565
2.48,-1.84,0.554
2.48,-1.76,0.544
2.48,-1.68,0.535
2.48,-1.6,0.577
2.48,-1.52,0.559
2.48,-1.44,0.598
2.48,-1.36,0.569
2.48,-1.28,0.632
2.48,-1.2,0.647
2.48,-1.12,0.61
2.48,-1.04,0.611
2.48,-0.96,0.661
2.48,-0.88,0.666
2.48,-0.8,0.699
2.48,-0.72,0.723
2.48,-0.64,0.695
2.48,-0.56,0.727
2.48,-0.48,0.742
2.48,-0.4,0.744
2.48,-0.32,0.776
2.48,-0.24,0.767
2.48,-0.16,0.794
2.48,-0.08,0.816
2.48,0.0,0.814
2.48,0.08,0.841
2.48,0.16,0.849
2.48,0.24,0.856
2.48,0.32,0.87
2.48,0.4,0.875
2.48,0.48,0.87
2.48,0.56,0.897
2.48,0.64,0.883
2.48,0.72,0.906
2.48,0.8,0.91
2.48,0.88,0.919
2.48,0.96,0.912
2.48,1.04,0.926
2.48,1.12,0.921
2.48,1.2,0.93
2.48,1.28,0.939
2.48,1.36,0.934
2.48,1.44,0.955
2.48,1.52,0.951
2.48,1.6,0.957
2.48,1.68,0.944
2.48,1.76,0.953
2.48,1.84,0.958
2.48,1.92,0.955
2.48,2.0,0.947
2.48,2.08,0.949
2.48,2.16,0.969
2.48,2.24,0.95
2.48,2.32,0.961
2.48,2.4,0.964
2.48,2.48,0.943
2.48,2.56,0.951
2.48,2.64,0.948
2.48,2.72,0.967
2.48,2.8,0.948
2.48,2.88,0.965
2.48,2.96,0.955
2.48,3.04,0.961
2.48,3.12,0.952
2.48,3.2,0.948
2.48,3.28,0.945
2.48,3.36,0.953
2.48,3.44,0.94
2.48,3.52,0.945
2.48,3.6,0.939
2.48,3.68,0.931
2.48,3.76,0.946
2.48,3.84,0.937
2.48,3.92,0.936
2.48,4.0,0.92
2.56,-4.0,0.509
2.56,-3.92,0.498
2.56,-3.84,0.51
2.56,-3.76,0.501
2.56,-3.68,0.542
2.56,-3.6,0.492
2.56,-3.52,0.539
2.56,-3.44,0.493
2.56,-3.36,0.506
2.56,-3.28,0.534
2.56,-3.2,0.489
2.56,-3.12,0.484
2.56,-3.04,0.493
2.56,-2.96,0.492
2.56,-2.88,0.505
2.56,-2.8,0.54
2.56,-2.72,0.495
2.56,-2.64,0.502
2.56,-2.56,0.5
2.56,-2.48,0.533
2.56,-2.4,0.511
2.56,-2.32,0.492
2.56,-2.24,0.504
2.56,-2.16,0.51
2.56,-2.08,0.55
2.56,-2.0,0.529
2.56,-1.92,0.514
2.56,-1.84,0.565
2.56,-1.76,0.554
2.56,-1.68,0.544
2.56,-1.6,0.535
2.56,-1.52,0.577
2.56,-1.44,0.559
2.56,-1.36,0.598
2.56,-1.28,0.569
2.56,-1.2,0.632
2.56,-1.12,0.647
2.56,-1.04,0.61
2.56,-0.96,0.611
2.56,-0.88,0.661
2.56,-0.8,0.666
2.56,-0.72,0.699
2.56,-0.64,0.671
2.56,-0.56,0.695
2.56,-0.48,0.732
2.56,-0.4,0.759
2.56,-0.32,0.755
2.56,-0.24,0.776
2.56,-0.16,0.782
2.56,-0.08,0.806
2.56,0.0,0.809
2.56,0.08,0.814
2.56,0.16,0.841
2.56,0.24,0.849
2.56,0.32,0.856
2.56,0.4,0.87
2.56,0.48,0.874
2.56,0.56,0.87
2.56,0.64,0.878
2.56,0.72,0.884
2.56,0.8,0.91
2.56,0.88,0.91
2.56,0.96,0.922
2.56,1.04,0.912
2.56,1.12,0.926
2.56,1.2,0.921
2.56,1.28,0.931
2.56,1.36,0.94
2.56,1.44,0.944
2.56,1.52,0.951
2.56,1.6,0.951
2.56,1.68,0.957
2.56,1.76,0.944
2.56,1.84,0.953
2.56,1.92,0.958
2.56,2.0,0.955
2.56,2.08,0.947
2.56,2.16,0.949
2.56,2.24,0.969
2.56,2.32,0.95
2.56,2.4,0.961
2.56,2.48,0.964
2.56,2.56,0.943
2.56,2.64,0.951
2.56,2.72,0.948
2.56,2.8,0.967
2.56,2.88,0.948
2.56,2.96,0.965
2.56,3.04,0.955
2.56,3.12,0.961
2.56,3.2,0.952
2.56,3.28,0.948
2.56,3.36,0.941
2.56,3.44,0.933
2.56,3.52,0.94
2.56,3.6,0.945
2.56,3.68,0.931
2.56,3.76,0.931
2.56,3.84,0.94
2.56,3.92,0.937
2.56,4.0,0.938
2.64,-4.0,0.52
2.64,-3.92,0.5
2.64,-3.84,0.484
2.64,-3.76,0.5
2.64,-3.68,0.484
2.64,-3.6,0.542
2.64,-3.52,0.492
2.64,-3.44,0.509
2.64,-3.36,0.498
2.64,-3.28,0.511
2.64,-3.2,0.485
2.64,-3.12,0.509
2.64,-3.04,0.484
2.64,-2.96,0.505
2.64,-2.88,0.492
2.64,-2.8,0.472
2.64,-2.72,0.506
2.64,-2.64,0.484
2.64,-2.56,0.507
